Time(Iteration),PHEMultiArmedBandit
0,0.3707411378725528
1,0.5849949295308268
2,0.9799476132031518
3,1.404201172089822
4,1.9352270863814425
5,2.3221014049113458
6,2.766833039339894
7,3.3166916437903446
8,3.7966471624400215
9,4.298587781459052
10,4.649404456113528
11,5.169358125662876
12,5.583860266560761
13,5.9746724159752045
14,6.33545639802258
15,6.751926691529475
16,7.1853081728195844
17,7.615992398268789
18,8.094627729353673
19,8.567777127765087
20,9.010336503526862
21,9.445779619459584
22,9.85699517002551
23,10.258203332421864
24,10.68260038999486
25,10.95268499722856
26,11.319182746444623
27,11.796262548970661
28,12.138632068255358
29,12.566416505254164
30,12.935605025559374
31,13.259920952423991
32,13.718833941528427
33,14.125881094368234
34,14.532662540255018
35,14.881667618649455
36,15.307820085675061
37,15.716262459415983
38,16.09950244528401
39,16.49019751715389
40,16.888980492361654
41,17.394859059823478
42,17.786118982002808
43,18.201012434613013
44,18.629553467301015
45,19.083483469528247
46,19.58432285462495
47,19.999537850691432
48,20.443441830881763
49,20.800146241861285
50,21.0998379198195
51,21.521925536443888
52,21.87814181425808
53,22.327987645309637
54,22.676077229486726
55,23.0225609166605
56,23.4417388008089
57,23.89622150340797
58,24.2156833620812
59,24.54281892579647
60,24.989707285897058
61,25.346600065432586
62,25.902905002194295
63,26.36722167270791
64,26.65015620958652
65,26.970442571120564
66,27.371252384814756
67,27.776857579193262
68,28.12562304504372
69,28.461865987211826
70,28.83945327872138
71,29.196309014742575
72,29.613628166869773
73,29.930043521281554
74,30.259456215006367
75,30.738427028210015
76,31.18218474054634
77,31.606627606856033
78,31.965998491443393
79,32.39006304461034
80,32.75696054158619
81,33.23678979325367
82,33.71675127871878
83,34.0443882069914
84,34.47721056931536
85,34.97918228036421
86,35.384307512138875
87,35.63008713963582
88,36.084407660154554
89,36.44196736019747
90,36.84365598152915
91,37.177708876716665
92,37.648387869447944
93,38.11323834184536
94,38.53666256158051
95,39.038066517082775
96,39.446156364966555
97,39.85107630149686
98,40.381570722647275
99,40.741469583229694
100,41.092741714915924
101,41.52120223890422
102,41.942708570198484
103,42.28929023994523
104,42.564955712036195
105,42.890164280100834
106,43.25933333293359
107,43.70360473351415
108,44.10250819181642
109,44.48078165223863
110,44.83003682428737
111,45.41225701283476
112,45.840081227509984
113,46.273038102775615
114,46.659613506447
115,47.02045494347216
116,47.538635907156014
117,47.88466298690951
118,48.25721321826851
119,48.59446703262218
120,48.957286255150436
121,49.30226856278277
122,49.717712694441964
123,50.163779331028714
124,50.56843989753385
125,50.94117330684053
126,51.31948801308729
127,51.79846170049983
128,52.16825067311832
129,52.56630926518339
130,52.86688856554074
131,53.124421005786395
132,53.53496574359502
133,53.8802890273317
134,54.253087835450785
135,54.67811682229818
136,55.0874382405305
137,55.52943180737865
138,55.954091132379666
139,56.38550437206696
140,56.73399242914231
141,57.03313783889754
142,57.360206368796334
143,57.84005645560144
144,58.154389798682395
145,58.64501448376835
146,58.859739087214315
147,59.257896472576796
148,59.65357343896661
149,59.97262808242241
150,60.2152690387734
151,60.50432851668662
152,60.9307280468283
153,61.28621871800091
154,61.70236670614478
155,62.178877503885225
156,62.464572655040044
157,62.84410422711926
158,63.13363941067356
159,63.57800199169695
160,63.96132104325062
161,64.32295705879652
162,64.71136713387966
163,65.14182070444632
164,65.48661536486094
165,65.82767629423776
166,66.27007816907675
167,66.6019581364089
168,67.03165097485315
169,67.52326019656559
170,67.92525215977466
171,68.16976630345133
172,68.65001014419684
173,68.99524609268276
174,69.3596122887137
175,69.74522034815327
176,70.04692762195648
177,70.48895894219955
178,70.93519555340103
179,71.33803240644023
180,71.85907593099942
181,72.24775578796833
182,72.68220596466968
183,73.12610327023823
184,73.65460128202342
185,74.08790854740101
186,74.36843624240245
187,74.69606036696138
188,75.1051257894586
189,75.49736585695729
190,75.94564389363958
191,76.3574450257264
192,76.77864736015104
193,77.18324277215311
194,77.45716411914445
195,77.8573219037938
196,78.2505112949851
197,78.61876235122541
198,78.95198659371667
199,79.32462097970458
200,79.6726480153008
201,80.08657840310022
202,80.4451250293746
203,80.89760729241952
204,81.36842886989284
205,81.6662549393031
206,82.13323600948982
207,82.60019236736355
208,83.05659351373207
209,83.41180953510121
210,83.78474316082254
211,84.1325651659246
212,84.43642474103925
213,84.72984373552426
214,85.08571264290241
215,85.49986956421303
216,85.89682928969822
217,86.35805613347154
218,86.75623863389316
219,87.27897983897613
220,87.67872172897557
221,88.14788745002747
222,88.41737093555113
223,88.77880914123833
224,89.19611651436585
225,89.52642587661636
226,89.8294769159496
227,90.19628472399805
228,90.55960145822773
229,91.02247409754571
230,91.4112995865016
231,91.75946806131334
232,92.1180189325289
233,92.45254428093331
234,92.77310216225283
235,93.07238295287002
236,93.47147343869867
237,93.84639748240521
238,94.14018532203379
239,94.63137667783714
240,95.03091593059244
241,95.3389249047626
242,95.73679646175404
243,96.22990519819514
244,96.65362098543827
245,97.03281541107626
246,97.44516724677226
247,97.742555062283
248,98.05359451712204
249,98.40218307443135
250,98.69798180844283
251,98.95768055631919
252,99.35752874266214
253,99.73917188508779
254,100.03817529371227
255,100.29448421971247
256,100.63951021096248
257,101.12666112310275
258,101.51188497279608
259,101.86541549700542
260,102.24995610139841
261,102.58596046441922
262,102.98116884076983
263,103.41156948488762
264,103.79870542171284
265,104.18505128522645
266,104.65933502498228
267,105.05281734528896
268,105.3122776841606
269,105.72010946892871
270,106.18808681087191
271,106.53330872062513
272,106.83730665092148
273,107.12529966998402
274,107.50155779009053
275,107.84437995355509
276,108.18071071051288
277,108.51587883855166
278,108.95957724219154
279,109.34391460339903
280,109.76280109129189
281,110.07936638493182
282,110.459644374649
283,110.91804379392647
284,111.29909044101176
285,111.68451203735944
286,112.07531860508202
287,112.45320042808005
288,112.75670708713565
289,113.1868426380602
290,113.57645849016463
291,113.97669054893308
292,114.4111235946297
293,114.73878417892361
294,115.1235272778487
295,115.54644030011802
296,115.99302114242498
297,116.37437881819656
298,116.75121921452292
299,117.04548909656535
300,117.34778318604756
301,117.70716024568678
302,118.09514087038367
303,118.4620135008576
304,118.82288955169304
305,119.22016746196516
306,119.56314266351868
307,119.93669561832492
308,120.34800443569097
309,120.71696503938404
310,121.01741385354315
311,121.51039928336961
312,121.89190373166964
313,122.27070320372734
314,122.70210066624227
315,123.00265763214904
316,123.3557593163068
317,123.70503972411817
318,124.09383337251968
319,124.42677140538903
320,124.84354197953697
321,125.26290593378947
322,125.63131333184258
323,126.0039111161174
324,126.36842142223183
325,126.60545701734165
326,126.94771077106152
327,127.36255251395536
328,127.80635558732065
329,128.13425551506384
330,128.4868910260141
331,128.77974161432698
332,129.14026939615738
333,129.41574149248308
334,129.8395745794865
335,130.12277194577737
336,130.45153206383196
337,130.79714168444985
338,131.1695008525641
339,131.40848993946804
340,131.73942233315728
341,132.11889872776914
342,132.68763454615544
343,133.00043313980137
344,133.24476195148193
345,133.6610330126243
346,134.08236387545838
347,134.3715460593275
348,134.74274623825528
349,135.14215840027387
350,135.50463703001043
351,135.80482115368062
352,136.23900914986697
353,136.64229316400545
354,137.0619757772894
355,137.41368099013766
356,137.78606724516112
357,138.0898401051088
358,138.49159686771628
359,138.85513233734963
360,139.1634242223268
361,139.44403083980012
362,139.83696108354758
363,140.1597396763314
364,140.4447081278833
365,140.8265759067927
366,141.12664997495705
367,141.5492116330651
368,141.88689897455353
369,142.20471391286912
370,142.61697586303023
371,143.01555909671467
372,143.40458305754169
373,143.75262303309086
374,144.0980468310224
375,144.48739810770442
376,144.7579589169033
377,145.15451606517155
378,145.44597125911147
379,145.82108325555205
380,146.08242569761845
381,146.42463644069568
382,146.77960836855905
383,147.14635310425714
384,147.50338573898364
385,147.74838225199844
386,148.0400454128827
387,148.41088004089374
388,148.91181483159502
389,149.33049389442957
390,149.55339212934325
391,149.9125921949401
392,150.2777072453619
393,150.68002573316278
394,151.00089309855105
395,151.22252632023864
396,151.46207485825647
397,151.7566524554132
398,152.1704562187243
399,152.47227259813343
400,152.81244230234108
401,153.1372686470513
402,153.51142469599722
403,153.90294095551852
404,154.31840141218277
405,154.68013278671066
406,155.11009666031197
407,155.61046568308186
408,156.05254529458935
409,156.39229322443384
410,156.77330346221567
411,157.07986757466148
412,157.4914188896735
413,157.90236101046875
414,158.27282697481328
415,158.62280770444713
416,158.94429981466905
417,159.2511469511062
418,159.65471924149227
419,160.0345465913322
420,160.42494057267055
421,160.84220861500577
422,161.32701795623942
423,161.78493084486072
424,162.11096462830966
425,162.58164579451787
426,162.93947011861002
427,163.17605652852907
428,163.5276507863784
429,163.8959683625205
430,164.33969581889318
431,164.71893766817055
432,165.05506581741122
433,165.53570306900752
434,165.86712665255342
435,166.13496573739175
436,166.56686013286918
437,166.88616627301548
438,167.2260868564811
439,167.71910840188
440,168.06548100366487
441,168.5065939123052
442,168.88754838763583
443,169.09654090508712
444,169.51856204810917
445,169.79520647701224
446,170.12955484134352
447,170.5579574440631
448,170.82096037348373
449,171.27724696387662
450,171.6004308680927
451,171.8929248487955
452,172.2781456280824
453,172.58461155641555
454,172.90933935564144
455,173.28523963731695
456,173.75759375036182
457,174.05559939813685
458,174.37822491761463
459,174.6817631278824
460,175.0779884672839
461,175.4579290469136
462,175.79528260797892
463,176.088281342706
464,176.39381785745184
465,176.71505892805322
466,177.14601155581678
467,177.52224965528475
468,177.91216423994743
469,178.27036654082886
470,178.70896674434408
471,178.97110113491607
472,179.28133676595056
473,179.47330979471286
474,179.83239807452145
475,180.21695682605002
476,180.60009472620675
477,180.92856054677407
478,181.33256644657124
479,181.72495818693005
480,182.10374978285128
481,182.4683116582907
482,182.89994687833678
483,183.2358787901797
484,183.62978984970403
485,183.902860873065
486,184.18445304366867
487,184.58613238720062
488,184.94872301337242
489,185.32094207316334
490,185.69496207362852
491,186.0759527082335
492,186.53772511554092
493,186.9974173094956
494,187.18043615890082
495,187.58126507214917
496,187.822407322036
497,188.13445522301546
498,188.4742474203071
499,188.96590846773054
500,189.2860110692679
501,189.59139517529098
502,189.88882616151983
503,190.19345084948577
504,190.56302696938081
505,190.85194149393251
506,191.19081981792695
507,191.50946806406503
508,191.87276977213088
509,192.0996806789721
510,192.49944232270042
511,192.78411376895758
512,193.19952368839816
513,193.54196416678212
514,193.77646905113414
515,194.12723928622967
516,194.40127173570852
517,194.7711217659848
518,195.19683205566838
519,195.60570929921346
520,195.92156993884726
521,196.2574528249459
522,196.60050766534567
523,196.92931828177373
524,197.35758909814894
525,197.6502851733997
526,197.96010832322534
527,198.26542511859202
528,198.69111097512703
529,199.02899079641028
530,199.2432434196955
531,199.5948624562788
532,199.87790808491755
533,200.21527695325642
534,200.57052004071124
535,200.80495486895913
536,201.13104732385074
537,201.5204281891607
538,201.77713358336695
539,202.0408297006692
540,202.2896179297289
541,202.58516192880168
542,202.9594680073104
543,203.32059904425643
544,203.54396874801742
545,203.86165679541074
546,204.24957792289916
547,204.6484226561195
548,204.90732222476635
549,205.27592968052917
550,205.61136345013537
551,205.92632237249555
552,206.29614954010745
553,206.64119823775656
554,206.98880373527754
555,207.31108735191668
556,207.7278014828401
557,208.04307299517822
558,208.37619348039811
559,208.76015142747593
560,209.16689503413915
561,209.44168571095742
562,209.73909745950215
563,210.02274040176593
564,210.4364299255604
565,210.8512965762358
566,211.2265525188821
567,211.5530744813181
568,211.8271363026618
569,212.18657367029635
570,212.5967349451205
571,212.82177076720822
572,213.18770586872728
573,213.54953515333258
574,213.90450693059728
575,214.23171143997206
576,214.53659173191758
577,214.8844020068491
578,215.2598582580725
579,215.61662721081817
580,215.93085127728287
581,216.2128489645175
582,216.50614256597072
583,216.84665596606692
584,217.17171661114944
585,217.61968627191519
586,217.9997715504689
587,218.4790359054084
588,218.86490788500765
589,219.2987235714373
590,219.53928908203056
591,219.84287012083126
592,220.20852008387186
593,220.60813585741622
594,221.071428560081
595,221.35370682687895
596,221.74210034339404
597,222.1810430074216
598,222.51245422248957
599,222.86217102177278
600,223.2771900523734
601,223.66270292097678
602,223.98963573909867
603,224.36795471926857
604,224.63599175974463
605,224.88814838223462
606,225.30674303638466
607,225.64132312047758
608,226.10221331275943
609,226.3477395322322
610,226.71068120130172
611,226.98903508230325
612,227.2418009285621
613,227.59994628351905
614,227.89334253522043
615,228.21487706236607
616,228.58574533132187
617,228.918948504236
618,229.26862457808087
619,229.66293474809248
620,229.9282034742906
621,230.13459757331944
622,230.57461045124313
623,230.82555147412035
624,231.20323494416598
625,231.4728543300248
626,231.87240818193717
627,232.19599874836095
628,232.58540523172275
629,232.91871912925745
630,233.29554000726665
631,233.63487757989256
632,234.00561373295392
633,234.389209764206
634,234.72195595816532
635,234.98829343595335
636,235.27545499213107
637,235.69068399323865
638,236.0820192890232
639,236.43854973234025
640,236.6741022554824
641,236.99496664696653
642,237.45383882618216
643,237.7867464083199
644,238.07609768516878
645,238.40683366755738
646,238.69021940280268
647,238.99595018365858
648,239.3536991122824
649,239.63769041916674
650,239.8665557104817
651,240.26373103992418
652,240.51732513428868
653,240.84373868109446
654,241.13875532483002
655,241.53746056038045
656,241.8480907134041
657,242.0763517596431
658,242.44218589397443
659,242.8233497036283
660,243.20653746276133
661,243.45999686918586
662,243.88362254252138
663,244.1175620758126
664,244.37852859420104
665,244.67165425340386
666,245.0196156310364
667,245.42833019232452
668,245.7605549613379
669,246.0950527338482
670,246.52553317868984
671,246.8496528884006
672,247.10244089501938
673,247.49225032883948
674,247.80107346743003
675,248.10921459768707
676,248.4748728286666
677,248.8238739741459
678,249.06404986336685
679,249.4381722217437
680,249.97185297286313
681,250.17573630261512
682,250.50331141205956
683,250.75014823707176
684,251.01862164104492
685,251.38800171636927
686,251.69119711515174
687,252.00058513856888
688,252.36253636329434
689,252.72603855883932
690,253.13136916291765
691,253.2596324415209
692,253.67841720388842
693,254.0214725454958
694,254.521752147658
695,254.8502700414756
696,255.20936339717682
697,255.5439337473014
698,255.91090486285725
699,256.1942785792738
700,256.5521272556705
701,256.82934910559436
702,257.18630778498084
703,257.4848795269994
704,257.92915730051845
705,258.15696555620235
706,258.4555621823226
707,258.8974357034157
708,259.15098552443806
709,259.4399428650537
710,259.8050936412427
711,260.1268524281956
712,260.52607525292535
713,260.7379661151723
714,261.08025129447816
715,261.39353201979213
716,261.67541937267396
717,261.992782636711
718,262.2731977510493
719,262.6342499537514
720,262.8797043330757
721,263.1501493131535
722,263.5931013644096
723,263.95529222676316
724,264.3464711256412
725,264.680858519945
726,265.0667252046583
727,265.45875331660716
728,265.6513384544032
729,265.9654759056053
730,266.2284032438899
731,266.59912091831313
732,266.7634581542479
733,267.07717326497027
734,267.3489585048277
735,267.69938284539046
736,267.8850040986097
737,268.1346868171969
738,268.4656599560948
739,268.65340379678776
740,268.9396920005581
741,269.28574872831723
742,269.59448034671993
743,269.9003341951539
744,270.21987501523927
745,270.5426468631596
746,270.8171952519106
747,271.14916960443213
748,271.4551559812306
749,271.7628521751606
750,272.08951824259856
751,272.4315697844575
752,272.62368119556925
753,272.93939671991126
754,273.2081416916981
755,273.4476345572635
756,273.8042206034203
757,274.2582303313644
758,274.47863098811536
759,274.78405280694153
760,275.1166648106451
761,275.2755267842412
762,275.5199454467692
763,276.01214910907925
764,276.39510289272596
765,276.74162702763385
766,277.0540429156914
767,277.35608061190385
768,277.6097493804893
769,277.896901906756
770,278.20401656672055
771,278.5811432989166
772,279.00703591063393
773,279.4359587266699
774,279.560020798466
775,280.0060496828449
776,280.29636003002895
777,280.49577224700334
778,280.6967370206429
779,281.04671564142967
780,281.4720530769131
781,281.8879643360468
782,282.2807083488102
783,282.6101148916192
784,282.96663190560537
785,283.27339356824007
786,283.68963087895463
787,284.00286343757244
788,284.2923495397735
789,284.4904173588
790,284.7282607551142
791,285.07621092976575
792,285.42609738873745
793,285.7570258756076
794,286.09326062543823
795,286.36983707731497
796,286.77913244856484
797,287.1291968219096
798,287.32208165591146
799,287.5712506186418
800,287.9238660114455
801,288.15478541259085
802,288.4804164648088
803,288.9070146084167
804,289.2520318459634
805,289.67149397832765
806,290.04460449915894
807,290.3817836250439
808,290.7089395873861
809,291.0145268909593
810,291.43308044035473
811,291.80773314451085
812,292.06433334856536
813,292.38819763154993
814,292.6805612324361
815,292.9200287716943
816,293.19166571579603
817,293.4092829219927
818,293.7584474598056
819,294.0131807262809
820,294.2338835399503
821,294.5778595797514
822,294.78097760926164
823,295.05028071978415
824,295.42043018214576
825,295.76661913009576
826,296.06961936008145
827,296.500928539375
828,296.8312755743593
829,297.20935458134693
830,297.5471503036625
831,297.7922313017036
832,298.0982188175625
833,298.3488682763081
834,298.6698406259493
835,299.0380951799057
836,299.3907924788631
837,299.7932333455946
838,300.0871868440973
839,300.40277328493346
840,300.7207847801393
841,300.9016432152739
842,301.22465567246047
843,301.49517500643174
844,301.71524993183533
845,302.00279790847105
846,302.14149573450965
847,302.38025229418804
848,302.761307694797
849,303.1152800961394
850,303.48165252270394
851,303.90987822605206
852,304.2073599866245
853,304.5990100633643
854,304.85323510077194
855,304.958327789213
856,305.3124487611834
857,305.7410127240074
858,306.03831070651194
859,306.3404351203721
860,306.59927018626024
861,306.8774869406152
862,307.13510268419543
863,307.43856133373527
864,307.63796660924487
865,307.8245673904418
866,308.0540643035761
867,308.4398135601758
868,308.7134626074363
869,309.00895163063035
870,309.19718036797315
871,309.50010466385174
872,309.8158827644609
873,310.09000236499156
874,310.4466016727332
875,310.7323110262639
876,310.9782110618793
877,311.18580395688656
878,311.5249429054401
879,311.7121824185506
880,311.9997911837164
881,312.31238907493054
882,312.6416514076602
883,312.8206927604635
884,313.14328826664695
885,313.4201297603411
886,313.5700313650005
887,314.0337534098177
888,314.3500288127308
889,314.6230117131656
890,314.8933837429919
891,315.17914282060315
892,315.4843805326668
893,315.8733954889241
894,316.3690442178698
895,316.72221784218016
896,317.07627227747247
897,317.3940992489627
898,317.63671876212015
899,317.9980559337989
900,318.3372617394733
901,318.53765159799923
902,318.9570206859077
903,319.23399733740774
904,319.50675926235624
905,319.73001870839755
906,320.1401399285613
907,320.37619221776447
908,320.68713534898257
909,321.011213989863
910,321.3244618034042
911,321.611699774965
912,321.98527160610126
913,322.4761378761456
914,322.71772515514397
915,323.0337664574718
916,323.36250900433885
