Time(Iteration),TSLinearBanditTheta,zyt_TSLinearBanditTheta
134,0.4527614162007317,15.623477664001399
135,0.45277429400428504,15.836659299812982
136,0.4527687969247706,15.9923450922178
137,0.4527632628586771,16.17378240028575
138,0.45275672465425654,16.351927783581615
139,0.4527461875394117,16.521331129164516
140,0.45274418906041164,16.720326867394213
141,0.45274485583891516,16.932801770567202
142,0.45274766493053137,17.06372206827268
143,0.45274356431205,17.23988347115707
144,0.4527490748781216,17.517458621697536
145,0.45274664331944015,17.719201149378122
146,0.45274984395583023,17.8861191346318
147,0.4527598297656029,17.997436654799042
148,0.452748234916961,18.164084786395044
149,0.4527388680004103,18.21445645526944
150,0.4527444481887489,18.39951586256391
151,0.45274278756771247,18.617550341419207
152,0.4527471095964266,18.898772372664663
153,0.45274423958033844,19.090963352571638
154,0.4527387549544347,19.293159866976488
155,0.4527385073825518,19.516112254402135
156,0.45273373247924037,19.667824517985878
157,0.4527342534442719,19.880841518058798
158,0.4527372673212617,20.102457522392505
159,0.4527406083579919,20.303880515316866
160,0.45273513712296876,20.451008443270428
161,0.45273693541381377,20.65911729863104
162,0.45274213877868663,20.823479932583652
163,0.4527341905408447,21.1009211060799
164,0.45274014249436983,21.25319188436199
165,0.45273862872769294,21.53308673825346
166,0.45273667056480155,21.684231781922897
167,0.45273889985979343,21.882412604036176
168,0.45273912227787294,22.06345943029193
169,0.45274211119669516,22.286252890199616
170,0.452740227912502,22.600101497374744
171,0.45274388678468647,22.792439009452643
172,0.45274592591476,23.0215928014109
173,0.4527492688256807,23.271926648996086
174,0.4527544648767359,23.482105499535713
175,0.4527508820343157,23.71723828489214
176,0.45275424845940665,23.914067133171347
177,0.4527557068434599,24.154450207133408
178,0.45275967932903727,24.38153736739431
179,0.45275732849446887,24.501367978828128
180,0.4527595726205065,24.76228555352185
181,0.45276104008815343,25.083465189049566
182,0.45275691328136025,25.358572087119484
183,0.4527596719452907,25.49955727736762
184,0.4527668094372352,25.66726611583251
185,0.4527715997656741,25.901226216260277
186,0.45276268309140877,26.258020349084894
187,0.4527612601373808,26.50641067286848
188,0.4527633154863634,26.76687810338567
189,0.4527627768063461,26.971640598762747
190,0.45275831919584936,27.20283132370169
191,0.45276190165896013,27.44996343940802
192,0.4527588659256413,27.695872309291815
193,0.4527555202660107,27.94580537213281
194,0.45274775805444356,28.207614948368796
195,0.45274819572528724,28.39997050575202
196,0.45274799677280153,28.612417581471057
197,0.4527469231874613,28.80104568670099
198,0.4527437695651023,29.060989824355026
199,0.4527445162956395,29.232571204752293
200,0.45273956311278524,29.389017859742648
201,0.45273750922840145,29.54522710956693
202,0.4527335815755126,29.815005639800074
203,0.4527390107759631,30.052794254333367
204,0.45273749852504996,30.322102014295957
205,0.4527389839834946,30.617979451204416
206,0.4527377695493887,30.78097494308444
207,0.4527464679448535,31.003709211156245
208,0.45274838071294654,31.249834792262067
209,0.4518785872330121,31.368232309995534
210,0.45188443056034255,31.56436461613523
211,0.45188718678346723,31.69851532771593
212,0.45188855944616096,31.912728496523442
213,0.4518867245367494,32.14359369131148
214,0.451888184240266,32.46316732091349
215,0.4518873453742824,32.67621401476863
216,0.4518859515946332,32.93001938071937
217,0.45188451378043026,33.23204193539409
218,0.45188651781789124,33.51666195149981
219,0.4518820509337515,33.77833427575188
220,0.45188726129775975,33.92360283730351
221,0.45189101798861336,34.151139021128635
222,0.45188953485613964,34.31023327708781
223,0.4518877950411927,34.574102596946865
224,0.45188609005803804,34.83001549201244
225,0.45188798663421503,35.0461326681572
226,0.45189442933767526,35.2415074652361
227,0.45189548205966384,35.50058826818596
228,0.4518950518747412,35.73753960139565
229,0.45189307758516506,36.073578019214494
230,0.451891001173952,36.32078010937302
231,0.45189373404353866,36.62829455463338
232,0.45189180662808237,36.87693431236209
233,0.45189113813954035,37.09617176444992
234,0.45188840205015995,37.35637396926332
235,0.4518893227977022,37.559667391473084
236,0.45188422396990163,37.790732703332125
237,0.4518816072988946,37.925074462351645
238,0.45187931913000634,38.190196064264285
239,0.45187482178598015,38.52234477162414
240,0.45187590213979717,38.82947757069026
241,0.4518713266575204,39.004651083383564
242,0.4518684113399739,39.25157460577281
243,0.45186990442065617,39.44726753558511
244,0.4518713294852793,39.755278289333
245,0.4521466084591583,39.98446983024134
246,0.4521467964032171,40.290482668274805
247,0.45214679722351125,40.47767991242226
248,0.45214417362671844,40.78246698439739
249,0.4521460184329034,41.12340112594332
250,0.45214542074471203,41.382413428026695
251,0.4521450622343927,41.55411147660488
252,0.4521435633892512,41.88649609333171
253,0.45214265429353223,42.144234956539556
254,0.4521432643833327,42.38185629272972
255,0.4521427969787271,42.643619235117704
256,0.452147132254251,42.917306205843595
257,0.4521432243960538,43.18391420137345
258,0.45214213357402666,43.46482920776507
259,0.45214056184180446,43.79913429029038
260,0.45214238809476937,43.979174693577455
261,0.452144031878318,44.228449818952924
262,0.4496003430488905,44.45889103417766
263,0.44998711705816963,44.764015159294495
264,0.4495161288069748,45.016589500992
265,0.44951895848433177,45.34586490984933
266,0.4495183374824035,45.56775388982011
267,0.4495187585554997,45.908673646543214
268,0.44962987070181326,46.2979625872584
269,0.44962687244463684,46.563533056552345
270,0.449591076637592,46.76423170806693
271,0.44950839449561364,47.0674942263394
272,0.44950828511616187,47.41804499714635
273,0.4495177233012235,47.710216456699854
274,0.4495042381849611,47.95342267678582
275,0.4495109621933137,48.22631348380206
276,0.4495026678017924,48.50636498038783
277,0.44951123399611514,48.698123152479084
278,0.44950475836042186,48.94506235884143
279,0.4506730521912122,49.20705895007465
280,0.4506748658817858,49.54142594962896
281,0.45068254344739767,49.78366282816354
282,0.4506779565935095,49.986790292126884
283,0.45068112722177667,50.26940917780102
284,0.45067577460172015,50.60242389017185
285,0.45067069957917694,50.8970433558852
286,0.4506693308070021,51.10712633429577
287,0.4506718614865732,51.346106326046176
288,0.4506706752471352,51.55710888083636
289,0.45067386415329125,51.78501612375989
290,0.45067446023785485,52.081299172770606
291,0.45066939851509974,52.35139116685351
292,0.45066914136487357,52.62947382854145
293,0.45067031229895793,52.89851114609711
294,0.4506754007877367,53.20076138869592
295,0.45068740780908245,53.42132192323597
296,0.4506745381293147,53.68394564296093
297,0.45067130394865706,53.94752780598857
298,0.4506699250613878,54.19280360944773
299,0.450672207498342,54.52868057650064
300,0.4506701687675075,54.78797195887203
301,0.45066726994922945,54.96097061139578
302,0.45066194833105183,55.28783505813293
303,0.45066125896536857,55.52629299010623
304,0.45065630924238426,55.88342781997902
305,0.44982266862784026,56.21508110808365
306,0.4498222999318025,56.54366861861281
307,0.44982351828118583,56.904459001103405
308,0.4498227407317786,57.15270070610901
309,0.4498219173508323,57.37442095163622
310,0.4498204178924807,57.63213102736995
311,0.44982388762762415,57.933431967008076
312,0.44982370275246975,58.241887498948394
313,0.4498232539810562,58.56296465850149
314,0.44982406541927566,58.847110784314395
315,0.44982059320402046,59.131023243569736
316,0.44981734660345873,59.4164001069258
317,0.44981606308120775,59.69312183096773
318,0.4494936368189504,59.98628350222638
319,0.44949129946879296,60.20631940942599
320,0.44949280392369173,60.46024793267022
321,0.4494901703368185,60.69753020791378
322,0.4494889025230987,61.03071891991863
323,0.4494881391509432,61.27102425876584
324,0.4494876659811603,61.705061990822045
325,0.4494879527824202,61.91933965899889
326,0.4494882811518375,62.23402468995191
327,0.4494846927870329,62.45510239695002
328,0.4494824000319241,62.846407252897656
329,0.449481603063592,63.090620343026295
330,0.44947978320490944,63.41391283287917
331,0.4495493069450448,63.66406956906563
332,0.4495542665215762,64.03762372771189
333,0.44955734799545166,64.2581490792743
334,0.4495564344350661,64.5723305458658
335,0.44955870698897593,64.86940489183445
336,0.4495562545512114,65.04610717015615
337,0.44955400281326685,65.34447799046141
338,0.44955453998977657,65.72527284975729
339,0.44956051300563155,66.01602746070952
340,0.4495605399310308,66.30287215969777
341,0.44956105179775624,66.65679861471578
342,0.44956308284793894,66.98612700153885
343,0.44956033427936415,67.22734715976858
344,0.4495649910822997,67.45691061659845
345,0.44956262848849693,67.74366413788178
346,0.44956073324156876,67.99442796445513
347,0.4495575567397937,68.27820399425754
348,0.44955496814089413,68.41188297643946
349,0.4495508763619129,68.71075435845562
350,0.4495502285263539,69.08988533829005
351,0.44955260754309084,69.32853139888368
352,0.4495543846426687,69.63196365289313
353,0.44955535286892845,69.94599193780138
354,0.44955593572433405,70.22160810576516
355,0.4495599477399749,70.4403397968703
356,0.4495610391242206,70.7894543801331
357,0.449557115627218,71.07393279575142
358,0.4495583743386349,71.41230297603177
359,0.44955689764039225,71.71342538808175
360,0.44955560475864126,72.01773661134365
361,0.44955506895473896,72.31770830155347
362,0.44955628166944006,72.57535155521177
363,0.4495584799253806,72.8612559530989
364,0.44956034677068757,73.08137005706158
365,0.4495649816284068,73.39871471031714
366,0.44956429143483223,73.73214878501946
367,0.4495640175589955,73.98385169052123
368,0.4495628451810316,74.27161673624123
369,0.44956418571333145,74.54665519133023
370,0.44956267151332485,74.88676740045199
371,0.44956217630517703,75.23247686289571
372,0.4495607689874793,75.58672983429807
373,0.4495602079270918,75.90512275700316
374,0.4495590775879842,76.19631638527343
375,0.4495616524011282,76.41799473511085
376,0.4495607739098009,76.6967467313399
377,0.44956102564626804,76.92580347652748
378,0.4495620430964692,77.14617953523131
379,0.4495618777085403,77.47115687636577
380,0.44956162410865785,77.71227740727689
381,0.4495662452801188,77.95629546755995
382,0.4495673043175433,78.25742295760949
383,0.4495668194846921,78.49188898771484
384,0.4495645825355473,78.75683190697767
385,0.4495642341022599,78.94875378918489
386,0.4495624314949998,79.25335964854204
387,0.4495650246922532,79.63864580963649
388,0.4495622209304038,79.83644224380767
389,0.44956248845458546,80.06740244207552
390,0.44956455074886764,80.39502829193292
391,0.44956089851535364,80.74369076023726
392,0.4495613236022673,81.10937695377824
393,0.44955977262779595,81.42677180416872
394,0.44956146847185546,81.73561669154665
395,0.4495620855217625,81.9952733000997
396,0.44956449981703317,82.28681828603251
397,0.4495630049362342,82.63957503471656
398,0.449565568371049,82.88180016189852
399,0.4492674399866009,83.04258578163214
400,0.44926729675197274,83.27457833226762
401,0.44926703064162965,83.56719414977884
402,0.44926948561456337,83.90630796816978
403,0.4492675930480483,84.2339687926818
404,0.4492664917264511,84.47763510160948
405,0.44927108783494896,84.74614339511027
406,0.4492729476581596,85.02036769755088
407,0.4492688220819452,85.3514453128262
408,0.44927086020728185,85.63267322430765
409,0.4492679914908778,85.93238523405526
410,0.44926856385605046,86.24571953876105
411,0.4492678234308899,86.53829592658606
412,0.44926916913634124,86.91749404013244
413,0.4492686822551663,87.25058887670056
414,0.44926914169468535,87.57958738047742
415,0.4492689178445298,87.94646825560697
416,0.4492659380793711,88.24294460195514
417,0.44926613714697944,88.61850298905529
418,0.4492694277758898,88.95148322299859
419,0.44926636847399176,89.26301974730306
420,0.44926425776837364,89.54387971274039
421,0.4492629001851952,89.78174976801964
422,0.44926364069511093,90.06517596229257
423,0.4492634995511183,90.342668214312
424,0.44926485243606934,90.63821962185236
425,0.4492602876699873,90.92688652058919
426,0.4492629598973549,91.22342913613775
427,0.44926492356234204,91.65580766456584
428,0.449265633998281,92.07546174715708
429,0.44926533242257494,92.44099590391134
430,0.44926613915145674,92.71463640281827
431,0.44926154937685564,93.04191514956611
432,0.4492623540765918,93.35921788998878
433,0.44926352069209435,93.68530591336096
434,0.44926018193386075,94.06736228522355
435,0.4492636069912036,94.45536003237491
436,0.4492621365227703,94.81933312708463
437,0.44926170470121296,95.16984971877407
438,0.4492611203095228,95.47305461519025
439,0.4492607297071511,95.78506682056369
440,0.4492600112480495,96.03509004958093
441,0.4492601851762898,96.37568060470903
442,0.44925924765771647,96.71886318698685
443,0.4492604097437979,97.00049726064756
444,0.4492602155545759,97.31553005035988
445,0.44926131704884886,97.6532871901323
446,0.4492603989047292,97.98683686724813
447,0.4492592813197717,98.35048967798477
448,0.44926002058491343,98.69836832803317
449,0.4499180203403627,99.05073200158452
450,0.4499216103895094,99.409454461865
451,0.4499193344189142,99.67362157452585
452,0.44991909501247074,99.97624458955116
453,0.4499161733958822,100.30287388263405
454,0.4499164331810741,100.74691440034455
455,0.449916797205944,101.06802001703991
456,0.4499158111897311,101.41069427669967
457,0.4499139124216935,101.64009151924097
458,0.44991460838921593,101.97324950282852
459,0.44991301204265266,102.21683405395741
460,0.44991349073809295,102.55118018451954
461,0.4499109963392258,102.82978723954753
462,0.44991025381114486,103.12383921941515
463,0.4499088887501717,103.42056079292585
464,0.4499113832131417,103.71179089665785
465,0.44991059040242265,104.03091574361326
466,0.4499115754037913,104.29875781039159
467,0.44991020998154896,104.6292999552848
468,0.44991155238933567,104.96576398562908
469,0.4499119596646989,105.31233563150917
470,0.44991086128002095,105.66244160602609
471,0.44991063756912775,106.00172908629652
472,0.44990980994394014,106.27217928648447
473,0.4499104576741645,106.54886077852412
474,0.4499116942234562,106.83582304316103
475,0.449911840360986,107.20087126020562
476,0.449911654113639,107.52313716171989
477,0.44988776196006286,107.85899558026426
478,0.4498878209483622,108.16554639473588
479,0.4498855927310781,108.53272012129385
480,0.4498842946860334,108.90071453008363
481,0.4498844160729196,109.26723517811774
482,0.44988499919261427,109.57500797311714
483,0.4498765038785312,109.88269641481097
484,0.44987579107075015,110.23796213330998
485,0.4498760781495986,110.48686143842826
486,0.4498760336140015,110.83618407034973
487,0.44987576249481676,111.1346144716121
488,0.4498772548990688,111.48623089794164
489,0.4498789803248342,111.82303315071208
490,0.44987882570488685,112.1501873511938
491,0.4498786386300481,112.3774343798079
492,0.44987863491324936,112.75791017041747
493,0.4498775902010476,113.15942110353274
494,0.44987736602015566,113.39300382958156
495,0.4498773170149154,113.7194196821766
496,0.44987757110632975,113.96192069318371
497,0.4498743750367439,114.29866457434957
498,0.4498755287758569,114.63491496603456
499,0.44987449385415756,114.92993239910088
500,0.4498735885458564,115.22455230027056
501,0.44987410936499944,115.54171156587026
502,0.44987358534469724,115.86857283968577
503,0.4498733395941025,116.23080149091712
504,0.4498722624824142,116.56922148774943
505,0.44987177223643826,116.98360086780644
506,0.44987059546293,117.25269085674185
507,0.4498721375264947,117.58072409060601
508,0.44984458835531915,117.96282184134581
509,0.44984553756765716,118.34089219075955
510,0.4498467241316022,118.61732135978666
511,0.44984428873637705,119.02302440465292
512,0.44984329871836215,119.37091145178064
513,0.4498416681555937,119.7403563707081
514,0.4498409194742276,120.06329703615668
515,0.44984088086634355,120.40113050391521
516,0.4498411758688289,120.76360094862291
517,0.4498397112135377,120.99535225148338
518,0.4498405647714449,121.29299844735233
519,0.44984128312761573,121.57398792742273
520,0.449840626866315,121.78506409257083
521,0.44984071645693174,122.08266569133332
522,0.4498414167487937,122.44413581226358
523,0.44984159692428277,122.8323379340859
524,0.4498412457688679,123.19058662005105
525,0.44984000772866395,123.51557867581269
526,0.4498408718800467,123.89797441381184
527,0.44984131133928146,124.23113167664329
528,0.4498411864494315,124.56589591938544
529,0.44984007908007617,124.941449785886
530,0.4498398857455128,125.35303801842312
531,0.4498404191735605,125.72503452686325
532,0.4498390160832476,126.05472576677982
533,0.44983801007675367,126.40611989039526
534,0.4498377156150868,126.7009364997793
535,0.4498388399463102,127.01665244780547
536,0.44983943268901505,127.33676531027231
537,0.449839418067752,127.63174103796602
538,0.4498398957033857,127.98634056640806
539,0.44983866863298205,128.3252673702679
540,0.4498388262650142,128.66900089883566
541,0.4498379038360388,128.9956974717142
542,0.4498372271116026,129.27349011703137
543,0.4498361677048268,129.63625350974502
544,0.4498364692517495,129.98887225720682
545,0.4498363835606389,130.32145032754164
546,0.44983523197031705,130.66317114033026
547,0.4498352257571224,131.01959316594952
548,0.4498346557456057,131.36757479932947
549,0.4498344140291909,131.61356992820396
550,0.44983333978806994,131.95425832474217
551,0.4498326166871015,132.3172816155663
552,0.44983383228085083,132.6800703015984
553,0.449833577454332,133.0412910667266
554,0.4498317084166724,133.39985738988793
555,0.449830767073668,133.7446213437441
556,0.44983087404495725,134.08920683332525
557,0.4498313068973888,134.37044902415857
558,0.44983164085426114,134.72110005879227
559,0.44983283681345637,135.01094931868394
560,0.4498317673649807,135.366821796462
561,0.44983153518930247,135.74659881212742
562,0.4498303915914364,136.04485199624702
563,0.4498301380258468,136.4212224821521
564,0.449830209358269,136.70808668614114
565,0.44982981362328645,136.94973470001747
566,0.4498309358578706,137.21390309916984
567,0.44983251777905275,137.55907379252136
568,0.4498326206259466,137.80018209362396
569,0.44983269346371113,138.0872868785545
570,0.4498325854671362,138.4301057038124
571,0.44983227721261343,138.6434163396931
572,0.4498320820770846,139.02720886630098
573,0.44983261535885266,139.2744090838814
574,0.44983299084429385,139.57650603337814
575,0.4498322357180964,139.94372415921652
576,0.44983240198412966,140.283575725306
577,0.4498329675006755,140.61360035244894
578,0.44983335224602017,140.9196957097252
579,0.44983241157847303,141.25202794266596
580,0.4498327952292704,141.60598531079077
581,0.44983372584924475,141.92495381628936
582,0.449832923971959,142.13004025858987
583,0.449832512048091,142.4839452844866
584,0.44983241895545706,142.76405777789495
585,0.4498321319045367,143.05460109644486
586,0.44983152695085626,143.4027520876675
587,0.44983081257084256,143.69544077876475
588,0.4498304274991886,144.02557844837486
589,0.44982923900023214,144.37433365200047
590,0.4498290553938478,144.69554441623035
591,0.449828662141874,145.04249317204645
592,0.4498286045025296,145.37844396425035
593,0.4498278777054495,145.69884711372555
594,0.449828319863722,146.0140715175433
595,0.4498275907770107,146.44609997807882
596,0.4498273927388848,146.73786891523397
597,0.449827428499945,147.04914617218787
598,0.4498274634912754,147.46722445422728
599,0.44982816668289793,147.87175532347936
600,0.4498276268381426,148.151176609884
601,0.4498272019478965,148.4644317671104
602,0.44982740450412606,148.75070001643013
603,0.4498272152136568,149.1014907539053
604,0.4498277091339139,149.36175706992157
605,0.4498272122812909,149.69770288736402
606,0.44982718214417855,150.02547695799916
607,0.4498274485136665,150.32286188646918
608,0.4498276248233745,150.69171462179446
609,0.4498276528528903,151.07246275132752
610,0.4498278903483538,151.2809407938844
611,0.4498282020799513,151.59785653980654
612,0.4498278246478279,151.92452765123977
613,0.44982715492375264,152.27161582675595
614,0.4498266871944828,152.60969178908167
615,0.44982649059600927,153.00170915613276
616,0.4498260113394402,153.30603701555643
617,0.4498247117255462,153.69658420489958
618,0.44982458360846184,154.08265613891172
619,0.449824589230191,154.39014141938037
620,0.4498240317655388,154.75463611987965
621,0.44982416564808253,155.02870708817403
622,0.4498243727127007,155.32791914040595
623,0.44982416803331055,155.66991812081102
624,0.4498244341708957,156.009885481998
625,0.44982457500371875,156.35487322456794
626,0.4498237938024564,156.62879822459155
627,0.44982395794986874,156.85797292133688
628,0.4498240348822294,157.2440589332012
629,0.4498238550505036,157.48309484307543
630,0.4498239073097414,157.80856302307546
631,0.44982423884324785,158.15480094552865
632,0.4498242645366014,158.4152868369775
633,0.4498244537260726,158.75805606118016
634,0.4498245109844158,159.07422885053444
635,0.4498246247122323,159.4256907122003
636,0.4498255157798458,159.73160683114327
637,0.44982528147558815,160.0878526670461
638,0.44982550658327697,160.41060097503026
639,0.44982551281777816,160.78356686872925
640,0.4498265664219085,161.11801837681654
641,0.449825920329054,161.47290484755118
642,0.449826159415753,161.75425933822413
643,0.4498255133886778,162.077746198846
644,0.4498246617341481,162.39275066244042
645,0.44982442026293007,162.7247885933067
646,0.449824480751351,162.97924853674849
647,0.4498247914871178,163.2887942340833
648,0.4498248885279814,163.615038781465
649,0.4498251577126748,163.90561898171967
650,0.4498252693488107,164.19285371377774
651,0.44982530873239657,164.51196157869225
652,0.4498249996344132,164.94197459646972
653,0.4498244674479509,165.24323749055424
654,0.44982438240739686,165.60538185708862
655,0.4498240359974085,165.99672857726128
656,0.4498243068978627,166.25475157921926
657,0.4498241454939193,166.66739941647444
658,0.4498238728098912,167.02336917014617
659,0.4498238963327572,167.3338730424538
660,0.44982363475179704,167.6307660179452
661,0.4498238861355633,167.96822362166156
662,0.4498233719829067,168.27903995572598
663,0.4498238193330949,168.5556158320723
664,0.4498236728273777,168.90616690618754
665,0.4498229371930094,169.17859970001345
666,0.44982266709510865,169.43436037805617
667,0.4498229081631675,169.72412025652503
668,0.4498231686523367,169.9184800912388
669,0.44982276160609985,170.30491510480516
670,0.4498224985945562,170.60670578022615
671,0.4498222950549999,170.95024748900553
672,0.44982208819245245,171.29310293729992
673,0.44982194726313623,171.716507167864
674,0.44982231144196616,172.0703220011331
675,0.4498222754052782,172.3926265090866
676,0.44982291414793163,172.71558968785985
677,0.44982301493112703,173.04628624304857
678,0.44982248428301413,173.4271104707466
679,0.44982285344896056,173.79078469495704
680,0.4498230619605826,174.11799279914672
681,0.4498227104860272,174.4880175429979
682,0.44982302372933863,174.80687554859395
683,0.44982257154866323,175.11463122830844
684,0.44982232716161513,175.4707254369144
685,0.4498225625261803,175.79390393744123
686,0.4498222810140377,176.19734457345527
687,0.4498223186948998,176.60118891462042
688,0.44982263067708017,176.89978909921533
689,0.44982288565344514,177.27229011170957
690,0.44982315548078206,177.6386204724734
691,0.44982359387433785,177.9298782309511
692,0.4498240441944022,178.24130378837992
693,0.4498234004002242,178.68468986296025
694,0.44982294237572,178.99677447659002
695,0.4498234798737061,179.29647637949637
696,0.4498235425651851,179.61237703315743
697,0.4498230232669518,179.89253698196327
698,0.4498231408886313,180.19081195653786
699,0.4498233189626621,180.5142228795165
700,0.4498230823079637,180.8797479017572
701,0.4498227156960134,181.20186939464833
702,0.44982261745780844,181.58647259668703
703,0.4498225132054371,181.92147410624375
704,0.44982284899671826,182.23966356053626
705,0.4498221883270939,182.56557975875083
706,0.4498219520112066,182.9270989401155
707,0.44982179062767874,183.2524979442684
708,0.44982184789299023,183.60425604773664
709,0.44982239468313984,183.91822091078456
710,0.44982257854398827,184.26847375573377
711,0.44982284206393974,184.58179475082284
712,0.4498230222721526,184.97087151871034
713,0.4498234472544452,185.30922954430466
714,0.44982298600589427,185.5959298505449
715,0.44982299698613193,185.91646522633772
716,0.44982269058854457,186.30307336372823
717,0.44982205219725485,186.65022996767152
718,0.44982166019169345,187.03926206977386
719,0.4498209573480487,187.43723370427296
720,0.44982060734686274,187.81943129772108
721,0.44982078586672036,188.09271525692347
722,0.4498207687599306,188.41873517406984
723,0.4498208514492406,188.70338292392174
724,0.44982107414684674,189.14769236616675
725,0.44982143439115624,189.53141999225437
726,0.4498222713944652,189.7885386080735
727,0.44982263655580723,190.12776914879635
728,0.4498225136417968,190.48293916678386
729,0.4498225979266091,190.8836165589251
730,0.4498229886080779,191.20332659112222
731,0.44985132564055075,191.46797298449854
