Time(Iteration),UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.44091053670761954,0.39446273993759606,0.44091053670761954
1,0.8702206270189636,0.843945349766531,0.8702206270189636
2,1.4009755893973803,1.2337115325291441,1.4009755893973803
3,1.7483063230420108,1.683591207683767,1.7483063230420108
4,2.0853578803675914,2.166427591349716,2.0853578803675914
5,2.5124640682458925,2.6361089121194707,2.5124640682458925
6,2.8998718794705804,2.974320235588076,2.8998718794705804
7,3.4148089115081204,3.318962165900151,3.4148089115081204
8,3.8649659083539083,3.7627910015421078,3.8649659083539083
9,4.318057863139757,4.185962759626395,4.318057863139757
10,4.800847030458161,4.562667406102991,4.800847030458161
11,5.060795113390831,4.950963303299025,5.060795113390831
12,5.432808341294875,5.341688375901757,5.432808341294875
13,5.735649589629099,5.708015230362531,5.735649589629099
14,6.133315760310594,6.219964346050217,6.133315760310594
15,6.554484484939877,6.676222473471475,6.554484484939877
16,6.879102784602554,6.93215816763347,6.879102784602554
17,7.34675896445202,7.351546947610153,7.34675896445202
18,7.758004381934413,7.682370344453365,7.758004381934413
19,8.172757105411439,7.984062981449654,8.172757105411439
20,8.623320602676431,8.30087267142368,8.623320602676431
21,9.048039036440311,8.56981857341534,9.048039036440311
22,9.383693489436885,8.9309250467211,9.383693489436885
23,9.867202241454486,9.27867082023428,9.867202241454486
24,10.241190196862458,9.529538452410483,10.241190196862458
25,10.241190196862458,9.75853891916633,10.431110794158842
26,10.307958228213494,9.908659060131976,10.586631610861925
27,10.353655833348963,10.09962584145853,10.877892601599868
28,10.391361514223929,10.181323647022253,11.102865684892198
29,10.425201451156209,10.282736527523372,11.421243574965057
30,10.512559988402373,10.29769769825469,11.685640288775632
31,10.54215100510417,10.403662340949074,11.815608004203812
32,10.569734578485225,10.483124442532207,12.06543429982814
33,10.621000682404391,10.515532986201029,12.37507827526531
34,10.667155583359563,10.52045213058227,12.536061867574244
35,10.725846012917987,10.5426132199915,12.7602145781687
36,10.801819128312063,10.549192145324048,13.124071537865358
37,10.833718974206032,10.585433745563206,13.387984353368314
38,10.878311583144505,10.616401719972414,13.642547089107875
39,10.895192422163129,10.70080273375477,14.023622502665926
40,10.914912159767589,10.729014032436043,14.312354625031606
41,10.949906512757638,10.732438876889416,14.631203781410644
42,11.013664064501874,10.761334977741107,14.89725442206318
43,11.056310656378539,10.764759822194481,15.310106833605541
44,11.072321217413375,10.771502965798252,15.48003003231781
45,11.081361045244538,10.778246109402023,15.793302753240525
46,11.178739252161986,10.792632855195139,16.129220769017063
47,11.229553049155681,10.799211780527687,16.383966205099107
48,11.277985561562009,10.80263662498106,16.739189925893722
49,11.317652402960888,10.806061469434436,17.147614916276787
50,11.319417466462955,10.826773702505545,17.377468124072447
51,11.320274863114737,10.83019854695892,17.76246369159477
52,11.346331789079548,10.842925511800727,18.071457089986513
53,11.362364993471958,10.855425169013998,18.447036595256126
54,11.387673325476095,10.857190232516064,18.796016084005725
55,11.429286486478457,10.869917197357873,19.159604590731572
56,11.555746537276812,10.87168226085994,19.409665254036
57,11.575665740163085,10.900157312947753,19.65502337144826
58,11.632923207583278,10.912884277789562,19.870989239984155
59,11.634055959355896,10.939045798653934,20.25505913304857
60,11.675473307630941,10.94247064310731,20.571534222553808
61,11.70526662230988,10.955197607949117,20.94767091672176
62,11.7452919566262,10.967924572790924,21.292820572671367
63,11.746199623476487,10.9713494172443,21.537093101390692
64,11.781910628421127,10.984076382086107,21.91409586417474
65,11.797001962620353,10.996803346927916,22.29336632418783
66,11.848612569743631,11.009530311769723,22.63605412147306
67,11.88074220194326,11.02225727661153,23.096357181002016
68,11.895874516509624,11.036644022404646,23.514152976557675
69,11.940968439929883,11.054184849076934,23.785594975704548
70,11.983929637738509,11.085500676206964,24.151188120971636
71,12.043512655417853,11.119298390975036,24.424147825120013
72,12.047574403147312,11.121063454477103,24.73230696637356
73,12.052493547528552,11.135450200270217,25.134892413494146
74,12.078023450335515,11.152616156435247,25.50955198768843
75,12.136669278310041,11.171342385061287,25.741242949376005
76,12.178870736767811,11.184069349903094,26.176270220145977
77,12.178870736767811,11.18749419435647,26.504159501992355
78,12.20678113677244,11.20044624412061,26.846473834913837
79,12.249594721913336,11.202436392545007,27.10204398138
80,12.263267991245842,11.215163357386816,27.323352303117844
81,12.275281479627038,11.216928420888882,27.58505994290856
82,12.287294968008236,11.229655385730691,27.836116132793524
83,12.299308456389433,11.231420449232758,28.231298934143506
84,12.30021612323972,11.244147414074565,28.574848419234296
85,12.305590616276032,11.261088285317262,28.85312315341941
86,12.316623097209163,11.26285334881933,29.08612082489234
87,12.362703604172813,11.273000657720168,29.3530405994555
88,12.3636112710231,11.276425502173542,29.684196250912596
89,12.37035441462687,11.3053032145929,29.96017528243067
90,12.372119478128939,11.307068278094969,30.294854628841627
91,12.372976874780719,11.308833341597035,30.550598026756756
92,12.373834271432498,11.310598405099103,30.899399353975873
93,12.391620749421193,11.31236346860117,31.290687520176675
94,12.40528682086384,11.314128532103236,31.6416980978644
95,12.455965023249385,11.317553376556612,31.915250203041648
96,12.479265472501092,11.319318440058678,32.21596822386771
97,12.507544001854502,11.321083503560747,32.56437371260883
98,12.529959279073916,11.32450834801412,32.79746914548308
99,12.552374556293328,11.327933192467494,33.09086046476954
100,12.564181646145475,11.329698255969562,33.3739634756549
101,12.600552325545648,11.331463319471629,33.77657634873124
102,12.638390477714726,11.334888163925005,34.02782399482153
103,12.671810623718276,11.338313008378378,34.39164401940231
104,12.67437807151987,11.340078071880445,34.78175963342127
105,12.677802915973244,11.341843135382513,35.076580944300524
106,12.68122776042662,11.345267979835887,35.2306841419321
107,12.688262034414237,11.348692824289262,35.513476731711314
108,12.725471621203889,11.350457887791329,35.68016366439213
109,12.746986238574525,11.352222951293395,35.962120831472575
110,12.799328954994074,11.355647795746771,36.27485290095261
111,12.811136044846219,11.357412859248837,36.50951475455458
112,12.813703492647814,11.359177922750906,36.8884352433533
113,12.81627094044941,11.36260276720428,37.20872993801589
114,12.828963202333853,11.366027611657653,37.41091196603294
115,12.859302814245964,11.369452456111029,37.66400786352271
116,12.862727658699338,11.371217519613095,37.81455559051987
117,12.87210658503081,11.374642364066471,38.217446480047826
118,12.893021837640225,11.378067208519845,38.52957294380256
119,12.913937090249641,11.381492052973218,38.81019714010043
120,12.967947587396683,11.384916897426594,39.05581229706121
121,12.994255595065066,11.388341741879968,39.422549855896435
122,12.995915376016375,11.390106805382036,39.76912652365484
123,13.023660336663113,11.39353164983541,40.001723752533636
124,13.024517733314891,11.396956494288784,40.20402863617621
125,13.02703491091798,11.398721557790852,40.555928495641034
126,13.069344414555928,11.400486621292918,40.92977966403583
127,13.089052552914348,11.402251684794987,41.2792969557349
128,13.089909949566126,11.40567652924836,41.602369166163164
129,13.104483687859062,11.441829699631626,41.909915934261036
130,13.104483687859062,11.443594763133692,42.12758799485958
131,13.12263329973734,11.447019607587068,42.48614847394602
132,13.125425832461266,11.450444452040442,42.743960366295724
133,13.133947362140958,11.45220951554251,43.10488140778529
134,13.139668890821728,11.453974579044576,43.37723982862955
135,13.145390419502496,11.45739942349795,43.69213352081057
136,13.147050200453805,11.460824267951326,43.81172230563136
137,13.168378482001211,11.481366679027422,43.994370547085325
138,13.176380492851456,11.484791523480798,44.15543187316252
139,13.215235201903656,11.488216367934172,44.386206030928165
140,13.226391293633075,11.491641212387545,44.698609615502626
141,13.270670833901823,11.49506605684092,44.93460984429923
142,13.27157850075211,11.498490901294295,45.154879203591655
143,13.309989301227342,11.50191574574767,45.40792250944314
144,13.319122352009472,11.503680809249737,45.80880143074582
145,13.346110117076648,11.505445872751803,46.07845806811818
146,13.35092397890713,11.508870717205179,46.43784049703143
147,13.380631287468299,11.512295561658553,46.658634201160496
148,13.415669060542067,11.515720406111928,46.96764738001239
149,13.442622537415957,11.522524416366807,47.311764512611646
150,13.451903225432464,11.52594926082018,47.494390786700265
151,13.488557503757056,11.529374105273556,47.75990116555258
152,13.493931996793368,11.551649691433571,48.069049574162094
153,13.510740095172144,11.555074535886945,48.34389728539089
154,13.521772576105278,11.558499380340319,48.54946804054871
155,13.545005794684846,11.561924224793694,48.73148248303441
156,13.555153103585685,11.565349069247068,48.97301292281026
157,13.55691816708775,11.567114132749136,49.243704728871066
158,13.558683230589816,11.57053897720251,49.41950384753376
159,13.56210807504319,11.573963821655884,49.66212195556806
