Time(Iteration),TSLinearBandit
0,0.39920038321243834
1,0.6595509240495513
2,0.9841146480343571
3,1.3141785507010664
4,1.5982457008026563
5,1.958700149574144
6,2.2534054452238514
7,2.8084175511617686
8,3.256936897491613
9,3.7284123484129834
10,4.064728839534374
11,4.445881832321658
12,4.715739376306296
13,5.010203909578234
14,5.388810547172023
15,5.832556923804217
16,6.137607273145263
17,6.369894712075389
18,6.657780409675809
19,6.92897433948049
20,7.241124640122498
21,7.650921971268977
22,7.939273840855047
23,8.244083517425949
24,8.601246739781784
25,8.766989756689922
26,8.941410151208608
27,9.148504944445959
28,9.302677679866974
29,9.376365888742862
30,9.392494028504114
31,9.4158546368218
32,9.469098161705425
33,9.49948156885998
34,9.538805923154671
35,9.593365464081902
36,9.615653123677406
37,9.630998785613091
38,9.661390425674877
39,9.673427600289266
40,9.685464774903654
41,9.693765867306896
42,9.702066959710137
43,9.714104134324526
44,9.730232274085775
45,9.742269448700164
46,9.776519040741807
47,9.788556215356193
48,9.796857307759435
49,9.808894482373823
50,9.815520319699557
51,9.82214615702529
52,9.834183331639679
53,9.840809168965412
54,9.856154830901097
55,9.862780668226831
56,9.90042662359511
57,9.907052460920843
58,9.913678298246577
59,9.920304135572312
60,9.926929972898046
61,9.93355581022378
62,9.949781992461428
63,9.956407829787164
64,9.968093602554607
65,9.97977937532205
66,9.991465148089492
67,10.003150920856935
68,10.014836693624378
69,10.021462530950112
70,10.028088368275846
71,10.03471420560158
72,10.037603960716169
73,10.040493715830758
74,10.047119553156492
75,10.05000930827108
76,10.056635145596815
77,10.059524900711404
78,10.062414655825993
79,10.06530441094058
80,10.06819416605517
81,10.071083921169759
82,10.073973676284348
83,10.076863431398937
84,10.079753186513525
85,10.082642941628114
86,10.085532696742703
87,10.088422451857292
88,10.091312206971882
89,10.09420196208647
90,10.097091717201058
91,10.099981472315648
92,10.102871227430237
93,10.105760982544826
94,10.108650737659413
95,10.111540492774003
96,10.114430247888592
97,10.117320003003181
98,10.12020975811777
99,10.123099513232358
100,10.125989268346947
101,10.140448346516484
102,10.143338101631073
103,10.146227856745663
104,10.149117611860252
105,10.15200736697484
106,10.154897122089428
107,10.157786877204018
108,10.160676632318607
109,10.163566387433196
110,10.166456142547784
111,10.169345897662373
112,10.172235652776962
113,10.175125407891551
114,10.17801516300614
115,10.180904918120728
116,10.183794673235317
117,10.191031065466328
118,10.193920820580917
119,10.196810575695505
120,10.199700330810094
121,10.202590085924683
122,10.205479841039272
123,10.208369596153862
124,10.211259351268449
125,10.214149106383038
126,10.217038861497628
127,10.219928616612217
128,10.222818371726806
129,10.225708126841393
130,10.228597881955983
131,10.231487637070572
132,10.234377392185161
133,10.23726714729975
134,10.240156902414338
135,10.243046657528927
136,10.245936412643516
137,10.248826167758105
138,10.251715922872695
139,10.254605677987282
140,10.257495433101871
141,10.26038518821646
142,10.26327494333105
143,10.266164698445639
144,10.269054453560226
145,10.271944208674816
146,10.274833963789405
147,10.277723718903994
148,10.280613474018583
149,10.28350322913317
150,10.28639298424776
151,10.28928273936235
152,10.292172494476938
153,10.295062249591528
154,10.297952004706115
155,10.300841759820704
156,10.303731514935293
157,10.306621270049883
158,10.309511025164472
159,10.31240078027906
160,10.315290535393649
161,10.318180290508238
162,10.321070045622827
163,10.345728006334843
164,10.348617761449432
165,10.351507516564022
166,10.35439727167861
167,10.357287026793198
168,10.360176781907787
169,10.363066537022377
170,10.365956292136966
171,10.368846047251555
172,10.371735802366143
173,10.374625557480732
174,10.377515312595321
175,10.38040506770991
176,10.3832948228245
177,10.386184577939087
178,10.389074333053676
179,10.391964088168265
180,10.394853843282855
181,10.397743598397444
182,10.400633353512031
183,10.40352310862662
184,10.40641286374121
185,10.409302618855799
186,10.412192373970388
187,10.419517423943441
188,10.42240717905803
189,10.425296934172618
190,10.428186689287207
191,10.431076444401796
192,10.433966199516385
193,10.461396198321264
194,10.464285953435851
195,10.46717570855044
