Time(Iteration),TSLinearBanditTheta
0,0.9300718763125235
1,0.8202166015755982
2,0.608762959845842
3,0.5551072856300137
4,0.3931864161266076
5,0.2916101337763998
6,0.24290924782146014
7,0.2259096876884601
8,0.22452253165716854
9,0.21548841901107224
10,0.18914090618362403
11,0.18799517242886202
12,0.1928655362051447
13,0.18659044995876636
14,0.18494912083665424
15,0.1833257051642088
16,0.1851180175854319
17,0.18459740570168232
18,0.18050582070767723
19,0.18999717501459853
20,0.19112092543149203
21,0.19208746867298038
22,0.18797871907739847
23,0.18561785002776252
24,0.18478993063585095
25,0.18544863632361402
26,0.18498425520043743
27,0.1808013758770053
28,0.17730107255102925
29,0.17740697309228198
30,0.1814128907194455
31,0.17851059087139948
32,0.17700001551049327
33,0.17728280486159073
34,0.17983460162776646
35,0.18180214966530628
36,0.1726905466882777
37,0.17104525121610087
38,0.17078908393246506
39,0.17152416540549667
40,0.16830937783907504
41,0.17009235157026628
42,0.16951200622442317
43,0.16866700472163648
44,0.17005490730472578
45,0.16949716917939855
46,0.16845366656346622
47,0.16672313320036275
48,0.1682939675972274
49,0.169682233998197
50,0.1692914383587965
51,0.16745010986656444
52,0.16794001287590032
53,0.16792556713077755
54,0.1675912435250278
55,0.16697871601712327
56,0.16499379083594096
57,0.16479259878403538
58,0.165403405316927
59,0.16537740605562337
60,0.16572065203153405
61,0.1670948154657048
62,0.16736334309545908
63,0.16793971762000656
64,0.1679654351431173
65,0.1673385000708623
66,0.16775146866878368
67,0.1678862461651464
68,0.16821134926283043
69,0.16772533158482134
70,0.16765207862610987
71,0.1676987930113006
72,0.1676058148418204
73,0.16694978333306415
74,0.16658542156105327
75,0.16570219694297736
76,0.16567553009611585
77,0.16530645422660364
78,0.16495300293354304
79,0.16438905575094348
80,0.16460981858396195
81,0.1639287678027081
82,0.1565289972316541
83,0.15605266471685464
84,0.15512945944476453
85,0.15128461072312366
86,0.15118493150926052
87,0.15036261744772159
88,0.15001093230180435
89,0.15010298869909836
90,0.15058196797470436
91,0.15043376013515525
92,0.1501564372449416
93,0.15016982721908262
94,0.150201255861881
95,0.15072727171209677
96,0.15020617533934483
97,0.14986111090014512
98,0.14559184460397206
99,0.14552688905889813
100,0.14509067169488635
101,0.14481095839772926
102,0.1449700602294976
103,0.1451787672420711
104,0.14537218941992136
105,0.1454273162410757
106,0.14523494914476448
107,0.145124026417997
108,0.14510900435450733
109,0.14505189463074314
110,0.14533828519534422
111,0.14558041803011776
112,0.1455564933747917
113,0.14553378495648078
114,0.14562793259114637
115,0.14605131820667733
116,0.1459846423431435
117,0.14593618754501786
118,0.14584616137380274
119,0.14564590856202236
120,0.1450667960166706
121,0.1450654984145532
122,0.1449439612227858
123,0.14495665074686842
124,0.14458329512279416
125,0.14453951618678818
126,0.1446906457975638
127,0.14473377425499784
128,0.14466855764563427
129,0.14503385100053656
130,0.14506386165530932
131,0.14500956545997534
132,0.14466903967195666
133,0.14459731680121435
134,0.14452583369145175
135,0.1439153784451655
136,0.14386983423287153
137,0.1439592559701102
138,0.1441199159000821
139,0.1433778005627749
140,0.14358326353678147
141,0.14359994211413402
142,0.14361213474591428
143,0.14373012228626755
144,0.14370347813516746
145,0.1442690335077601
146,0.1442804476414854
147,0.14429302573969577
148,0.14275788443683615
149,0.14275048801240686
150,0.1427481757389017
151,0.14602553167335236
152,0.1459244760307629
153,0.1458758574198362
154,0.14595906828449434
155,0.14598834975425862
156,0.14592191648426783
157,0.145566625462648
158,0.14548580098853608
159,0.1416316904428348
160,0.1414680969695696
161,0.14162579981504006
162,0.1416306759250915
163,0.141463264318967
164,0.14143112121417317
165,0.1408656460209748
166,0.14103567434088923
167,0.14104852604830015
168,0.14097849196796486
169,0.1409037195830321
170,0.14122812634853385
171,0.1412155835982728
172,0.14120521503603067
173,0.14113073669686044
174,0.1412335939765625
175,0.13644363108164287
176,0.13653255807948864
177,0.13637111041265218
178,0.13633092120658968
179,0.13629509307328005
180,0.13626220319569127
181,0.13624674602769674
182,0.1362208066039874
183,0.13617456007272682
184,0.13530288526233164
185,0.13535193340987525
186,0.1354483188635849
187,0.1358296028860624
188,0.1371070653457037
