Time(Iteration),EpsilonGreedyLinearBanditTheta,UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
71,0.7403502439633629,0.719975121467987,0.32155868695889783,0.719975121467987
72,0.7397771906577263,0.7199044474608511,0.3179060781466062,0.7199044474608511
73,0.7394719238029587,0.7197697032478726,0.3131389613869567,0.7197697032478726
74,0.7282499039731076,0.7195920541927733,0.31303303743750377,0.7195920541927733
75,0.726583641055524,0.7195195674114869,0.313281318625592,0.7195195674114869
76,0.7269422359775739,0.715507886679312,0.3120046432800194,0.715507886679312
77,0.7258078627958189,0.7077897337451351,0.310055425628397,0.7077897337451351
78,0.7252597385404445,0.7076512815766113,0.3087897539199177,0.7076512815766113
79,0.7255223111631613,0.707661114051111,0.30744841284089264,0.707661114051111
80,0.7261767837427271,0.7003020773814289,0.309726585952169,0.7003020773814289
81,0.7254522995973705,0.6897093820409192,0.3064556277504965,0.6897093820409192
82,0.7252282147181934,0.6901487368149373,0.3071331013085259,0.6901487368149373
83,0.7206266140517358,0.688328000091745,0.30573914304332056,0.688328000091745
84,0.7203859543166269,0.6886282817077197,0.3066110405894345,0.6886282817077197
85,0.7136612960752139,0.6884412771671484,0.30581896903893047,0.6884412771671484
86,0.7128061842055843,0.6896452417906747,0.306456288142291,0.6896452417906747
87,0.7091971027225578,0.6903715492234801,0.30708577144154114,0.6903715492234801
88,0.687756334613713,0.6887470570661087,0.30406428739865776,0.6887470570661087
89,0.6857689652798433,0.6887362182480368,0.303895275026528,0.6887362182480368
90,0.6686192449736899,0.6890208748135798,0.3041322019316103,0.6890208748135798
91,0.6682866028585602,0.6887399921798157,0.3043778468588781,0.6887399921798157
92,0.6668535965491272,0.6882600851940506,0.30531567416566663,0.6882600851940506
93,0.6661811243157574,0.6882697201809338,0.3047347573833329,0.6882697201809338
94,0.6618050360172549,0.6882392518450502,0.3028555161055546,0.6882392518450502
95,0.661773597103279,0.6882332983116227,0.2995741529712668,0.6882332983116227
96,0.6619185142463332,0.6882328712965462,0.2973049081063323,0.6882328712965462
97,0.6581136928700625,0.6882343330539905,0.2974477463513141,0.6882343330539905
98,0.6586477107537992,0.688259474471601,0.2969648505846619,0.688259474471601
99,0.6573754661554666,0.6882802479729322,0.2968140924192323,0.6882802479729322
100,0.656922357114597,0.6882583107597442,0.29347582716085124,0.6882583107597442
101,0.657272017307776,0.688246226141854,0.29329709701396767,0.688246226141854
102,0.6569705655894078,0.6882742719049718,0.2924980404628874,0.6882742719049718
103,0.6564731597963143,0.6883050894312748,0.29010025805706274,0.6883050894312748
104,0.6516353770257082,0.6883098434954771,0.28988193946721297,0.6883098434954771
105,0.6506416808046477,0.6883050431108007,0.290130341985963,0.6883050431108007
106,0.6507848184520978,0.6883045762260288,0.29057436621901134,0.6883045762260288
107,0.6514960411895743,0.6883070422612392,0.29108044010118267,0.6883070422612392
108,0.6504131839432132,0.68827492847629,0.2911006792478464,0.68827492847629
109,0.642112136681387,0.6882740520500246,0.2911593574393272,0.6882740520500246
110,0.6414215744772651,0.688265744162247,0.2916051448883782,0.688265744162247
111,0.6413539460794512,0.6882629420632312,0.29126013624419833,0.6882629420632312
112,0.6412888622258,0.6882594290643886,0.2904516609216491,0.6882594290643886
113,0.6417820063864234,0.6882488327317107,0.2885775622743679,0.6882488327317107
114,0.6269581826240964,0.6882558429896829,0.2893175880847552,0.6882558429896829
115,0.6196673006424008,0.6882570738393609,0.28861344965102675,0.6882570738393609
116,0.6196590902966156,0.6882595988581637,0.28871948240885614,0.6882595988581637
117,0.6118306656495381,0.6882629475275392,0.28866369523730506,0.6882629475275392
118,0.6067651863334234,0.6882636356793105,0.2891038191707621,0.6882636356793105
119,0.605995071166741,0.6882587756293307,0.28864431074511226,0.6882587756293307
120,0.602100133339944,0.6882616179850973,0.2907849569298098,0.6882616179850973
121,0.6021349887997797,0.6882574313386275,0.29077632908552353,0.6882574313386275
122,0.6020195500502428,0.688253405031855,0.28699253120622353,0.688253405031855
123,0.6021126879122659,0.6882655614411152,0.28754651652150814,0.6882655614411152
124,0.60212363392736,0.688266756420593,0.28678055325588575,0.688266756420593
125,0.6033086663915177,0.688269757025373,0.28680405415593213,0.688269757025373
126,0.6031835108322146,0.6882698828746905,0.2851210804446836,0.6882698828746905
127,0.6024540649217599,0.6882687597323961,0.2846275830443902,0.6882687597323961
128,0.6023562611981453,0.6882665341672554,0.28454850480002775,0.6882665341672554
129,0.6023040947859666,0.6882578612165244,0.2854763052466771,0.6882578612165244
130,0.6014150628167417,0.6882619394731574,0.28518683424111446,0.6882619394731574
131,0.6014123403330112,0.688270502832031,0.28527915174705565,0.688270502832031
132,0.5984409472470771,0.6882657033630516,0.2843105741266897,0.6882657033630516
133,0.5997710556793013,0.6882587804155744,0.2828143481010278,0.6882587804155744
134,0.599165415654643,0.6882577917105016,0.2828766808865234,0.6882577917105016
135,0.5949557806746324,0.6882592222982898,0.28268280291907594,0.6882592222982898
136,0.600463807486687,0.688256333132521,0.28298076537425076,0.688256333132521
137,0.6004666518221127,0.6882651208105369,0.28222498323243816,0.6882651208105369
138,0.6003836878422082,0.688264284515558,0.28219017422882603,0.688264284515558
139,0.6003654272963455,0.6882655411109306,0.2812967206583697,0.6882655411109306
140,0.59972089529924,0.6882678182113271,0.2808428922225973,0.6882678182113271
141,0.59744898693351,0.6882671567353131,0.2808174148841298,0.6882671567353131
142,0.5950089987599273,0.6882617293138644,0.280693270259354,0.6882617293138644
143,0.5948594870171753,0.6882647439455392,0.28087758099369275,0.6882647439455392
144,0.5947670726717844,0.6882583461741844,0.2805312003190275,0.6882583461741844
145,0.5953992755025459,0.6882607685250057,0.2780880897998909,0.6882607685250057
146,0.5941590198715525,0.6882584870747784,0.277974272220349,0.6882584870747784
147,0.5889137461098971,0.6882618933163892,0.2759173053052895,0.6882618933163892
148,0.5888944401780607,0.6882624783708107,0.2761048858377482,0.6882624783708107
149,0.5888276850195012,0.6882665695302392,0.27623031069022125,0.6882665695302392
150,0.5878123909591444,0.6882685296963242,0.27591573306371736,0.6882685296963242
151,0.5876227484498405,0.6883268800441141,0.275755767373022,0.6883268800441141
152,0.5867240895172784,0.688334748022295,0.27579908819910204,0.688334748022295
153,0.5871602554024687,0.6883425297675706,0.2766360253450478,0.6883425297675706
154,0.5847522223247975,0.6883679160257253,0.2761169301458247,0.6883679160257253
155,0.5802483803891317,0.6883830210238702,0.2760381115118039,0.6883830210238702
156,0.5799903780567273,0.688368594139563,0.27624121652968847,0.688368594139563
157,0.5726824023738233,0.6883646891529669,0.2766039544431388,0.6883646891529669
158,0.572525353724266,0.6883829453533576,0.2766190392853648,0.6883829453533576
159,0.5719596874721208,0.6883856148652685,0.2760590953710877,0.6883856148652685
160,0.5721514641390726,0.688385074883946,0.27619968385541505,0.688385074883946
161,0.5719062661332834,0.6883752807528938,0.27605126580239164,0.6883752807528938
162,0.5719215881373684,0.688370525922931,0.2762393721942541,0.688370525922931
163,0.5635075792376679,0.6883848947843152,0.2752759745600678,0.6883848947843152
164,0.5629473422517874,0.6883873744363903,0.2753300009307943,0.6883873744363903
165,0.5628190499203485,0.6884093652987596,0.27551618098936215,0.6884093652987596
166,0.5626849517413463,0.6883937653132807,0.27527346272637315,0.6883937653132807
167,0.5609964263115435,0.6884067226821018,0.2751243648011047,0.6884067226821018
168,0.5564691715758538,0.688384139110247,0.2751541790783605,0.688384139110247
169,0.5562993326854547,0.6883811380259124,0.27483704036931533,0.6883811380259124
170,0.5563556562050015,0.6884012852132273,0.27475840773607463,0.6884012852132273
171,0.5563441883867892,0.6883976031166588,0.2750600362776369,0.6883976031166588
172,0.5568048992970052,0.6884094429172366,0.2748667177649592,0.6884094429172366
173,0.5469500990902345,0.6884242324728735,0.27535546968785407,0.6884242324728735
174,0.5460888599433888,0.6884045939773044,0.27564201082699785,0.6884045939773044
175,0.5455268146334151,0.688412893120127,0.2757123551211939,0.688412893120127
176,0.5455171163495618,0.6884075552785851,0.27363510881884207,0.6884075552785851
177,0.5437401614665542,0.6883766793867762,0.27473129481647596,0.6883766793867762
178,0.5439656016154519,0.6884033528923392,0.2747284717756666,0.6884033528923392
179,0.5439992752150886,0.6884191343338922,0.27366573679499184,0.6884191343338922
180,0.542849487841257,0.6884097580036136,0.27296667064965907,0.6884097580036136
181,0.5359161865248788,0.6883940389935392,0.2726141540570469,0.6883940389935392
182,0.5362693291091334,0.6883762440826295,0.2728107498904727,0.6883762440826295
183,0.5358507884709206,0.6883773004123224,0.27324738578271013,0.6883773004123224
184,0.5357995817953289,0.688376762462351,0.2732689946004862,0.688376762462351
185,0.5274067778569969,0.6880457259662791,0.2743178819614188,0.6880457259662791
186,0.5274742399895306,0.6880457978867912,0.27357557646861563,0.6880457978867912
187,0.5273840292111228,0.6880272453233394,0.2730909863044494,0.6880272453233394
188,0.5273872320871293,0.6880237797050353,0.27307754351752456,0.6880237797050353
189,0.5277886446963911,0.6880245993669517,0.2727130341596505,0.6880245993669517
190,0.5277138874318166,0.6880169876032943,0.27251935087707474,0.6880169876032943
191,0.5268023771643187,0.6880214452525679,0.27247915302294123,0.6880214452525679
192,0.526804220828959,0.6880217954721309,0.2724969974744687,0.6880217954721309
193,0.5196435779437112,0.6880184224940585,0.2716522274023556,0.6880184224940585
194,0.5196284506613736,0.6880192028493781,0.2705732140592081,0.6880192028493781
195,0.5191922181878964,0.6880180951429116,0.26967350253239314,0.6880180951429116
196,0.5181752479828681,0.6880211161211659,0.2706096134270574,0.6880211161211659
197,0.5180382322326292,0.6880224231144255,0.2693921097368632,0.6880224231144255
198,0.5175616346821272,0.6880150723936809,0.2684454284816368,0.6880150723936809
199,0.5117247317265065,0.6880176074902383,0.2685636308340834,0.6880176074902383
200,0.5110886189142879,0.6880165265668612,0.26835979556235784,0.6880165265668612
201,0.5113859515728765,0.6880062912233396,0.2687723465893591,0.6880062912233396
202,0.5113766883431019,0.6879987340969453,0.26863772199439917,0.6879987340969453
203,0.5114610890475573,0.6879961772393991,0.26857888999653173,0.6879961772393991
204,0.5113673969788499,0.6879935165115914,0.26862129406433854,0.6879935165115914
205,0.5114937690694097,0.6879916852962336,0.2682768264403833,0.6879916852962336
206,0.5114812942935961,0.6879924822604521,0.2682639925795104,0.6879924822604521
207,0.5114065652479738,0.687991545040277,0.2681464593401875,0.687991545040277
208,0.5114189485464923,0.68799261390059,0.2687265349445133,0.68799261390059
209,0.5114594430697934,0.6879928793825514,0.26865247099095896,0.6879928793825514
210,0.5141261266447363,0.6879898673588271,0.2613685874323143,0.6879898673588271
211,0.510747634453919,0.6879898446759634,0.26124322548940854,0.6879898446759634
212,0.5105164103426831,0.6879884204411185,0.2609621709528689,0.6879884204411185
213,0.5111001281642235,0.6879915866525125,0.260894606477013,0.6879915866525125
214,0.5111095613265473,0.6879917573062866,0.260389005170664,0.6879917573062866
215,0.4988878843805371,0.687993339598189,0.2634811805637182,0.687993339598189
216,0.4988862938466149,0.687988634666697,0.263918440458572,0.687988634666697
217,0.49859736725858406,0.6879873441464432,0.2638135827261892,0.6879873441464432
218,0.49904070931527167,0.6879888209196695,0.26294096977282433,0.6879888209196695
219,0.4988437544924459,0.6879893346946269,0.2620858380992846,0.6879893346946269
220,0.4983136928240917,0.6879902516894855,0.2625753600466165,0.6879902516894855
221,0.4972008595848159,0.6879873255383743,0.26313714922472725,0.6879873255383743
222,0.49624287043424503,0.6879880283770886,0.2629591843643705,0.6879880283770886
223,0.4955872428904445,0.6879850270227791,0.2629197970027528,0.6879850270227791
224,0.4959971775013677,0.6879835282594035,0.2627456715167388,0.6879835282594035
225,0.49629561632429803,0.6879829299822207,0.26274442808025467,0.6879829299822207
226,0.4931673632006476,0.6879827318020826,0.2609320674260761,0.6879827318020826
227,0.49341752427556845,0.6879839967470514,0.2612513292863242,0.6879839967470514
228,0.49341024378657783,0.68798642594056,0.2603843647327902,0.68798642594056
229,0.4932772657160873,0.687987206640412,0.26019788416319434,0.687987206640412
230,0.49242856583346484,0.6879905209586255,0.25994768278487457,0.6879905209586255
231,0.4910098648930452,0.6879553330418968,0.2597467217999285,0.6879553330418968
232,0.46201531896692527,0.6879662609882645,0.25975374659603456,0.6879662609882645
233,0.462415848671912,0.6879028512537864,0.25924407177724473,0.6879028512537864
234,0.46255925210949533,0.6879355477677557,0.2592602537730811,0.6879355477677557
235,0.4639336516234816,0.6878767909206485,0.2558463140011055,0.6878767909206485
236,0.4639329166557591,0.6879059563470351,0.2559926298447312,0.6879059563470351
237,0.4639267824645838,0.6878924704339856,0.2565154054353897,0.6878924704339856
238,0.4635340778163675,0.6878950762567044,0.25612953853612985,0.6878950762567044
239,0.46009177318619676,0.6878483699233662,0.25599599601575584,0.6878483699233662
240,0.46009330321789943,0.6878435666298766,0.2559750064039127,0.6878435666298766
241,0.4600419353784873,0.6878683712353302,0.2559671138430222,0.6878683712353302
242,0.45085613955486536,0.6878761915163005,0.25586594614919983,0.6878761915163005
243,0.45106044409474044,0.6878849774476729,0.255929792958071,0.6878849774476729
244,0.4499570069105758,0.6878637039700441,0.2561061959164726,0.6878637039700441
245,0.44570473110913456,0.6878698191244629,0.25600836840047947,0.6878698191244629
246,0.44570592965008843,0.6878773263186165,0.25564927014914013,0.6878773263186165
247,0.4448102603101282,0.6878676971536805,0.2555444421709157,0.6878676971536805
248,0.4439698317029784,0.6878937825002585,0.2525018718206567,0.6878937825002585
249,0.4439648600167918,0.6878875146803016,0.2523893845526318,0.6878875146803016
250,0.44072188325674355,0.6878914303533237,0.2522308765061433,0.6878914303533237
251,0.44023155104769207,0.6878850363046594,0.25239679970638573,0.6878850363046594
252,0.4402279710816341,0.6878735096046282,0.2518285186456984,0.6878735096046282
253,0.44019612749835446,0.6878796030908816,0.25190531330683,0.6878796030908816
254,0.4401077300423128,0.6878788716176422,0.25196280210726363,0.6878788716176422
255,0.4399398114143822,0.6878791859284866,0.25193667103908945,0.6878791859284866
256,0.4399254682129105,0.6879047709072356,0.25218505434714045,0.6879047709072356
257,0.4400810457584365,0.687874229361197,0.25272046993804714,0.687874229361197
258,0.4396655918070606,0.6878640518848732,0.25278529357673674,0.6878640518848732
259,0.4403438567443767,0.6878434095183285,0.253498507902001,0.6878434095183285
260,0.4403354215039945,0.6878418968106405,0.25403742906673926,0.6878418968106405
261,0.4389844059559146,0.6878511486140815,0.2523743650254247,0.6878511486140815
262,0.43849586687215386,0.6878630743233047,0.2523999640964145,0.6878630743233047
263,0.4372871929057446,0.6878509176522662,0.2521284941612241,0.6878509176522662
264,0.4370204816879523,0.687836139444759,0.2526390283776511,0.687836139444759
265,0.43703278027940684,0.6878341158680068,0.2522265466059625,0.6878341158680068
266,0.43702582091118225,0.6878349371654402,0.2524637370487469,0.6878349371654402
267,0.4337924408498247,0.687844771587121,0.2522128091064392,0.687844771587121
268,0.4334884366272814,0.6878615174644933,0.2522086974455696,0.6878615174644933
269,0.4313367323045066,0.6878606575592832,0.25176980856051673,0.6878606575592832
270,0.43059032451661317,0.687859710289362,0.2513474514469277,0.687859710289362
271,0.43059889353848774,0.6878536827526758,0.24999632042866154,0.6878536827526758
272,0.4305932603088764,0.6878571542216938,0.24995810033755692,0.6878571542216938
273,0.4306611988019111,0.6878572186896982,0.2498880753004699,0.6878572186896982
274,0.43050458072246567,0.6878473220190902,0.24991285321092285,0.6878473220190902
275,0.4305451850871771,0.68785401892228,0.2500001467253926,0.68785401892228
276,0.4305566467409613,0.6878513219157939,0.2494916697117544,0.6878513219157939
277,0.43057466156908186,0.6878532701375287,0.24947444630627547,0.6878532701375287
278,0.43055649667331775,0.6878491705599157,0.24901583357091486,0.6878491705599157
279,0.4294149387071383,0.6878494848811092,0.24865692109818566,0.6878494848811092
280,0.428845688457259,0.6878524752675733,0.24866728313248804,0.6878524752675733
281,0.42883584046196466,0.6878423614615486,0.2492930645327208,0.6878423614615486
282,0.428836588625073,0.687842853051813,0.249253109050664,0.687842853051813
283,0.4293572433467047,0.6878420730079123,0.249297733453461,0.6878420730079123
284,0.4292708124719611,0.6878433631780668,0.2497044074209073,0.6878433631780668
285,0.4279454428455952,0.6878434334671876,0.24977242399586355,0.6878434334671876
286,0.42764663450360096,0.6878396399393727,0.2493251093384185,0.6878396399393727
287,0.42780195073313304,0.6878435454776283,0.24849148938835935,0.6878435454776283
288,0.42678834069954996,0.6878407041520042,0.2485980870861689,0.6878407041520042
289,0.42710961981589257,0.6878397609615126,0.2486561612272138,0.6878397609615126
290,0.41854246469553075,0.6878387793735415,0.2488728524158213,0.6878387793735415
291,0.41241528085325924,0.6878349933861411,0.24850196259122037,0.6878349933861411
292,0.41256920450079165,0.6878364945174131,0.24856514275267375,0.6878364945174131
293,0.4124202867422352,0.6878320009172428,0.2485592741061018,0.6878320009172428
294,0.412434924621611,0.6878286643740753,0.2484339265606789,0.6878286643740753
295,0.3806092651539767,0.687826325894483,0.2483758683957479,0.687826325894483
296,0.3786946675598016,0.687826712852962,0.24911444641151412,0.687826712852962
297,0.37744252136096246,0.6878272813196513,0.2491889639590171,0.6878272813196513
298,0.3751894420354084,0.6878262244809227,0.24918790660157883,0.6878262244809227
299,0.37483505664934347,0.6878265167541124,0.249137455548802,0.6878265167541124
300,0.3748039077123524,0.6878245977228338,0.24910571794865013,0.6878245977228338
301,0.37336392010432184,0.6878243980827605,0.24925467925194983,0.6878243980827605
302,0.3736747021663804,0.6878235275153693,0.24912842967915233,0.6878235275153693
303,0.3759124753594555,0.6878227063203116,0.2487656178027887,0.6878227063203116
304,0.37523942041545316,0.6878217522769406,0.248256232061493,0.6878217522769406
305,0.3742849033256141,0.6878210785518304,0.25035220953776094,0.6878210785518304
306,0.3747986643691323,0.687821208354048,0.25028014222158407,0.687821208354048
307,0.37425041792500263,0.6878229058766165,0.25029169621090386,0.6878229058766165
308,0.37453648197767636,0.6878225106789666,0.24955201864874055,0.6878225106789666
309,0.37112851083998033,0.6878231466555425,0.24951143542639492,0.6878231466555425
310,0.37082516715296276,0.6878231212872694,0.24968126669954258,0.6878231212872694
311,0.3707408688992389,0.6878234696278904,0.2496940394129324,0.6878234696278904
312,0.37049957409450895,0.6878233604660796,0.2488291507915971,0.6878233604660796
313,0.3705685780559471,0.6878228107526941,0.24871140846328546,0.6878228107526941
314,0.37062834183745547,0.6878235736122503,0.24875773795032446,0.6878235736122503
315,0.37062805232125595,0.6878219584171203,0.2487794659566885,0.6878219584171203
316,0.3713754888583406,0.6878215832434909,0.24885643708239996,0.6878215832434909
317,0.3713769947138986,0.6878213460627197,0.24891592868152954,0.6878213460627197
318,0.37299247643098155,0.6878217522760476,0.2490320584059195,0.6878217522760476
319,0.37299105192946136,0.6878216018931514,0.24925838477798695,0.6878216018931514
320,0.37319746161586914,0.687820637021515,0.2491926380813058,0.687820637021515
321,0.37319906806722886,0.6878213568498065,0.2491805398828531,0.6878213568498065
322,0.37261583012582195,0.6878222787381417,0.2482300956552971,0.6878222787381417
323,0.3719364529808979,0.6878230191344382,0.2490073944692499,0.6878230191344382
324,0.37193709039164025,0.6878221784056933,0.2477452369895722,0.6878221784056933
325,0.3719355200241695,0.6878232607572508,0.24761970765797042,0.6878232607572508
326,0.37211469191230045,0.6878234960654457,0.24764034569821453,0.6878234960654457
327,0.3721120826337039,0.6878240235001628,0.24769299339744055,0.6878240235001628
328,0.3602262986904628,0.6878223055660354,0.24768833279054014,0.6878223055660354
329,0.3602347678320902,0.687822252322562,0.24209816789677943,0.687822252322562
330,0.3595717354920748,0.6878214975847007,0.24211377827063102,0.6878214975847007
331,0.3595274280834623,0.6878218725474239,0.24205406912847346,0.6878218725474239
332,0.35952609558916443,0.6878213143371414,0.24200611334906394,0.6878213143371414
333,0.33468309399998714,0.6878216593431826,0.24253368524895508,0.6878216593431826
334,0.3347190485421242,0.6878212732992923,0.24263028620482147,0.6878212732992923
335,0.33466798864490166,0.687821366979936,0.24168213644550116,0.687821366979936
336,0.3348553511180974,0.6878219641350617,0.24168539835469055,0.6878219641350617
337,0.3348907145752465,0.6878230819689624,0.24167578351695834,0.6878230819689624
338,0.3351629389134919,0.6878240313227219,0.2416981105862841,0.6878240313227219
339,0.3350996072344538,0.687825282080574,0.2416622416480827,0.687825282080574
340,0.3357347471262856,0.6878232774375167,0.24174117886204938,0.6878232774375167
341,0.33587033022839885,0.687823992007736,0.24180986918195385,0.687823992007736
342,0.33543743246131635,0.6878219771934437,0.24220736200542176,0.6878219771934437
343,0.3356028633821155,0.6878235208049333,0.24221271038073158,0.6878235208049333
344,0.33557073717462843,0.6878222840282161,0.24220974112974297,0.6878222840282161
345,0.33536850812932534,0.687821645012183,0.24226828129052153,0.687821645012183
346,0.3353472385304811,0.6878219873806505,0.2404332151630637,0.6878219873806505
347,0.33392451191884875,0.6878217460928793,0.2405231089382011,0.6878217460928793
348,0.33395363590440924,0.687821054711415,0.2407986988330429,0.687821054711415
349,0.33425451475539253,0.6878208758918609,0.2408781520831917,0.6878208758918609
350,0.33423972940541186,0.6878210457712303,0.24184609718123476,0.6878210457712303
351,0.3345583140342484,0.6878211602875378,0.24174372254727272,0.6878211602875378
352,0.33418021375708606,0.6878216995079525,0.24154789283766553,0.6878216995079525
353,0.3344696359779503,0.6878199826655271,0.24158166421419977,0.6878199826655271
354,0.3343465676217135,0.687820152371962,0.24157169568019995,0.687820152371962
355,0.33325515643204084,0.6878198896370299,0.23737656957086725,0.6878198896370299
356,0.33347508973584467,0.6878204756696473,0.23783052884435207,0.6878204756696473
357,0.3334662287663108,0.687819446839703,0.23783353687965608,0.687819446839703
358,0.33136835900394346,0.6878200573020635,0.23652119716845893,0.6878200573020635
359,0.3313463849848804,0.6878210950192355,0.23660766457781351,0.6878210950192355
360,0.3343244318728679,0.6878216195636233,0.23637319590599432,0.6878216195636233
361,0.3343567587338373,0.6878215937382169,0.23649694206220534,0.6878215937382169
362,0.3343053908430063,0.6878222992574394,0.23651365028994914,0.6878222992574394
363,0.3342787036059016,0.6878226940070193,0.23658891476608615,0.6878226940070193
364,0.3339535532790398,0.687823356340939,0.2365428494457177,0.687823356340939
365,0.3338722936348512,0.6878249443138769,0.23655744204461868,0.6878249443138769
366,0.3338705786449071,0.687825698561884,0.23628203879886617,0.687825698561884
367,0.3338656451703025,0.6878265813344424,0.23636454925856162,0.6878265813344424
368,0.3335794153168278,0.6878269146587821,0.23639675255695985,0.6878269146587821
