Time(Iteration),TSMultiArmedBandit
0,0.4749959797886906
1,0.8298636099014864
2,1.2811917785788238
3,1.695018792085993
4,2.0667607225730786
5,2.409095896993694
6,2.731985879108655
7,3.0038570810523972
8,3.304552459830211
9,3.6132211606930786
10,3.9103629313586326
11,4.206277915902441
12,4.481122751056867
13,4.856430683761512
14,5.122132018265321
15,5.422835169142619
16,5.70804086596474
17,5.95636904639143
18,6.219312868951934
19,6.557730684079331
20,6.799405011005396
21,7.048330852377677
22,7.32021423248686
23,7.568542412913551
24,7.880152960488537
25,8.137560975848098
26,8.389995727468369
27,8.722154855861941
28,8.994550047625548
29,9.250516251093844
30,9.508619566315222
31,9.785091522419977
32,10.070660255007777
33,10.348274864888168
34,10.631613969553374
35,10.868315032740151
36,11.109777963223154
37,11.370717430430737
38,11.637627546800632
39,11.9488915895394
40,12.223314320067281
41,12.484088869459141
42,12.740254291205057
43,12.993486349227018
44,13.276640067068069
45,13.532207827868396
46,13.78890218382874
47,14.083676646038986
48,14.399675696470732
49,14.672727043974609
50,15.006500598719892
51,15.278311100453664
52,15.58097437616112
53,15.843227722733761
54,16.13613763820591
55,16.43483713771784
56,16.700683573479793
57,16.98213463275642
58,17.24218698666161
59,17.488523156593367
60,17.749973058215453
61,18.057011074574923
62,18.348509836182796
63,18.620005015103825
64,18.874812791111278
65,19.151031562529298
66,19.441424860743986
67,19.712887891022334
68,19.982116753309015
69,20.23065815103044
70,20.469754740588563
71,20.744922103394874
72,21.011271453249513
73,21.30496502991754
74,21.54406161947566
75,21.806496451071347
76,22.0937074628188
77,22.361675113956956
78,22.625599125609902
79,22.932437353832142
80,23.216401257145844
81,23.461967517603693
82,23.738439473708443
83,24.041589171620785
84,24.313385801253098
85,24.57865196993891
86,24.804482933461582
87,25.100366172065286
88,25.33212491782401
89,25.594450474730127
90,25.8234542897411
91,26.06064502099336
92,26.29620021066715
93,26.513694184102626
94,26.7866105383288
95,27.017609299294655
96,27.30682391370103
97,27.57047400683399
98,27.78299471653018
99,28.01754490665369
100,28.227670089978535
101,28.438555258096255
102,28.692969681259893
103,28.913589980413132
104,29.196390229083228
105,29.409670923572293
106,29.644794495710823
107,29.897722219586456
108,30.108607387704176
109,30.348249839358925
110,30.59099033093595
111,30.8518395447252
112,31.06272471284292
113,31.30215576805461
114,31.58400339503789
115,31.85343003760526
116,32.12099720944799
117,32.382961084324684
118,32.633704613731716
119,32.883441348540444
120,33.15876076290873
121,33.426478629311326
122,33.669526474157855
123,33.9268039678258
124,34.16712024413441
125,34.382218691198545
126,34.60139325439536
127,34.82368909888624
128,35.08917521747413
129,35.3382041575595
130,35.58275375424136
131,35.83076238142977
132,36.05311234294012
133,36.440381995252366
134,36.66737887371487
135,36.88731342170456
136,37.1436198310726
137,37.402612683798466
138,37.622547231788154
139,37.883087851448785
140,38.111036069720384
141,38.347737132907156
142,38.60908988686335
143,38.86083560376116
144,39.07172077187888
145,39.34443077549474
146,39.57697661026533
147,39.80500570328837
148,40.01513088661322
149,40.26673968976807
150,40.519537188888116
151,40.74368501582422
152,40.98478918516137
153,41.200647617018376
154,41.445205861170464
155,41.68484831282522
156,41.90831293542301
157,42.21964019123535
158,42.4599765089708
159,42.71442482408082
160,42.94762457771414
161,43.186468212450855
162,43.429821630249236
163,43.674379874401325
164,43.93271222047156
165,44.16595197786404
166,44.40879749510411
167,44.63541635165533
168,44.87730614644301
169,45.09295318185696
170,45.3569532443874
171,45.590247118799354
172,45.83453243995838
173,46.07870539196888
174,46.32440164282513
175,46.58555759119639
176,46.80738667221571
177,47.05950506129433
178,47.288454759285834
179,47.53269193780304
180,47.75759974953202
181,48.01055554309424
182,48.260123451698256
183,48.52153722876208
184,48.7433663097814
185,49.07320080230987
186,49.34579412965776
187,49.592790668813635
188,49.864091824533304
189,50.1200580280016
190,50.38583221889482
191,50.61974958743971
192,50.84920413755278
193,51.082363020193824
194,51.34194524080065
195,51.55207042412551
196,51.7949159413656
197,52.01077437322264
198,52.2633161545584
199,52.53206310779607
