Time(Iteration),PHELinearBandit
0,0.3047797153205242
1,0.6709992159764091
2,1.039383379651345
3,1.4402253755987597
4,1.8199914545670404
5,2.262038230226508
6,2.6588441365041606
7,3.0600130455740944
8,3.598191739120124
9,4.032256366276881
10,4.314527525966734
11,4.679905380094919
12,5.195089105812928
13,5.581057411493724
14,5.938229603806823
15,6.173559260544424
16,6.514083683987515
17,6.886695569653197
18,7.153420107293779
19,7.623223160583713
20,7.8978545616012665
21,8.336907542853384
22,8.732000458507331
23,9.000734929401982
24,9.212540737353377
25,9.613035065524754
26,9.892664471420696
27,10.173497542020446
28,10.50128826583072
29,10.777236801702717
30,11.155700514367158
31,11.361155763361896
32,11.573870133399952
33,11.685703976622644
34,11.889677114009285
35,12.166537435814694
36,12.385988871772927
37,12.641458940611878
38,12.788468699420752
39,13.00458705141213
40,13.269658538558136
41,13.481533393789672
42,13.651801543369308
43,13.77737967156827
44,13.884560891924792
45,14.077689063493072
46,14.255974317001778
47,14.574667580322252
48,14.818329082796472
49,14.905752604405302
50,15.05588407286893
51,15.282232105962175
52,15.499057774389849
53,15.672356936644059
54,15.803279979356097
55,15.934267927921596
56,16.20013789318098
57,16.296994767622184
58,16.440531521011057
59,16.593179589362272
60,16.85045872741214
61,17.110673082460313
62,17.31962852523131
63,17.472147365291313
64,17.59082582081958
65,17.715424348337923
66,17.895321242078268
67,18.060366572106183
68,18.18901125430821
69,18.422462321306817
70,18.630457747915745
71,18.73518909201082
72,18.844412102928178
73,18.987463134281718
74,19.145750513381593
75,19.283967132646133
76,19.37423192981185
77,19.504977098906974
78,19.648572904034562
79,19.792762379493904
80,19.878705247584456
81,20.06312038203585
82,20.203207848444702
83,20.343235089334563
84,20.524597974348676
85,20.6413821317735
86,20.77206471284535
87,20.988403966490985
88,21.092359349627948
89,21.296667096599393
90,21.53172352262706
91,21.666356757449343
92,21.742914899936608
93,21.874602546249406
94,21.992166830893144
95,22.089700940162153
96,22.165160021383127
97,22.252493461993662
98,22.34888995197584
99,22.633943231519385
100,22.72190360764521
101,22.86882600229213
102,23.058580412171167
103,23.17451548208724
104,23.3140108402479
105,23.47834642779139
106,23.546189302542412
107,23.682062078677887
108,23.77903627238344
109,23.937144470811756
110,24.07984109248033
111,24.10965500046907
112,24.230928550277362
113,24.345671953672188
114,24.433264202950614
115,24.52901689459749
116,24.678381256733992
117,24.882746509379935
118,24.925025193749924
119,25.040670216526166
120,25.16686498388893
121,25.267386429532912
122,25.355653134520757
123,25.530009338545806
124,25.624441051170628
125,25.725051495882433
126,25.937327159454963
127,26.00276395234414
128,26.155732237389014
129,26.25825290953343
130,26.371908424581925
131,26.41371642212918
132,26.50813870350895
133,26.806657499638657
134,26.933869991980252
135,27.054373520097705
136,27.208070891525256
137,27.24719037948379
138,27.273992264265416
139,27.474836360517383
140,27.548147049108984
141,27.552020714169583
142,27.687633119752313
143,27.785669729262146
144,27.94045522193155
145,28.03414513246859
146,28.11330792852785
147,28.142312401609257
148,28.201941621804213
149,28.327733379595635
150,28.407009527672137
151,28.466923572241466
152,28.633140083724392
153,28.78829182053456
154,28.940151395198313
155,29.055657286980797
156,29.167718624349686
157,29.349262589997466
158,29.444144396859024
159,29.567548067619487
160,29.681535486219037
161,29.732415872363703
162,29.78798515743256
163,29.90045538796387
164,29.9316323224688
165,30.091136869247492
166,30.204613966801354
167,30.276608867223455
168,30.349252420709554
169,30.409463861721825
170,30.48724181788773
171,30.657320268290004
172,30.683129791983664
173,30.787933683320325
174,30.867671529615063
175,30.95539304250074
176,31.06361564135354
177,31.099489993341884
178,31.16465707696879
179,31.378749057816215
180,31.485451964733006
181,31.547541495602143
182,31.62805825923519
183,31.724716866342646
184,31.837168115182372
185,31.918285185177325
186,31.973673817881092
187,32.05459615732879
188,32.15910794619356
189,32.23069828623023
190,32.27440772915518
191,32.373879996369475
192,32.47378558996253
193,32.494017637511874
194,32.657021554457906
195,32.81859253565283
196,32.947621021428496
197,33.09046248496158
198,33.11319449778391
199,33.245901688709274
200,33.35382931766128
201,33.37437731733552
202,33.5095456799673
203,33.558253197685886
204,33.587285746622726
205,33.822122239875675
206,33.88472816963167
207,33.975535220501015
208,34.05120469002148
209,34.18204348318802
210,34.31495021992901
211,34.41327741428857
212,34.53128351125036
213,34.69617320056473
214,34.72756139235658
215,34.80930682515727
216,34.83693855061132
217,34.90211581979719
218,34.935632549117585
219,35.062901469545764
220,35.158266774981804
221,35.21211620844248
222,35.228187151395375
223,35.29148214688987
224,35.36489848772918
225,35.40594904169444
226,35.47536592180405
227,35.593909413096455
228,35.66043476647668
229,35.6687364771039
230,35.72621274413267
231,35.76583737178389
232,35.82118129489824
233,35.86602542552702
234,35.88372480150489
235,35.91920305333318
236,35.961245967902855
237,36.01547781697603
238,36.08921421713189
239,36.177752237969074
240,36.208185566698226
241,36.3226379519473
242,36.380453279316725
243,36.43148881163829
244,36.55116332557949
245,36.72836395312157
246,36.742302743873935
247,36.77788970590963
248,36.792209437266955
249,36.89511950801613
250,37.05662462744552
251,37.086242670754544
252,37.113919392572434
253,37.1464380199109
254,37.19460694738083
255,37.28010992692117
256,37.309001081795444
257,37.37447285770637
258,37.4672337132826
259,37.51354021500901
260,37.60351119097429
261,37.618407318089474
262,37.74743704016713
263,37.79673809054045
264,37.86177161198732
265,37.892987904661695
266,38.00452172212968
267,38.10763006113336
268,38.151352900917615
269,38.27224230403406
270,38.30301431687976
271,38.338668980596694
272,38.39619604069913
273,38.522636916458715
274,38.53286251837438
275,38.56058976142113
276,38.615462967528934
277,38.656588847247235
278,38.704906899818965
279,38.71275370724365
280,38.80577093265128
281,38.854413109430574
282,38.933054070754004
283,38.97977022398654
284,39.06287776471705
285,39.1434924707704
286,39.19099754215297
287,39.20940755456061
288,39.28712356605474
289,39.33652287284958
290,39.342822852004346
291,39.41460003694439
292,39.475236744084825
293,39.49794797612229
294,39.53334222547471
295,39.642124200855825
296,39.644761436943796
297,39.732930851874514
298,39.79703569659969
