Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.39024980016676014,0.3784112634681052,0.2803683353838096,0.3784112634681052
1,0.8589923843422402,0.7697285752064087,0.7154237717952643,0.7697285752064087
2,1.3150709082723133,1.1775311941984368,1.1590705057311632,1.1775311941984368
3,1.7222508711850548,1.477620003960481,1.47610159700329,1.477620003960481
4,2.081456518737564,1.90461006560539,1.9701413301466917,1.90461006560539
5,2.4096371054373384,2.3801923524801714,2.3919766703327037,2.3801923524801714
6,2.7554750239225116,2.789245874394948,2.7707402583827845,2.789245874394948
7,3.1197041748938235,3.302505920837567,3.078454266217741,3.302505920837567
8,3.417525062867964,3.670778860318459,3.549983037685641,3.670778860318459
9,3.717324366083992,4.068219610708421,3.827837345968831,4.068219610708421
10,3.8830122190718193,4.399763194166335,4.296782128276744,4.399763194166335
11,4.240673985228113,4.7148775068507405,4.64789999146996,4.7148775068507405
12,4.489144171568702,5.234168376102991,5.156345387996743,5.234168376102991
13,4.754838314805499,5.563917678017856,5.569302037252284,5.563917678017856
14,4.973986964961208,5.8922760754364685,6.062140033804683,5.8922760754364685
15,5.219425516330867,6.209009516269118,6.440770186594849,6.209009516269118
16,5.584698771781132,6.547327811263058,6.82298158417584,6.547327811263058
17,5.83323096160747,6.9091793492136,7.2011959309696625,6.9091793492136
18,5.967266004169731,7.386237826740673,7.571250146568543,7.386237826740673
19,6.179929642360112,7.85857895487442,8.037916603834404,7.85857895487442
20,6.332655522730741,8.256432522223479,8.533212345780123,8.256432522223479
21,6.690760768646245,8.689934630353555,8.944676049028008,8.689934630353555
22,6.805262185021881,9.06910257640954,9.236413639524196,9.06910257640954
23,6.923317822597009,9.564318211987,9.56733201351094,9.564318211987
24,7.216726798741279,10.030674392547802,9.997985473101572,10.030674392547802
25,7.44998478158818,10.065176836881857,10.286750334015577,10.34208432028514
26,7.636462856173085,10.182155978902799,10.606967937340524,10.666075090591196
27,7.794605524276131,10.371496973494313,11.008880946650391,11.00135378128531
28,8.024137116491705,10.590974736240245,11.3695276820342,11.446266037945435
29,8.149896532541437,10.861458412008691,11.70421811241357,11.875193632408864
30,8.29956313337111,11.093966329333961,12.097193798500324,12.223488137035819
31,8.449177465985937,11.376062148992615,12.441238670946074,12.436936950860256
32,8.628219444020461,11.644735383843686,12.759393812266072,12.803904235434988
33,8.756749401060258,11.938365358709941,13.122134437279636,13.21052513174818
34,8.806704008786623,12.271984992718144,13.458289221323298,13.497690610407602
35,8.983852648551172,12.66119831243149,13.917878212810242,13.78224679305921
36,9.103568875414307,13.07424449176618,14.263608773895248,14.137807914644563
37,9.234279536353661,13.436626246625684,14.633963162626333,14.5660507131912
38,9.284234144080026,13.846585079393568,14.939269223838968,14.92596745901427
39,9.35909115596654,14.312209639395173,15.365733179233029,15.270633345261263
40,9.48532507434721,14.784368414666593,15.649786380854568,15.642895108018735
41,9.698491655858291,15.268384068711176,15.99776661993376,16.041295329519727
42,9.809261758940604,15.763611204816305,16.379551245658263,16.314457388177654
43,9.97836974756992,16.2771625677099,16.62970631780509,16.66684434432208
44,10.200735894897393,16.8049588608035,16.9609722509616,17.032033867048167
45,10.342146460318073,17.39028504911493,17.442353100828505,17.359003588900784
46,10.51265403892263,17.980117505374785,17.729036438405313,17.827182695710274
47,10.561410178024817,18.55595380387965,18.075963451722735,18.245861334112316
48,10.635751054372836,19.189167375295703,18.44424247628084,18.50442154625507
49,10.91824440222578,19.689860275807114,18.726475224035447,18.8134949163725
50,11.055436261687817,20.00911136111866,19.02968712565985,19.19666597915975
51,11.19590526088371,20.205560678186878,19.32314392868689,19.61308992131135
52,11.32407834788529,20.38294728763004,19.683931926734573,19.94543017763309
53,11.419481188195695,20.556436682430014,19.96993282081875,20.37408496211368
54,11.601723286811945,20.81030343889313,20.19642708964396,20.76450741770199
55,11.835227079881658,21.013856590500897,20.584187839896742,21.132872978397167
56,12.008429721672162,21.257427110112694,20.9468963034635,21.496890677827306
57,12.070616231047968,21.521632808318113,21.308373653763475,21.90851556852496
58,12.24151481955545,21.754152296671624,21.70928960996345,22.3037973418599
59,12.332088599833503,22.078489975381764,22.11376214357264,22.57245461148342
60,12.447904111176783,22.379484290056805,22.584262537081973,23.021600384169766
61,12.526900103504836,22.773084443857677,22.89614969965653,23.342521670116728
62,12.667756325084516,23.073392215382313,23.32464897909467,23.707205266120813
63,12.74046693252701,23.475795631041144,23.728274051421515,24.006685618541788
64,12.752564627040217,23.84029915819199,24.001146691140885,24.392238508083963
65,12.764662321553422,24.159025932655563,24.347583465110038,24.72216034631496
66,12.838006122622579,24.508275642799834,24.680392227867056,25.126892309688774
67,12.923001393175657,24.938130949557515,24.98848923316327,25.371707790224157
68,12.945260914538983,25.304456443235214,25.342187949641147,25.67174705305452
69,13.007691617847977,25.626592997168693,25.75848040359246,25.959420386203902
70,13.139699496591017,26.032582154938815,26.14747925707914,26.392087858738552
71,13.215946194680573,26.399904777793004,26.396197678891554,26.69969955154705
72,13.241485081648696,26.660464775250823,26.722171176850516,26.96630685470729
73,13.30111957065038,27.06390444078331,27.072837320278875,27.321871011176892
74,13.365849604840779,27.44952736443769,27.44246552470069,27.632827110043728
75,13.373861610839962,27.893316874016723,27.8653519088919,27.95813917515945
76,13.582129812305485,28.26873550442955,28.124959803711427,28.28092840602694
77,13.66643671472595,28.600920186303547,28.44439114665454,28.507295258134462
78,13.686453371972172,28.930545621705374,28.72486637932159,28.847002837110693
79,13.796724982964008,29.23174362108806,29.099264983601735,29.12805651482707
80,14.01788698719865,29.60255384583271,29.39661164382871,29.500139991580248
81,14.058598765929398,30.08534727042731,29.773052843234403,29.86310921494184
82,14.167481059555707,30.46240863011446,30.275500591751523,30.16154921695489
83,14.287502238473962,30.748795127062067,30.52323315741255,30.575196157861143
84,14.414705448599657,31.05568095464394,30.803786106634654,30.828926405583047
85,14.618422178839875,31.390589223332693,31.159843401936673,31.222071533647597
86,14.696594446236324,31.94970058030837,31.478437195381883,31.592889558537177
87,14.893309830094747,32.25955843087659,31.880973069624986,31.89970132852064
88,14.927719855239834,32.539987819569845,32.18713184075925,32.146606220226275
89,14.950064651737753,32.996912770599884,32.47197018298549,32.52712974917449
90,15.032335387199307,33.30105141292414,32.895149731004366,32.867292844041934
91,15.163661130007563,33.62032894337116,33.18231267044102,33.197514219198084
92,15.359229754239198,33.974659634061275,33.578545886848744,33.52733509908372
93,15.396551501090158,34.19757007453804,33.84555477769638,33.80405683544941
94,15.425230142419963,34.51619876539446,34.185791087958904,34.04255425326224
95,15.48665455302584,34.86730523902344,34.47170649032207,34.33214946779721
96,15.491125868343271,35.149326579537416,34.729327051360784,34.67148795266043
97,15.684913460523859,35.47212281903673,35.07771216959869,35.06593565530279
98,15.706133885038202,35.73712659220954,35.447265813255555,35.36256175129499
99,15.860358249302081,36.07256207795698,35.80061989022242,35.704525479311116
100,15.947571018905851,36.344120274654166,36.071306335043666,36.05731130563398
101,16.050739822302486,36.672755509075074,36.381433323181014,36.386464374933105
102,16.179811318694426,36.93946253813631,36.74021192498699,36.61788967114895
103,16.283712910638407,37.32193930380112,37.003470851552265,37.00118616840847
104,16.36794066718933,37.64077571547794,37.31781627175149,37.2941649306481
105,16.464012198350954,37.95874630663794,37.681433323867694,37.66211643459439
106,16.558084300861402,38.38768350404249,37.9403178912019,38.01501835920363
107,16.623398562583386,38.76149253792703,38.23805326344117,38.370862143343444
108,16.733015749652118,38.94288249695333,38.5474823249977,38.6563831831143
109,16.820206017786248,39.33269083431058,38.85204919306112,39.09210060082764
110,16.89782548670914,39.637105151965436,39.161615676910166,39.406830650830585
111,16.938316530246276,39.99649193307507,39.47877059656481,39.67230582734635
112,16.973494473719484,40.22240982878411,39.7809660853611,39.95616261370063
113,17.00452790882805,40.577018409476295,40.09372802399998,40.218279749370915
114,17.076496794973604,40.87995740788408,40.405331761864815,40.59958031651882
115,17.15376592626737,41.25406012336204,40.76381249120753,41.04751971598228
116,17.37455006818711,41.53525978451619,41.066225410185396,41.446070332434545
117,17.427390072048958,41.89070293820074,41.427713272974025,41.7364490552438
118,17.57213557188305,42.207530924948756,41.71179895182024,42.13733466655034
119,17.607562511775473,42.59246978364736,42.034113812178056,42.32638566108333
120,17.688854634471262,42.955938727317914,42.38915934983525,42.615585249003985
121,17.721234866119296,43.3378709580293,42.71397557901728,42.938951253881825
122,17.725706181436728,43.71236620134772,43.01583128252834,43.17603378214706
123,17.767785442953127,44.15957218011701,43.354336825190316,43.453534896931316
124,17.86951994817464,44.3857218228298,43.65517624826411,43.77708993576733
125,17.9319212419012,44.641256276152234,43.97422577571008,44.119400107492325
126,17.988153061685228,44.96623768385477,44.40655825173404,44.36378016753223
127,18.075592627687605,45.33267519782659,44.8766501114974,44.71138065317923
128,18.118143537363256,45.735755483434204,45.15145723797119,45.02266244389393
129,18.20406118755304,45.99777971180812,45.4623970155131,45.38133724002078
130,18.208532502870472,46.253302713263665,45.71745748175291,45.743997457944445
131,18.326605692212155,46.47740199843271,46.129900509157025,46.03315510400915
132,18.463143082610436,46.74193087274706,46.49301361393596,46.357263730338644
133,18.52932923337502,47.07476075283817,46.75646668168544,46.6344922564962
134,18.627430719156564,47.4422761729373,47.158712118302056,46.897114662879844
135,18.631902034473995,47.75108468989512,47.589631880531336,47.276254519302164
136,18.66086705640929,48.13454530478724,47.963420055682874,47.597255422359396
137,18.78224028335384,48.528001907959094,48.265869244841326,47.85275366112083
138,18.86176508506633,48.818471328420216,48.57826797942723,48.160142726130815
139,18.940974669088607,49.166829840434005,48.85569209373379,48.487878533747555
140,18.94544598440604,49.582235195812686,49.10174547451673,48.845344452881264
141,19.111063392829667,49.958733013932516,49.46960844090579,49.15975134811748
142,19.197338970905076,50.20923214653867,49.684217758634894,49.40102900228127
143,19.31231823995884,50.561927262217246,49.955962874596096,49.62014815252612
144,19.372496039837117,50.97816438851932,50.31722320277244,49.75970684753205
145,19.419662334769434,51.392594141350585,50.6335381443554,50.2187793899005
146,19.489232274322603,51.586871152618734,50.92583339973012,50.41139498532104
147,19.52471999312608,51.7897217644624,51.178453611063404,50.82059259408532
148,19.52919130844351,52.065883443574066,51.425521736554366,51.15779432084328
149,19.61094713666495,52.33587727877433,51.65735460228426,51.37515475460896
150,19.657306015051727,52.71769495519631,51.97466467815948,51.76407501711155
151,19.66177733036916,52.951924531193434,52.30916907840617,51.98047820224601
152,19.692810765477724,53.249493042489156,52.59221639507342,52.31301822653761
153,19.779204049577366,53.47866731500051,52.8160595281938,52.65668014303834
154,19.90750082401705,53.846228497732206,53.10274656642084,52.90781023966612
155,20.075208449252102,54.12653963771025,53.36233648526909,53.21142783382784
156,20.195714732816622,54.466931997614026,53.699138340139655,53.54583166794451
157,20.285805832329906,54.78390846593519,53.98866343429937,53.95790020725394
158,20.370606382887168,55.06092708539792,54.32374797914652,54.35360638034344
159,20.379232056559076,55.42743781643586,54.59150259735768,54.61511416827841
160,20.383703371876507,55.699376929426194,54.85342000726293,54.81053501940323
161,20.47388699651163,55.9781115869143,55.172125527662374,55.17499606667148
162,20.662241635750647,56.331776323521524,55.47751210562497,55.52770532452071
163,20.666712951068078,56.70858936395531,55.77821233077162,55.89887242037031
164,20.74887305962103,56.98964022898215,56.00448531420683,56.16540712645125
165,20.803172112117746,57.347532083956324,56.32078036948104,56.37569387713567
166,20.94979702801065,57.67186064265748,56.6360756300391,56.74326389400964
167,21.066478981328213,58.066423078907576,56.98294819719554,57.16008200314353
168,21.089353631580174,58.398850120888014,57.32098418339781,57.53267025860775
169,21.126675378431134,58.734838162563435,57.674736059848314,57.81957432829447
170,21.247668013186505,59.05870912095986,58.02764656283976,58.17130393343547
171,21.264114752866867,59.50158802466382,58.41510878518519,58.45355493743129
172,21.343884292482393,59.860765414285765,58.70620457025242,58.87806394408615
173,21.380270942816786,60.171786945659974,58.99022765059923,59.16257625040839
174,21.42707263782675,60.44348134584773,59.220893852790525,59.42783249650066
175,21.47908074763266,60.70072286501528,59.49077520984419,59.75664573656169
176,21.483552062950093,61.03885079458397,59.7494954244548,60.1137918297038
177,21.52311229272318,61.35910395188422,60.17395600202883,60.3583099168938
178,21.65569434886779,61.60874955112532,60.39390784813037,60.71306145218914
179,21.674296462546387,61.90691229859863,60.69493510097557,61.08414805145725
180,21.733768080849416,62.23780481976742,60.99038659355368,61.37419003977966
181,21.738239396166847,62.617917927202406,61.27634139368056,61.714964771783784
182,21.857364547659255,62.94266049257626,61.536952107649576,62.008861173928246
183,21.90867217735015,63.319546973870004,61.75667504772356,62.40475848084443
184,22.011672628381582,63.53441578927725,62.01897458993102,62.665306355649065
185,22.174751175258628,63.85654970669718,62.33200767086017,62.86486804045177
186,22.225370008196585,64.06978835099764,62.60533742251131,63.052870540733714
187,22.229841323514016,64.34838067816591,62.959313522885694,63.399958317804646
188,22.373038620655585,64.67851735994209,63.36443931456138,63.68751668587669
189,22.519643614815276,64.9449123203447,63.64319191963032,63.918138585855004
190,22.589718146110762,65.26692858776492,63.92414162078815,64.22114101419348
191,22.651795537976877,65.64337169137335,64.20904962048712,64.47184383307675
192,22.740030503093582,65.917460874445,64.50651157111147,64.757509919565
193,22.792115644193093,66.18556609633262,64.82368736644165,65.1443875256675
194,22.873407892233683,66.42495689805806,65.11803824634168,65.54736847510712
195,22.924525908759332,66.68669632926898,65.36094070433424,65.76595135594702
196,23.059826701499663,66.9424109631014,65.62720804872757,66.02967098507324
197,23.148470864630358,67.15448485577126,65.91977777529752,66.2653513943832
198,23.15294217994779,67.43923051037237,66.26177951885009,66.59776030535653
199,23.1751880568601,67.8163248162427,66.60235426194325,66.87055075551808
200,23.23824583548319,68.15369040979851,66.94540765573565,67.16409871418035
201,23.31580470003961,68.44087020130885,67.23351259592727,67.45346574381233
