Time(Iteration),TSMultiArmedBandit
0,0.43436001044788286
1,0.8746638728995807
2,1.22338946086562
3,1.5423848483800362
4,1.8311326150265672
5,2.0980345706075254
6,2.4207162272295277
7,2.7720708565435532
8,3.059288011706159
9,3.2868107791773142
10,3.531834537340111
11,3.8007957171097173
12,4.079060638477558
13,4.339121612606588
14,4.5808549520643735
15,4.818102699530398
16,5.033116771803721
17,5.220661635489984
18,5.486108450890918
19,5.72326657633012
20,5.903694886156161
21,6.072574377522188
22,6.281000272631926
23,6.485708389360839
24,6.6922361546366576
25,6.861115646002683
26,7.041543955828722
27,7.269573426801925
28,7.438452918167951
29,7.6945939451967105
30,7.863473436562737
31,8.122391332437527
32,8.302819642263565
33,8.490364505949824
34,8.659243997315851
35,8.859663081142111
36,9.039950212408268
37,9.226303887532668
38,9.413848751218927
39,9.581219524753768
40,9.809891343195467
41,9.997436206881726
42,10.176355798876582
43,10.355275390871435
44,10.535661563106158
45,10.738260446556778
46,10.93882070894292
47,11.133343161795498
48,11.30071393533034
49,11.49401646529638
50,11.681519191391324
51,11.860438783386178
52,12.043412417778743
53,12.23534740847348
54,12.484207412893161
55,12.653086904259187
56,12.821966395625216
57,13.016488848477797
58,13.212477881570248
59,13.396960233794001
60,13.596371445209602
61,13.7822664125048
62,13.949637186039647
63,14.118516677405676
64,14.285887450940525
65,14.453258224475372
66,14.632177816470229
67,14.80817386169648
68,14.98846099296264
69,15.168889302788681
70,15.387669490372687
71,15.555040263907534
72,15.75158903574231
73,15.933483925808222
74,16.10947997103447
75,16.29734236399006
76,16.47333840921631
77,16.64221790058234
78,16.839715651505976
79,17.008595142872004
80,17.239634358622542
81,17.41563040384879
82,17.584509895214822
83,17.78710877866545
84,17.955988270031476
85,18.19773172059094
86,18.392254173443522
87,18.559624946978367
88,18.728504438344398
89,18.895875211879247
90,19.128540977591136
91,19.297420468957167
92,19.484923195052115
93,19.691408822736623
94,19.878953686422882
95,20.04632445995773
96,20.21369523349258
97,20.395590123558488
98,20.58007247578224
99,20.773516184308164
100,20.955411074374076
101,21.147346065068813
102,21.333699740193218
103,21.50818706758829
104,21.675557841123133
105,21.862961526249514
106,22.044856416315426
107,22.213735907681457
108,22.401598300637044
109,22.568969074171893
110,22.736339847706738
111,22.903710621241586
112,23.09196242619991
113,23.27088201819477
114,23.45277690826068
115,23.6462206167866
116,23.81510010815263
117,24.011977184802358
118,24.186464512197425
119,24.415750237177484
120,24.58312101071233
121,24.76350718294706
122,24.932386674313086
123,25.101266165679117
124,25.29725519877157
125,25.4862666426977
126,25.660753970092763
127,25.91551281935211
128,26.10653419814709
129,26.27390497168193
130,26.474465234068077
131,26.669444180883893
132,26.84973131215005
133,27.034213664373805
134,27.201584437908643
135,27.37607176530371
136,27.553413516402838
137,27.720784289937676
138,27.895271617332742
139,28.07716650739865
140,28.253162552624907
141,28.468354134578412
142,28.665851885502054
143,28.85371427845764
144,29.066376327643923
145,29.24371807874305
146,29.450749226793455
147,29.619628718159483
148,29.81710242181872
149,29.985981913184748
150,30.154861404550775
151,30.372929972409842
152,30.54741729980491
153,30.74239624662072
154,30.921246715551042
155,31.09858846665017
156,31.273075794045234
157,31.450417545144365
158,31.640816832534693
159,31.80969632390072
160,31.994178676124477
161,32.16154944965932
162,32.34600775461867
163,32.55403622184892
164,32.72852354924398
165,32.90451959447024
166,33.087493228862805
167,33.25486400239764
168,33.45427521381324
169,33.66946679576675
170,33.8539251007261
171,34.02280459209213
172,34.191684083458156
173,34.41791199621137
174,34.6668372515111
175,34.84132457890616
176,35.03735574958993
177,35.206235240955955
178,35.3851548329508
179,35.56249658404993
180,35.750041447736194
181,35.93744513286258
182,36.10481590639742
183,36.280811951623676
184,36.46109908288983
185,36.66300505114886
186,36.84185552007917
187,37.00922629361401
188,37.24360934205574
189,37.41098011559058
190,37.64305661596047
191,37.90009010377163
192,38.07608614899788
193,38.28355487748581
194,38.45955092271207
195,38.642524557104636
196,38.834390424734835
197,39.00326991610086
198,39.18624355049343
199,39.35512304185946
