Time(Iteration),TSLinearBandit
0,0.3543801447122438
1,0.7297646227544512
2,1.012341759878352
3,1.4055842852954985
4,1.838307758489973
5,2.163727047235872
6,2.5760334661943824
7,2.8819083952658304
8,3.2136624702195156
9,3.4871427815590743
10,3.739975084157667
11,3.9824919832999286
12,4.240544751020591
13,4.619141220133968
14,5.000745176648087
15,5.182203398944493
16,5.550332280204415
17,5.81280789340114
18,6.073814249654386
19,6.347521835263977
20,6.596440359748212
21,6.779307770647821
22,6.907900438677056
23,7.007808428112386
24,7.179523248357872
25,7.33239445225927
26,7.448054640863319
27,7.606998308040859
28,7.791044953219538
29,7.963832576490233
30,8.121892774346096
31,8.241432797034545
32,8.312263647183553
33,8.47580972073759
34,8.630359142533354
35,8.80846995351327
36,8.959373035988218
37,9.063801467633567
38,9.097886100195383
39,9.143587184684325
40,9.22815758108134
41,9.290984327208752
42,9.419239249369955
43,9.479754364211171
44,9.63138208645715
45,9.770946776312378
46,9.836456474518737
47,9.990647091610338
48,10.057381642235281
49,10.074174621351577
50,10.204790641414993
51,10.315238579977017
52,10.368739152999915
53,10.46029026098706
54,10.54428372101918
55,10.643026399277897
56,10.727770209592293
57,10.82314228785568
58,10.893304567103051
59,10.929122820365004
60,10.98204474312747
61,11.058145561491104
62,11.130171907580294
63,11.14578961382357
64,11.181606368539642
65,11.240431159717714
66,11.254775927666
67,11.333256973212396
68,11.38657330014104
69,11.4213513321201
70,11.433365915576125
71,11.58366096853554
72,11.6384540619555
73,11.668068478453767
74,11.742214491925656
75,11.819929358689684
76,11.875880223030235
77,11.899183017239306
78,11.950530156896322
79,11.985772337143858
80,12.046210272374248
81,12.10872038615882
82,12.151663428222486
83,12.204702156101035
84,12.247742652664499
85,12.291862889029018
86,12.33497545448581
87,12.361869521424344
88,12.418642492590315
89,12.424092375768902
90,12.433344198683095
91,12.459742123477096
92,12.495496762386653
93,12.507047850669746
94,12.523652455317535
95,12.561639341710535
96,12.58647487479387
97,12.654147518051852
98,12.68949263083554
99,12.766931498976959
100,12.838491680931446
101,12.883913321105808
102,12.922615211161974
103,12.994120892986993
104,13.03152235676381
105,13.160022770465872
106,13.221084093124498
107,13.229771264382128
108,13.30689863372351
109,13.3457630162717
110,13.370776963126213
111,13.381237135663076
112,13.381237135663076
113,13.41705639284488
114,13.448971466979865
115,13.456744424665724
116,13.478736391350377
117,13.494571279487735
118,13.529424076977312
119,13.557111259101688
120,13.604492477520779
121,13.611400853208517
122,13.652413001803728
123,13.666568202612993
124,13.72591913747866
125,13.760973047144262
126,13.792186807232545
127,13.83630870398784
128,13.856737584010162
129,13.890813546475693
130,13.924014204521034
131,13.9247209424809
132,13.979612452628876
133,13.988459250929605
134,14.02135399226336
135,14.039676813301586
136,14.103503383138293
137,14.121399778458605
138,14.131724091912668
139,14.132588673910789
140,14.19173529450381
141,14.198236667543563
142,14.224359627669434
143,14.260325224491599
144,14.283234998822502
145,14.317758279868261
146,14.319029864514366
147,14.324744128723276
148,14.364889202222486
149,14.379699101931218
150,14.407566652421645
151,14.413580651942436
152,14.456651800128276
153,14.496447998185488
154,14.55161243056168
155,14.572474483171376
156,14.601407331274686
157,14.658251695759862
158,14.676387725140236
159,14.689506702627474
160,14.700445465235282
161,14.71153283994543
162,14.717190436636091
163,14.717190436636091
164,14.739141984900366
165,14.757311860209779
166,14.767658779434845
167,14.767658779434845
168,14.786433213758148
169,14.786433213758148
170,14.832596698359012
171,14.842784722212448
172,14.860013932221543
173,14.860720670181408
174,14.883596682622144
175,14.907749636179028
176,14.95829148362228
177,14.96505037448311
178,14.992414953042237
179,15.025492232259126
180,15.042227580869914
181,15.106980411063137
182,15.125228256641496
183,15.133441249606443
184,15.178326263764196
185,15.18431416764121
186,15.26097752190561
187,15.30336711490271
188,15.36337654426425
189,15.391828010479632
190,15.393099595125737
191,15.467811188034043
192,15.481245677689206
193,15.481245677689206
194,15.494597882264339
195,15.508814668837593
196,15.52687533170202
197,15.563342287639006
198,15.584081551640676
199,15.602572939139225
200,15.614173086214588
201,15.620160990091602
202,15.620160990091602
203,15.644338136150562
204,15.66845783661293
205,15.760796690750578
206,15.81524486909684
207,15.841865992613416
208,15.852151763876009
209,15.857301181398679
210,15.902842488066332
211,15.912489011180124
212,15.943800970526876
213,15.946117181824903
214,15.970294327883863
215,15.971158909881984
216,15.97403996786625
217,16.021866669940202
218,16.02912481766893
219,16.035949530768207
220,16.037559004106367
221,16.089601676361575
222,16.092690447857912
223,16.183240114600284
224,16.18481143455827
225,16.213940168629385
226,16.213940168629385
227,16.234492077475274
228,16.236101550813434
229,16.262388408593516
230,16.27017284447285
231,16.303042151415454
232,16.33626666847923
233,16.381245995105253
234,16.465793780825386
235,16.480583379613257
236,16.51347812094701
237,16.516359178931275
238,16.520877379111973
239,16.56495677369146
240,16.61615076064391
241,16.61685749860378
242,16.659108673455442
243,16.693367679941584
244,16.73947402917971
245,16.743652327712194
246,16.747830626244678
247,16.75738416250527
248,16.78689854598804
249,16.789034712632265
250,16.790606032590254
251,16.79217735254824
252,16.806341553540605
253,16.814437851285987
254,16.83796071950825
255,16.897136747143907
256,16.921467331719825
257,16.93070185113143
258,16.93746074199226
259,16.984637587631546
260,17.00475438335593
261,17.028961016223782
262,17.04366709052505
263,17.053207970447605
264,17.054817443785765
265,17.09352761009833
266,17.094234348058198
267,17.102569657429534
268,17.17664526263848
269,17.182697415539447
270,17.183969000185552
271,17.187960507060186
272,17.201312711635317
273,17.209331536213423
274,17.26188911090149
275,17.264457936095813
276,17.274173217292635
277,17.277419832827228
278,17.28443133758436
279,17.287312395568623
280,17.305728165617897
281,17.305728165617897
282,17.307299485575882
283,17.31174216513869
284,17.319707050827283
285,17.32542131503619
286,17.358840682544276
287,17.3597052645424
288,17.370123382801115
289,17.377720760016288
290,17.405195988557892
291,17.409374287090376
292,17.41094560704836
293,17.43609891203722
294,17.462598908598228
295,17.48826068025864
296,17.493710563437226
297,17.524483363526393
298,17.525190101486256
299,17.541124547139418
300,17.541124547139418
301,17.541831285099285
302,17.552291457636148
303,17.567378958009016
304,17.569695169307042
305,17.595343663239756
306,17.667966983862538
307,17.668673721822405
308,17.668673721822405
309,17.670283195160565
310,17.68030757827307
311,17.681014316232936
312,17.6817210541928
313,17.70856412756561
314,17.710135447523594
315,17.711000029521717
316,17.725923554054837
317,17.72823976535286
318,17.73293801018736
319,17.779582781503382
320,17.7804473635015
321,17.7804473635015
322,17.78804474071668
323,17.80401864669208
324,17.844089883384612
325,17.850650215453566
326,17.872254061453358
327,17.906852170139274
328,17.90812375478538
329,17.910692579979703
330,17.943251118413663
331,17.98139905702234
332,17.989352059361998
333,17.990058797321865
334,18.02934885284938
335,18.041271766308405
336,18.041978504268272
337,18.05515809621336
338,18.092008014043774
339,18.098766904904604
340,18.106731790593198
341,18.11349068145403
