Time(Iteration),TSLinearBanditTheta
0,0.9815436839436416
1,0.97049411248853
2,0.9608380173380919
3,0.9469655301719074
4,0.9473281890768785
5,0.9317122977967026
6,0.9055948360478305
7,0.9077735454676794
8,0.8799216587925702
9,0.8648619793388754
10,0.867134192856917
11,0.8589567782367464
12,0.8704486648643497
13,0.8780846228248084
14,0.9074305659695808
15,0.9534331052277055
16,0.9773266490124373
17,0.976686964540324
18,1.0098900336455394
19,0.9787150627659358
20,0.9850411066771947
21,1.0180417204405245
22,1.0284923889174127
23,1.024016225890771
24,1.011644061063501
25,1.0208865256776154
26,1.0265336728732612
27,1.022172722621208
28,1.0071471197997286
29,1.0122286881547513
30,1.0241132859235265
31,1.0639587277858569
32,1.0721259954535134
33,1.0852013380581496
34,1.0894786864281871
35,1.1112681572523468
36,1.1123248793486284
37,1.1157424143629129
38,1.114502127359084
39,1.14217376923105
40,1.1519706570184924
41,1.1521045296698014
42,1.154282761299326
43,1.1547859305587251
44,1.1600053688931835
45,1.162123538663634
46,1.1638889797458465
47,1.1646013447277035
48,1.1654830345652956
49,1.1894190505209477
50,1.18753958222521
51,1.1871386517982168
52,1.1876869581777476
53,1.1886065411478746
54,1.1880880498019146
55,1.1887558407599308
56,1.1885567929497967
57,1.1879656514904944
58,1.18677675802276
59,1.1881536052852018
60,1.1868781406482336
61,1.1876858758949127
62,1.187338561672925
63,1.1884314993830813
64,1.188796526574612
65,1.1875372254833096
66,1.1878006430428703
67,1.1894490091520302
68,1.1895594917279448
69,1.2170934960206048
70,1.2165225623902134
71,1.2170177739612786
72,1.2157502599204695
73,1.2156726019102062
74,1.2157704181128126
75,1.2153860997686252
76,1.215231188083791
77,1.2155068491780228
78,1.2152508585063209
79,1.1987914385668632
80,1.1981972243966053
81,1.2418357662947888
82,1.2430924918408055
83,1.2428290998142981
84,1.242252142568476
85,1.2373308375315055
86,1.2363173178866222
87,1.2362610128754696
88,1.2361655567339236
89,1.248797874357799
90,1.2519868107334045
91,1.2519051193159294
92,1.251675520419971
93,1.2518089685496077
94,1.251335516095699
95,1.2508438347807473
96,1.2513383830851157
97,1.2509731571766856
98,1.2514428182937554
99,1.2519960656135984
100,1.2519721628388116
101,1.251790378268865
102,1.2743882194969631
103,1.2754131666957016
104,1.2758034395113254
105,1.275686480945127
106,1.275062755620254
107,1.2744537736698627
108,1.2739593303906331
109,1.2743044686169118
110,1.273604550655021
111,1.2740845917633596
112,1.2745178066909681
113,1.2752146924494552
114,1.2754447024828637
115,1.275989358318102
116,1.276123369077042
117,1.2765473789076394
118,1.2763281320839
119,1.2763131298330634
120,1.2810062554887018
121,1.2804527789349769
122,1.2801167366876094
123,1.2799845182132021
124,1.2855540136226984
125,1.2835521086244357
126,1.283693662688373
127,1.2829766010824017
128,1.2831192825490398
129,1.2839757722756193
130,1.283826735248534
131,1.2839885858772833
132,1.283803063253988
133,1.284086638331727
134,1.2840226095935323
135,1.2837262184296159
136,1.2834227390401634
137,1.2833365619177228
138,1.2830683040288295
139,1.2833940583784502
140,1.2834529204163805
141,1.2830826799256503
142,1.28359581320198
143,1.283542175913349
144,1.2840444339428263
145,1.2839502657323838
146,1.284301105971517
147,1.2846859320804045
148,1.284754765310168
149,1.284825206516539
150,1.2843967459423482
151,1.284218345972488
152,1.2847094280657174
153,1.2850066050088615
154,1.285328383755007
155,1.2857053747245932
156,1.2854195085507043
157,1.2855377629879137
158,1.283312829767374
159,1.2834599958014725
160,1.2838422911396505
161,1.2835624153289342
162,1.2838297814876893
163,1.2837783045488673
164,1.2837758977348934
165,1.2832091797763883
166,1.2837859453188585
167,1.28349138549367
168,1.283450623783273
169,1.2832423794328927
170,1.2830326367229827
171,1.2831305803476607
172,1.282756892896499
173,1.2826544864631289
174,1.2822681400434734
175,1.2820057332494152
176,1.2819320225643487
177,1.2821596525429104
178,1.2819389658373868
179,1.2818233074355925
180,1.2815508706710905
181,1.2818914399806904
182,1.281425453549493
183,1.2813300819710292
184,1.2814378656803365
185,1.2810724196224073
186,1.2806784444918737
187,1.2801187588411786
188,1.2796604736894985
189,1.2800394055865494
190,1.2798485116563405
191,1.2912725094626571
192,1.2912758142822431
193,1.2914620114923951
194,1.337201166548212
195,1.337162269840007
196,1.3372611417005762
197,1.3374227133300969
198,1.3375261959178497
199,1.3375316888230429
200,1.3373299585001384
201,1.337049943161435
202,1.3368131600385182
203,1.3370691460936341
204,1.3372305403554485
205,1.3371306678261239
206,1.3374350845451268
207,1.3374738704311566
208,1.337410261929484
209,1.3372010176303633
210,1.3371057885302036
211,1.3374335691069583
212,1.3372700937803932
213,1.3430437992495325
214,1.3433944432445202
215,1.3438277522857434
216,1.343406387365699
217,1.3435129034769284
218,1.3433741013441352
219,1.343270316039749
220,1.3431990003008614
221,1.3433808353783998
222,1.3433061762381144
223,1.3435442056180662
224,1.3437633243788285
225,1.3437923148888153
226,1.3434697066135965
227,1.3434036962151743
228,1.3432601238673605
229,1.3431232661319115
230,1.34320874484439
231,1.3432894118591576
232,1.343222271457828
233,1.3432670009761414
234,1.3430533947125372
235,1.342723601058522
236,1.3427091967719849
237,1.3425638513356835
238,1.3426041070596544
239,1.3426053568947365
240,1.343183304451111
241,1.3434101441432982
242,1.3434322477726721
243,1.3432475289017365
244,1.3263421450340664
245,1.32626868091119
246,1.325979957841475
247,1.325975974062448
248,1.3256769531094599
