Time(Iteration),UCBLinearBanditTheta
0,0.9793790104317684
1,0.9552991912452187
2,0.952290277380666
3,0.9329495805294133
4,0.9207356613970712
5,0.8926484995238259
6,0.8869674147145791
7,0.8627753216591225
8,0.8589894450890103
9,0.8566951535472531
10,0.8541822817517716
11,0.8531339953160184
12,0.8414487999773504
13,0.8392126654914003
14,0.8385554079484262
15,0.8343138827803841
16,0.8304111840495165
17,0.818672517850876
18,0.8191037332272371
19,0.8152050771955072
20,0.7922583351397761
21,0.7791660313781781
22,0.7759299650339913
23,0.7759576930001114
24,0.7733477061478847
25,0.7697826509505958
26,0.7682688519170127
27,0.7673752835109962
28,0.7662247413236642
29,0.764692001875639
30,0.7612488811351377
31,0.7592059853336621
32,0.7553614859941552
33,0.7518882582199249
34,0.7483322316250344
35,0.7479455349740624
36,0.7387183146351581
37,0.730277123093876
38,0.7291796006367101
39,0.7289386883501912
40,0.7213909382031327
41,0.7190793816373985
42,0.7124489429707308
43,0.7123949399994125
44,0.7121637981151754
45,0.7121007777274724
46,0.712073644750516
47,0.706555064458147
48,0.7050758282386328
49,0.7035214573604133
50,0.6870340568423622
51,0.6875201087966268
52,0.6869663479057426
53,0.6869004189527168
54,0.6870116683915246
55,0.6869876213357132
56,0.6858739080779104
57,0.6858741636136575
58,0.6857896825031726
59,0.6857983018892919
60,0.6857046024054506
61,0.6857615539293124
62,0.6857450928830559
63,0.6858750030959405
64,0.685868135740307
65,0.6857219137868666
66,0.685714661554377
67,0.6857521913081377
68,0.6857576232691165
69,0.6857910402251276
70,0.6857711133494166
71,0.6856864115447475
72,0.6857068675754289
73,0.6857313620707567
74,0.6857310544245613
75,0.6857339389245543
76,0.6856863264058809
77,0.6856481901534219
78,0.6856111109426969
79,0.6855993480872427
80,0.6855935910896094
81,0.6855976005135723
82,0.6856083876079528
83,0.6856079325596334
84,0.6856071725373856
85,0.685587843387587
86,0.6856078663837323
87,0.6856100798077416
88,0.6856321941038988
89,0.6856164942467362
90,0.685602581710443
91,0.6856140299755754
92,0.6856258198159565
93,0.6856187378095698
94,0.6856257641396104
95,0.6856345425280284
96,0.6856293978425564
97,0.6856250764791423
98,0.6856229922018071
99,0.6856181611671447
100,0.6856213241259889
101,0.6856249217617242
102,0.6856216271843595
103,0.6856023236590303
104,0.6856052271179421
105,0.6856041238371215
106,0.6856068585950227
107,0.6856170343078701
108,0.6856242462363628
109,0.685623889949118
110,0.6856129855219615
111,0.6856135678596329
112,0.6856113445721491
113,0.6856128185687934
114,0.6856097613295065
115,0.6855996406171172
116,0.6855993553794227
117,0.6855930947224935
118,0.6855897253037899
119,0.6855877885893951
120,0.6855898476326623
121,0.6855872709095117
122,0.6855884349521324
123,0.6855894303690598
124,0.6855868933184963
125,0.685586253826373
126,0.6855934352341986
127,0.6855928593298883
128,0.6855962097222343
129,0.6855966045228085
130,0.685600672532036
131,0.6856004429687492
132,0.6855995432239984
133,0.685601454298477
134,0.6855965120336691
135,0.6856014148639297
136,0.685602095773882
137,0.6855989208216233
138,0.6856007655786341
139,0.6856046616663544
140,0.6856121952331989
141,0.6856127429695077
142,0.6856249071672029
143,0.6856236900655068
144,0.6856331061570947
145,0.6856383750163106
