Time(Iteration),UCBLinearBanditTheta
0,0.9907717653708461
1,0.9809432434381371
2,0.9434910555442395
3,0.9414962291656591
4,0.9405293919904668
5,0.9142618812118792
6,0.8856116967428118
7,0.8818750349173671
8,0.8673282792458432
9,0.8440371686307339
10,0.8197875664831494
11,0.8127840303059892
12,0.8050453366644078
13,0.8059957708619866
14,0.7920832063786886
15,0.7772432894541279
16,0.7774513071498116
17,0.7500545503496343
18,0.7441737950238553
19,0.7468371754435824
20,0.7324758604066255
21,0.7347181478139502
22,0.7405793369346566
23,0.7380550558859211
24,0.7170085297126798
25,0.7077120253853857
26,0.6999495959840214
27,0.6924793241308216
28,0.6920579303246402
29,0.6877574048352287
30,0.6868607205642515
31,0.6749529820003745
32,0.6797223883610642
33,0.6778478523689346
34,0.6757385346682894
35,0.6798589048148627
36,0.677942809248151
37,0.6756163271103368
38,0.6744808377417935
39,0.6717806049753693
40,0.6649958434517672
41,0.6581738001798239
42,0.6609825777895223
43,0.6607575541665194
44,0.6611132065861616
45,0.6592045884328915
46,0.6592646188693141
47,0.6597714676119624
48,0.6558241326400457
49,0.652513909029423
50,0.6483690305758446
51,0.6433806224706979
52,0.6379168367522193
53,0.6325085428485904
54,0.6326468044261331
55,0.6318197540537736
56,0.6331661301745564
57,0.6324847770155877
58,0.635718234636756
59,0.6364041750151264
60,0.6285907525555128
61,0.6272791794636674
62,0.6231117733369637
63,0.6137936387417249
64,0.6187844364110932
65,0.6181168372525858
66,0.6143001550802287
67,0.6131572233146787
68,0.609189125039884
69,0.6086859607368972
70,0.6072175436952703
71,0.6056690143131247
72,0.6026954518282258
73,0.6037995734021585
74,0.6025922113857123
75,0.6000336149344465
76,0.6007523811571569
77,0.5943252716091765
78,0.5883433302768742
79,0.5769929148436543
80,0.5744491877012328
81,0.5721621201699988
82,0.5695162374460336
83,0.5681139692293943
84,0.5663926380193087
85,0.5695355327386786
86,0.5664183976486526
87,0.5667620940775612
88,0.5637502604900393
89,0.5625945747511768
90,0.5588988702731352
91,0.5596404965770986
92,0.5574657777006727
93,0.5581779359025669
94,0.5581350699979872
95,0.5577231364395967
96,0.5589016362622518
97,0.5584402893234293
98,0.5565293703319408
99,0.5565111933601926
100,0.5583968707949725
101,0.5593002375162606
102,0.5593541396768716
103,0.5578990293386445
104,0.5568182430938302
105,0.5565520660081843
106,0.5558880615568581
107,0.5527703817098185
108,0.5521832238520867
109,0.5569187383742898
110,0.558483378510903
111,0.5600632638893229
112,0.5616415683614454
113,0.5613882742214005
114,0.5622838389332472
115,0.5623475394726958
116,0.5624605520077548
117,0.5613270643912914
118,0.5627518581083932
119,0.5651286341189709
120,0.5643510042443917
121,0.5630502697713728
122,0.5631209251393628
123,0.5620265674829183
124,0.5597571591280746
125,0.5614369741195395
126,0.5603256604814142
127,0.560603338279094
128,0.5604346779579193
129,0.5598748693346324
130,0.5585816548519491
131,0.5578235348060769
132,0.5568135984914666
133,0.559289944880394
134,0.5588146973217849
135,0.554738075858952
136,0.5575207564082587
137,0.5575125228035742
138,0.5574068966271275
139,0.5571619731597803
140,0.5562298876584404
141,0.557276157593892
142,0.5573327637271627
143,0.55764409976289
144,0.5580646433958296
145,0.5575489612015924
146,0.5575205290938315
147,0.5556552375475955
148,0.5540617654449075
149,0.5552672898799336
150,0.5573962968425841
151,0.5556868346944887
152,0.5537358769311482
153,0.5533295304752377
154,0.552499086473379
155,0.5531050060221413
156,0.5518814625458719
157,0.5499610548928436
158,0.5488734449485873
159,0.5488728412171566
160,0.5496832965468379
161,0.5497886131768069
162,0.5501932212042926
163,0.5513057002609649
164,0.5545354078270982
165,0.5552339808844855
166,0.5558207545605981
167,0.5551439847432722
168,0.5561242394665655
169,0.5564083324343312
170,0.5545256650148775
171,0.5549254399114407
172,0.5541920717680464
173,0.5519694269313555
174,0.55094397357603
175,0.5521442588662901
176,0.5528887614939844
177,0.552022616350842
178,0.5530684049909088
179,0.5544748768772105
180,0.5530176397179024
181,0.5526429289541301
182,0.551932290988278
183,0.5485615528917414
184,0.5500184627735203
185,0.5475606769295605
186,0.5472168453553159
187,0.546372240599722
188,0.5460061373717006
189,0.5463723351091349
190,0.5466504217679848
191,0.5456119587704275
192,0.5434656968659456
193,0.5428302347069003
