Time(Iteration),UCBLinearBanditTheta
0,0.988824684426571
1,0.9807763676207942
2,0.9404577410795951
3,0.937262568933799
4,0.9014671305964658
5,0.886338117232016
6,0.8795891465118159
7,0.8622415955141435
8,0.8428705305854969
9,0.8343927475288611
10,0.8117308680060035
11,0.8010308699234312
12,0.7914758968466589
13,0.7890089867556848
14,0.7723458965860936
15,0.7667645626108802
16,0.7639330418894076
17,0.7611649292581985
18,0.731226892465606
19,0.7285784869629287
20,0.7224684593206646
21,0.7202433869162075
22,0.7159949651620515
23,0.7194211326753998
24,0.7124065459289641
25,0.7105481927701546
26,0.7023950529154208
27,0.6993915170738957
28,0.693772089645215
29,0.6981159417374866
30,0.6933397644535936
31,0.69075090165718
32,0.689166802667554
33,0.6875374107446101
34,0.6850958783979204
35,0.6772913129827026
36,0.6752754696417405
37,0.6738280121024006
38,0.6760356772859494
39,0.6730122682577113
40,0.6732398839381742
41,0.6678956033093172
42,0.6661707500626107
43,0.6662007609703592
44,0.6662586365714704
45,0.6631862052629068
46,0.6624530091597194
47,0.6635322406473225
48,0.6628947791514358
49,0.661288648793287
50,0.6608425482003215
51,0.6608072464346162
52,0.6570807221542317
53,0.6554722727126453
54,0.6558423678961245
55,0.6550335115821488
56,0.6530784552346521
57,0.6532259600284289
58,0.6533183730846225
59,0.6535038592268478
60,0.652865597898513
61,0.6488916916111112
62,0.6488512193679791
63,0.6496550361462787
64,0.6496269024184684
65,0.6538860766486702
66,0.6532602996498837
67,0.6545094171218608
68,0.6544374433132368
69,0.6525473431033866
70,0.6528343832678873
71,0.6490273252746962
72,0.6499792285442324
73,0.6500054672397786
74,0.6494655047666402
75,0.6497928860857192
76,0.6504335199871107
77,0.6476778814431554
78,0.6480851913988668
79,0.6478069100380506
80,0.6479279419869689
81,0.6473498788538042
82,0.6474839489530274
83,0.6490140673225832
84,0.6493085091319948
85,0.6487939578584287
86,0.6484420173093663
87,0.648616157225709
88,0.6488626190317367
89,0.6457447660979658
90,0.6464049336588906
91,0.6466808283292524
92,0.6461702145789414
93,0.6463561757626028
94,0.6458966236076394
95,0.646053186135503
96,0.6463814920005901
97,0.6462002084483518
98,0.6454869505544403
99,0.6438389287791327
100,0.6469531947596107
101,0.647157340902011
102,0.6470835719300421
103,0.6471890623544578
104,0.6467994140688663
105,0.6493949840959761
106,0.6433524766172558
107,0.6436724705640924
108,0.6426421437893897
109,0.6424561702842039
110,0.6369613837755221
111,0.6377010458937029
112,0.637721085544481
113,0.6378280578254675
114,0.6376451201675625
115,0.6378955007490721
116,0.6380808651635002
117,0.6379800168641845
118,0.6380070084801072
119,0.6379595103491396
120,0.6379531523196276
121,0.6381515554944419
122,0.6382754024951358
123,0.6336903918801853
124,0.6339855963433982
125,0.6360772964274266
126,0.6362144725983335
127,0.635832773477669
128,0.6318362996911929
129,0.6318554545442355
130,0.6312455551357916
131,0.631188027350291
132,0.6320069950837529
133,0.63208798300928
134,0.6324471134138575
135,0.6323808321403871
136,0.634805956193681
137,0.6349242705177629
138,0.6349658150756556
139,0.6342770829153122
140,0.6339356648440595
141,0.6338476139695073
142,0.6338871633099102
143,0.6338766232756291
144,0.6337417419786261
145,0.6337685117321643
146,0.6337057174262672
147,0.6334935307644982
148,0.6335449162124854
149,0.6332908379040696
150,0.6334685401409835
151,0.6335564382764618
152,0.6336511155574656
153,0.6336178613358044
154,0.6336535766105574
155,0.6336451090169343
156,0.6336121406788315
157,0.6336023643748299
158,0.6338972990509527
159,0.6335770631327244
160,0.635821214320015
161,0.6340846597717471
162,0.633398231192925
163,0.633428938693563
164,0.6333640551148496
165,0.6332376952683336
166,0.6331765865244886
167,0.6340153723994174
168,0.6344704504243038
169,0.6338146082843628
170,0.6340645448023696
171,0.6341015977561734
172,0.634006825985719
173,0.6339969271898489
174,0.6337006170205084
175,0.6335301941134557
176,0.63398496637406
177,0.6357722389224291
178,0.6360481680762019
179,0.6361239078834781
180,0.6367871358737249
181,0.635549090075547
182,0.6341770465514557
183,0.6343017920793226
184,0.6343393283472185
185,0.6343666162089392
186,0.6344929138905016
187,0.634492240877012
188,0.6343711951852187
189,0.6342597945048924
190,0.6343211334075262
191,0.6341991335775882
192,0.6341542324145426
193,0.6341820523319861
194,0.6341400690233203
195,0.6341941047965323
196,0.6343071131040776
197,0.6342702671416943
198,0.6343518079580355
199,0.6343682627605105
200,0.6278470340506859
201,0.6299298635308748
202,0.6286383971511954
203,0.6291278672753582
204,0.6291347590280074
205,0.6283301555866827
206,0.6279362586226421
207,0.6277805004177568
208,0.6276549995656798
209,0.6273304561428334
210,0.6270920190880722
211,0.6270043212752696
212,0.6270130450164916
213,0.6274609366289239
214,0.6273924635647308
215,0.6271343766886938
216,0.627137353872315
217,0.6271422009368719
218,0.6270629876238788
219,0.6270821924343816
220,0.6270666363118266
221,0.6270801380756355
222,0.6271692681479684
223,0.6271711206784246
224,0.6271479921692265
225,0.6271464849287816
226,0.6270054515381436
227,0.6271401791678262
228,0.6270398005326262
229,0.6270897701060352
230,0.6271401378358763
231,0.6272043900817904
232,0.6270662377446671
233,0.6271428533713729
234,0.6271877276312905
235,0.6271806635862702
236,0.6272086452501234
237,0.6272501668985143
238,0.6272109530346156
239,0.6261258363585991
240,0.6260399620023588
241,0.6260170541378531
242,0.6260352613468517
243,0.6259941911886278
244,0.6259968199122936
245,0.625912709756532
246,0.625759273442681
247,0.6257852832919133
248,0.6257948226736552
249,0.6256656533560706
250,0.6256003068504701
251,0.6255575620427576
252,0.6255761184588923
253,0.6255500581809403
254,0.6244509536262706
255,0.6244485992861408
256,0.6244676599577048
257,0.6244210918640216
258,0.6244982573158702
259,0.6250106599376372
260,0.6252474778809834
261,0.6250566755444394
262,0.6249413498988317
263,0.6252701263874008
264,0.6238127363079657
265,0.6241240824985724
266,0.6228085988990026
267,0.6227572582857686
268,0.6227091969493008
269,0.6227300743181303
270,0.6227630752036001
271,0.6227669005584879
272,0.6227362853280499
273,0.622747233440003
274,0.6227815584070994
275,0.6228352823651917
276,0.6228862771507127
277,0.6228755434200682
278,0.6228607519647936
279,0.6228154666568197
280,0.6227903958429024
281,0.6228113990638403
282,0.622816473284111
283,0.6228240860929175
284,0.6227783026354248
285,0.622742943058445
286,0.6226686790402536
287,0.6226780286900121
288,0.6226703995885499
