Time(Iteration),UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
142,1.1845416931609034,1.2495533112546078,1.1845416931609034
0,1.0039256678755475,1.002644639431378,1.0016336412523148
143,1.1859553396767655,1.2515049824055509,1.1859553396767655
1,1.004874820880405,1.0051069440057667,1.0045920631906096
144,1.184391569505153,1.2506519160433451,1.184391569505153
2,1.0065292463754791,1.0090289243577009,1.005947931333587
145,1.1899456019983146,1.2575207379118052,1.1899456019983146
3,1.0081893783247917,1.014762661732106,1.0104852795628503
146,1.189912120011005,1.258259306558623,1.189912120011005
4,1.010829209253066,1.0186400581904116,1.0114782529912085
147,1.193088610278007,1.2605994009367476,1.193088610278007
5,1.0132327376325048,1.0265330032336724,1.0142956777251373
148,1.1940388356706975,1.26007785160921,1.1940388356706975
6,1.0173265155617883,1.0312223820843027,1.0180986681044875
149,1.1958137633795767,1.2610377739997722,1.1958137633795767
7,1.0180478453649224,1.03410393972159,1.0189971719001594
150,1.1966799434299955,1.2608134077014346,1.1966799434299955
151,1.1983449317002128,1.2622568960818068,1.1983449317002128
8,1.022659768684513,1.0385436694963048,1.0202432024508443
152,1.2020450719168,1.2675611443965311,1.2020450719168
9,1.0268661074735832,1.0401592772651878,1.023161629873048
153,1.2054939132180646,1.2723565135262924,1.2054939132180646
10,1.0288277148078433,1.044952838037861,1.0266467392839225
154,1.2076384441481114,1.2753409785533327,1.2076384441481114
11,1.0296121382511294,1.0475931959898883,1.0276452205948337
155,1.210208681067638,1.2774020491013116,1.210208681067638
12,1.0325022186754111,1.0531322829614629,1.0305611087647957
156,1.2122101985012836,1.2784534886080086,1.2122101985012836
13,1.0310482904080318,1.0533519664587856,1.027998810179014
157,1.2136941641818697,1.279872133953114,1.2136941641818697
14,1.0344450599162607,1.0526784795356385,1.0279578924224118
158,1.2148186718557124,1.2800296193537946,1.2148186718557124
15,1.0384874255916243,1.0579363530102526,1.0322174176027157
159,1.218829845619339,1.2830074687459716,1.218829845619339
16,1.0423527837296898,1.0618761098653153,1.0324507589823284
160,1.2219729858954382,1.2861865208038723,1.2219729858954382
17,1.0414931175088395,1.0622513462627894,1.0335904814031618
161,1.2249218486362796,1.2878540312490983,1.2249218486362796
