Time(Iteration),UCBLinearBanditTheta
0,0.975307310276803
1,0.9626106514032798
2,0.936573475238378
3,0.9255332996137238
4,0.9119748337280059
5,0.8854486893638303
6,0.8632606239079802
7,0.8594065279342761
8,0.8384750682676435
9,0.8366372795910758
10,0.8120961519742265
11,0.7991213040325527
12,0.7982818901603841
13,0.7992272723928776
14,0.7971132708820959
15,0.78618022541659
16,0.7739849864226296
17,0.7603390424847406
18,0.7338790199458123
19,0.724309940823604
20,0.720641852297789
21,0.728365458782733
22,0.7179119581171701
23,0.7135128860159227
24,0.6947695748254932
25,0.6854479208399826
26,0.6688044652277196
27,0.6602828415151109
28,0.6533636522563663
29,0.6410461483880829
30,0.6343567993148141
31,0.6232529829787385
32,0.6259678552539069
33,0.6218616193012891
34,0.6215643801288164
35,0.6213860012402278
36,0.6122020619645514
37,0.6126543138727839
38,0.6134626769902976
39,0.6070769033599572
40,0.6067494185670235
41,0.5939215459522793
42,0.5975342718537922
43,0.6024212450823052
44,0.6060684560170613
45,0.6016414038790089
46,0.5970992797589117
47,0.6008522959384894
48,0.6024254128127423
49,0.599055157648835
50,0.5961476604108465
51,0.5924058000718979
52,0.5933405961557711
53,0.5944962910892995
54,0.5854372455651105
55,0.5828343262257547
56,0.582605970865852
57,0.5715386437467005
58,0.5682821196103668
59,0.5653181041615767
60,0.5575306839215278
61,0.5609399573149606
62,0.5607309250304696
63,0.5567842853723046
64,0.5585412482736639
65,0.55936277016388
66,0.5589122458260734
67,0.5583709333227189
68,0.5629536898772118
69,0.5610920351818767
70,0.563805946619325
71,0.56195257507987
72,0.5563635106660165
73,0.5542890082544231
74,0.5531024516250131
75,0.5519626199031381
76,0.5498875312834091
77,0.546658472398794
78,0.5497613451450335
79,0.5490102399392796
80,0.5484937492723878
81,0.5465765891491455
82,0.5505912583511671
83,0.5506945976647631
84,0.5492779469507061
85,0.5468473764024252
86,0.5456143958361851
87,0.5462566190946003
88,0.5476703163880428
89,0.548382442792976
90,0.5486162627578177
91,0.5510722182610461
92,0.5507454792727866
93,0.5482462171386342
94,0.5504264877013153
95,0.5476621097954889
96,0.5488587876833638
97,0.5492146010644003
98,0.545379220247402
99,0.5474797826919616
100,0.5425781643831943
101,0.5429307867582889
102,0.5421227857052877
103,0.5417278501024686
104,0.5414424614563578
105,0.5413180848974954
106,0.5419604715018476
107,0.5411606238530439
108,0.5413870252223402
109,0.5411247268568247
110,0.5400792057846626
111,0.5380855033591887
112,0.5371991898076771
113,0.5371739054205013
114,0.5365313301752106
115,0.534637959827457
116,0.5355656374563333
117,0.5340337044978318
118,0.5331901007526609
119,0.5329698329242296
120,0.5326256028460057
121,0.5326549579821053
122,0.5366784617048705
123,0.5355725484850844
124,0.5359820233602054
125,0.5347737155337549
126,0.5335025001883063
127,0.5365476626265737
128,0.5331460407292479
129,0.5317332926934186
130,0.5308934937131048
131,0.5303659503610457
132,0.5306182220544422
133,0.5300349232803968
134,0.5271451117517625
135,0.5271610897736919
136,0.5269074521237072
137,0.5270497958971835
138,0.5261242998891247
139,0.5221494709180249
140,0.5182393770428968
141,0.5196352170005112
142,0.517481955649257
143,0.5171116291460084
144,0.5190191099020786
145,0.516684793300409
146,0.5177243055216535
147,0.5176891872214566
148,0.5178820453624413
149,0.5173678943706997
150,0.5175670963613729
151,0.5176171863806953
152,0.5184165309814237
153,0.5189324275443571
154,0.5184226635779471
155,0.5188301423893804
156,0.5187092857351709
157,0.5188448162970181
158,0.5194835830579133
159,0.5176876612810731
160,0.5176705582506094
161,0.5179790607456918
162,0.5179211087354634
163,0.5178643309093331
164,0.5179844666670352
165,0.5179940845643134
166,0.5178110832148927
167,0.51735932415649
168,0.5176233890816201
169,0.5162207399224545
170,0.5162562241879871
171,0.5161158574109603
172,0.516678326741053
173,0.517306855644749
174,0.5176187728329739
175,0.5173472432633145
176,0.5180218576817819
177,0.518092461375098
178,0.5205736490124593
179,0.5196424584512955
180,0.5197523125410173
181,0.5191974622867698
182,0.5189419757322479
183,0.5184463717293126
184,0.5163201067715601
185,0.5161998977182656
186,0.5161100764273938
187,0.5164098389489004
188,0.5166495873342487
189,0.5167911742801246
190,0.5166099156577991
191,0.5189658340789199
192,0.5190191737543273
193,0.5184124167117639
194,0.5185585708377156
195,0.5172203289931537
196,0.5174886775306214
197,0.5182814164609779
198,0.5191981069891225
199,0.5193565832356166
200,0.5193149582351764
201,0.5191895751236669
202,0.5189480145948623
203,0.5186400592626577
204,0.518888208294892
205,0.5186304326965413
206,0.5184516900695837
207,0.5187832340524241
208,0.5182896671711139
209,0.5108772615242709
210,0.5105605646227475
211,0.5108376591064572
212,0.5108041027614572
213,0.5109075773822239
214,0.5099606983274485
215,0.5098808366432578
216,0.5124767855886154
217,0.5128154405139254
218,0.5133201767651607
219,0.5139275632217137
220,0.5140164186022824
221,0.5129132862243669
222,0.5106576039268298
223,0.5104295804408987
224,0.510552893155929
225,0.5104469070037152
226,0.5101159436137136
227,0.5101898371775845
228,0.5103702202117968
229,0.5104219614712431
230,0.5104041147429086
231,0.5101360977784611
232,0.5103284521741358
233,0.5104065647933737
234,0.5105234237122532
235,0.5141769815387788
236,0.5114401475967225
237,0.510864850361651
238,0.5107786870011759
239,0.5107192535164856
240,0.5109612442831192
241,0.5110358268029815
242,0.5111198644299424
243,0.5106096095784616
244,0.5103494847471156
245,0.5105111035783876
246,0.5103506251660166
247,0.5103718857679853
248,0.510319687706857
249,0.5095718837247261
250,0.5095996935064961
251,0.509658154602185
252,0.509376506450266
253,0.5093553127484741
254,0.5093920194724983
255,0.5077562116529943
256,0.5077935097977582
257,0.5077214679478061
258,0.5079038267131974
259,0.5104290779152592
260,0.5095280809395313
261,0.5121802299359144
262,0.5122446487906565
263,0.5125673417373304
264,0.5125694270972347
265,0.5125870146602269
266,0.512796257931867
267,0.5128431649286781
268,0.5126931119960123
269,0.5125624618217447
270,0.5114782166355681
271,0.5114606826063248
272,0.5116363763132081
273,0.5118758586685014
274,0.5116741562567151
275,0.5118013549084134
276,0.5117356161996744
277,0.5117923666708635
278,0.5117209788466943
279,0.5116014611701619
280,0.511616161004645
281,0.511638666340503
282,0.5116832082397045
283,0.5116259093832727
284,0.5115965999393368
285,0.5117474968209678
286,0.5118059214146676
287,0.5117563532824461
288,0.5119291041678979
289,0.5122770969305009
290,0.5121100230330844
291,0.5121730128167857
292,0.5123201132587288
293,0.5123916804654364
294,0.5124289841773464
295,0.5120711152423287
296,0.5125323715319302
297,0.5123241865087191
298,0.5141596189975288
299,0.5155988117615925
300,0.5140313348627452
301,0.5138955404867267
302,0.514196930951086
303,0.5141392694082151
304,0.5133866569718719
305,0.5134333507316119
306,0.5133738392485162
307,0.5128595249788266
308,0.5147894464031213
309,0.5147214995646276
310,0.5145404237833006
311,0.5145356080440202
312,0.5144804576714757
313,0.5145595011157585
314,0.5145106075892787
315,0.5144314578697688
316,0.5144083101003519
317,0.5145445133929198
318,0.5148523004077419
319,0.5148610577930501
320,0.514662812626138
321,0.5146043667665482
322,0.514814485504481
323,0.5148256908647901
324,0.513773715608105
325,0.5145814039062262
326,0.5145984563873701
327,0.514867217123956
328,0.5148798249487638
329,0.5152570673759522
330,0.5154924032500665
331,0.5155424161650927
332,0.5154481972898343
333,0.5153457828034663
334,0.515377648796762
335,0.5093515334730595
336,0.5069789646155825
337,0.508089201660831
338,0.5080706212097712
339,0.5080110286641533
340,0.5080975760082983
341,0.5080256377144319
342,0.5079782675137248
343,0.5078546465849005
344,0.507897275440212
345,0.5080514192968798
346,0.5076886046854965
347,0.5076765680149007
348,0.5084893077027638
349,0.5085022700646615
350,0.5093548143022512
351,0.5095353497126801
352,0.5094745228267464
353,0.5094034991785757
354,0.5093439470185864
355,0.5093250115887583
356,0.5104071654937057
357,0.5104466174648202
358,0.5104141277629084
359,0.5103655234358723
360,0.5103434908125253
361,0.5104151526625005
362,0.5103623722469534
363,0.5103760906328859
364,0.5104900692268101
365,0.5104513262376882
366,0.5104151157954651
367,0.5104929803047533
368,0.5104394963296011
369,0.5104793334516626
370,0.5105643978382077
371,0.5105404633111419
372,0.5106513380738404
373,0.5106729171258115
374,0.5106982898132892
375,0.5105775124052083
376,0.5105997725606114
377,0.5105384171723507
