Time(Iteration),UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.2904442961959187,0.37028994508124957,0.2904442961959187
1,0.7138760654535029,0.75226131772529,0.7138760654535029
2,1.0355868776740513,1.0839472864166997,1.0355868776740513
3,1.4102206954254428,1.4686869982958126,1.4102206954254428
4,1.8529912468966838,1.8968509148747903,1.8529912468966838
5,2.306098344685924,2.328348959696725,2.306098344685924
6,2.6646541015798,2.720621287387048,2.6646541015798
7,3.065164902181518,3.0141172866414623,3.065164902181518
8,3.3517455782723564,3.447224437706903,3.3517455782723564
9,3.7225094698901238,3.7502978121272164,3.7225094698901238
10,4.2200784015681005,4.1911627485411325,4.2200784015681005
11,4.606916872467581,4.505668300107283,4.606916872467581
12,5.01084554514031,4.95686060232335,5.01084554514031
13,5.384250903977495,5.375468907984035,5.384250903977495
14,5.780769488278348,5.858004816085119,5.780769488278348
15,6.201286921125904,6.2180070412730055,6.201286921125904
16,6.4124280622219185,6.510046261021602,6.4124280622219185
17,6.825435609541726,6.957198323197207,6.825435609541726
18,7.112619229327794,7.389053473950024,7.112619229327794
19,7.499299533984974,7.642009971038073,7.499299533984974
20,8.112764394353622,8.039253073007417,8.112764394353622
21,8.536325602282501,8.342121649726742,8.536325602282501
22,8.868362982460301,8.522538084047614,8.868362982460301
23,9.339169563931405,8.749786503358152,9.339169563931405
24,9.784313769320448,9.01198553611891,9.784313769320448
25,9.80563453126008,9.127684963880252,9.80563453126008
26,9.854250165772713,9.364054223988347,9.838760782031901
27,9.931910630287751,9.53519327282193,9.860081543971534
28,10.051011763442327,9.6779374805929,9.877942214828943
29,10.142557756824164,9.717461566455038,9.895802885686352
30,10.25506399314995,9.846222640317306,9.916042807474046
31,10.351895468719027,9.950692789059804,9.940386394639678
32,10.392972759468716,10.044666258994273,9.952844989340804
33,10.46331840094226,10.06653947960209,9.967682834972212
34,10.489558940646493,10.06653947960209,9.994326169435809
35,10.531001146341328,10.104619603260456,10.027452420207627
36,10.580818690218504,10.11246836741102,10.046393931216977
37,10.657305949850961,10.137042204521972,10.065335442226326
38,10.67342254054516,10.137042204521972,10.083196113083735
39,10.764724083967184,10.146168922642488,10.101056783941145
40,10.803815540851678,10.15401768679305,10.125400371106778
41,10.85308210292147,10.154409406919454,10.149743958272412
42,10.896354400698538,10.157938104781943,10.174087545438045
43,10.924500492268308,10.157938104781943,10.20181172005358
44,10.956418296313709,10.181630701798547,10.226155307219212
45,10.985767652958781,10.18703277795483,10.240993152850622
