Time(Iteration),TSLinearBanditTheta
0,0.9765506503180094
1,0.949247680136765
2,0.941810726325653
3,0.9383430650778829
4,0.9270918817930806
5,0.9306420260530007
6,0.9236903651963775
7,0.9249778741442192
8,0.9217555298692371
9,0.9115087850177481
10,0.9164420209120312
11,0.9080718268002415
12,0.897619776166405
13,0.9084510485082674
14,0.8980858585692811
15,0.8844986906639871
16,0.9152286831662592
17,0.9103148526164538
18,0.9113207052424548
19,0.8811326278788876
20,0.8640240698713487
21,0.8609096515852753
22,0.8477141997502798
23,0.8174214054244375
24,0.7980598462660798
25,0.8012722932261098
26,0.7837590793025692
27,0.7797724545358615
28,0.7874397895096971
29,0.7829138691615836
30,0.7823565707407776
31,0.7872692965152921
32,0.7921220337932862
33,0.8130421698372942
34,0.8129097827442564
35,0.8171690166460859
36,0.8184997585441625
37,0.8336781863326849
38,0.8329717680862497
39,0.8283797676136061
40,0.820711536416006
41,0.8185090971125444
42,0.8042728290564918
43,0.8038501198258761
44,0.8090628140922516
45,0.8127696871853607
46,0.8114648206771642
47,0.8127132993335946
48,0.8138787342976779
49,0.8156997328466884
50,0.8159391659680157
51,0.8179998733493831
52,0.8226735658384428
53,0.8199248951697189
54,0.8210670412067602
55,0.8250638570579305
56,0.8208690382847733
57,0.8201655741336792
58,0.8210526151637133
59,0.8199990273138569
60,0.8221851336621551
61,0.8209208682028345
62,0.8199637396169719
63,0.8272069883566097
64,0.8281069487453427
65,0.8318473082853444
66,0.8348394811513964
67,0.8348579106438496
68,0.838051196728007
69,0.8379374171892078
70,0.8270464542085257
71,0.8297459866792158
72,0.8276495125437217
73,0.8252523125412553
74,0.826184614718089
75,0.8264829692357905
76,0.8256159395852153
77,0.8275734696423488
78,0.8276177488438353
79,0.8270984135945947
80,0.8267313903820932
81,0.824129175298068
82,0.8243948250837076
83,0.824792347213467
84,0.8265411227826401
85,0.826002422594037
86,0.8203700633068468
87,0.8217173558355709
88,0.8257615685186638
89,0.8445404526942181
90,0.843526130998948
91,0.8401478552868363
92,0.8411476879408468
93,0.840404859228505
94,0.838224591808177
95,0.8413354049157918
96,0.8419963098071476
97,0.8411496216850617
98,0.8382880731568066
99,0.8433091539066411
100,0.8457642202089488
101,0.847659441176462
102,0.8469687314595447
103,0.8483238655260216
104,0.8484457341806948
105,0.8473646780641555
106,0.846216056511061
107,0.8466738479728051
108,0.8484574028415391
109,0.8502957445178485
110,0.8506861286028304
111,0.8519286434872602
112,0.8516063114435412
113,0.8498261153818618
114,0.8492514449192754
115,0.8489954077670234
116,0.8470553454806808
117,0.8470510324015239
118,0.8475500619123452
119,0.8532664648308759
120,0.8514415465689034
121,0.8457413103469872
122,0.8455032312353955
123,0.8452529484712221
124,0.8446456242057898
125,0.8459224110788301
126,0.8456979550790521
127,0.8454592337941742
128,0.8456392974155988
129,0.8452838426400178
130,0.8470510406560139
131,0.8471519308997852
132,0.8471597550377545
133,0.8475217693536081
134,0.8479501921208463
135,0.8485407110648631
136,0.8481695661332136
137,0.8486155089326359
138,0.8484805528510128
139,0.8450504731334185
140,0.8451325442283156
141,0.8452004165278619
142,0.8448793381397938
143,0.8450013770671921
144,0.8452578095564807
145,0.8452243721615316
146,0.8450326800373837
147,0.8449110893603178
148,0.8449611072342644
149,0.8446717856469043
150,0.8443892717306648
151,0.8442128550185162
152,0.8446715814706206
153,0.8443286398733993
154,0.8459884245635202
155,0.8553445073041781
156,0.8636293900573981
157,0.8619136591667337
158,0.8615761463852621
159,0.8625364557552281
160,0.8626640013677624
161,0.860271219001409
162,0.8604200675134624
163,0.8605072203891846
164,0.857275014524965
165,0.8569191405913653
166,0.8601749042280451
167,0.8609095482515435
168,0.861076699495456
169,0.8612613986117792
170,0.8609918415132259
171,0.8656336285823446
172,0.8661707802222198
173,0.867762309609153
174,0.8674456966651791
175,0.8676129069248146
176,0.8691794983153052
177,0.8682408972183797
178,0.8679456758260805
179,0.8696688615208306
180,0.8720939864213395
181,0.8738145785578592
182,0.8740422881536978
183,0.8749410231918244
184,0.8735071816960289
