Time(Iteration),UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
0,0.993328996898897,0.989916527317823,1.0853408256336157
1,0.9570603104275884,0.9761021887732578,1.1308714580397952
2,0.9403360615815757,0.9657675092653395,1.2038720260707532
3,0.9232360077001687,0.9374361460098722,1.217483703283073
4,0.8999361552337003,0.9062849661464716,1.3677455609803382
5,0.8862004840648515,0.8741491496936014,1.3964788844352973
6,0.8769291068442076,0.863241789814628,1.467143800507341
7,0.8617226278452496,0.8188249887987615,1.544676362342537
8,0.8607081175359002,0.8117018837117825,1.5443767591617736
9,0.8046973009832602,0.7873666075200949,1.807333119208727
10,0.7795911838840727,0.7745573387872475,1.8102642501491129
11,0.7586249877136785,0.7649125184632372,1.8455550997936274
12,0.7494857881319796,0.7592482307744597,1.8639141858935424
13,0.737919707995443,0.7511656688233661,1.9376803412539974
14,0.7222858846882966,0.7375776429819494,2.1683588544411023
15,0.7075156180358636,0.7483864349803679,2.138067549538667
16,0.7024073514542662,0.7604927558610969,2.2332821518118546
17,0.6947747677007141,0.7701798225750173,2.2520992389114918
18,0.6958753285412722,0.7763854404812733,2.222043782311082
19,0.6773669958436183,0.7778211042443033,2.2302422121759626
20,0.6791978833597082,0.7738769764822362,2.4328415980634173
21,0.664460882528042,0.7779935004217478,2.2633735979955887
22,0.6706718880594427,0.7820818029406718,2.535293883506502
23,0.6634823865858858,0.7843231207391625,2.4480340641725244
24,0.6609563771280853,0.7779365243767078,2.628420635594156
25,0.6490894443262765,0.7582295574955882,2.4446958667734564
26,0.6475516220052118,0.764328507008625,2.6448753906384037
27,0.6474206559090392,0.7644645301736923,2.4746008928124397
28,0.647476910343091,0.7560136997866659,2.768444655315856
29,0.6408741184112662,0.8150324692168194,2.5904172850732787
30,0.6382204316152285,0.8101553412305591,2.3067517823276598
31,0.639956975436543,0.8147650208815674,2.5549115468881562
32,0.6405672949050489,0.8073790119673993,2.4874573447224892
33,0.6392289066376216,0.8074359293461706,2.4373702776512136
34,0.6418160445610104,0.8240168895150107,2.5919564198541467
35,0.6418283059181727,0.8062226021948259,2.5395327934065888
36,0.6476889190047779,0.8212937035483199,2.545310883315181
37,0.6506756060052931,0.8255069943998702,2.469950805137604
38,0.6474247687626675,0.830919409398749,2.5636926405835982
39,0.6509787606112021,0.8343630711911615,2.4357783361473673
40,0.6463789308633007,0.8290037344355605,2.659689926847933
41,0.6478636721968429,0.8440901243466632,2.5438410309146806
42,0.6464551011670806,0.8497574167090143,2.592636484511994
43,0.6474529374276694,0.8500939678869232,2.657109592706337
44,0.6484088079093229,0.8512504670898859,2.562424498928057
45,0.655761972422317,0.8495206970949113,2.615194435109643
46,0.6557383953223892,0.8528142414815123,2.510991236138183
47,0.6536091043133749,0.8530672960623965,2.6325003006865364
48,0.6397777170798203,0.8496588644112368,2.482231590140345
49,0.6344336978195421,0.8601096631429623,2.3706652459146937
50,0.6345560241892322,0.861278448013222,2.579895077976317
51,0.6317675396281971,0.8604296227797649,2.6023879194837547
52,0.6311934464290048,0.8493901924763423,2.5939863385552484
53,0.6325092785660884,0.8542320976768838,2.662629896061424
54,0.6319504316322744,0.8528614696267753,2.5829024051342566
55,0.6283487965067663,0.851681457858166,2.5045044708609283
56,0.6289634524485607,0.8419237963569527,2.389379179544417
57,0.6292169764489193,0.842057716622436,2.677387104765228
58,0.6281046842082567,0.8396511898796266,2.6293077763097075
59,0.6260602391086142,0.8369467214464308,2.5362168320702425
60,0.6240668182375064,0.8347434318889686,2.6343784567034265
61,0.6246687311991223,0.8396444498525902,2.6679403217254505
62,0.6249509967698931,0.8400004179628542,2.5496950103189238
63,0.6227828126098058,0.8434535532044223,2.750761400717869
64,0.6230944414913184,0.8513776745940668,2.732868097080314
65,0.622300967794865,0.8438550306426759,2.6287174125303086
66,0.6228816558500833,0.8460270791018873,2.574464087476697
67,0.6224700327333794,0.8464612490070046,2.6410780479259874
68,0.6213145895473863,0.8452715586273513,2.7156559895547487
69,0.6214776882724842,0.845271829676394,2.6163707237088336
70,0.6221909833311274,0.8452041635777487,2.6721647294787116
71,0.6212335776306392,0.8430030169675586,2.4526173787660746
72,0.6215263299825909,0.8467799555801161,2.743651297957187
73,0.6176575625762813,0.8457510601319853,2.6320583616722235
74,0.6174370623335406,0.8412315812689661,2.64522809837952
75,0.6165904714894679,0.8384435022779204,2.6762285645770354
76,0.625799516480807,0.8374702448798192,2.736666914430484
77,0.6249980630358684,0.8357753446673506,2.5651050813856267
78,0.6217122340005938,0.8337643773490923,2.7442795576831487
79,0.6216505715049649,0.8333951905162946,2.6424544826001286
80,0.6224292203382185,0.8374915437772659,2.7264525167934703
81,0.6215229655618663,0.83717833939304,2.7725077508973364
82,0.6216040916652632,0.8362742249281186,2.6536029921530977
83,0.621498687016552,0.835388098320073,2.581087917476303
84,0.6198110544213397,0.8357164237961408,2.6475582151941603
85,0.6183979300728526,0.8281119606795855,2.63852124755683
86,0.6184285267227063,0.8271436410389589,2.6294942840522713
87,0.6187105735920881,0.8274640430686377,2.6519297204645094
88,0.617925639768875,0.8345992769541315,2.6210090058359516
89,0.6183722018106383,0.8348202557834604,2.5147632929306076
90,0.6183587189879204,0.8339477256062603,2.604046728760136
91,0.6147361774808424,0.8258054819148206,2.6906911575860897
92,0.6140390246767298,0.8255836220647037,2.6019314696761833
93,0.6137609804035354,0.8250433772325165,2.4551072958990834
94,0.6136743342227883,0.8305590274388919,2.6962829035129148
95,0.6143332255331064,0.834550808819057,2.6448869741014702
96,0.6144856289118273,0.8333864408144642,2.6371704853619433
97,0.6123301243848279,0.8258428873476547,2.6525266630610203
98,0.6119645051720946,0.8261722422454024,2.5730116312539164
99,0.6131301318292175,0.8268376270711544,2.5136856995098014
100,0.6127017703453015,0.8298119724307327,2.609818247378601
101,0.6082836992875535,0.829766212891142,2.7717989618785706
102,0.6040802540544953,0.8255474775942317,2.756289384455259
103,0.6052532359525192,0.825526599403414,2.6595459740648617
104,0.6051225129568181,0.8241385958252089,2.747181805707453
105,0.6049680319614008,0.8238345552701387,2.7826237533499847
106,0.6063826021632295,0.8239522933653183,2.648201732447533
107,0.606261298770543,0.8244817001746204,2.7642498625229104
108,0.6063484090629812,0.8240105940598893,2.7062164057691134
109,0.6056040946235532,0.8242593457948197,2.6096698767238617
110,0.6055651051207549,0.8243131356780757,2.6440366863812743
111,0.606491461403987,0.8239487141052685,2.64654952381314
112,0.605591381425657,0.8302906696602023,2.59533983468763
113,0.6068715326653298,0.8303092020334454,2.5598172190304025
114,0.6066595207812824,0.8271539896919995,2.6757074370859626
115,0.6071410183907879,0.8257673438114848,2.7495854719508053
116,0.6067251784973251,0.824933480146935,2.7654103963038468
117,0.6066064240685005,0.8236069622056096,2.534956763729718
118,0.6067213808184392,0.8234400051551607,2.648351699541138
119,0.6073813785408825,0.8228063595994073,2.702569707254141
120,0.6071526384304238,0.8228528999958146,2.796371117746836
121,0.6071026784816453,0.823490498593813,2.818783059586669
122,0.6087011670711429,0.8240614145531028,2.740622327011355
123,0.6091525444445096,0.8233948349082848,2.745774592788476
124,0.6089669596337695,0.8256468940288741,2.5359213697930643
125,0.6092527368832605,0.8267964039040233,2.7212754525374314
126,0.6099776124648815,0.8266803169743275,2.7504567292726585
127,0.610225892335546,0.8267410199839018,2.7080184490246495
128,0.6103558208017389,0.826647401505773,2.768157782150729
129,0.6106096414335468,0.8274347163533562,2.6447200850673283
130,0.6102296054344497,0.8276364141773447,2.697179703448814
131,0.61025708788125,0.8274977357733766,2.759203503420241
132,0.6102346898817438,0.8253763700881309,2.8521073552082585
133,0.6108140742237391,0.825109705650698,2.73510343026447
134,0.6112347483158509,0.8253398953235598,2.688676940680466
135,0.6111743953223174,0.8254358760920603,2.6971798149737176
136,0.6111158449180112,0.8290923917119652,2.8043225339973836
137,0.6111172066233687,0.8289095097759243,2.567110681474722
138,0.6112026710038657,0.8298603366238302,2.7188033172208512
139,0.6102261878758121,0.8225424651552476,2.6473223329494884
140,0.6106110970764437,0.8217614478258504,2.7323963467920693
141,0.6071577722908275,0.8217132731353332,2.6905885886668885
142,0.6069576180532318,0.8221614621698509,2.6620778102889346
143,0.6067329695042185,0.8220596621981263,2.6904290700836797
144,0.6049236187621053,0.8187088116370888,2.6976715258599233
145,0.6048721767123768,0.8190279348950966,2.7748236814173923
146,0.6046300697490888,0.8187279023112157,2.569616230687615
147,0.6014563107704053,0.8192959558507701,2.7011867999650745
148,0.6014177293553551,0.8190606061576606,2.7143949444157505
149,0.601357232358951,0.8190859569735285,2.674583523161248
150,0.6011424438530905,0.8158931310367677,2.7427458967080773
151,0.6012558599148893,0.8160206716889272,2.7027324969655635
152,0.6015389094516722,0.816571882523173,2.756821957304307
153,0.6015406411783836,0.8164530605251056,2.7164787721622417
154,0.6016576929988746,0.8172413373362339,2.8337312487542263
155,0.6005985389343186,0.8173124539458592,2.708990874337683
156,0.6008340875728712,0.8172287935881662,2.7924444804839945
157,0.6009109762548264,0.8178489513876384,2.5821288596224936
158,0.5988049142577769,0.8176538299167971,2.753123066582152
159,0.5984864219201051,0.8178098315787615,2.7823535863191236
160,0.5987408538566819,0.8163082759453164,2.8334046881484585
161,0.6040479479947464,0.8164919573107413,2.8094370367240193
162,0.6029915907766034,0.8162961531276454,2.7191959075946324
163,0.6029787379422288,0.8161445229123576,2.698677614212624
