Time(Iteration),TSLinearBanditTheta
0,0.9769831275914216
1,0.970423851831057
2,0.9463585162618516
3,0.9262494010380836
4,0.9118585661515024
5,0.9039491628185662
6,0.86799682789378
7,0.8330503036534544
8,0.8034087305855626
9,0.7971464732312611
10,0.7875673032900083
11,0.7749867664660552
12,0.762870247803854
13,0.7432319921097467
14,0.7173049729200247
15,0.6975275395098243
16,0.669788363992474
17,0.6291455270257816
18,0.610583375985657
19,0.600621483480809
20,0.5871005504874308
21,0.5612918534703202
22,0.5457574533131355
23,0.5258079157106683
24,0.491583661478157
25,0.46007076882439424
26,0.45716713401900566
27,0.4424006185526691
28,0.4431276277449598
29,0.4334938769383606
30,0.4234917448541192
31,0.42460753305162263
32,0.4183041620929958
33,0.4155759944907498
34,0.41699487428917836
35,0.4131589506398533
36,0.4169868321430557
37,0.4165055137777064
38,0.42042522202538074
39,0.41895724511788746
40,0.4146221295611439
41,0.41073431410333117
42,0.40546020550158673
43,0.40138574542391237
44,0.39771563193673465
45,0.39518996081137425
46,0.3934383807020593
47,0.38729735059426906
48,0.38640716092346394
49,0.3847805371858581
50,0.38440847145493356
51,0.3836963201237046
52,0.3811667773393555
53,0.378584343236276
54,0.37476514661012816
55,0.370131628306069
56,0.36922041006880263
57,0.36956131488896055
58,0.3687363355903849
59,0.36839285820822665
60,0.36728006042443956
61,0.36648824017488874
62,0.36324867701083857
63,0.3611790402115097
64,0.35904455657044265
65,0.3591805205711219
66,0.35327202849040773
67,0.3525510300863591
68,0.3472292479808137
69,0.3444939955945613
70,0.33485200702431417
71,0.33666676930153716
72,0.33536475565573676
73,0.3348693154488088
74,0.3332705060013521
75,0.3338034306818628
76,0.33409425021595385
77,0.3341372677732677
78,0.33346882586055193
79,0.3338077940480696
80,0.3345811001904367
81,0.3329901478722146
82,0.33394523416763333
83,0.3317669367228712
84,0.32945757131902853
85,0.32629015123283944
86,0.32527277132293847
87,0.32032598341180585
88,0.32060766756334785
89,0.31918196091337964
90,0.31937283723254883
91,0.3188442885436932
92,0.3184567137809519
93,0.31855988830788606
94,0.31905558590818606
95,0.3199379082213627
96,0.31731545305611775
97,0.3162326484901447
98,0.3150691285486727
99,0.31408921132210066
100,0.3116661352765055
101,0.31126314178101794
102,0.31304627509005706
103,0.3135100883013696
104,0.31143324669730954
105,0.31171252901085955
106,0.31288521110596956
107,0.31233196505129435
108,0.31072436939679404
109,0.3109021026958663
110,0.3113938399537541
111,0.3104188077311312
112,0.31054450640087594
113,0.3104066865726878
114,0.3073823411482181
115,0.30815929411751547
116,0.3073142118183157
117,0.3033225012911868
118,0.30280164082940464
119,0.3043461917035565
