Time(Iteration),PHELinearBandit
0,0.46813346125460764
1,0.8552105295363805
2,1.2967870403470845
3,1.656744319467783
4,2.0385878095943757
5,2.4099389121495784
6,2.7557550440295935
7,3.1190799644434004
8,3.48251456330957
9,3.863684365699373
10,4.232050394359465
11,4.574991130796731
12,4.927823663639149
13,5.3119785399240635
14,5.668326685017951
15,6.0175414648519645
16,6.349258824461692
17,6.692631487530723
18,7.039333986173912
19,7.3876445808168985
20,7.743992725910784
21,8.110833258576061
22,8.468742681446248
23,8.795318392564436
24,9.129931654133523
25,9.451298103320614
26,9.759860778777993
27,10.082021005508652
28,10.420978184190156
29,10.721577358579525
30,11.022176532968894
31,11.322775707358263
32,11.623374881747631
33,11.923974056137
34,12.216535680075468
35,12.517134854464837
36,12.809696478403305
37,13.102258102341773
38,13.394819726280241
39,13.68738135021871
40,13.97694653195256
41,14.269508155891028
42,14.55907333762488
43,14.839979658104046
44,15.120885978583209
45,15.401792299062373
46,15.691357480796224
47,15.988960212980976
48,16.272669653623048
49,16.582875948610642
50,16.8307007034817
51,17.122447694574667
52,17.370272449445725
53,17.61809720431678
54,17.873959509638734
55,18.149010089026117
56,18.40487239434807
57,18.65269714921913
58,18.908559454541084
59,19.16442175986304
60,19.412246514734093
61,19.668108820056048
62,19.923971125378003
63,20.179833430699958
64,20.435695736021913
65,20.683520490892967
66,20.93938279621492
67,21.18720755108598
68,21.435032305957034
69,21.68285706082809
70,21.947378227404734
71,22.203861843530476
72,22.45168659840153
73,22.699511353272587
74,22.94733610814364
75,23.1951608630147
76,23.442985617885753
77,23.69884792320771
78,23.954710228529663
79,24.202534983400717
80,24.458397288722672
81,24.714259594044627
82,24.962084348915685
83,25.21794665423764
84,25.465771409108694
85,25.71359616397975
86,25.96142091885081
87,26.209245673721863
88,26.465107979043818
89,26.720970284365773
90,26.976832589687728
91,27.224657344558786
92,27.47248209942984
93,27.720306854300894
94,27.96813160917195
95,28.223993914493906
96,28.47181866936496
97,28.7363398359416
98,28.984164590812657
99,29.240026896134612
100,29.495889201456567
101,29.751751506778522
102,29.999576261649576
103,30.247401016520634
104,30.503884632646372
105,30.75170938751743
106,31.007571692839385
107,31.264055308965123
108,31.519917614287078
109,31.767742369158135
110,32.02360467448009
111,32.271429429351144
112,32.5272917346731
113,32.77511648954415
114,33.02294124441521
115,33.27076599928627
116,33.51859075415732
117,33.77445305947928
118,34.02227781435033
119,34.270102569221386
120,34.51792732409244
121,34.7657520789635
122,35.013576833834556
123,35.26140158870561
124,35.517263894027565
125,35.76508864889862
126,36.01291340376967
127,36.260738158640734
128,36.51722177476647
129,36.773084080088424
130,37.020908834959485
131,37.27677114028144
132,37.524595895152494
133,37.77242065002355
134,38.0202454048946
135,38.26807015976566
136,38.51589491463672
137,38.77175721995867
138,39.01958197482973
139,39.26740672970078
140,39.515231484571835
141,39.76305623944289
142,40.01088099431395
143,40.258705749185005
144,40.50653050405606
145,40.75435525892711
146,41.00218001379817
147,41.25000476866923
148,41.50586707399118
149,41.75369182886224
150,42.00151658373329
151,42.249341338604346
152,42.4971660934754
153,42.74499084834646
154,42.992815603217515
155,43.24064035808857
156,43.488465112959624
157,43.73628986783068
158,43.98411462270174
159,44.23193937757279
160,44.47976413244385
161,44.73624774856959
162,44.98407250344064
163,45.2318972583117
164,45.48775956363365
165,45.735584318504706
166,45.98340907337577
167,46.23123382824682
168,46.479058583117876
169,46.72688333798893
170,46.974708092859984
171,47.222532847731046
172,47.4703576026021
173,47.726219907924055
174,47.97404466279511
175,48.229906968117064
176,48.47773172298812
177,48.72555647785917
178,48.97338123273023
179,49.22120598760129
180,49.46903074247234
181,49.716855497343396
182,49.96468025221445
183,50.21250500708551
184,50.460329761956565
185,50.70815451682762
186,50.95597927169867
187,51.20380402656973
188,51.451628781440796
189,51.699453536311864
190,51.95593715243763
191,52.203761907308696
192,52.451586662179764
193,52.699411417050825
194,52.947236171921894
195,53.19506092679296
196,53.44288568166403
197,53.6907104365351
198,53.93853519140616
199,54.18635994627723
200,54.4341847011483
201,54.682009456019365
202,54.929834210890434
203,55.177658965761495
204,55.42548372063256
205,55.67330847550363
206,55.9211332303747
207,56.16895798524577
208,56.41678274011683
209,56.6646074949879
210,56.912432249858966
211,57.16891586598473
212,57.4167406208558
213,57.664565375726866
214,57.91239013059793
215,58.160214885468996
216,58.408039640340064
217,58.65586439521113
218,58.9036891500822
219,59.15151390495326
220,59.39933865982433
221,59.6471634146954
222,59.89498816956647
223,60.142812924437536
224,60.3906376793086
225,60.638462434179665
226,60.886287189050734
227,61.1341119439218
228,61.38193669879287
229,61.62976145366393
230,61.877586208535
231,62.12541096340607
232,62.37323571827714
233,62.621060473148205
234,62.868885228019266
235,63.116709982890335
236,63.3645347377614
237,63.61235949263247
238,63.86018424750354
239,64.1080090023746
240,64.35583375724568
241,64.61169606256763
242,64.8595208174387
243,65.10734557230977
244,65.35517032718084
245,65.6029950820519
246,65.85081983692297
247,66.09864459179404
248,66.3464693466651
249,66.59429410153618
250,66.85015640685813
251,67.09798116172921
252,67.34580591660027
253,67.59363067147135
254,67.8414554263424
255,68.08928018121347
256,68.33710493608454
257,68.5849296909556
258,68.83275444582668
259,69.08861675114863
260,69.33644150601971
261,69.58426626089077
262,69.83209101576185
263,70.07991577063291
264,70.32774052550397
265,70.57556528037505
266,70.8233900352461
267,71.07121479011718
268,71.31903954498824
269,71.5668642998593
270,71.81468905473038
271,72.06251380960144
272,72.31033856447252
273,72.55816331934358
274,72.80598807421464
275,73.05381282908571
276,73.30163758395678
277,73.54946233882785
278,73.79728709369891
279,74.04511184856997
280,74.29293660344105
281,74.54076135831211
282,74.78858611318319
283,75.03641086805425
284,75.28423562292531
285,75.53206037779638
286,75.77988513266745
287,76.02770988753852
288,76.27553464240958
289,76.52335939728064
290,76.77922170260261
291,77.02704645747369
292,77.27487121234475
293,77.52269596721581
294,77.77052072208689
295,78.01834547695795
296,78.26617023182902
297,78.51399498670008
298,78.76181974157114
299,79.00964449644222
300,79.25746925131328
301,79.50529400618436
302,79.75311876105542
303,80.00898106637739
304,80.25680582124845
305,80.50463057611952
306,80.75245533099059
307,81.00028008586165
308,81.24810484073272
309,81.49592959560378
310,81.74375435047486
311,81.99157910534592
312,82.23940386021698
313,82.48722861508806
314,82.73505336995912
315,82.9828781248302
316,83.23070287970125
317,83.47852763457232
318,83.72635238944339
319,83.97417714431445
320,84.23003944963642
321,84.47786420450748
322,84.72568895937856
323,84.97351371424962
324,85.2213384691207
325,85.46916322399176
326,85.71698797886282
327,85.9648127337339
328,86.21263748860495
329,86.46046224347603
330,86.70828699834709
331,86.95611175321815
332,87.20393650808923
333,87.45176126296029
334,87.69958601783136
335,87.94741077270243
336,88.19523552757349
337,88.44306028244456
338,88.69088503731562
339,88.9387097921867
340,89.18653454705776
341,89.43435930192882
342,89.6821840567999
343,89.93000881167096
344,90.17783356654203
345,90.4256583214131
346,90.67348307628416
347,90.92130783115523
348,91.1691325860263
349,91.41695734089737
350,91.66478209576843
351,91.91260685063949
352,92.16043160551057
353,92.40825636038163
354,92.6560811152527
355,92.90390587012376
356,93.15173062499483
357,93.3995553798659
358,93.64738013473696
359,93.89520488960804
360,94.1430296444791
361,94.39085439935016
362,94.63867915422124
363,94.8865039090923
364,95.13432866396337
365,95.38215341883443
366,95.6299781737055
367,95.87780292857657
368,96.12562768344763
369,96.37345243831871
370,96.62127719318977
371,96.86910194806083
372,97.1169267029319
373,97.36475145780297
374,97.61257621267404
375,97.8604009675451
376,98.10822572241617
377,98.35605047728724
378,98.6038752321583
379,98.85169998702938
380,99.09952474190044
381,99.3473494967715
382,99.59517425164258
383,99.84299900651364
384,100.09082376138471
385,100.33864851625577
386,100.58647327112683
387,100.83429802599791
388,101.08212278086897
389,101.32994753574005
390,101.57777229061111
391,101.82559704548217
392,102.07342180035324
393,102.3212465552243
394,102.56907131009534
395,102.81689606496636
396,103.06472081983739
397,103.31254557470841
398,103.56037032957943
399,103.80819508445045
400,104.05601983932146
401,104.3038445941925
402,104.55166934906352
403,104.79949410393453
404,105.04731885880555
405,105.29514361367657
406,105.5429683685476
407,105.79079312341862
408,106.03861787828964
409,106.28644263316066
410,106.53426738803168
411,106.78209214290271
412,107.02991689777373
413,107.27774165264475
414,107.52556640751577
415,107.77339116238679
416,108.02121591725782
417,108.26904067212884
418,108.51686542699986
