Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.42257220170568505,0.31580210447981977,0.42257220170568505
1,0.840374521294506,0.6359018512151653,0.840374521294506
2,1.3208029724918884,0.9803009710187544,1.3208029724918884
3,1.7500329990277599,1.2580221870148771,1.7500329990277599
4,2.1436890915101143,1.6868289174648006,2.1436890915101143
5,2.4124153971673756,2.0494772435496533,2.4124153971673756
6,2.7987889477796353,2.51505605111605,2.7987889477796353
7,3.1897165171074167,3.06170398062754,3.1897165171074167
8,3.6049731607544535,3.5076818243970154,3.6049731607544535
9,3.9434408071201417,3.9762125501858376,3.9434408071201417
10,4.236929348275811,4.328579186637186,4.236929348275811
11,4.631934219753022,4.742833369293035,4.631934219753022
12,5.0571005921239145,5.167271263166916,5.0571005921239145
13,5.52787889625026,5.578799765774617,5.52787889625026
14,5.922121663921591,5.960862300032835,5.922121663921591
15,6.321067676575279,6.319912818978925,6.321067676575279
16,6.7218005045532125,6.698309137182788,6.7218005045532125
17,7.088599087400148,7.030595723201077,7.088599087400148
18,7.504498272871109,7.403548539378029,7.504498272871109
19,7.835815163291224,7.775330914871338,7.835815163291224
20,8.243041162118137,8.046282619398664,8.243041162118137
21,8.65825995697823,8.345165720164077,8.65825995697823
22,9.04317882677751,8.61827260755204,9.04317882677751
23,9.425281803167897,8.932632296205028,9.425281803167897
24,9.862715626932525,9.225430489235237,9.862715626932525
25,9.899381354592991,9.46174799640659,10.036299151085574
26,9.968222638671525,9.611953961087071,10.197402442628064
27,10.020247017321712,9.854502113037107,10.404389346753494
28,10.192190581646596,9.951373401872287,10.65839225518452
29,10.329437536072948,10.135178521745669,10.774806144872453
30,10.457619485097954,10.36202442075386,10.956795616558754
31,10.48780242313655,10.516154244780227,11.245154973368068
32,10.518856587952389,10.641172934841544,11.426981575526295
33,10.588613202651443,10.841852158488017,11.705798066134719
34,10.712264149391961,10.93701762655698,11.875969844374946
35,10.830817904965537,10.99757933621789,12.086993309285504
36,10.917278548455077,11.119649922328092,12.33297543790269
37,11.038818515360255,11.273453171590452,12.551476386966222
38,11.060164882337268,11.363514798017523,12.853225512928143
39,11.108531802304855,11.417069463061404,13.120120369243272
40,11.14365754187245,11.522512092235358,13.371732353132861
41,11.31194505997116,11.627457345187256,13.573600618227218
42,11.361317210626181,11.707314807586117,13.807273964041912
43,11.545682173739872,11.761168043576506,14.0738075585238
44,11.650227601501713,11.833739992719067,14.385118687810685
45,11.816552916436846,11.872477084998007,14.65858061287554
46,11.854308466653748,11.94054135927865,14.915852557964573
47,11.897987203354415,11.968765941680799,15.16382617313757
48,11.97820434895613,12.035562448869618,15.466181985565203
49,12.09467419897599,12.112065852715894,15.789815140547166
50,12.161091178206485,12.189277820985016,16.09298864259752
51,12.215649662254048,12.204909102488298,16.33155211753624
52,12.273915844241104,12.22460747913565,16.678573625875163
53,12.323712309107256,12.278434848295376,16.98340549375026
54,12.354642160512856,12.334786816647247,17.29640692060157
55,12.406259125797112,12.395463521196227,17.585927566689154
56,12.461043774869434,12.49406850789479,17.874565902173153
57,12.55043248164873,12.536681010346854,18.068081014398512
58,12.588795771533333,12.63949324707448,18.419318175304017
59,12.637680167624953,12.70100270530869,18.697348434522674
60,12.642534858427357,12.77320815204104,19.043202650296788
61,12.737224030062048,12.857106199905914,19.277660934994586
62,12.784497023745768,12.92013690709761,19.52995529334817
63,12.964364495966171,12.950356084495965,19.76275369413945
64,13.033645720766106,13.003798410608752,20.083371575059658
65,13.138539301662584,13.129644958508141,20.341344796891583
66,13.261410921655841,13.206723728016314,20.649149634104067
67,13.347467016310258,13.248789103396996,20.85642719456184
68,13.3959069650607,13.269418195886871,21.242946791266498
69,13.44648837573168,13.326894554183676,21.484043273126815
70,13.470445700181113,13.390974170424053,21.765736771538283
71,13.586586217236407,13.457075427219568,22.064725856209122
72,13.653302771684249,13.498681352882523,22.373440674521838
73,13.686400500376976,13.546620248813278,22.699653752621288
74,13.730750777061449,13.565522747216779,23.096327804514004
75,13.77166525971035,13.622921525931053,23.34998091137494
76,13.791282015921094,13.625105267075853,23.708974932644864
77,13.85862224762667,13.706642408546395,24.020603842458925
78,13.8670252299973,13.837548246397798,24.36437204881519
79,13.920006770327982,13.843857789808235,24.598820764899397
80,13.96353485128223,13.895733499020679,24.980127799595003
81,14.008631226663956,13.98143684713738,25.31994281054911
82,14.054943278512976,14.011824754726135,25.544542344135188
83,14.085187047681922,14.094482440650836,25.8721879603447
84,14.106894718190949,14.17300705744575,26.153460848771836
85,14.207093490764674,14.230828200677967,26.423007673582525
86,14.28847644390288,14.262982209623738,26.677508966989286
87,14.32124846385535,14.319083542709027,27.000368439116393
88,14.349784330868326,14.380912829530189,27.25586798579127
89,14.392658273103882,14.436460964872918,27.48208996874333
90,14.410877160066343,14.469515576576004,27.855275569281112
91,14.44803635815814,14.492503850587521,28.1638870265416
92,14.486662286402378,14.55041787045794,28.559622377262144
93,14.506192902895336,14.620150270496618,28.924704993081935
94,14.531979888696332,14.705897665125764,29.04816221890451
95,14.567092646507902,14.72588917288088,29.383152477048014
96,14.584747474221427,14.820350438616254,29.678980987917157
97,14.620400442760644,14.836244557138334,30.002400489602746
98,14.682256372591198,14.844483714511503,30.351476285020993
99,14.800103859639908,14.86979767924061,30.635282411164916
100,14.830893366260085,14.872602032274667,30.992230990012036
101,14.855556433937227,14.884665193474595,31.329706011326913
102,14.863042069052511,14.946048558033507,31.742580497971385
103,14.867019161409441,15.027579791886344,31.987722776358645
104,14.919472962796084,15.031282769494515,32.16771255320454
105,14.950350909251615,15.060799370102998,32.43917552333736
106,14.964767120928931,15.127451293480075,32.71220109648089
107,14.965641860000256,15.156349508862963,32.949022606913736
108,15.010722610176828,15.189490726279763,33.21167731019334
109,15.064377938854884,15.21204985399471,33.57492608316282
110,15.148263270582643,15.269963726541965,33.856017791193786
111,15.267502727839766,15.300874138477306,34.079543488487914
112,15.268554743357026,15.314318948485422,34.2979698529666
113,15.368018218637326,15.318584690245729,34.50047766367878
114,15.386078863904434,15.330524786264855,34.72650306586378
115,15.426450995696081,15.411838811610304,35.04410423657755
116,15.547118326165023,15.438112322563105,35.27760513625826
117,15.547993065236346,15.455721576635517,35.51770184627442
118,15.605208082033553,15.520161084301185,35.86421732283369
119,15.608733783195788,15.53210118032031,36.10209646385144
120,15.639105408488325,15.549984549141481,36.294431901953956
121,15.661695155882327,15.582787896926755,36.554777655943376
122,15.680195790627877,15.643425763411761,36.7470315676321
123,15.752699903967505,15.679229011169408,37.03238401423727
124,15.84209447083866,15.705825360670525,37.172381138771236
125,15.888357994501186,15.74204881731124,37.40009445414698
126,15.92951914004633,15.806936590049242,37.60784212109549
127,15.993270490344898,15.85084476845714,37.8662468613092
128,16.040832010741124,15.853028509601938,38.12292216419362
129,16.042761624703857,15.981738529777848,38.54548554691788
130,16.072088030635374,15.989046888447197,38.758061591297185
131,16.0831514944009,16.05495376074587,38.964915637935334
132,16.13722839704968,16.069547424574072,39.19003855647618
133,16.16764661004395,16.17211031912868,39.41584553248564
134,16.22716183771515,16.24556912263463,39.761111758182956
135,16.23014346719514,16.251145161565212,40.06264808830018
136,16.24422702010532,16.29054967161184,40.363389393352385
137,16.297590479892246,16.337899028047666,40.621852245196216
138,16.320492983564698,16.430194407265354,40.8975022610938
139,16.33539163920984,16.464980938297224,41.07054672665648
140,16.3637532358759,16.48000053677101,41.31914019668445
141,16.369642814003022,16.49210338676169,41.66382835684113
142,16.41962090645004,16.498811121108474,41.85901077604693
143,16.42729396561206,16.54596015529116,42.0307238753606
144,16.452568098188134,16.592186000559572,42.30231860135135
145,16.50595251253724,16.604126096578696,42.58220687585474
146,16.509343515226224,16.604126096578696,42.721120510805235
147,16.513786533432466,16.61016806135859,42.93392479447989
148,16.53954766299458,16.61865072362816,43.14554635171995
149,16.554803203714318,16.63616493518426,43.38547797946569
150,16.559093835267785,16.640455566737728,43.69361909992855
151,16.5982551033424,16.642816584328465,43.85252755624752
152,16.621889298082998,16.650399057746572,44.18504611139117
153,16.646853806962323,16.651273796817897,44.49109988872813
154,16.650092422998533,16.65714907722618,44.71651079258992
155,16.65333103903474,16.661414818986486,44.941069327299424
156,16.654640041108216,16.698468135928323,45.26556026815895
157,16.657291003199127,16.781033341560494,45.49477814636257
158,16.660216080038797,16.823671466614044,45.73223708843802
159,16.682230650694272,16.910374002945446,45.914699462307226
160,16.7619698339779,16.91512792330054,46.125225940154436
161,16.785663989423632,16.935263926788938,46.37834875723591
162,16.791570695743296,16.959867087352993,46.7278188328157
163,16.83369084565404,17.009692899042392,46.985199687888375
164,16.84898465577683,17.013492714953387,47.2239449711634
165,16.85471408565056,17.017195692561558,47.55768122989174
166,16.856643699613294,17.017195692561558,47.701365456579346
167,16.890588069300897,17.025335972669687,47.966318810260184
168,16.921525207984416,17.05301425901522,48.17882597655454
169,16.92627912833951,17.054323261088697,48.4183760971679
170,16.940912468749733,17.061982018413694,48.61851084364542
171,16.945666389104826,17.07756639391532,48.80559555563162
172,16.951295048531243,17.118442834957854,49.08178594974526
173,16.952169787602568,17.14571485178177,49.347971222739176
174,16.953044526673892,17.153373609106765,49.577176713301135
175,16.998389087847503,17.15934000775868,49.817916110165015
176,16.999263826918828,17.165215288166962,50.049681298529435
177,17.018598051456358,17.177155384186086,50.273007049648506
178,17.043110093776782,17.180546386875072,50.61579087072462
179,17.045039707739516,17.182476000837802,50.77973190817018
180,17.049793628094612,17.183350739909127,51.081172325383925
181,17.07300703391591,17.22552928895724,51.3515139942178
182,17.077760954271007,17.23183883236768,51.69370093235956
183,17.077760954271007,17.23771411277596,52.02245298408752
184,17.077760954271007,17.273347117111975,52.14163067421443
185,17.077760954271007,17.27810103746707,52.334858127322015
186,17.077760954271007,17.27810103746707,52.50290053390237
187,17.08115195695999,17.27915305298433,52.75529960251488
188,17.104842890429552,17.315186390741566,53.103699092921076
189,17.111429900970723,17.317837352832477,53.310507575246234
190,17.152185618207643,17.33594231998073,53.56657779649582
191,17.157020291232016,17.366074211140095,53.85445658859986
192,17.194221886861946,17.390418108130163,54.0693088382469
193,17.210567712501994,17.454037592850675,54.34180416554998
194,17.25717893696062,17.454037592850675,54.62668832958989
195,17.25910855092335,17.454037592850675,54.89479104087344
196,17.311877859108684,17.48392560226626,55.09502450011744
197,17.34640740358434,17.485234604339738,55.300371824727144
198,17.354864301547604,17.491775937874216,55.58684813504375
199,17.36423650954843,17.500489570090622,55.78290131052572
200,17.3914995871828,17.514573123000797,56.001921029892706
201,17.397406293502463,17.52312685926689,56.29593026957531
202,17.428720310457656,17.526909516774,56.6553869321181
203,17.494124371545148,17.584203071919074,56.8819244864488
204,17.550859454622778,17.598105028985614,57.219014896262664
205,17.556665390495134,17.60373368841203,57.40062840015234
206,17.562471326367486,17.62464759266893,57.60852785880085
207,17.599196798801934,17.66433790007058,57.75546045021683
208,17.600248814319194,17.7301636978597,58.03111804405146
209,17.61538438274663,17.731038436931023,58.39357146066794
210,17.694580402317964,17.731038436931023,58.68418444977726
211,17.70750487398292,17.81938324885417,58.88362945579498
212,17.712258794338013,17.820692250927642,59.02154096474544
213,17.72634234724819,17.841942376569115,59.25345654409223
214,17.75330823588349,17.852345513036504,59.430805716393
215,17.779960702907992,17.873609800732318,59.719992784689296
216,17.830139734568455,17.91185079862268,59.877611934516764
217,17.84323983235078,17.915650614533675,60.04539748329084
218,17.84323983235078,17.939318219333877,60.28616712657954
219,17.847022489857892,17.952682415493936,60.49080705734006
220,17.886747730237786,17.952682415493936,60.802096136574676
221,17.88972935971778,17.95461202945667,60.954689960342634
222,17.895636066037444,17.957593658936663,61.244718088879665
223,17.905572333287203,17.957593658936663,61.48383025352988
224,17.915508600536967,17.957593658936663,61.62938727175051
225,17.9489385732394,17.960518735776333,61.75293329849541
226,17.94999058875666,17.963500365256326,61.91164637268945
227,17.98399533001527,17.993004504573,62.15293958752261
228,17.98399533001527,17.995929581412675,62.36862204064577
229,17.98504734553253,18.03892445505143,62.504944366971394
230,18.030764147650036,18.07061500011537,62.815068101030285
231,18.06025846502971,18.07061500011537,62.99303872673827
232,18.125151383492604,18.07061500011537,63.176954564246955
233,18.134442556383032,18.093962954726617,63.530016437164704
234,18.134442556383032,18.13629862571823,63.68208930474549
235,18.151387026384903,18.142028055591958,63.92989611697268
236,18.157293732704566,18.142028055591958,64.13703530769995
237,18.158345748221826,18.147517373609176,64.27599326700172
238,18.160275362184557,18.182419424156773,64.41289873681627
239,18.17411860035167,18.182419424156773,64.63081827850087
240,18.1851820641172,18.182419424156773,64.85641117436823
241,18.186491066190676,18.182419424156773,65.00074355151614
242,18.220027944570905,18.214847865682252,65.17892025948362
243,18.23629523862588,18.293761212715722,65.27813405787971
244,18.239099591659937,18.299337251646303,65.52685087927514
245,18.241903944693995,18.299337251646303,65.721947601057
246,18.281905742883374,18.299337251646303,65.83977953108993
247,18.287635172757103,18.304911995480087,66.07647966188146
248,18.334017632584654,18.304911995480087,66.24241143371732
249,18.34239802454929,18.307837072319757,66.43121804657571
250,18.37529275580915,18.31883193002198,66.66106504479836
251,18.411503456488397,18.322070546058185,66.84088072553799
252,18.414154418579308,18.343677081673867,66.9908219248226
253,18.41768011974154,18.349305741100284,67.07523943820232
254,18.44123039249103,18.35018048017161,67.23933816427511
255,18.466089667313987,18.35018048017161,67.4752292174627
256,18.471101646995635,18.36601205120088,67.67667933691362
257,18.474804624603806,18.37012540630841,67.91412378594197
258,18.478507602211977,18.42203420070037,68.09323042435653
259,18.481158564302888,18.447069670386362,68.2645515672786
260,18.48486154191106,18.45930922585674,68.35426159484828
261,18.48856451951923,18.46223430269641,68.53701801948348
262,18.49121548161014,18.466988223051505,68.87414061070432
263,18.495796057663785,18.55643716595884,69.09960659212153
264,18.51242350693691,18.55643716595884,69.29443401045297
265,18.529050956210035,18.560397130123228,69.38649778420879
266,18.54567840548316,18.595824951110032,69.54029097502828
267,18.54832936757407,18.595824951110032,69.7968020560261
268,18.553961959144974,18.613597252130724,69.91605756269134
269,18.55959455071588,18.614649267647984,70.16849152153198
270,18.565049865840844,18.614649267647984,70.29245238965242
271,18.57245474828685,18.631433079169632,70.58239133852585
272,18.58073436980418,18.67022004764915,70.77008198560051
273,18.589191267767443,18.684938024887586,70.93298778103566
274,18.612531175433794,18.77821742270774,71.16017895636307
275,18.6199360578798,18.82468907631523,71.37202469622831
276,18.64307501854096,18.82468907631523,71.53148763713352
277,18.678761571245403,18.8276141531549,71.73296764763862
278,18.729105734583317,18.83261469449186,71.84677295713216
279,18.737819619102797,18.862569309205288,72.00842005314581
280,18.74701455065769,18.863444048276612,72.26504458873227
281,18.756209482212576,18.866369125116282,72.49925124595866
282,18.758570499803312,18.88286855732295,72.75682325434677
283,18.758570499803312,18.88579363416262,73.071492854323
284,18.759622515320572,18.88871871100229,73.29591201374737
285,18.79720760036951,18.889593450073615,73.51274685870878
286,18.817837224460142,18.923475375088017,73.62813695176702
287,18.821540202068313,18.962750569454546,73.83740554172441
288,18.825243179676484,18.970586603225478,74.01538112127331
289,18.828946157284655,18.9714613422968,74.16671932833339
290,18.863005358744992,18.977190772170527,74.32107569270123
291,18.864057374262252,18.98689986726387,74.54260533625715
292,18.86905791559921,18.9948254854405,74.76186672038118
293,18.9050737043626,19.035904812003462,74.91682747470449
294,18.90799878120227,19.055813087965912,75.10392675943136
295,18.908873520273595,19.129554073275852,75.1969893166769
296,18.914748800681878,19.129554073275852,75.30662713320967
297,18.946511848025676,19.13086307534933,75.49713826297815
298,18.952655523123525,19.13191509086659,75.7168705439046
299,18.95862192177544,19.15924213388974,75.89319201019956
300,18.994894539131938,19.15924213388974,76.01294059379535
301,19.042413053143978,19.21257158888066,76.1966606241906
302,19.046212869054973,19.213446327951985,76.27643569263854
303,19.05184152848139,19.213446327951985,76.48875720928042
304,19.054645881515448,19.21724614386298,76.7846321435458
305,19.05552062058677,19.238677255315302,76.99015525132987
306,19.058911623275755,19.239729270832562,77.15305509296311
307,19.066026561221584,19.290469390386843,77.29663009410817
308,19.07539876922241,19.351618642404844,77.43227281366396
309,19.076707771295883,19.35249338147617,77.64367744903066
310,19.079946387332093,19.35249338147617,77.7930366477839
311,19.0831850033683,19.370840794750457,77.93311076606213
312,19.084494005441776,19.394750428738373,78.17494500416242
313,19.09433958537746,19.455199901750678,78.34042038881199
314,19.09670060296819,19.45650890382415,78.58225454742194
315,19.099061620558928,19.459433980663825,78.78828751047583
316,19.108433828559754,19.459433980663825,78.94323495052394
317,19.119331424012696,19.49274164042463,79.23689190121037
318,19.166862083499133,19.4988045628532,79.39533633482165
319,19.17010069953534,19.53184015346673,79.64459972004576
320,19.173339315571546,19.533149155540208,79.8042255411664
321,19.176577931607756,19.533149155540208,79.97067090261092
322,19.185950139608583,19.538003846342612,80.16559522077135
323,19.19427033209215,19.5464182411995,80.44857905224411
324,19.20346526364704,19.5464182411995,80.59305740594188
325,19.20757861875457,19.553202259453172,80.78992211974399
326,19.211691973862102,19.608054046944794,80.92855320502797
327,19.215805328969633,19.637267702665937,81.08688462039238
328,19.219918684077165,19.638142441737262,81.26369787564661
329,19.222102425221966,19.660538424849275,81.32262763455998
330,19.226215780329497,19.66698920285118,81.45502356129654
331,19.238278941529423,19.684809533375223,81.59255857867257
332,19.243853685363206,19.719596195821783,81.81232096247271
333,19.280365567880505,19.725960252910326,81.92085622589188
334,19.28463130964081,19.72683499198165,82.06676965576514
335,19.28889705140112,19.731100733741957,82.22496548938594
336,19.289771790472443,19.75341694502245,82.38666425176035
337,19.29936016176017,19.754725947095928,82.62543654065061
338,19.302164514794228,19.7584289247041,82.81665921034343
339,19.304968867828286,19.75948094022136,83.06974438371728
340,19.320047132102086,19.798711293024006,83.19128923792664
341,19.32092187117341,19.79958603209533,83.34099889256564
342,19.32372622420747,19.800460771166655,83.44397373169508
343,19.331612153688884,19.803385848006325,83.58932151772167
344,19.337976210777427,19.82119428228647,83.69208762280486
345,19.37338218586647,19.822069021357795,83.84635845302012
346,19.379746242955015,19.827821041637513,84.02634563369195
347,19.38611030004356,19.88398035318847,84.05948285401928
348,19.393996229524973,19.884855092259794,84.28101969499785
349,19.394870968596297,19.884855092259794,84.5402342942392
350,19.399136710356604,19.884855092259794,84.69630775935407
351,19.40001144942793,19.887780169099464,84.97743213418305
352,19.40088618849925,19.89409624862812,85.17892302224992
353,19.401760927570574,19.89514826414538,85.27866208126996
354,19.4026356666419,19.89620027966264,85.449163207731
355,19.403510405713224,19.898129893625374,85.52378865845404
356,19.40438514478455,19.899004632696695,85.60609480765929
357,19.40525988385587,19.901808985730753,85.7514475163507
358,19.406134622927194,19.908739141030445,85.84144182075826
359,19.408938975961252,19.919142277497834,86.05024004324856
360,19.45363249531818,19.920194293015093,86.09847640663799
361,19.49259584562709,19.940262877018334,86.24614593322028
362,19.49805116075206,19.944962881780793,86.37970685404731
363,19.503506475877025,19.945837620852117,86.58147671348236
364,19.508961791001994,19.949076236888324,86.61283960397236
365,19.514417106126963,19.95287605279932,86.80632921299295
366,19.518530461234494,19.95611466883553,86.976403612231
367,19.52133481426855,19.956989407906853,87.05046276932866
368,19.524139167302607,19.959350425497586,87.22531097650337
369,19.526943520336665,19.960659427571063,87.29795420659059
370,19.52974787337072,19.96628808699748,87.60164965529563
371,19.549336037926427,19.96628808699748,87.78498929291004
372,19.554964697352844,19.97186412592806,87.84369344839706
373,19.569922989334344,19.976718816730465,87.99624821035795
374,19.584881281315845,19.976718816730465,88.08644147072329
375,19.587685634349903,19.976718816730465,88.31889947067658
376,19.609168876840553,19.976718816730465,88.50410879627745
377,19.610043615911877,19.98543244894687,88.62798370820245
378,19.612847968945935,19.987616190091668,88.86510678414778
379,19.621127590463264,19.988490929162992,89.05046784549481
380,19.632332288820262,19.99067467030779,89.1665082970335
381,19.6407126807849,20.005469343921007,89.2269953763951
382,19.647163458786807,20.006778345994483,89.56041053754004
383,19.707370359373083,20.01782810600846,89.63488853231732
384,19.73232717198764,20.044116684889932,89.8959480084101
385,19.735852873149877,20.048697260943577,89.96856987039942
386,19.739378574312113,20.049572000014898,90.06636066769389
387,19.744833889437082,20.087310766666484,90.18196406670856
388,19.750289204562048,20.087310766666484,90.24629005698755
389,19.758669596526687,20.088185505737805,90.31009645033778
390,19.767049988491326,20.114682032962044,90.4567140538696
391,19.775430380455965,20.11704305055278,90.6039738877602
392,19.78115981032969,20.121700447131218,90.70327614496158
393,19.79985828188583,20.163443353429646,90.93449976010963
394,19.803658097796824,20.163443353429646,91.11487351987141
395,19.807457913707818,20.163443353429646,91.29212721459534
396,19.811257729618813,20.16475235550312,91.43965368310344
397,19.821987700829503,20.16475235550312,91.64725604874153
398,19.824792053863558,20.175940777631723,91.86296572920064
399,19.82890540897109,20.184355172488615,92.0221005652588
400,19.833018764078624,20.185229911559937,92.11683344018508
401,19.837132119186155,20.221236772388217,92.30144673621892
402,19.841245474293686,20.240377312999676,92.46362449863457
403,19.845358829401217,20.245377854336635,92.53783939181086
404,19.851088259274945,20.300594499612167,92.74744886511859
405,19.853892612309004,20.302524113574897,92.93238249165786
406,19.85669696534306,20.30650120593183,93.04356823614549
407,19.862152280468027,20.372037328939207,93.2027070724476
408,19.867607595592993,20.385185979250274,93.30219868890303
409,19.900158210846605,20.393249185177627,93.5596581404674
410,19.90296256388066,20.395432926322425,93.64207315654194
411,19.905766916914718,20.40174900585108,93.83745401119617
412,19.908571269948773,20.413706397325704,94.01909689142451
413,19.91137562298283,20.419195715342926,94.13081652526826
414,19.91417997601689,20.435251111105572,94.23900477918029
415,19.916984329050944,20.436125850176897,94.35821658981622
416,19.922439644175913,20.44056886838314,94.47647053284552
417,19.92789495930088,20.445149444436783,94.54912373622655
418,19.95435748363287,20.47691270890909,94.64840349867693
419,19.967905819084983,20.5120146331663,94.74895125902093
420,19.978803192446186,20.516672029744736,94.87690213346127
421,19.98453262231991,20.52047184565573,95.12744531276546
422,19.988645977427446,20.5233969224954,95.20451340155225
423,19.992759332534977,20.530408112905494,95.33909305098936
424,19.9936340716063,20.53420792881649,95.55278289286204
425,19.994508810677623,20.53420792881649,95.74883874568602
426,20.036692984895595,20.541612811262492,95.8796706699683
427,20.043057041984138,20.54292181333597,96.01273705357423
428,20.043931781055463,20.54292181333597,96.23030041282945
429,20.044806520126787,20.545726166370024,96.33344782136025
430,20.045681259198112,20.545726166370024,96.54014127265755
431,20.05286554167987,20.545726166370024,96.72198713293275
432,20.053740280751192,20.590305862462632,96.73362012604782
433,20.054615019822517,20.608684944359645,96.85823129670446
434,20.05548975889384,20.655109193584078,96.99307895758884
435,20.06694491087849,20.68139777246555,97.14065522066551
436,20.078222786417204,20.7077493306031,97.3658282625078
437,20.088625922884592,20.732351459859256,97.42905387799136
438,20.10008107486924,20.73428107382199,97.63665504759953
439,20.11048421133663,20.745275931524212,97.76395446610894
440,20.145639421866232,20.746327947041472,98.0420478356494
441,20.15604255833362,20.746327947041472,98.20118681997778
442,20.16909665689192,20.752692004130015,98.29120372282078
443,20.185933412957333,20.755617080969685,98.41554358347867
444,20.221789907133385,20.757800822114483,98.57275736162345
445,20.234844005691684,20.759984563259284,98.76689410376568
446,20.259149099225613,20.762345580850017,98.90382980495502
447,20.283454192759542,20.795823109808417,98.95026482260484
448,20.29385732922693,20.801312427825636,99.09157457630158
449,20.30513520476564,20.802364443342896,99.25732366607272
450,20.30513520476564,20.809555261942872,99.33838340702202
451,20.30513520476564,20.828979770989214,99.51281712093092
452,20.30513520476564,20.86140574014376,99.74440803460693
453,20.3577638817809,20.897953936132268,99.94669758348968
454,20.3825266836265,20.897953936132268,100.06597884220207
455,20.386503775983435,20.902219677892575,100.1266894064697
456,20.39030359189443,20.903271693409835,100.2359131208851
457,20.391612593967903,20.91912124191446,100.3561593503671
458,20.39292159604138,20.923875162269553,100.52539788688324
459,20.39584667288105,20.926800239109223,100.63290218184962
460,20.396721411952374,20.927674978180548,100.7886228185213
461,20.3975961510237,20.945754825292646,100.90928977096283
462,20.3975961510237,20.94867990213232,101.10076441329825
463,20.39847089009502,20.94867990213232,101.22976914323888
464,20.399345629166344,20.94867990213232,101.37606515607438
465,20.415223748483054,20.94867990213232,101.44599809090991
466,20.422806221901162,20.94867990213232,101.54166106495691
467,20.437866754946988,20.95166153161231,101.71711555549057
468,20.442524151525426,20.952536270683634,101.90418851726477
469,20.447181548103863,20.955774886719844,102.02754103137619
470,20.4518389446823,20.99120270770665,102.18704074081384
471,20.45649634126074,21.03159352230992,102.38664376211891
472,20.461153737839176,21.03159352230992,102.50042522586371
473,20.465811134417613,21.034832138346125,102.64004449895182
474,20.47046853099605,21.034832138346125,102.8280558140588
475,20.471343270067376,21.041141681756564,102.89739757738559
476,20.4722180091387,21.041141681756564,103.08497012103491
477,20.473092748210025,21.048800439081557,103.21159874826826
478,20.47396748728135,21.052039055117767,103.40286724266757
479,20.47484222635267,21.05794576143743,103.52246803021043
480,20.47764657938673,21.096822568371664,103.63288558966397
481,20.479576193349462,21.098752182334398,103.71145941310105
482,20.481505807312196,21.146321296616765,103.75785828757606
483,20.481505807312196,21.168804423586348,103.8087904266022
484,20.481505807312196,21.169679162657673,103.90494522425006
485,20.483435421274926,21.170553901728997,104.14066020758806
486,20.49044661168502,21.173792517765204,104.24413054518497
487,20.49044661168502,21.173792517765204,104.42095651907186
488,20.492376225647753,21.212694127012337,104.47860341732974
489,20.497130146002846,21.21487786815714,104.58715927477176
490,20.50188406635794,21.222970888484284,104.77237621357911
491,20.506637986713034,21.224900502447017,104.97185790277737
492,20.51226664613945,21.240955898209663,105.0858882177155
493,20.513141385210776,21.245810589012066,105.16480875706404
494,20.51789530556587,21.276182214304605,105.2117406987782
495,20.523701241438225,21.278833176395516,105.31815494273592
496,20.526682870918215,21.311061052702268,105.42999669119158
497,20.529487223952273,21.311935791773593,105.53505892733122
498,20.559829894326054,21.320350186630485,105.69866356531728
499,20.612902585723155,21.369694705379732,105.82186249519873
500,20.613954601240415,21.369694705379732,106.03148268949398
501,20.638216550452263,21.369694705379732,106.07889337069426
