Time(Iteration),UCBLinearBandit
0,0.5454714064904238
1,0.964832446923855
2,1.2846223406428938
3,1.6440692580224372
4,1.9299750126466222
5,2.3094974036288707
6,2.6904726252921547
7,3.0143541984652438
8,3.336724236913495
9,3.678011809184452
10,3.87766296645749
11,4.196583247285218
12,4.504391630515076
13,4.813598796595147
14,5.208737648474118
15,5.538425980661208
16,5.863038878293446
17,6.174350376771391
18,6.431930700047334
19,6.702008089512972
20,6.9603916700391535
21,7.241266183505057
22,7.510126378587297
23,7.876174042485857
24,8.246070783687133
25,8.45293423496734
26,8.656444321881244
27,8.90400945151016
28,9.065309214520912
29,9.216854336685687
30,9.413863953367429
31,9.62581377307615
32,9.77878118118996
33,9.823780676098703
34,9.952954694180502
35,10.012573059988387
36,10.193674825905642
37,10.285292266747197
38,10.423164764383241
39,10.5636674970059
40,10.644378645064423
41,10.810569721821077
42,10.920022715777836
43,11.01662515762683
44,11.04624268977312
45,11.115019121872095
46,11.307663613318152
47,11.33792606212614
48,11.403030182203683
49,11.44828928672748
50,11.497410703041492
51,11.600907226463978
52,11.658970185800667
53,11.808873779454858
54,11.886227722651414
55,11.992035748822046
56,12.138550236276515
57,12.266306911681509
58,12.31518383043532
59,12.396614008044795
60,12.51388349045894
61,12.635171206532451
62,12.677719831095335
63,12.822779698102215
64,12.923764459735818
65,12.976389095040622
66,13.008623271603506
67,13.053305813172987
68,13.1894875356055
69,13.251834634600485
70,13.377189750739285
71,13.46071732006259
72,13.562472569317165
73,13.664481819010728
74,13.693644289752223
75,13.766827774882387
76,13.832974637957232
77,13.915838993642453
78,13.954251817073734
79,14.049477190792553
80,14.131209698210123
81,14.199671926409431
82,14.28029837853706
83,14.330283785798724
84,14.442982910602428
85,14.500437648979405
86,14.51715078645193
87,14.595509039804375
88,14.615109172281944
89,14.666208123096713
90,14.675976579906921
91,14.689730047774045
92,14.76915976052292
93,14.790751891527588
94,14.855444547046215
95,14.900439960351738
96,14.99310255842082
97,15.010196788914024
98,15.108213058678647
99,15.157105568151914
100,15.220190550691347
101,15.240157063155877
102,15.283544951541069
103,15.286121480762773
104,15.332542871862254
105,15.364647148915228
106,15.407412275242304
107,15.480058612434638
108,15.48603292188641
109,15.505858772652527
110,15.545062367967688
111,15.600184534891593
112,15.645643477754382
113,15.674888246128148
114,15.728045446738363
115,15.809096492658819
116,15.875765048167406
117,15.935864501031265
118,15.989302624118148
119,15.999349967146495
120,16.04210986515179
121,16.044686394373493
122,16.102038924851296
123,16.17183903402414
124,16.186857184119283
125,16.211564443512493
126,16.303212436535546
127,16.364797521349466
128,16.450651371666105
129,16.544927112389367
130,16.587534501977238
131,16.625003000125588
132,16.647566414527848
133,16.674098101965825
134,16.739456640092968
135,16.784985483241883
136,16.802718018746056
137,16.80705501657492
138,16.884926431329113
139,16.930089785826443
140,16.969207939804054
141,17.0359293779252
142,17.08671430267739
143,17.112450047856505
144,17.18715861548434
145,17.222337435768974
146,17.265023699720935
147,17.270447015726486
148,17.342377565361918
149,17.352424908390265
150,17.377695810245207
151,17.3979520847929
152,17.41972673949905
153,17.462363047614787
154,17.466331320650504
155,17.517183409378312
156,17.533419177610188
157,17.547585506300226
158,17.567753196510417
159,17.602757970880027
