Time(Iteration),UCBLinearBanditTheta
0,0.9724646336452587
1,0.9595881321970975
2,0.9527839382208336
3,0.9295144485375519
4,0.9071068429106095
5,0.9011737480121627
6,0.8995091506539294
7,0.8872467181363899
8,0.8852692956916149
9,0.8783149441380516
10,0.8665854741397447
11,0.8614558455529421
12,0.8575919728650853
13,0.8437818424806653
14,0.8400358752126594
15,0.8395936697556751
16,0.8404392822976321
17,0.8380400700719038
18,0.8300144563877065
19,0.8294076208785617
20,0.810414923050012
21,0.8072245307561241
22,0.8008870547585731
23,0.7652014680987831
24,0.7675047818694508
25,0.7672588875006026
26,0.7540455754703228
27,0.7541989590831015
28,0.7458083100387581
29,0.745960882050219
30,0.7458347601067817
31,0.7458170571578587
32,0.7458374409487196
33,0.7458238943850176
34,0.7443461544280877
35,0.7443925698761029
36,0.7367559026037906
37,0.7372422071196127
38,0.7367763041687392
39,0.7365959587173069
40,0.7359381208941526
41,0.7360989168900359
42,0.7360690722737127
43,0.736089866484897
44,0.7360240021140572
45,0.735809987328731
46,0.7358863356622418
47,0.7356673609918486
48,0.7356466475569611
49,0.735580048361435
50,0.7356171801194831
51,0.7356020318887754
52,0.7355076385022872
53,0.7355022761051756
54,0.7355183023384899
55,0.7354853377051704
56,0.7354343089471518
57,0.7354087484577292
58,0.7353703725944912
59,0.7353658378733565
60,0.7353614434082252
61,0.7353324420188118
62,0.7353372969817824
63,0.735337392287955
64,0.7353327662354563
65,0.7353123563057078
66,0.7352999124507568
67,0.7352976323473366
68,0.7353052560670745
69,0.7353013611262209
70,0.7352967102409402
71,0.7353090004836036
72,0.7352926773657187
73,0.7352852414891704
74,0.735274930481798
75,0.735257381770224
76,0.7352572758276884
77,0.7352487935923373
78,0.7352420854683142
79,0.7352382736493317
80,0.7352348590162624
81,0.7352313101440522
82,0.7352302749464483
83,0.7352341170047276
84,0.7352385926662117
85,0.7352336360397179
86,0.7352382830799999
87,0.7352368993057249
88,0.7352309418948666
