Time(Iteration),TSMultiArmedBandit
0,0.33190205337916356
1,0.6218622062633962
2,0.8566999368923577
3,1.0927777359901145
4,1.327615466619076
5,1.5636932657168328
6,1.798530996345794
7,2.0333687269747553
8,2.273136764701369
9,2.5079744953303305
10,2.7137454335518987
11,2.9195163717734673
12,3.1252873099950356
13,3.3579848229468174
14,3.563755761168386
15,3.798593491797347
16,4.004364430018915
17,4.237061942970698
18,4.442626012543254
19,4.617883221239623
20,4.794380498404786
21,4.97087777556995
22,5.146134984266319
23,5.321392192962688
24,5.497889470127851
25,5.67314667882422
26,5.849643955989384
27,6.049051190409694
28,6.225548467574858
29,6.400805676271226
30,6.577302953436389
31,6.753800230601551
32,6.930297507766714
33,7.105554716463082
34,7.28081192515945
35,7.4573092023246135
36,7.633806479489776
37,7.810303756654939
38,7.986801033820102
39,8.196891005518417
40,8.37338828268358
41,8.548645491379947
42,8.723902700076316
43,8.900399977241479
44,9.076897254406642
45,9.253394531571804
46,9.429891808736967
47,9.60638908590213
48,9.81071308700589
49,9.988025677514
50,10.16328288621037
51,10.339780163375533
52,10.516277440540694
53,10.692774717705857
54,10.891912362552223
55,11.06716957124859
56,11.243666848413753
57,11.460569721458445
58,11.637066998623608
59,11.842631068196164
60,12.033151362905807
61,12.22367165761545
62,12.400168934780613
63,12.59192929795905
64,12.782449592668693
65,12.975025269190079
66,13.15233785969819
67,13.329650450206302
68,13.506147727371465
69,13.683460317879575
70,13.860772908387688
71,14.0380854988958
72,14.255276545939555
73,14.430533754635922
74,14.607846345144035
75,14.814857351834396
76,15.006617715012833
77,15.204515291390402
78,15.37977250008677
79,15.555029708783138
80,15.731526985948301
81,15.908024263113465
82,16.068985736810056
83,16.232002592318395
84,16.406461488370216
85,16.583926116548877
86,16.741246589710435
87,16.8973269944032
88,17.08247419150336
89,17.26243503234612
90,17.432811172038658
91,17.58889157673142
92,17.749853050428015
93,17.912054592593403
94,18.098441858162357
95,18.254522262855122
96,18.41184273601668
97,18.56997852252119
98,18.749939363363946
99,18.906019768056712
100,19.083484396235374
101,19.267086237613167
102,19.424406710774726
103,19.595360503498107
104,19.751440908190872
105,19.91364245035626
106,20.121392390107065
107,20.283593932272453
108,20.44091440543401
109,20.6031159475994
110,20.753548049526067
111,20.899099082448902
112,21.057234868953408
113,21.202785901876247
114,21.38150667425021
115,21.537587078942973
116,21.736724723789337
117,21.887156825716
118,22.032707858638837
119,22.183139960565505
120,22.32869099348834
121,22.490892535653728
122,22.650739303576337
123,22.801171405503005
124,22.95160350742967
125,23.123219715591002
126,23.305706851194813
127,23.45125788411765
128,23.608578357279207
129,23.780772218471384
130,23.92632325139422
131,24.097939459555555
132,24.24349049247839
133,24.418210648431618
134,24.568642750358283
135,24.714193783281118
136,24.859744816203953
137,25.039705657046714
138,25.200130078000164
139,25.345681110923003
140,25.501761515615765
141,25.657841920308535
142,25.803392953231373
