Time(Iteration),PHELinearBandit
0,0.40903889839219404
1,0.7496483896612763
2,1.1850787784072194
3,1.59290544074069
4,1.9438755961980445
5,2.383800421368075
6,2.8369357123191916
7,3.334767393592741
8,3.827185654995039
9,4.230777462542178
10,4.6957718527541505
11,5.153153800820716
12,5.532113142360997
13,6.037963681165949
14,6.446550779150812
15,6.910085165943488
16,7.313381887693332
17,7.749040539768918
18,8.20367377028924
19,8.558140596418072
20,8.971528330334776
21,9.421129682218428
22,9.758556406327832
23,10.155465982414924
24,10.64538461302008
25,10.9979189564784
26,11.470077785562022
27,11.878236475579138
28,12.233402461426554
29,12.750481602032183
30,13.057256358953449
31,13.42915903878945
32,13.775019535725255
33,14.123104928167098
34,14.524105249951655
35,14.880869491692588
36,15.216773001997023
37,15.640408989706472
38,16.06318504541586
39,16.494839203398804
40,16.93995522267889
41,17.31962819286094
42,17.726068961265426
43,18.16473889565527
44,18.533931731185074
45,18.85460127268532
46,19.210798746776597
47,19.542026407512658
48,19.97098020120151
49,20.2560867675842
50,20.649809371639957
51,20.991452496372858
52,21.320964695100507
53,21.63170852900374
54,21.9991911298253
55,22.387256932712432
56,22.79344136367748
57,23.055840142399
58,23.37325035151259
59,23.743919400507895
60,24.25793545340262
61,24.719761039745954
62,25.04856435145402
63,25.4987088880611
64,25.79637549446025
65,26.075313618059834
66,26.378340011944708
67,26.7116250990721
68,27.04717646086383
69,27.40062567348424
70,27.733202098806668
71,28.092153021219296
72,28.464959509490505
73,28.771201558593305
74,29.15225294855569
75,29.529651070533937
76,29.993758494033006
77,30.43345460204572
78,30.872685510600967
79,31.147688262525463
80,31.57804092783605
81,32.02137660921707
82,32.455894545761794
83,32.778353887357206
84,33.028306345433855
85,33.37160552515239
86,33.72974828993391
87,34.08952919054906
88,34.51196245192075
89,34.935162492182904
90,35.34314178369597
91,35.70421363802514
92,36.12110045121964
93,36.40391440526846
94,36.742764655525875
95,37.11206158251665
96,37.50556060226185
97,37.817853635990865
98,38.14746677496696
99,38.44021673437631
100,38.786252525120986
101,39.149247084816295
102,39.60129968042167
103,40.10419764033907
104,40.47957749730131
105,40.90152642571873
106,41.32563376709489
107,41.649879685142054
108,42.05686135466535
109,42.42360335091375
110,42.73349517637208
111,43.0359290408445
112,43.4343503929329
113,43.77248116278387
114,44.22181558448045
115,44.55302051540508
116,44.93321702989696
117,45.097369526565195
118,45.4388402940312
119,45.750725369564215
120,46.011076473668204
121,46.361396042272794
122,46.68255362754819
