Time(Iteration),UCBLinearBanditTheta
0,0.9901296907479514
1,0.9713222124435594
2,0.9657503689737285
3,0.9656215676265478
4,0.94076762922892
5,0.9161975510296999
6,0.9056232258253967
7,0.8943168822306209
8,0.8711234054319561
9,0.8710253233318117
10,0.863708752384628
11,0.8480012238609508
12,0.8478915375443071
13,0.8436326919876305
14,0.843218834696159
15,0.8447416246622683
16,0.837799028514824
17,0.8339782226820601
18,0.8328485461883923
19,0.821437106599522
20,0.8226277707452695
21,0.8157983065228551
22,0.8086570952452814
23,0.7782855128797201
24,0.7755775049142135
25,0.774783661901154
26,0.7745810581943458
27,0.7742830429776828
28,0.774319009773241
29,0.7741676794534598
30,0.774265785390253
31,0.7742925758103099
32,0.774232010547246
33,0.7741810172100134
34,0.7743235078146371
35,0.7742643592018481
36,0.7742927182352201
37,0.7743269587922933
38,0.7742586392582375
39,0.7742795130705503
40,0.7742849519340662
41,0.7742863738381413
42,0.774251570033069
43,0.7742935566636213
44,0.7742798232685463
45,0.7742078601390749
46,0.7741691808774807
47,0.7741182410778389
48,0.7740897365930146
49,0.7740878016770728
50,0.7740844195491865
51,0.7740663898727628
52,0.7740890430011855
53,0.7741080491174792
54,0.7741224301156843
55,0.7741330869081676
56,0.7741138341159324
57,0.7740814016855413
58,0.7740883083436255
59,0.7740862854292527
60,0.774071969337072
61,0.7740734235119581
62,0.7740774687918217
63,0.7731033481781648
64,0.7731041771720354
65,0.7707238762982469
66,0.7616475186850139
67,0.7578215300320055
68,0.7575938905202535
69,0.7572804875297472
70,0.7499253044397962
71,0.7458226423656
72,0.7365036664818108
73,0.7379311440009213
74,0.7365711271506581
75,0.7365197360400986
76,0.7365253186615891
77,0.7364961858744498
78,0.7364892602359909
79,0.7364815565441745
80,0.7365241869446757
81,0.7365174415128606
82,0.7365171533299348
83,0.7365419875762317
84,0.7365053161599618
85,0.7364994928645208
86,0.7364978616096622
87,0.736520275035897
88,0.7365099894015864
89,0.7364999835597478
90,0.7365178649396723
91,0.7365230012817763
92,0.7365347118112293
93,0.7365443144477837
94,0.7366195289090831
95,0.7354014719248646
96,0.7330583179748584
97,0.7327949908384401
98,0.7352591255874256
99,0.7338728559074174
100,0.7363976308682341
101,0.7356673984543133
102,0.7317578664267994
103,0.728979425178584
104,0.7289742009453124
105,0.7289649806049587
106,0.7289552725733397
107,0.728949823230369
108,0.7289440636592126
109,0.7289397233766434
110,0.7289425423096568
111,0.7289414135112682
112,0.7289347234867125
113,0.7289305118411412
114,0.7289226206513726
115,0.7289206637683912
116,0.7289147510620286
117,0.72891145627345
118,0.7289129487953934
119,0.7289073889675488
120,0.7289032984039518
121,0.7288991649163751
122,0.7288991194707662
123,0.7289006409768886
124,0.7289042650557676
125,0.7289093920844755
126,0.728908043538682
127,0.7289046518992166
128,0.7289010550860182
129,0.7288982560326165
130,0.7288973332529622
131,0.7289040700485687
132,0.7289068418604148
133,0.728916082614466
134,0.7289112878504711
135,0.7289146891160516
136,0.7289198486191106
137,0.7289207508117697
138,0.7289247255574127
139,0.7289192218865432
140,0.7289138506483869
141,0.7289169980892966
142,0.7289128352361309
143,0.7289194162172195
144,0.7289205927690354
145,0.72891970181541
146,0.7289151665793753
147,0.7289108909586348
148,0.7289111203138314
149,0.728907018043566
150,0.7289016593605304
151,0.7289050365610762
152,0.7289083236867022
153,0.7289050830676914
154,0.7289074094833231
155,0.7289062501063032
156,0.7289081815585208
157,0.728915629824765
158,0.7289156113020582
159,0.7289167725352629
160,0.728915044609552
161,0.7289130862755487
162,0.7289117120126852
163,0.7289096143087151
164,0.7289097266761929
165,0.7289094808866589
166,0.7289083569343298
167,0.7289068851177121
168,0.7289027628325566
169,0.728902241823601
170,0.7289025247784522
171,0.7289009871182477
172,0.7289013253208696
173,0.7288997442497831
174,0.7289024585485697
175,0.7289025390219608
176,0.7289035664625922
177,0.7289018641182919
178,0.7289018650957421
179,0.7288990662863724
180,0.7289018432752464
181,0.7289016784742456
182,0.7289053755435907
183,0.7289005327291986
184,0.7289017301857693
185,0.7289016694996764
186,0.7289009424477844
187,0.7289016735131815
188,0.7289025483692257
