Time(Iteration),UCBMultiArmedBandit
0,0.4783047499897478
1,0.8179738191813805
2,1.21332039162669
3,1.6931485998870723
4,2.1081712321230324
5,2.4422612327281987
6,2.908572178650826
7,3.339719565981156
8,3.7775812767233767
9,4.223386251230041
10,4.664271165834688
11,5.165767398459864
12,5.60101595048077
13,5.957896250156359
14,6.30620983518587
15,6.696037885523587
16,7.08366643441898
17,7.526163564167403
18,8.045545987148312
19,8.430762195986366
20,8.958889493570549
21,9.421985856228073
22,9.874230428627644
23,10.29905571563436
24,10.713036026864392
25,10.744242303396412
26,10.83381038245359
27,10.921251984950413
28,11.01235380442714
29,11.087062868261617
30,11.159979789654596
31,11.215789115120133
32,11.320015901449604
33,11.366316390430697
34,11.409101619627489
35,11.465196664182207
36,11.50330839921872
37,11.535244662728598
38,11.569244081623973
39,11.638288302996319
40,11.677446033761317
41,11.713255826007057
42,11.759666302475525
43,11.806891672786517
44,11.814488851491557
45,11.830931060394743
46,11.892855034721894
47,11.905168486332428
48,11.979284859330708
49,11.99941374834093
50,12.014968047653587
51,12.02270690956656
52,12.031278576823315
53,12.034840734455234
54,12.041823366511137
55,12.049420545216176
56,12.05359724949723
57,12.077008367318056
58,12.108040257398015
59,12.138580216097697
60,12.14715188335445
61,12.189266485447128
62,12.207255246841612
63,12.255283063860185
64,12.289342685126213
65,12.365607400672886
66,12.414790717929524
67,12.430826363071631
68,12.435003067352685
69,12.44731651896322
70,12.451493223244274
71,12.46963180149415
72,12.518128390071427
73,12.522305094352479
74,12.538747303255667
75,12.557246285158257
76,12.561422989439311
77,12.57156650356764
78,12.577533313414914
79,12.587676827543245
80,12.59364363739052
81,12.599610447237795
82,12.60557725708507
83,12.609139414716989
84,12.63556141412061
85,12.63912357175253
86,12.678241298728885
87,12.685630656265566
88,12.689192813897485
89,12.69958439658693
90,12.709975979276376
91,12.72036756196582
92,12.735948281001964
93,12.751529000038106
94,12.766097287008604
95,12.780665573979103
96,12.795233860949601
97,12.829247772146323
98,12.835214581993597
99,12.841181391840871
100,12.855719868944899
101,12.899419874061717
102,12.915862082964903
103,12.923600944877876
104,12.937034508501895
105,12.94121121278295
106,12.945387917064002
107,12.982770201003643
108,12.99877640393558
109,13.036585760588153
110,13.044324622501126
111,13.066297635280335
112,13.076441149408662
113,13.123303695622255
114,13.131042557535228
115,13.149181135785103
116,13.161352904187703
117,13.20221229546344
118,13.205632769887425
119,13.20905324431141
120,13.235488605790419
121,13.246647942127376
122,13.31543902644168
123,13.352188412041986
124,13.363347748378942
125,13.38633658336678
126,13.394075445279753
127,13.398252149560808
128,13.405849328265845
129,13.413446506970882
130,13.42460584330784
131,13.435765179644795
132,13.449329168197107
133,13.464047272022999
134,13.492561912768199
135,13.532230423818769
136,13.54579441237108
137,13.552777044426984
138,13.552777044426984
139,13.559759676482887
140,13.566742308538789
141,13.570162782962774
142,13.60418165111279
143,13.611778829817828
144,13.619376008522867
145,13.62279648294685
146,13.626216957370834
147,13.62963743179482
148,13.633057906218804
149,13.636620063850723
150,13.636620063850723
151,13.66544653279873
152,13.671413342646005
153,13.674975500277924
154,13.674975500277924
155,13.674975500277924
156,13.674975500277924
157,13.674975500277924
158,13.674975500277924
159,13.697911822407907
160,13.697911822407907
161,13.697911822407907
162,13.707168681750872
163,13.707168681750872
164,13.707168681750872
165,13.710589156174857
166,13.714009630598841
167,13.717430105022824
168,13.717430105022824
169,13.717430105022824
170,13.717430105022824
171,13.724259530080351
172,13.731088955137878
173,13.731088955137878
174,13.778288636782506
175,13.781850794414424
176,13.785412952046343
177,13.792395584102247
178,13.79937821615815
179,13.806360848214052
180,13.81574813248531
181,13.819168606909296
182,13.82258908133328
183,13.82258908133328
184,13.82258908133328
185,13.82258908133328
186,13.82258908133328
187,13.862199709807394
188,13.862199709807394
189,13.862199709807394
190,13.862199709807394
191,13.862199709807394
192,13.862199709807394
193,13.885736691751486
194,13.885736691751486
195,13.885736691751486
196,13.885736691751486
197,13.885736691751486
198,13.904971105291262
199,13.904971105291262
200,13.937046930462987
201,13.964384399338366
202,13.983716495860651
203,13.98727865349257
204,13.990699127916553
205,13.994119602340538
206,13.997540076764523
207,14.000960551188507
208,14.000960551188507
209,14.010217410531473
210,14.013637884955457
211,14.017058359379442
212,14.020478833803427
213,14.05258034669607
214,14.056000821120055
215,14.082379054453067
216,14.090336175060688
217,14.10212049557307
218,14.113904816085451
219,14.118299779061152
220,14.126256899668771
221,14.138041220181155
222,14.138041220181155
223,14.142436183156855
224,14.15279795597983
