Time(Iteration),TSLinearBandit
0,0.6449432427785156
1,1.5595711465019684
2,2.4997386805964283
3,2.9759096640865215
4,3.2563610997794314
5,3.4593200543039173
6,3.621590903894423
7,3.647987126710896
8,3.744907085069264
9,3.7874238505046334
10,3.835903127080248
11,4.009698478392486
12,4.0313011527949225
13,4.097542430508536
14,4.158041485342484
15,4.181684456919189
16,4.186125822279405
17,4.211250565785827
18,4.215171009964219
19,4.270833338342503
20,4.293450365452433
21,4.294628585984977
22,4.310946763875083
23,4.342852233464405
24,4.349716404774445
25,4.371981380668164
26,4.424534682637651
27,4.4605303961165745
28,4.480536377026853
29,4.550102398179375
30,4.5593681304509195
31,4.565054081228415
32,4.598082967128372
33,4.604088335601889
34,4.62317265358722
35,4.645895836132137
36,4.695752119156973
37,4.704180293580315
38,4.731255376725918
39,4.7401882597076925
40,4.766573454930245
41,4.780468826870527
42,4.794364198810808
43,4.801547787816871
44,4.8054682319952615
45,4.809388676173653
46,4.827138806041124
47,4.847872192751408
48,4.852696559662738
49,4.866021536793385
50,4.869284681621056
51,4.8911990698935295
52,4.89858436480186
53,4.907012539225202
54,4.913876710535242
55,4.95912574311049
56,4.981399574016071
57,5.0093507031037525
58,5.018957098059639
59,5.0201353185921835
60,5.0201353185921835
61,5.021313539124728
62,5.0273189075982465
63,5.034704202506577
64,5.054585571080332
65,5.061449742390371
66,5.072098182126373
67,5.0851694278121995
68,5.09203359912224
69,5.111914967695993
70,5.116356333056209
71,5.123220504366249
72,5.130084675676288
73,5.131262896208833
74,5.147604990548317
75,5.148783211080862
76,5.155647382390901
77,5.161333333168397
78,5.164075556814244
79,5.164075556814244
80,5.174723996550246
81,5.198233557861245
82,5.245308954997471
83,5.2464871755300155
84,5.2464871755300155
85,5.276337221482507
86,5.282023172260002
87,5.308187886849919
88,5.308187886849919
89,5.31145103167759
90,5.31145103167759
91,5.312629252210135
92,5.3183152029876295
93,5.324001153765125
94,5.32517937429767
95,5.345060742871423
96,5.35881084888638
97,5.3599890694189245
98,5.4228921087982
99,5.4228921087982
100,5.426155253625871
101,5.427333474158416
102,5.427333474158416
103,5.433338842631934
104,5.442990779491025
105,5.446253924318695
106,5.446253924318695
107,5.446253924318695
108,5.458177114604011
109,5.458177114604011
110,5.461440259431682
111,5.469868433855025
112,5.469868433855025
113,5.471046654387569
114,5.47430979921524
115,5.479995749992735
116,5.483916194171127
117,5.501728361541143
118,5.5154784675560995
119,5.52234263886614
120,5.525605783693811
121,5.532789372699873
122,5.541217547123216
123,5.541217547123216
124,5.541217547123216
125,5.543959770769062
126,5.543959770769062
127,5.5496457215465576
128,5.555651090020076
129,5.558914234847746
130,5.558914234847746
131,5.558914234847746
132,5.5723048982295955
133,5.575047121875443
134,5.575047121875443
135,5.583570846766067
136,5.583570846766067
137,5.586833991593737
138,5.586833991593737
139,5.590080923798017
140,5.590080923798017
141,5.590080923798017
142,5.596086292271535
143,5.596086292271535
144,5.597264512804079
145,5.612184914085317
146,5.614927137731163
147,5.614927137731163
148,5.65513836355735
149,5.663202518794811
150,5.675125709080127
151,5.6870488993654424
152,5.6870488993654424
153,5.6870488993654424
154,5.68979112301129
155,5.693054267838961
156,5.693054267838961
157,5.701987150820735
158,5.704729374466583
159,5.758720670535911
160,5.761462894181758
161,5.761462894181758
162,5.761462894181758
163,5.764205117827605
164,5.764205117827605
165,5.767468262655276
166,5.781677938323395
167,5.781677938323395
168,5.781677938323395
169,5.781677938323395
170,5.784941083151066
171,5.784941083151066
172,5.784941083151066
173,5.784941083151066
174,5.784941083151066
175,5.827449020047129
176,5.830191243692976
177,5.830191243692976
178,5.830191243692976
179,5.8432701932047895
180,5.844448413737334
181,5.844448413737334
182,5.844448413737334
183,5.844448413737334
184,5.852535925476334
185,5.853714146008879
186,5.853714146008879
187,5.861778301246341
188,5.885384541429222
189,5.885384541429222
190,5.8927698363375525
191,5.8927698363375525
192,5.920112771460014
193,5.920112771460014
194,5.920112771460014
195,5.920112771460014
196,5.920112771460014
197,5.920112771460014
198,5.961631694646369
199,5.961631694646369
200,5.962809915178914
201,6.0126490962554575
202,6.025974073386104
203,6.034038228623566
204,6.037958672801958
205,6.044822844111997
206,6.044822844111997
207,6.046001064644542
208,6.046001064644542
209,6.046001064644542
210,6.046001064644542
211,6.048743288290389
212,6.0499215088229334
213,6.057306803731264
214,6.057306803731264
215,6.057306803731264
216,6.057306803731264
217,6.0600490273771115
218,6.062791251022959
219,6.06605439585063
220,6.068796619496476
221,6.068796619496476
222,6.068796619496476
223,6.068796619496476
224,6.068796619496476
225,6.069974840029021
226,6.069974840029021
227,6.069974840029021
228,6.069974840029021
229,6.084640253960184
230,6.0965634442455
231,6.0965634442455
232,6.102249395022995
233,6.117698845168787
234,6.122523212080117
235,6.134446402365433
236,6.137709547193104
237,6.140451770838951
238,6.140451770838951
239,6.140451770838951
240,6.140451770838951
241,6.144372215017343
242,6.156295405302659
243,6.156295405302659
244,6.204664103532939
245,6.204664103532939
246,6.204664103532939
247,6.204664103532939
248,6.20792724836061
249,6.212368613720825
250,6.215615545925105
251,6.219535990103497
252,6.219535990103497
253,6.225221940880991
254,6.240671391026784
255,6.244591835205176
256,6.244591835205176
257,6.244591835205176
258,6.244591835205176
259,6.247854980032846
260,6.251118124860517
261,6.252296345393062
262,6.252296345393062
263,6.265397756210922
264,6.265397756210922
265,6.265397756210922
266,6.266575976743467
267,6.275818352513474
268,6.281504303290968
269,6.281504303290968
270,6.282682523823513
271,6.285945668651184
272,6.285945668651184
273,6.285945668651184
274,6.289208813478855
275,6.29489476425635
276,6.29489476425635
277,6.29489476425635
278,6.3005807150338455
279,6.3005807150338455
280,6.306266665811341
281,6.315509041581347
282,6.315509041581347
283,6.315509041581347
284,6.316687262113891
285,6.328610452399207
286,6.328610452399207
287,6.328610452399207
288,6.328610452399207
289,6.328610452399207
290,6.329788672931752
291,6.337852828169213
292,6.337852828169213
293,6.339031048701758
294,6.339031048701758
295,6.339031048701758
296,6.339031048701758
297,6.339031048701758
298,6.341773272347605
299,6.341773272347605
300,6.342951492880149
301,6.351015648117611
302,6.351015648117611
303,6.365681062048774
304,6.365681062048774
305,6.372191139080725
306,6.374933362726571
307,6.3761115832591155
308,6.3761115832591155
309,6.3761115832591155
310,6.37728980379166
311,6.37728980379166
312,6.38053673599594
313,6.38053673599594
314,6.38053673599594
315,6.383278959641787
316,6.388964910419282
317,6.388964910419282
318,6.388964910419282
319,6.390143130951826
320,6.394584496312042
321,6.395762716844587
322,6.395762716844587
323,6.395762716844587
324,6.395762716844587
325,6.395762716844587
326,6.408864127662447
327,6.422606308411138
328,6.440418475781155
329,6.440418475781155
330,6.440418475781155
331,6.455083889712318
332,6.457826113358166
333,6.457826113358166
334,6.460568337004014
335,6.460568337004014
336,6.460568337004014
337,6.460568337004014
338,6.460568337004014
339,6.4686324922414755
340,6.4686324922414755
341,6.471374715887324
342,6.471374715887324
343,6.471374715887324
344,6.471374715887324
345,6.5072021410181735
346,6.508380361550718
347,6.508380361550718
348,6.508380361550718
349,6.508380361550718
350,6.508380361550718
351,6.508380361550718
352,6.508380361550718
353,6.508380361550718
354,6.51230080572911
355,6.51230080572911
356,6.51230080572911
357,6.51230080572911
358,6.515043029374958
359,6.515043029374958
360,6.515043029374958
361,6.515043029374958
362,6.515043029374958
363,6.515043029374958
364,6.515043029374958
365,6.515043029374958
366,6.515043029374958
367,6.5162212499075025
368,6.5162212499075025
369,6.5162212499075025
370,6.5162212499075025
371,6.528144440192818
372,6.529322660725363
373,6.5305008812579075
374,6.5305008812579075
375,6.5305008812579075
376,6.5305008812579075
377,6.5305008812579075
378,6.5305008812579075
379,6.536186832035402
380,6.537365052567947
381,6.537365052567947
