Time(Iteration),PHELinearBanditTheta
0,1.0515954022737721
1,1.0444834940212049
2,1.0482792239830703
3,1.051527478453711
4,1.0521706318956057
5,1.050970267184173
6,1.0522794350334739
7,1.0491209392107135
8,1.0507944421466902
9,1.051843547737525
10,1.051998742268616
11,1.0518505257290356
12,1.0520759855919841
13,1.0532909527285255
14,1.0522544860844483
15,1.0520886723735994
16,1.0520602860276909
17,1.0516423668134194
18,1.051291393578368
19,1.0520195946552806
20,1.0514213170441278
21,1.0521212634917443
22,1.0517544839097812
23,1.052065058681078
24,1.0525449955689097
25,1.0528561115388702
26,1.0535386699195222
27,1.0544285187278226
28,1.054481363315761
29,1.0545275361543474
30,1.0538213822061384
31,1.0537382401467696
32,1.0537811364141472
33,1.0537147969401366
34,1.0540032938543782
35,1.0539922826111128
36,1.0546952186932181
37,1.0548894889687799
38,1.0543636314578895
39,1.054578683926818
40,1.0546989764555244
41,1.054636450821755
42,1.0550251090590759
43,1.0545427362157906
44,1.0539513531563989
45,1.0539715674522863
46,1.053446468522931
47,1.0531586274715312
48,1.0535287552631554
49,1.0537128654546226
50,1.053901954668778
51,1.054030207038601
52,1.0537788562611476
53,1.0536824983929265
54,1.0535691775744864
55,1.0537267988567347
56,1.0536374402213262
57,1.053718651436546
58,1.0540565082603877
59,1.054232933768962
60,1.0544735842287065
61,1.0545678608306102
62,1.0545547534769866
63,1.0541801849806653
64,1.0540880360191855
65,1.0541407333027404
66,1.054147225531445
67,1.0536669908168235
68,1.0532331472508576
69,1.0534938810890881
70,1.0535714047544493
71,1.0532146052659708
72,1.0531614073172304
73,1.0532332549550074
74,1.0531323069590406
75,1.053083297649456
76,1.0529759481103125
77,1.0528637449425329
78,1.052900338089429
79,1.0529009806207463
80,1.052895060134981
81,1.0528564040453372
82,1.0526500797957192
83,1.0528521628504084
84,1.0529125444436511
85,1.0528259821730501
86,1.0529615013606426
87,1.0529372290904697
88,1.0529980166792445
89,1.0528359515147765
90,1.0529540782751765
91,1.0531474733673107
92,1.053166536311654
93,1.0531995321945817
94,1.0532122685691245
95,1.053112607986649
96,1.0530780872902399
97,1.0531122919483187
98,1.0529581012465288
99,1.0530587908826097
100,1.0529836043281842
101,1.053000242604007
102,1.0526771932120296
103,1.0526668427827564
104,1.0524886635969615
105,1.0526172025349403
106,1.0525744282402543
107,1.052347126535962
108,1.0521826707772894
109,1.0522314293184205
110,1.0520569645800495
111,1.052122578435499
112,1.0520568828449333
113,1.051936578724348
114,1.0518396275590807
115,1.0519041693885698
116,1.0518568704017115
117,1.0518385511949815
118,1.0517526306990048
119,1.0516909954455718
120,1.0515840992507695
121,1.051650024178294
122,1.051547939766671
123,1.0515656277371737
124,1.0516300381714987
125,1.0517623394812845
126,1.0517737965110456
127,1.0516745150377371
128,1.0517319167758807
129,1.0516690380640383
130,1.0517452892740349
131,1.051830238235163
132,1.0519066832622663
133,1.051773111621328
134,1.0518145643881411
135,1.0519968737146552
136,1.0519748067906343
137,1.051902735657723
138,1.0519179346881846
139,1.0518532400986276
140,1.0517625215120245
141,1.0517116491896894
142,1.051896474053221
143,1.0518641263571413
144,1.0517411930780551
145,1.051703452501057
146,1.051851342698432
147,1.0517602133659048
148,1.051621009263099
149,1.0515554504817008
150,1.05151723806051
151,1.0515062980033307
152,1.0514835665229092
153,1.051520356094388
154,1.0515036036672576
155,1.0516002369064594
156,1.0515793555326418
157,1.0515428875041215
158,1.051593655469962
159,1.051602531732318
160,1.0516019550164264
161,1.0516199400094535
162,1.0515715123623075
163,1.0516473206646932
164,1.0516165482498223
165,1.0514862944352728
166,1.051512362677413
167,1.0515203087846599
168,1.0515087376006804
169,1.0515729964142815
170,1.0515450942303872
171,1.0515367721766165
172,1.0515420288480288
173,1.0515651455782469
174,1.051508111465921
175,1.0515145983346486
176,1.0515264956106143
177,1.0516228485741594
178,1.0515461657903673
179,1.051529802115661
180,1.0515211561090525
181,1.051526213675517
182,1.0515184326912066
183,1.0515179185965748
184,1.051535779992229
185,1.0515841082414945
186,1.0516097726682745
187,1.0516706335383925
188,1.0516771239698035
189,1.0517753390991662
190,1.0517037374566047
191,1.051637277154962
192,1.0515568591495743
193,1.05151583162815
194,1.051493813589133
195,1.051607802166832
196,1.0516409829040545
197,1.0517029199304626
198,1.0517830770892471
199,1.051805602999093
200,1.051742694211326
201,1.0517772943604498
202,1.0517408718535175
203,1.0517764053115397
204,1.0517870360085184
205,1.0517957768568702
206,1.0516848585278131
207,1.0516336257109966
208,1.0516145224679019
209,1.0515787626588229
210,1.0515086956868576
211,1.051354225554461
212,1.0513685045473697
213,1.0512369638610282
214,1.0511739884487457
215,1.0512567994879476
216,1.0511940172717922
217,1.051299483519234
218,1.0513530106883566
219,1.05135160766629
220,1.051392895775443
221,1.051348137021617
222,1.0513040756731118
223,1.0512538284588246
224,1.0512973295648427
225,1.0512434607403762
226,1.0512164078759143
227,1.051225083749355
228,1.0512327546278488
229,1.0512364338720162
230,1.05117989051441
231,1.051129618575792
232,1.0511164640551953
233,1.051164699981181
234,1.051178948438026
235,1.0512403996561352
236,1.0512300168554523
237,1.051260690175165
238,1.0511898588907447
239,1.0512124862391883
240,1.0511255096635364
241,1.0510698118319597
242,1.0511025056885899
243,1.0511392407629834
244,1.0511249946703378
245,1.0511642381998274
246,1.0510610150907014
247,1.0510002662234619
248,1.0509275945126717
249,1.0509891020711861
250,1.0510768585357337
251,1.0511129896481097
