Time(Iteration),PHEMultiArmedBandit
0,0.44234586267242754
1,0.8039144382928264
2,1.1711255925890662
3,1.5408914430547762
4,1.9596146539766839
5,2.3956439483256684
6,2.8964207037909335
7,3.357368917456538
8,3.7087876659731656
9,4.1764168617903055
10,4.492571081306507
11,4.830379445782751
12,5.198521461469794
13,5.572628960357607
14,6.071804301557126
15,6.4630686633479755
16,6.851043374926983
17,7.29409998246264
18,7.734504874863553
19,8.089555468607191
20,8.45691099945334
21,8.95444585163739
22,9.451780801002064
23,9.95544965695254
24,10.437516701758934
25,10.888497137120288
26,11.19787120045505
27,11.562514424865574
28,11.960284555824693
29,12.365142147759908
30,12.66928450461675
31,13.095524295268584
32,13.407795389242434
33,13.802607627976903
34,14.096767610002265
35,14.39923116828373
36,14.826070942905975
37,15.094579471291775
38,15.46315792455961
39,15.712793407397509
40,16.145245236749336
41,16.412788353232465
42,16.642004412920045
43,17.083063608329248
44,17.530290820879635
45,17.96808055791198
46,18.310962953487845
47,18.621401379537755
48,18.95727744089573
49,19.42282638970928
50,19.7019994354441
51,19.94078955221938
52,20.339731660814014
53,20.66811354531963
54,20.87685891463891
55,21.300951044161756
56,21.605750314165157
57,21.77871563322366
58,21.976027209772386
59,22.28017426805132
60,22.510057727960664
61,22.871449130294913
62,23.048321264972746
63,23.152374286274124
64,23.45809160671223
65,23.572906245979073
66,23.712842668345154
67,23.8328036872917
68,23.965909805889783
69,24.057363382157032
70,24.15505271581265
71,24.177644499214882
72,24.21623885065665
73,24.25764273935821
74,24.321608137814934
75,24.422382738680355
76,24.494645203391354
77,24.565059914663863
78,24.613880128064554
79,24.695972546925066
80,24.738081452248032
81,24.846104898331028
82,24.87593544227662
83,24.9322637668925
84,24.98196296013187
85,25.001763975941895
86,25.03459765565524
87,25.039117431219083
88,25.06370437558281
89,25.086296158985043
90,25.187985487957118
91,25.235401178844437
92,25.259988123208167
93,25.312598425765
94,25.33519020916723
95,25.417754561729083
96,25.440346345131314
97,25.458418352969705
98,25.476490360808093
99,25.476490360808093
100,25.499082144210327
101,25.517154152048715
102,25.539745935450945
103,25.557817943289336
104,25.580409726691567
105,25.603001510093797
106,25.62559329349603
107,25.64818507689826
