Time(Iteration),EpsilonGreedyLinearBanditTheta,UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
65,0.7021439974218178,0.7746326309952191,0.35291136330428496,0.7746326309952191
66,0.6757769925567257,0.7734564244862575,0.3520818650414807,0.7734564244862575
67,0.6759792586868225,0.7692718646807991,0.35136391927657273,0.7692718646807991
68,0.6673237553456289,0.7694869265356944,0.34832034933419054,0.7694869265356944
69,0.666552213450153,0.7696593955744354,0.3471881911131413,0.7696593955744354
70,0.6658560790475339,0.7704688117633164,0.3452340547319531,0.7704688117633164
71,0.6615666869497614,0.7512963364417276,0.3425377175240603,0.7512963364417276
72,0.6545819728606415,0.7512716614965711,0.3401388625100857,0.7512716614965711
73,0.6545781169425888,0.7508425097040375,0.3407886950206231,0.7508425097040375
74,0.6430087508029254,0.7508300616390746,0.34101170511509477,0.7508300616390746
75,0.6309737040429969,0.7508594047181998,0.3387827044238346,0.7508594047181998
76,0.6309512168370686,0.750847106237108,0.33572859699506913,0.750847106237108
77,0.6312848716969985,0.7508813752801506,0.3366389177742367,0.7508813752801506
78,0.6312407421338098,0.7508909345532631,0.33734102824362744,0.7508909345532631
79,0.6317329724073895,0.7508985241467803,0.33892628253678836,0.7508985241467803
80,0.6311473235091893,0.7508432599420252,0.3396134429792562,0.7508432599420252
81,0.6312811979739902,0.7508480261641625,0.33881214335357174,0.7508480261641625
82,0.6316689764220498,0.7508533040938379,0.33933072597029207,0.7508533040938379
83,0.62931183467129,0.7508614816840685,0.33744724430813344,0.7508614816840685
84,0.6290012357899478,0.7508941948601885,0.33639838243253084,0.7508941948601885
85,0.6259967514552116,0.750901782100491,0.3356170245415121,0.750901782100491
86,0.6237313724777467,0.7508882210487007,0.33354053147735085,0.7508882210487007
87,0.6173086503951064,0.7508737179627621,0.3344246220629853,0.7508737179627621
88,0.6173417297800826,0.7509107959946645,0.33476946676263086,0.7509107959946645
89,0.6134409519992694,0.7509098604388968,0.3348068558699615,0.7509098604388968
90,0.6112978306139658,0.7509123843904147,0.33496408627612995,0.7509123843904147
91,0.608992074761269,0.7494457639343104,0.33486487505908447,0.7494457639343104
92,0.6086391553758412,0.7432543387195529,0.3352957937543416,0.7432543387195529
93,0.6054279205500733,0.736565240684654,0.3342131102030975,0.736565240684654
94,0.6048878902070454,0.7365140375077357,0.33370564030713085,0.7365140375077357
95,0.6026022581941624,0.7367462067342234,0.3340886759311967,0.7367462067342234
96,0.6013572101434169,0.7365880548522807,0.32779071837600554,0.7365880548522807
97,0.6014776295193384,0.7366915668107672,0.32785919509856765,0.7366915668107672
98,0.6014722710748265,0.7368170824612725,0.32801163052042825,0.7368170824612725
99,0.6014613879061833,0.7365632262671582,0.327884320336258,0.7365632262671582
100,0.6015649719515667,0.7366041335709198,0.324951479553376,0.7366041335709198
101,0.5972675866428493,0.7366270643439268,0.3251707914782227,0.7366270643439268
102,0.5974402996268143,0.7367015118178839,0.31890105583075656,0.7367015118178839
103,0.5614942305057047,0.7366477070744482,0.31665719112198903,0.7366477070744482
104,0.560792054057881,0.7365617838324447,0.3143198757582191,0.7365617838324447
105,0.5607110499514283,0.7364934181998475,0.30801708430496716,0.7364934181998475
106,0.5598199807807079,0.7367734892778703,0.30749444399718767,0.7367734892778703
107,0.5582869864783851,0.7366332795428925,0.306911374210928,0.7366332795428925
108,0.5583009697054077,0.7312035266719705,0.3074811023878535,0.7312035266719705
109,0.5582925191139994,0.7313860905661697,0.3084172081376589,0.7313860905661697
110,0.5566341769953066,0.7286395373481933,0.30745577066525165,0.7286395373481933
111,0.5559413050825296,0.7199448731181781,0.3071325389944729,0.7199448731181781
112,0.5559515882190817,0.7198557161534017,0.3079576542739707,0.7198557161534017
113,0.5517003272278781,0.719528652002006,0.30706323581992,0.719528652002006
114,0.5502758135953704,0.7199463020109608,0.3076062220733496,0.7199463020109608
115,0.550195960928183,0.7194804753657597,0.3049361719381193,0.7194804753657597
116,0.5493990151026644,0.7193408096918302,0.3048073715638203,0.7193408096918302
117,0.5464654657493586,0.7193335550022208,0.30402252048933864,0.7193335550022208
118,0.5462645395003316,0.7201343883212586,0.30442924415042366,0.7201343883212586
119,0.5441643381148886,0.7167994593285136,0.30498992510171213,0.7167994593285136
120,0.5441140283545887,0.7167933914435625,0.30456100642012984,0.7167933914435625
121,0.5426072247360825,0.7167814443508342,0.3031368474517993,0.7167814443508342
122,0.5426465611496768,0.7167692475875995,0.3036901695359102,0.7167692475875995
123,0.5410545322870963,0.7167745806043646,0.3036924761900262,0.7167745806043646
124,0.5410386857475034,0.7167730611469003,0.3021413942070529,0.7167730611469003
125,0.5365316960431212,0.7167432481663998,0.2998973509518075,0.7167432481663998
126,0.5365333568323009,0.7167593370444163,0.2997189460447385,0.7167593370444163
127,0.5360561732193441,0.7167886898540303,0.2983107854985988,0.7167886898540303
128,0.538542921209359,0.7167890477254459,0.2979544662785828,0.7167890477254459
129,0.5385452727905597,0.7167852237266444,0.2977251411417987,0.7167852237266444
130,0.5386307945044491,0.7167533132041611,0.29700610570328106,0.7167533132041611
131,0.538576306884381,0.7167601716329131,0.2973902752450416,0.7167601716329131
132,0.53674903848619,0.7167600185967823,0.2972132792680009,0.7167600185967823
133,0.5334781240515408,0.7167363320206588,0.29917530465418,0.7167363320206588
134,0.5330237601024275,0.7167189595427809,0.2991259918016295,0.7167189595427809
135,0.531298472465071,0.7167055330482468,0.29894909307605666,0.7167055330482468
136,0.531305976959253,0.7167019889231536,0.29888089707080673,0.7167019889231536
137,0.5313768297225995,0.7167074643494932,0.2991324154809603,0.7167074643494932
138,0.5310027960790461,0.7166944159879056,0.29815508194660184,0.7166944159879056
139,0.5303311354381821,0.716718074282704,0.29605760728102765,0.716718074282704
140,0.5181853224334266,0.7167227705759212,0.2962136295250978,0.7167227705759212
141,0.518714425895572,0.716726179645401,0.29427260189350296,0.716726179645401
142,0.5179905942446015,0.7167175409896979,0.2939700517892062,0.7167175409896979
143,0.5150139237695166,0.7166989863708506,0.2933284530195065,0.7166989863708506
144,0.5146467283289151,0.7166994479206285,0.2928325824641854,0.7166994479206285
145,0.5132633329698277,0.7166809932565879,0.2912672743586534,0.7166809932565879
146,0.512748671202488,0.7166836575467139,0.28938009637374085,0.7166836575467139
147,0.5120029411278162,0.7166818785603984,0.2902624499639476,0.7166818785603984
148,0.5127380048477613,0.7166836538749035,0.29206713599376033,0.7166836538749035
149,0.5120834238158861,0.71668326814837,0.2913071808048313,0.71668326814837
150,0.5124876899987714,0.7166780404420573,0.29186190576325266,0.7166780404420573
151,0.5118966186923584,0.7166807331693528,0.29109942929958815,0.7166807331693528
152,0.511849370134976,0.7166698368591844,0.2941599507345814,0.7166698368591844
153,0.5118402790765741,0.716660535911098,0.29462838552441145,0.716660535911098
154,0.5112956658504288,0.7166527840530056,0.2940136680614905,0.7166527840530056
155,0.5108467291861206,0.7166518614057021,0.29403986472518284,0.7166518614057021
156,0.5104465460420318,0.7166544849760571,0.2940138544076101,0.7166544849760571
157,0.5104436493368771,0.7166556841497713,0.2937770337025389,0.7166556841497713
158,0.5051244600652252,0.7166579272429676,0.2941344276330918,0.7166579272429676
159,0.5048742440927089,0.7166544934009377,0.29468524239310556,0.7166544934009377
160,0.5051753735513558,0.7166477505623591,0.29433791580235236,0.7166477505623591
161,0.503406032388934,0.7166432890431741,0.29292039790189384,0.7166432890431741
162,0.50456878801004,0.7166396873967622,0.2887113374834784,0.7166396873967622
163,0.5035833190177211,0.7166351367296492,0.28860559890823606,0.7166351367296492
164,0.5035337018078652,0.7166387884385577,0.28844843655937835,0.7166387884385577
165,0.5041207511041977,0.7166418483535104,0.2885903406163952,0.7166418483535104
166,0.5041263782201636,0.7166344927780302,0.2883226244751674,0.7166344927780302
167,0.4919218865084871,0.716634933917123,0.28688148291837645,0.716634933917123
168,0.4932799566218497,0.7166344371659837,0.2868723564686074,0.7166344371659837
169,0.4936214610079575,0.7166332490495364,0.286870102068554,0.7166332490495364
170,0.4936352750078917,0.7166305951250804,0.28716736382250024,0.7166305951250804
171,0.49369234905396686,0.7166339821633142,0.2850493861430209,0.7166339821633142
172,0.4937641529691283,0.7166359617159187,0.28516163953473883,0.7166359617159187
173,0.4939293115746401,0.7166361777305962,0.28505878444081145,0.7166361777305962
174,0.49401401286844393,0.7166349024704053,0.28414373292912964,0.7166349024704053
175,0.49401399074283886,0.7166352688822032,0.28250651352186185,0.7166352688822032
176,0.4940488173397835,0.7166387189104169,0.28256006437763376,0.7166387189104169
177,0.49401333571044637,0.7166323558574366,0.2771360982271626,0.7166323558574366
178,0.4938070192472555,0.716638359069053,0.2760673971734085,0.716638359069053
179,0.4941328725537419,0.7166327367599818,0.2759940135814378,0.7166327367599818
180,0.49123763444134383,0.7166285470067858,0.27601315011343075,0.7166285470067858
181,0.49122961908318297,0.7166300406399118,0.2759922148810444,0.7166300406399118
182,0.49126299627559955,0.7166336069048381,0.27588286088244135,0.7166336069048381
183,0.4908395464351211,0.7166314770543506,0.2759543091863052,0.7166314770543506
184,0.49260005103621607,0.7166320504821349,0.27595650520732906,0.7166320504821349
185,0.4919012683996602,0.7166326357627313,0.27594728065766144,0.7166326357627313
186,0.48700807451673367,0.7166268761236727,0.27579332878162177,0.7166268761236727
187,0.48687604453833444,0.7166245471646078,0.2749020615472017,0.7166245471646078
188,0.4868875289583826,0.7166267437938061,0.27472656865714873,0.7166267437938061
189,0.4866714776439073,0.7166243056678514,0.27443607355896293,0.7166243056678514
190,0.4827767136383002,0.7166226179678601,0.27430985056115725,0.7166226179678601
191,0.4831541387945341,0.7166234486305172,0.2741628900942344,0.7166234486305172
192,0.48316399472516236,0.7166270708855204,0.2737623620959155,0.7166270708855204
193,0.48320008424021965,0.7166292513950682,0.2705862414331415,0.7166292513950682
194,0.4839982385584177,0.7166286518671285,0.27100185891382667,0.7166286518671285
195,0.4824079375208713,0.7166280550136713,0.2708420548719934,0.7166280550136713
196,0.4834583344216691,0.7166326073764959,0.2704127761234371,0.7166326073764959
197,0.4834443427843277,0.716631482074326,0.2703593687013466,0.716631482074326
198,0.4834094243651905,0.7166307002764655,0.2705043391237495,0.7166307002764655
199,0.48342737943155434,0.7166314633968793,0.27006062426179184,0.7166314633968793
200,0.48311163272917357,0.7166348967135507,0.2701378109009369,0.7166348967135507
201,0.48312246026062755,0.7166330493499455,0.26962846884478636,0.7166330493499455
202,0.4831175576546995,0.7166380155306645,0.2696093257591088,0.7166380155306645
203,0.48312084637616176,0.716639545935465,0.26924984366902,0.716639545935465
204,0.4766055476240343,0.7166394677828648,0.26912374062957367,0.7166394677828648
205,0.47605910143242147,0.7166347352944824,0.2692147205500529,0.7166347352944824
206,0.4760578453099019,0.716633849999482,0.26848033578318387,0.716633849999482
207,0.4770275842741808,0.7166362505822416,0.26817854559563814,0.7166362505822416
208,0.47701219209494816,0.7166324382258188,0.2680035441151635,0.7166324382258188
209,0.4769334037245918,0.7166291886178682,0.26704694558461534,0.7166291886178682
210,0.4690890452267924,0.7166305753121422,0.2670782083525634,0.7166305753121422
211,0.4694459767379436,0.7166318501857225,0.26658639584824506,0.7166318501857225
212,0.4699242414057638,0.7166335143322794,0.26586204339955377,0.7166335143322794
213,0.4723884369583494,0.7166262817961744,0.2659099516448095,0.7166262817961744
214,0.47204737334766067,0.7166279920308303,0.2648533821735112,0.7166279920308303
215,0.4720524686052442,0.7166306142962184,0.26391570569590256,0.7166306142962184
216,0.4720428842760568,0.7166256362315548,0.2637332312599116,0.7166256362315548
217,0.47194335232625156,0.7166266336513971,0.2638975671768323,0.7166266336513971
218,0.46080217052660793,0.7166261521463742,0.264911927701633,0.7166261521463742
219,0.460555297806241,0.7166236333316317,0.26493542206499276,0.7166236333316317
220,0.45977666675453327,0.7166256179779968,0.26422288664646354,0.7166256179779968
221,0.45951866702857574,0.7166263780357245,0.26416494418255254,0.7166263780357245
222,0.4597459465063419,0.7166274250272393,0.26388066705490093,0.7166274250272393
223,0.45992392066407073,0.7166289151144433,0.2638842729692971,0.7166289151144433
224,0.4599517324488528,0.71663447944158,0.2642560000755503,0.71663447944158
225,0.45882959457162464,0.716635684215575,0.2637920810451198,0.716635684215575
226,0.4579718984867542,0.7166362194415037,0.26337536327385913,0.7166362194415037
227,0.44372232056124516,0.7166347493258186,0.26345039307750345,0.7166347493258186
228,0.4363716378420843,0.7166363953312063,0.26299542766757655,0.7166363953312063
229,0.43637162102710886,0.716639579291156,0.26296549879962205,0.716639579291156
230,0.4363486325151575,0.7166375685460524,0.2630550303888332,0.7166375685460524
231,0.43634077315204733,0.7166391095170777,0.263089546364614,0.7166391095170777
232,0.43633561200562976,0.7166384604742674,0.26280368547700245,0.7166384604742674
233,0.43873474386465194,0.7166364547810818,0.26271298205596416,0.7166364547810818
234,0.4387218167585677,0.7166349877655968,0.2625767646899378,0.7166349877655968
235,0.43851654533361206,0.716632811447706,0.2626265731018279,0.716632811447706
236,0.4388989691060653,0.716634672988702,0.25896875117154056,0.716634672988702
237,0.4388529042932442,0.7166370506944912,0.2589054372098367,0.7166370506944912
238,0.43914424109133066,0.7166441790398611,0.2595354387299822,0.7166441790398611
239,0.4387811503663154,0.7166414040649188,0.25961243012304663,0.7166414040649188
240,0.4387666932512454,0.7166385227315718,0.25959252196471144,0.7166385227315718
241,0.43120570562854016,0.7166417511794669,0.259606544551012,0.7166417511794669
242,0.42550539157514666,0.7166399830395339,0.255999641332504,0.7166399830395339
243,0.4249744806344897,0.7166383191098796,0.2567032378355705,0.7166383191098796
244,0.4233336096107828,0.7166432221854694,0.25675315807380095,0.7166432221854694
245,0.42224652174214167,0.7166386316854205,0.2564863300345558,0.7166386316854205
246,0.421208192128781,0.7166368779994671,0.25116260373965693,0.7166368779994671
247,0.41999501955886337,0.7166363170073053,0.25120474819175687,0.7166363170073053
248,0.41968706574686854,0.7166357483653709,0.24990723855547037,0.7166357483653709
249,0.4199153658622777,0.7166360377057757,0.24988822612221187,0.7166360377057757
250,0.4202931054045947,0.7166347775685797,0.2499354894700508,0.7166347775685797
251,0.4205014490020904,0.7166379439531658,0.24966003725482583,0.7166379439531658
252,0.4205060237224768,0.716641543210792,0.24968659064769522,0.716641543210792
253,0.4207119309320375,0.7166417775191615,0.24938681477412022,0.7166417775191615
254,0.41748763946086687,0.716643581547729,0.24945332474049314,0.716643581547729
255,0.4174034726913643,0.7166464027762103,0.24926467752192086,0.7166464027762103
256,0.4180467714558468,0.7166494009083799,0.24897236968908806,0.7166494009083799
257,0.41682727958016014,0.7166488630052673,0.24895108731350973,0.7166488630052673
258,0.41683563101456017,0.716646796926154,0.248582391530574,0.716646796926154
259,0.4170903661814199,0.7166441117592017,0.24856130141115124,0.7166441117592017
260,0.4165180496382244,0.7166447389538576,0.24731605401943044,0.7166447389538576
261,0.4158740378330489,0.7166402789902652,0.24759507890170357,0.7166402789902652
262,0.41580107795472376,0.7166391547114367,0.2475839303309654,0.7166391547114367
263,0.42159314681589793,0.7166425522191632,0.247928464642366,0.7166425522191632
264,0.4211822745898218,0.7166404423665311,0.24785737705951294,0.7166404423665311
265,0.41618926296746733,0.7166390614220812,0.24772433958345416,0.7166390614220812
266,0.4159728067241842,0.7166367736847544,0.25089715690568404,0.7166367736847544
267,0.415274470108664,0.7166310309278213,0.2508485983134651,0.7166310309278213
268,0.41600003468732494,0.7166321774460049,0.2508314852364212,0.7166321774460049
269,0.4034934549429086,0.7166319521147447,0.2507700707371524,0.7166319521147447
270,0.4036522203147105,0.716632194694205,0.249164799600965,0.716632194694205
271,0.4036517954870377,0.7166306229111075,0.24865816417691539,0.7166306229111075
272,0.40352993871073545,0.71663023507564,0.24865683813409167,0.71663023507564
273,0.40363730573381373,0.7166291211637729,0.24869910952125415,0.7166291211637729
274,0.40334203585210854,0.7166289480724393,0.2485221600693725,0.7166289480724393
275,0.403426931870808,0.716626502231951,0.24858931385784128,0.716626502231951
276,0.4034722666714625,0.7166256902125067,0.24862980648308292,0.7166256902125067
277,0.4032890601445319,0.7166240382149491,0.24861782631273627,0.7166240382149491
278,0.4030673119585111,0.7166229732701709,0.24866382994425384,0.7166229732701709
279,0.40138115746387226,0.7166224286193142,0.2487671717780484,0.7166224286193142
280,0.4012160535192426,0.7166233988658641,0.24877531177302173,0.7166233988658641
281,0.40097268609629244,0.7166228030387987,0.2488400602798976,0.7166228030387987
282,0.39852456017622295,0.7166237848112798,0.24870632080064223,0.7166237848112798
283,0.39744224605948764,0.7166225558539072,0.24872205794839095,0.7166225558539072
284,0.3974567434186401,0.7166234557095984,0.24874686774684046,0.7166234557095984
285,0.3967355927968522,0.7166223718714613,0.24874391385597802,0.7166223718714613
286,0.39670967326006185,0.7166220867402646,0.2487132377817108,0.7166220867402646
287,0.3964978424153665,0.7166195809135136,0.2487339574696394,0.7166195809135136
288,0.3962821914635762,0.7166198023783383,0.24875885176872994,0.7166198023783383
289,0.3966119988150929,0.7166201867988964,0.24889885890943014,0.7166201867988964
290,0.3958711061133932,0.7166205315170584,0.24887236899290782,0.7166205315170584
291,0.39646884371224067,0.7166195522147298,0.24811670731660235,0.7166195522147298
292,0.394195299695297,0.7166209588652915,0.24667158511394227,0.7166209588652915
293,0.39417900374122194,0.716623532789541,0.2466905109904735,0.716623532789541
294,0.3941616516397906,0.7166223203587357,0.24667580259853952,0.7166223203587357
295,0.39405826880240324,0.7166250537237197,0.2465724209095145,0.7166250537237197
296,0.39141687766172273,0.7166243087220008,0.2480716504626618,0.7166243087220008
297,0.3913701222929947,0.7166228249503496,0.24789813993068782,0.7166228249503496
298,0.3915691189425984,0.7166258910127056,0.24820531851407587,0.7166258910127056
299,0.39157824618776155,0.7166245259029298,0.2482206697401419,0.7166245259029298
300,0.3917343286264969,0.7166237418208313,0.24824051806580036,0.7166237418208313
301,0.39096869842433446,0.7166248192162513,0.24827678706113643,0.7166248192162513
302,0.39103031444173725,0.7166245264953761,0.24819725966527825,0.7166245264953761
303,0.3904108127608039,0.7166225321462552,0.24817416333553727,0.7166225321462552
304,0.3904141136567457,0.7166219495316247,0.24805313046333785,0.7166219495316247
305,0.390358918493832,0.7166201943024009,0.2478476013901981,0.7166201943024009
306,0.39036727490405726,0.7166207757345051,0.2479146902732856,0.7166207757345051
307,0.3903478835198847,0.7166190928956389,0.2448222040679648,0.7166190928956389
308,0.39024798859239207,0.7166180140947505,0.24518688469313726,0.7166180140947505
309,0.3902441412343548,0.7166175163646022,0.24518069950559504,0.7166175163646022
310,0.39023238095632556,0.7166162730454625,0.2450250937047044,0.7166162730454625
311,0.3902469382651851,0.7166175499317814,0.24500450326479095,0.7166175499317814
312,0.39032518207519196,0.7166189502434273,0.245780181344597,0.7166189502434273
313,0.3903232173307746,0.7166195209330891,0.24584649458777946,0.7166195209330891
314,0.3901869864245512,0.716616304692583,0.2460423743258789,0.716616304692583
315,0.39019698341423287,0.7166178233719774,0.24601120052571127,0.7166178233719774
316,0.390092890552133,0.7166176474809983,0.24600703337100524,0.7166176474809983
317,0.3898775027799631,0.7166163942066304,0.2458508497534687,0.7166163942066304
318,0.3898615992929714,0.7166164302194321,0.2458499371749269,0.7166164302194321
319,0.3900972985088214,0.7166171268138782,0.24584741043453753,0.7166171268138782
320,0.3903472907526654,0.7166162930462249,0.24583822813050707,0.7166162930462249
321,0.3903485030004691,0.7166162302644531,0.24541187222560684,0.7166162302644531
322,0.3903040159923302,0.7166155383969559,0.24532158787529842,0.7166155383969559
323,0.3898289403546677,0.7166152993576106,0.2452982838669644,0.7166152993576106
324,0.3890185033006718,0.7166140741472875,0.24523439671963487,0.7166140741472875
325,0.389015762151815,0.7166150597374358,0.24524037705597004,0.7166150597374358
326,0.3876932243019564,0.7166150425699241,0.2454094720730656,0.7166150425699241
327,0.38769062325177706,0.7166160044574768,0.24538905247541948,0.7166160044574768
328,0.3876773129007683,0.7166144577595601,0.2453912644324773,0.7166144577595601
329,0.3873616392620819,0.7166139077721028,0.2453898917733337,0.7166139077721028
330,0.3871164769557017,0.7166146626047916,0.24538024664617458,0.7166146626047916
331,0.3871228750245197,0.7166145888469883,0.24538319426520344,0.7166145888469883
332,0.387106108700507,0.7166129385662012,0.24535950776677576,0.7166129385662012
333,0.3914513049998649,0.7166112572119379,0.24533349011517935,0.7166112572119379
334,0.39144761546553825,0.7166114939662902,0.24544723443971908,0.7166114939662902
335,0.39180012387921015,0.7166121341146482,0.24544735122294664,0.7166121341146482
336,0.391790352144117,0.7166121174358089,0.24532603284659854,0.7166121174358089
337,0.374345147792985,0.7166129965216379,0.24649565766436737,0.7166129965216379
338,0.37430332478144906,0.7166117938800372,0.24658209460550404,0.7166117938800372
339,0.37398244077002335,0.7166130451853914,0.24656067364142867,0.7166130451853914
340,0.3743780957029335,0.7166137371577574,0.24518836436625274,0.7166137371577574
341,0.3725870566481654,0.7166145069998368,0.2455551849460112,0.7166145069998368
342,0.37135199472409797,0.7166153207494259,0.24543172121806345,0.7166153207494259
343,0.3709974012101263,0.7166165346564266,0.24545001476152106,0.7166165346564266
344,0.37096126893670084,0.7166151354922177,0.24540422056878253,0.7166151354922177
345,0.3691029164018723,0.716614462307062,0.24387790493038092,0.716614462307062
346,0.368934575003453,0.7166132299823454,0.24387310825740133,0.7166132299823454
347,0.36743259293217084,0.7166118199481479,0.2438324198987966,0.7166118199481479
348,0.36763373009971795,0.7166113479901961,0.24372703259344175,0.7166113479901961
349,0.36765106255198227,0.7166134966246018,0.24371760078139423,0.7166134966246018
350,0.36761262219921975,0.7166139058198306,0.24371428413514643,0.7166139058198306
351,0.36758158716843864,0.7166137307210503,0.24358141650135848,0.7166137307210503
352,0.3675829162648715,0.7166123108549325,0.24363954880220065,0.7166123108549325
353,0.367648368048175,0.7166105308149152,0.24354392111489448,0.7166105308149152
354,0.368531276290752,0.7166096029183208,0.24350680246826778,0.7166096029183208
355,0.36845048540286013,0.7166105405241233,0.24361290210349304,0.7166105405241233
356,0.3673172729038099,0.7166109654299867,0.24355094408008776,0.7166109654299867
357,0.3626285792386367,0.7166111404503861,0.2431986210086579,0.7166111404503861
358,0.3628536301828788,0.7166128119211512,0.24251921539524054,0.7166128119211512
359,0.35806594242823253,0.7166141944972646,0.24304938820725294,0.7166141944972646
360,0.3584441928091342,0.7166138504463373,0.2428317852619199,0.7166138504463373
361,0.3584574372162032,0.716615136832673,0.2427680448248016,0.716615136832673
362,0.35837611005983716,0.7166146057622517,0.24276657497572093,0.7166146057622517
363,0.3583045033184686,0.7166134169092029,0.24274487981293974,0.7166134169092029
364,0.35848619547582034,0.716614050117633,0.24273032468447528,0.716614050117633
365,0.3459168606946058,0.7166144009296049,0.2426023264495209,0.7166144009296049
366,0.3463777336327597,0.7166131156968387,0.2426301950603164,0.7166131156968387
367,0.3446994093749289,0.7166118924802342,0.24291826633797892,0.7166118924802342
