Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.2662609195813095,0.4517802174484748,0.30445450333079865
1,0.5348268045980549,0.7415010252671689,0.7323085032666269
2,0.8846631212812186,1.0944618597021418,1.1496474714780007
3,1.043471008582481,1.437467447800988,1.4804859638653365
4,1.3016065524077804,1.8831619805254547,1.7061315999843714
5,1.5794344699045493,2.2732308382211084,1.9623433722976942
6,1.899787451449385,2.661884118118823,2.2505313039442414
7,2.2031867027540204,3.014900946660894,2.6925107014430383
8,2.4959561424369374,3.295012825045376,2.9908727495818157
9,2.7787751799294496,3.549276247136118,3.3748334932091817
10,3.0781949248465517,3.96280600979375,3.814570019447275
11,3.3596186302113487,4.2297315598976395,4.173796894484633
12,3.69817848321104,4.445054660624624,4.568568038532512
13,4.0222589939212,4.659663583131406,4.870552133394084
14,4.35170792053098,4.9724028640611895,5.212078399204359
15,4.652507435855576,5.308633451769776,5.459165493445573
16,4.943123922114436,5.577460775351956,5.833648731393381
17,5.284728214362629,5.943946378945531,6.216888076459912
18,5.633534764648597,6.143847120165967,6.49405738574104
19,5.934825685631521,6.366415295586694,6.825643164817905
20,6.1910132224988645,6.488508411011317,7.35632871965214
21,6.413226983437603,6.6250246786662315,7.718516422389518
22,6.5690101229277005,6.869125333976956,8.008796076951045
23,6.744853740234778,7.069674335953107,8.364654454941725
24,6.9155159623979205,7.243539272622312,8.729709032537787
25,7.10810611205361,7.49143613853005,8.953748409454073
26,7.208880665973055,7.747337929283923,9.290062555869508
27,7.318189227146424,7.936184849522993,9.499312873985767
28,7.392341349727728,8.100247926198433,9.787327858344998
29,7.582039326104814,8.331560242599698,10.053338501487831
30,7.68150507428337,8.417373095923333,10.349191419681928
31,7.822523763028561,8.546931518348888,10.621063474372574
32,7.977123309981688,8.721939652312118,10.870156188220239
33,8.08382431213331,8.824922205746677,11.10233832357911
34,8.17956583644541,9.02151222476638,11.311343512333128
35,8.312946644168019,9.091389047483869,11.634797079431209
36,8.409699897813619,9.23093601206632,11.843910158663181
37,8.517618676370294,9.315828804856459,12.063200160852922
38,8.669437576959321,9.418947552840505,12.29803213566866
39,8.851038210729053,9.48056987508927,12.50691185759312
40,9.017229566347055,9.574890443489942,12.77416775955796
41,9.111596332729324,9.611638521888867,13.042781909936679
42,9.267664259757108,9.770766386332074,13.279577650492474
43,9.351702351763327,9.921706443880435,13.50125024320252
44,9.430658193988366,9.998894267420862,13.75344462970969
45,9.58894310323609,10.10277816154869,13.961332892473084
46,9.793538113765274,10.225662534190535,14.17188409236337
47,9.839662109938251,10.34495225483646,14.356371146003132
48,9.917288397418918,10.48648105236212,14.578799156112087
49,9.987806516212464,10.525495311575876,14.760885396429419
50,10.122639050767836,10.64480018922686,14.967643962261604
51,10.17399027297823,10.680526439193219,15.071127246700865
52,10.232194035814235,10.72316542402213,15.302610493600344
53,10.294727212487787,10.792633388439,15.59026800543825
54,10.330333322210755,10.865144411702774,15.81097772158376
55,10.35863863281278,10.922338564958292,16.041310311121425
56,10.486349154390341,11.006145929360208,16.245768298094273
57,10.53305638068785,11.083659837758422,16.522466388239614
58,10.607317226132219,11.141977352894667,16.842064913090507
59,10.690231485087908,11.219130029934917,16.99275922234306
60,10.79048261193513,11.310331372933133,17.21012780882534
61,10.851455463452531,11.382195412078092,17.37859927116363
62,10.9283217993004,11.413521723560695,17.596404697053746
63,11.014663515788254,11.443131776068864,17.79064237108836
64,11.02334569502146,11.486241023230315,17.964444511436515
65,11.058314525225708,11.551691227320761,18.200086793366175
66,11.069133857440452,11.632903089917706,18.382257493364232
67,11.084960797222237,11.68459196318609,18.55001393230706
68,11.116965393040328,11.813100077447489,18.720534024886724
69,11.208443149397228,11.829903002863755,18.89071651608534
70,11.30107641137813,11.869926716025015,19.050563659748704
71,11.358563841664834,11.898039182127421,19.291533081941857
72,11.399209851176854,11.963185785001594,19.469903846212397
73,11.514291993569612,12.096122164780812,19.63131921261731
74,11.585030012562317,12.10262214383532,19.885720590509738
75,11.62687899202168,12.112832892289175,20.148755559314484
76,11.708052318617588,12.154725076810163,20.340942613060314
77,11.724179759306782,12.19782090044467,20.475997523987097
78,11.775538481285379,12.212516664602203,20.70255824083622
79,11.787900557477057,12.21905949081448,20.994652802519578
80,11.838896574660604,12.274309468228136,21.225108131443243
81,11.894164442106998,12.37281114569886,21.46512282424708
82,11.962475500776012,12.403476672676248,21.690805462758256
83,12.002858718595915,12.410902012235073,21.834420583724654
84,12.02901430410667,12.429417398417183,22.065428429514643
85,12.051526122596936,12.44732778923273,22.314098408348507
86,12.123261407028535,12.454753128791555,22.527598268003864
87,12.163690879617633,12.472099980930532,22.718051671254255
88,12.197972176040143,12.527631496553656,22.901641638868618
89,12.288193201411122,12.54387524520095,23.09163621499159
90,12.383683925354992,12.594282162312576,23.304545700642485
91,12.385174233160837,12.624232438990866,23.473175422261004
92,12.463551477946954,12.651098888005409,23.67618673312791
93,12.51668826445204,12.683139009255637,23.806385215472964
94,12.58396236399768,12.7032700583209,24.03161857708962
95,12.726018673774401,12.729543741360978,24.15560012745769
96,12.778870828881727,12.734734738169088,24.347619471936316
97,12.798365613794932,12.78337719078505,24.569189035550714
98,12.834920136390542,12.838650512269322,24.75119243141213
99,12.862394815360492,12.840216341895907,24.926103697912318
