Time(Iteration),PHELinearBanditTheta
0,89.4849778329577
1,93.20710824669297
2,95.26031175025534
3,97.40165564026438
4,98.61846294860324
5,99.41972032149995
6,99.91023228774313
7,99.56408430246731
8,99.89878533135729
9,100.23888016771218
10,100.00980858832706
11,99.86919725426587
12,99.83206710065222
13,99.71500398742825
14,99.34512781279048
15,99.4099490524656
16,99.31657450087157
17,99.45265020669775
18,99.54798286762295
19,99.70143941850583
20,99.65800737355246
21,99.57452457579635
22,99.5977880173156
23,99.50255252120641
24,99.50747070072696
25,99.68132678162193
26,99.4719398692966
27,99.48442665424345
28,99.48820703636882
29,99.47524762042238
30,99.55958524571922
31,99.45241108275619
32,99.52992220577889
33,99.61280881888393
34,99.64468490758364
35,99.6033515244953
36,99.6539287183242
37,99.58231186549534
38,99.6001600703763
39,99.6765565180446
40,99.68646048215074
41,99.66020879793035
42,99.65337888978156
43,99.66753511698548
44,99.61193131725489
45,99.58352741619629
46,99.63704354050773
47,99.64685036054895
48,99.66089194731266
49,99.59977034834795
50,99.63379160197938
51,99.60871514218795
52,99.5798826074689
53,99.60593725252313
54,99.59244495080358
55,99.59101080046557
56,99.64056615011583
57,99.70832628569745
58,99.7384758174268
59,99.74613567968325
60,99.76184222772028
61,99.79564535210953
62,99.80090484515154
63,99.86271236123304
64,99.88171380561984
65,99.94764707153756
66,99.93544457631553
67,99.98059956048962
68,99.96102593429457
69,99.92332684587191
70,99.87133313968589
71,99.8202642477631
72,99.77501119157233
73,99.76885003522369
74,99.76316101770433
75,99.79374448551663
76,99.85190796226763
77,99.8311332021797
78,99.83982151543425
79,99.82907808745277
80,99.84439357397684
81,99.80111524879698
82,99.82308415745254
83,99.87488524602466
84,99.9227527616035
85,99.92745611760367
86,99.92002378252865
87,99.92500721797494
88,99.909777586136
89,99.9566730254561
90,99.97084778416074
91,100.00115683148245
92,100.01098961854802
93,100.00720768577042
94,100.01424552527428
95,100.04331370326852
96,100.03763553983367
97,100.02980109507399
98,100.00103748969727
99,100.00951424120234
100,100.02375202552528
101,100.03472718255178
102,100.01707040290589
103,100.03918282103662
104,100.06077906537499
105,100.06802376453052
106,100.08896064472252
107,100.11033883615605
108,100.11509552022048
109,100.09217093404399
110,100.06729782333379
111,100.08496251646544
112,100.07363734463206
113,100.07581241540547
114,100.10028992691794
115,100.09521282158336
116,100.08336076899545
117,100.07874232003044
118,100.06996921940876
119,100.08501836085121
120,100.0758064468668
121,100.08384714939255
122,100.08064882101942
123,100.0795388430913
124,100.08706472483033
125,100.08567733860926
126,100.10836049003062
127,100.13418945393249
128,100.15083953781686
129,100.16573739244765
130,100.17119832252283
131,100.17076043169567
132,100.13373944468132
133,100.12615259647703
134,100.10727857213507
135,100.12540974502924
136,100.15354064628097
137,100.12581093465857
138,100.1238258676151
139,100.07440240534311
140,100.07009285777777
141,100.09016425578628
142,100.07442717173235
143,100.07050520962602
144,100.07398141095855
145,100.07146366814655
146,100.06686328024485
147,100.0478791150399
148,100.05308725863915
149,100.06079811408028
150,100.06182061336901
151,100.05689147071952
152,100.05338279174791
153,100.04329100132792
154,100.05637352027381
155,100.02791206210057
156,100.02831395682489
157,100.04050300960581
158,100.03128643429966
159,100.01707595636458
160,100.00842132921869
161,99.99842302353343
162,100.00769928875805
163,100.01390672201634
164,100.002387009065
165,99.9744662404259
166,99.95439318638515
167,99.96899888409493
168,99.94898466974853
169,99.95582142145813
170,99.95434336428639
171,99.9371574034708
172,99.94739428808013
173,99.96015777767816
174,99.97979947532023
175,99.94291233932472
176,99.95676261566442
177,99.94872255662293
178,99.97079308206474
179,99.96963918083817
180,99.96973035883633
181,99.98680299502634
182,99.98177724690046
183,99.98022345247533
184,99.97944599215599
185,99.98143477938592
186,99.98832603689706
187,99.98678939414519
188,99.99782246818377
189,100.0070362921112
190,100.03075040912931
191,100.02658926370955
192,100.01938765836307
193,100.01670020141157
194,100.00797064523765
195,100.01302540178301
196,100.01510051144948
197,100.01840128696092
198,100.02803853750339
199,100.01432503966923
200,100.01227903151708
201,100.01246493589812
202,100.00262545386798
203,99.99243103743802
204,99.99317441330018
205,99.99394451908401
206,100.00195108596581
207,100.00784363077206
208,100.00099604780901
209,100.01482905096098
210,99.99968818321778
211,100.00639607822492
212,99.99835194431017
213,100.01189792037086
214,99.98948581359939
215,99.9933686610474
216,99.98034831759173
217,99.98912611467904
218,99.98870553879274
219,99.99519948383184
220,99.9916257024575
221,100.00335020280374
222,99.99192518991043
223,100.01047986813077
224,100.01581849901582
225,100.01585275679147
226,100.01323625691246
227,100.00377351258541
228,100.00262169445631
229,99.99606189796536
230,99.9927078072241
231,99.99884553489296
232,100.00696642451966
233,100.02080065201449
234,100.01602723341497
235,100.02240010725238
236,100.01726811169605
237,100.0227845797714
238,100.01741895149623
239,99.99405516423677
240,100.00970426335923
241,100.01227423227392
242,100.01437577728358
243,100.01579257870921
244,100.00390421438571
245,100.00565907332438
246,99.99285202465714
247,99.99741788089938
248,99.99919420608057
249,99.98993088188196
250,99.99289137496352
251,100.01889105897109
252,100.01798884574453
253,100.00870859696273
254,99.99993092212534
255,100.01158796532248
256,100.01570893806712
257,100.01909772946473
258,100.03372847342655
259,100.03934913445887
260,100.04044852141494
261,100.0401104684282
262,100.0446705370382
263,100.049032307319
264,100.04103110419757
265,100.02867763773843
266,100.02296323997084
267,100.02609862262545
268,100.04275179998521
269,100.03237666155034
270,100.02877132205984
271,100.02732154852313
272,100.02073722400755
273,100.01849548767441
