Time(Iteration),TSLinearBanditTheta
0,0.9809501637450614
1,0.9751433264838294
2,0.9550121389015507
3,0.9416468102268561
4,0.9321152835609015
5,0.9194375171649458
6,0.9161035006735366
7,0.9124530045282873
8,0.8977237587507373
9,0.8815261528206374
10,0.8738282195973162
11,0.8522757045107788
12,0.8368722377832073
13,0.8376640153344541
14,0.8412440293845102
15,0.8357734727895048
16,0.8381693980803065
17,0.8404645408717093
18,0.842292470863719
19,0.8332095967408157
20,0.8538070223084414
21,0.8369367115874521
22,0.8298945196175371
23,0.8186764674020329
24,0.8219081015293603
25,0.8342848685269149
26,0.8502184398285625
27,0.8613896189483004
28,0.8563310877399614
29,0.8678003736959488
30,0.8901514296368177
31,0.8896552725121936
32,0.875996025865053
33,0.876104522303143
34,0.8846776609063942
35,0.879128358987795
36,0.8850692001439734
37,0.8871024346153978
38,0.8898850222929827
39,0.8990642250956726
40,0.8937772184439421
41,0.8963260168637172
42,0.8927716189647444
43,0.8956736751730616
44,0.8869833207015944
45,0.8904398434428821
46,0.8863190125847955
47,0.8882758642600791
48,0.885541390534847
49,0.8859685734964813
50,0.8872887205933667
51,0.8987681457717963
52,0.8993828945848314
53,0.9004238687931558
54,0.9042241367884074
55,0.8991637146285909
56,0.9040066718607147
57,0.9025782284557312
58,0.9112102713623692
59,0.9110609966834747
60,0.9075184575476571
61,0.90429583908195
62,0.9051467265328756
63,0.9085745749397987
64,0.9010279414301167
65,0.9036577627496175
66,0.9040664203719382
67,0.9115188507052769
68,0.9153293296617022
69,0.9129911826895709
70,0.912825357728542
71,0.9177127929760525
72,0.9200284178961047
73,0.9153696514106662
74,0.916152979653484
75,0.9176027912037513
76,0.9191228992820648
77,0.9172227954707861
78,0.9175712491101423
79,0.9182434303835191
80,0.9191720592231372
81,0.9163084458908152
82,0.9152890593526928
83,0.9152045097028356
84,0.9139260124231079
85,0.9146731843753667
86,0.9136083947484991
87,0.9139637790721448
88,0.9178543184309724
89,0.9175021670933458
90,0.9179918973661957
91,0.9196180264158172
92,0.9221545846864823
93,0.9209601283411383
94,0.9222701869372344
95,0.9068999642511633
96,0.905686434579039
97,0.9106423543620235
98,0.9113591399947587
99,0.9096321793430295
100,0.9124031773479917
101,0.9055199605442363
102,0.9049500341149577
103,0.9048855790726016
104,0.9055919250403216
105,0.9029575399317717
106,0.9021187104907801
107,0.9019282411167302
108,0.9014195115598953
109,0.9042772723195368
110,0.9052688921167908
111,0.9048249730273982
112,0.9047165928439173
113,0.9058871955255128
114,0.9035848380140008
115,0.9022370403854338
116,0.9037419017907409
117,0.9041280482655338
118,0.9038811132040436
119,0.9038267029150514
120,0.9032054048967609
121,0.9036886541857049
122,0.9042360956796127
123,0.9047854514264391
124,0.9038062674050099
125,0.9033408952902141
126,0.9024526665472358
127,0.8934614128075303
128,0.8930685899987868
129,0.8841931617837615
130,0.8853314693406562
131,0.8847061022193102
132,0.8836721652767509
133,0.8836822051512089
134,0.8827329609881327
135,0.8830386143753148
136,0.88216448392379
137,0.881972147584141
138,0.8813281506646089
139,0.8811008778984437
140,0.8809725348983827
141,0.8816985464568127
142,0.8846506450946012
143,0.8841880327306016
144,0.8852505221482085
145,0.886178904582579
146,0.8866374066876093
147,0.8867917201799932
148,0.8876626019837897
149,0.8875768376023878
150,0.8868438707207899
151,0.8874775160320173
152,0.8897271136079954
153,0.8883431104530363
154,0.8911178828990683
155,0.8910497263091394
156,0.8917115688838118
157,0.8952953345038621
158,0.8951033722334365
159,0.8942238002137621
160,0.8947283740455406
161,0.896143407344498
162,0.8960987575360948
163,0.8962375926831351
164,0.8983312567662078
165,0.8981977578451493
166,0.8984384426048756
167,0.8984745631062067
168,0.900170025671611
169,0.9000155699264646
170,0.8952694544194653
171,0.8955102270296011
172,0.8955485089525869
173,0.8952569138555757
174,0.8719241953284843
175,0.8687000920813037
176,0.8693430715986189
177,0.8692968600683431
178,0.8700827482961078
179,0.8707232322164318
180,0.8677420290689641
181,0.8666215864624732
182,0.8666913480451859
183,0.8665149657956878
184,0.8691499139208292
185,0.8691682580010724
186,0.8655244177091888
187,0.8721687635874016
188,0.871919261038556
189,0.8721743597822259
190,0.8718822853536375
191,0.8700448437504802
192,0.8692625125697985
193,0.8692148003915848
194,0.8666809914784285
195,0.8667518228632926
196,0.8670902121881318
197,0.8701951932167538
198,0.8702907714379237
199,0.8692347827417475
200,0.8690880537006682
201,0.8685152832837011
202,0.8691932792314268
203,0.8695739166027943
204,0.8687847035416547
205,0.8623037196790129
206,0.8688219613168396
207,0.868919919245322
208,0.8695043733679138
209,0.8698066727760185
210,0.8681139156341796
211,0.8680167120314108
212,0.8670295898312658
213,0.867015800492369
214,0.8681341821291808
215,0.8685330165863998
216,0.8683804339479588
217,0.8658471782891348
218,0.864760808966561
219,0.8645128683766437
220,0.8646362215553529
221,0.8601011139107151
222,0.8603847808179651
223,0.8597948595577378
224,0.8594320291830704
225,0.8596613843745352
226,0.8597088719775788
227,0.8569663640644947
228,0.8568685830389844
229,0.8568904106443217
230,0.8564551424506661
231,0.8584923757639119
232,0.8559935689310789
233,0.8504408025441824
234,0.8485590243578969
235,0.8474344482123491
236,0.8461022220289935
237,0.846093884830195
238,0.8463012384556462
239,0.845561021831004
240,0.8474290862793288
241,0.8472717686895557
242,0.84497655608861
243,0.8457995920492685
244,0.8537076591158421
245,0.8538087218097328
246,0.853937822056411
247,0.8538006221076568
248,0.8538203921012004
249,0.8534578170635857
250,0.8536578050758219
251,0.853364112706551
252,0.8526000410489042
253,0.8525310420883084
254,0.8527006771170272
255,0.8510595336790432
256,0.8527902487110215
257,0.8535327578817024
258,0.8535280568685841
259,0.8534116045133852
260,0.855256722258847
