Time(Iteration),UCBLinearBandit
0,0.45656159938717833
1,0.8619849344897569
2,1.3655357600751779
3,1.6877946723601933
4,1.978091727016745
5,2.197095084770822
6,2.4364859056235826
7,2.6901284072105693
8,2.908188818119624
9,3.0944496947974995
10,3.3248699915471747
11,3.511134740994655
12,3.676434470198882
13,3.891328073914049
14,4.10996148921682
15,4.3000165699815796
16,4.469643289905976
17,4.648716170443549
18,4.765661011043272
19,4.897853696745228
20,5.019143638080012
21,5.17472768370196
22,5.363921559413225
23,5.463657388702016
24,5.5413580210725755
25,5.609531588134043
26,5.636495492883219
27,5.708954817590634
28,5.754589692564726
29,5.800224567538818
30,5.845859442512909
31,5.891494317487001
32,5.937129192461093
33,5.982764067435185
34,6.044425659432538
35,6.09006053440663
36,6.117024439155806
37,6.143988343904981
38,6.1709522486541575
39,6.197916153403333
40,6.224880058152509
41,6.251843962901685
42,6.27880786765086
43,6.305771772400036
44,6.332735677149212
45,6.359699581898388
46,6.386663486647564
47,6.41362739139674
48,6.440591296145918
49,6.467555200895096
50,6.494519105644274
51,6.521483010393451
52,6.548446915142629
53,6.5754108198918075
54,6.602374724640986
55,6.629338629390164
56,6.656302534139341
57,6.683266438888519
58,6.710230343637697
59,6.737194248386875
60,6.764158153136053
61,6.7911220578852305
62,6.818085962634409
63,6.845049867383587
64,6.872013772132765
65,6.898977676881943
66,6.92594158163112
67,6.952905486380298
68,6.979869391129476
69,7.006833295878654
70,7.033797200627832
71,7.06076110537701
72,7.087725010126188
73,7.114688914875366
74,7.141652819624544
75,7.168616724373722
76,7.195580629122899
77,7.222544533872077
78,7.249508438621255
79,7.2764723433704335
80,7.303436248119612
81,7.330400152868789
82,7.357364057617967
83,7.384327962367145
84,7.411291867116323
85,7.438255771865501
86,7.465219676614678
87,7.492183581363856
88,7.5191474861130345
89,7.546111390862213
90,7.573075295611391
91,7.600039200360568
92,7.627003105109746
93,7.653967009858924
94,7.680930914608102
95,7.70789481935728
96,7.7348587241064575
97,7.761822628855636
98,7.788786533604814
99,7.815750438353992
100,7.84271434310317
101,7.869678247852347
102,7.896642152601525
103,7.923606057350703
104,7.950569962099881
105,7.977533866849059
106,8.004497771598237
107,8.031461676347416
108,8.058425581096593
109,8.08538948584577
110,8.112353390594949
111,8.139317295344126
112,8.166281200093305
113,8.193245104842482
114,8.22020900959166
115,8.247172914340839
116,8.274136819090016
117,8.301100723839195
118,8.328064628588372
119,8.35502853333755
120,8.381992438086728
121,8.408956342835905
122,8.435920247585084
123,8.462884152334262
124,8.489848057083439
125,8.516811961832618
126,8.543775866581795
127,8.570739771330974
128,8.597703676080151
129,8.624667580829328
130,8.651631485578507
131,8.678595390327684
132,8.705559295076863
133,8.73252319982604
134,8.759487104575218
135,8.786451009324397
136,8.813414914073574
137,8.840378818822753
138,8.86734272357193
139,8.894306628321107
140,8.921270533070286
141,8.948234437819464
142,8.975198342568643
143,9.00216224731782
144,9.029126152066997
145,9.056090056816176
146,9.083053961565353
147,9.110017866314532
148,9.13698177106371
149,9.163945675812887
150,9.190909580562066
151,9.217873485311243
152,9.244837390060422
153,9.271801294809599
154,9.298765199558776
155,9.325729104307955
156,9.352693009057132
157,9.379656913806311
158,9.406620818555488
159,9.433584723304666
160,9.460548628053845
161,9.487512532803022
162,9.5144764375522
163,9.541440342301378
164,9.568404247050555
