Time(Iteration),UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.41641631423428277,0.40453037327656605,0.41641631423428277
1,0.7850607459871525,0.7546707491021293,0.7850607459871525
2,1.2063185575302544,1.1368632202277589,1.2063185575302544
3,1.5857080386091844,1.472472254378076,1.5857080386091844
4,2.0380747855280146,1.9528967304952691,2.0380747855280146
5,2.485727927202032,2.3512995782045496,2.485727927202032
6,2.881283695611432,2.770387330671258,2.881283695611432
7,3.2649620237792596,3.200729423352366,3.2649620237792596
8,3.757631772445658,3.4588083086880936,3.757631772445658
9,4.142671566799517,3.8892937980736155,4.142671566799517
10,4.704596303831099,4.411128898033641,4.704596303831099
11,5.153965410383029,4.882280313641443,5.153965410383029
12,5.474486892080594,5.239120317935409,5.474486892080594
13,5.884702908374193,5.6899260207175875,5.884702908374193
14,6.3041039083077015,6.043535236417726,6.3041039083077015
15,6.685100665278933,6.412076409581781,6.685100665278933
16,7.112329708113767,6.827871762545746,7.112329708113767
17,7.5182049827128825,7.283814765112325,7.5182049827128825
18,7.822367802465374,7.698041428520429,7.822367802465374
19,8.230851577245673,8.048514205444652,8.230851577245673
20,8.541534256561688,8.396800324548972,8.541534256561688
21,9.143681421601872,8.685739606201597,9.143681421601872
22,9.557769785163169,9.070439256126008,9.557769785163169
23,9.946066858014866,9.457870739354401,9.946066858014866
24,10.37961612782078,9.658549358106223,10.37961612782078
25,10.420688916274244,9.993396647037333,10.420688916274244
26,10.471537425485552,10.108318563763019,10.442138795597533
27,10.503653882522974,10.359266537677026,10.46433593037472
28,10.571820739361891,10.43875969668737,10.507882835177899
29,10.641287055016775,10.51004169410294,10.525861221642206
30,10.737228763018257,10.595179889342996,10.543839608106513
31,10.773249779431367,10.632410257167955,10.56181799457082
32,10.832707064356729,10.647145160781259,10.590553545215348
33,10.902612942695274,10.661880064394563,10.608531931679655
34,10.945342386973085,10.66390328079074,10.609609077519472
35,11.009701672457204,10.667926959062871,10.61068622335929
36,11.06364228846916,10.682661862676174,10.622520533379328
37,11.12330873118263,10.686685540948305,10.634354843399368
38,11.152886345655165,10.701466383400659,10.635431989239184
39,11.167041965873574,10.736366151352152,10.636509135079
40,11.218714062175422,10.751101054965456,10.637586280918818
41,11.272554471602241,10.753124271361633,10.638663426758635
42,11.330788052190268,10.772585170088147,10.639740572598452
43,11.393488482129605,10.7873660125405,10.640817718438267
44,11.44658169473486,10.802146854992854,10.641894864278084
45,11.461752498181244,10.816927697445207,10.642972010117902
46,11.471118860040816,10.836388596171721,10.644049155957719
47,11.48768046580785,10.85874410235996,10.650930743384347
48,11.51032827128579,10.871524482936362,10.652007889224162
49,11.551185899890854,10.897822041524027,10.65308503506398
50,11.608013641182964,10.919237463287445,10.654162180903796
51,11.694551775402994,10.931971905024795,10.655239326743613
52,11.777889634861868,10.935995583296926,10.65631647258343
53,11.84091179102606,10.948730025034276,10.657393618423246
54,11.894844180126052,10.953830849146225,10.658470764263063
55,11.894844180126052,10.957854527418355,10.65954791010288
56,11.925958547328396,10.980347095021589,10.660625055942697
57,11.965693501991513,10.995127937473942,10.661702201782514
58,11.975010977492573,11.016680075530704,10.66277934762233
59,12.00557712759355,11.018703291926881,10.663856493462147
60,12.007600343989727,11.043140802454403,10.678263969278843
61,12.023674043558898,11.047164480726533,10.67934111511866
62,12.07277336939225,11.053302577796137,10.680418260958477
63,12.101132624552633,11.055325794192315,10.681495406798295
64,12.166094050566027,11.057349010588492,10.68257255263811
65,12.207428044873291,11.05937222698467,10.683649698477927
66,12.209451261269468,11.06139544338085,10.684726844317744
67,12.228369967781575,11.063418659777026,10.685803990157561
68,12.243290815592932,11.065441876173205,10.686881135997378
69,12.260192056217422,11.065441876173205,10.687958281837194
70,12.298271986288901,11.07358043511876,10.68903542767701
71,12.337826908122393,11.07358043511876,10.690112573516828
72,12.38356905491507,11.083128003078977,10.691189719356645
73,12.390764800887686,11.09375271687901,10.692266865196462
74,12.400684123147924,11.095775933275188,10.693344011036277
75,12.40479900382135,11.097799149671365,10.694421156876095
76,12.447925015634414,11.107580030057473,10.695498302715912
77,12.479184600375534,11.116283764603766,10.696575448555729
78,12.487012258358522,11.120307442875896,10.697652594395546
79,12.514062929090944,11.132088785137958,10.698729740235361
80,12.52721051614115,11.13611246341009,10.699806886075178
81,12.534092103567776,11.141213287522037,10.700884031914995
82,12.540973690994404,11.145236965794167,10.701961177754812
83,12.553211879356397,11.149260644066299,10.70303832359463
84,12.56545006771839,11.154361468178246,10.704115469434445
85,12.577688256080382,11.158385146450376,10.705192615274262
86,12.59004346641505,11.163485970562324,10.70626976111408
87,12.646999014949447,11.167509648834455,10.707346906953896
88,12.667177254637686,11.171533327106586,10.708424052793713
89,12.677436172065686,11.175557005378717,10.709501198633529
90,12.69845225367391,11.179580683650848,10.710578344473346
91,12.725282422598948,11.183604361922978,10.711655490313163
92,12.727305638995125,11.18762804019511,10.71273263615298
93,12.749984344396234,11.19165171846724,10.713809781992797
94,12.765095324846099,11.196752542579187,10.714886927832612
95,12.795749165418929,11.200776220851319,10.71596407367243
96,12.80506664091999,11.204799899123449,10.717041219512247
97,12.806143786759804,11.20882357739558,10.718118365352064
98,12.847932529452027,11.210824039271532,10.71919551119188
99,12.857250004953084,11.214847717543664,10.720272657031696
100,12.866567480454142,11.216848179419618,10.721349802871513
101,12.879777030116188,11.220871857691748,10.72242694871133
102,12.891113093384003,11.222872319567701,10.723504094551148
103,12.899353423045246,11.237607223181005,10.724581240390965
104,12.901376639441427,11.239607685056956,10.72565838623078
105,12.909616969102668,11.243631363329088,10.726735532070597
106,12.918934444603726,11.245654579725265,10.727812677910414
107,12.928251920104785,11.249678257997397,10.728889823750231
108,12.936492249766028,11.253701936269527,10.729966969590048
109,12.945809725267086,11.257725614541659,10.731044115429864
110,12.958658684363678,11.26174929281379,10.73212126126968
111,12.971974018565486,11.263749754689742,10.733198407109498
112,12.985149721971439,11.267773432961873,10.734275552949315
113,12.993390051632682,11.269773894837826,10.735352698789132
114,13.001630381293925,11.273797573109956,10.736429844628947
115,13.009870710955166,11.277821251382088,10.737506990468765
116,13.05451180895147,11.281844929654218,10.738584136308582
117,13.062752138612712,11.28586860792635,10.739661282148399
118,13.120901252419978,11.28586860792635,10.740738427988216
119,13.122924468816157,11.28989228619848,10.741815573828031
120,13.1311647984774,11.28989228619848,10.742892719667848
121,13.1311647984774,11.29391596447061,10.743969865507665
122,13.1311647984774,11.297939642742742,10.745047011347483
123,13.143402986839394,11.299940104618695,10.7461241571873
124,13.143402986839394,11.301940566494647,10.747201303027115
125,13.143402986839394,11.3039410283706,10.748278448866932
126,13.145426203235573,11.305941490246553,10.74935559470675
127,13.182986568650588,11.305941490246553,10.750432740546566
128,13.221253613520748,11.307964706642732,10.751509886386383
129,13.221253613520748,11.311988384914862,10.752587032226199
130,13.221253613520748,11.316012063186992,10.753664178066016
131,13.228777965084785,11.320035741459124,10.754741323905833
132,13.260606994737097,11.324059419731254,10.75581846974565
133,13.262630211133276,11.326059881607208,10.756895615585467
134,13.264653427529456,11.330083559879338,10.757972761425282
135,13.266676643925635,11.332084021755291,10.7590499072651
136,13.269777006161629,11.336107700027423,10.760127053104917
137,13.269777006161629,11.34363205159146,10.761204198944734
138,13.269777006161629,11.345632513467413,10.762281344784551
139,13.269777006161629,11.347632975343366,10.763358490624366
140,13.270854152001444,11.34963343721932,10.764435636464183
141,13.270854152001444,11.351633899095273,10.765512782304
142,13.270854152001444,11.351633899095273,10.766589928143818
143,13.278378503565483,11.353634360971224,10.767667073983635
144,13.278378503565483,11.355657577367403,10.76874421982345
145,13.278378503565483,11.357658039243356,10.769821365663267
146,13.278378503565483,11.361681717515486,10.770898511503084
147,13.30298423219286,11.36368217939144,10.771975657342901
148,13.363435691166421,11.36770585766357,10.773052803182718
149,13.371676020827664,11.376409592209862,10.774129949022534
150,13.392769992061748,11.380433270481992,10.77520709486235
151,13.394793208457926,11.382433732357946,10.776284240702168
152,13.394793208457926,11.384434194233899,10.777361386541985
153,13.40303353811917,11.384434194233899,10.778438532381802
154,13.415271726481162,11.386434656109852,10.779515678221617
155,13.447620682806232,11.388435117985804,10.780592824061435
156,13.46917282086299,11.392458796257936,10.781669969901252
157,13.49072495891975,11.396482474530066,10.782747115741069
158,13.548474773569557,11.396482474530066,10.783824261580886
159,13.560246586826334,11.398505690926244,10.784901407420701
160,13.572018400083113,11.402529369198374,10.785978553260518
161,13.578698918233226,11.406553047470506,10.787055699100335
162,13.578698918233226,11.410576725742636,10.788132844940153
163,13.578698918233226,11.414600404014767,10.78920999077997
164,13.580722134629406,11.418624082286899,10.790287136619785
165,13.582745351025585,11.420624544162852,10.791364282459602
166,13.584768567421765,11.424648222434982,10.79244142829942
167,13.586791783817944,11.426648684310935,10.793518574139236
168,13.594619441800935,11.430672362583065,10.794595719979053
169,13.596642658197116,11.432672824459019,10.795672865818869
170,13.618933471031351,11.434696040855197,10.796750011658686
171,13.629192388459353,11.438719719127327,10.797827157498503
172,13.631215604855532,11.44072018100328,10.79890430333832
173,13.631215604855532,11.44474385927541,10.799981449178137
174,13.637020046442345,11.446744321151364,10.801058595017953
175,13.643700564592459,11.450767999423494,10.80213574085777
176,13.643700564592459,11.452768461299447,10.803212886697587
177,13.643700564592459,11.45679213957158,10.804290032537404
178,13.684042584950072,11.46081581784371,10.805367178377221
179,13.68606580134625,11.462816279719663,10.806444324217036
180,13.68606580134625,11.464816741595616,10.807521470056853
181,13.68606580134625,11.468840419867746,10.80859861589667
182,13.68606580134625,11.472864098139876,10.809675761736488
183,13.691870242933064,11.476887776412008,10.810752907576305
184,13.691870242933064,11.480911454684138,10.81183005341612
185,13.72113529090223,11.48493513295627,10.812907199255937
186,13.72113529090223,11.486935594832222,10.813984345095754
187,13.72113529090223,11.490959273104353,10.815061490935571
188,13.72113529090223,11.492959734980307,10.816138636775388
189,13.72113529090223,11.496983413252437,10.817215782615204
190,13.751239114918238,11.49898387512839,10.81829292845502
191,13.75704355650505,11.500984337004343,10.819370074294838
192,13.775423481970043,11.502984798880295,10.820447220134655
193,13.781227923556855,11.504985260756248,10.821524365974472
194,13.781227923556855,11.50900893902838,10.822601511814288
195,13.78790844170697,11.511009400904332,10.823678657654105
196,13.78790844170697,11.513009862780285,10.824755803493922
