Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.28058080393606694,0.277227797348776,0.3197820940464301
1,0.5834123290082037,0.6092911431680308,0.571629296797481
2,0.9277928459443947,0.8924559603367234,0.881558759456869
3,1.246301989652765,1.1479582249640827,1.1843823129040516
4,1.4815525496384974,1.460059152971777,1.5112861017624142
5,1.8111439258144508,1.861635440741886,1.8584387779879947
6,2.0350823200536317,2.2064085505695217,2.135690931948183
7,2.307837898568512,2.43916090312902,2.4550664345171933
8,2.535789977277362,2.7283244515713068,2.7271240846889446
9,2.8901952177467622,3.1078778835255885,2.989352168666533
10,3.135122384000436,3.404670420262079,3.297731517570334
11,3.3702196180620425,3.61084404188313,3.527123850688221
12,3.580061635510506,3.8173692296681674,3.8756874760417888
13,3.7707297561869715,4.123332943079066,4.24391852524521
14,4.0255886706937485,4.375740836296524,4.529368412552804
15,4.32965138597996,4.70213672694277,4.8984951054401895
16,4.53306566792966,5.029443917746557,5.305454644056608
17,4.724597404944552,5.3544356061914495,5.59593730245351
18,4.932510302360764,5.677798187786275,5.882667988507499
19,5.131238291165984,5.974962767815628,6.1734037949952025
20,5.410924953471659,6.231833025714954,6.5059327672099725
21,5.707031033223081,6.502269734789263,6.79579668767901
22,6.019977108836849,6.804909788989394,7.124192723628923
23,6.34379309301592,7.061193447840506,7.426236541708818
24,6.64139480656227,7.38018193545945,7.721090686540355
25,7.022645344950147,7.70521626402135,7.960747443441347
26,7.304385513180899,8.081758268002748,8.293398399431496
27,7.622168676110919,8.332390973835903,8.552929543260095
28,7.893167562459842,8.596443524430935,8.831115051234752
29,8.225870035970413,8.837388575715384,9.106813701248715
30,8.559067973937458,9.0538400785663,9.363705430505947
31,8.875634672053971,9.29762212291888,9.742525617797934
32,9.169509021382254,9.584221787013023,10.040028980891057
33,9.434963736502262,9.888703917922175,10.36757193353706
34,9.655587333784105,10.100831561558627,10.687867016102407
35,9.910300974741116,10.37942559490844,10.946387261798451
36,10.204680973923857,10.626584069884682,11.280663570262396
37,10.488167512387037,10.875814692222729,11.599629870221621
38,10.732640538306189,11.171646278064006,11.87043212250631
39,11.0794025132041,11.385332733216373,12.088924299338451
40,11.32267144939921,11.507402859072881,12.464926031370087
41,11.5861455268505,11.630805882545372,12.793311486028342
42,11.822443845960148,11.913863008425139,13.054423204995803
43,12.055615185410712,12.115801965780594,13.38483992430279
44,12.2659577761337,12.382106985855497,13.67876166762006
45,12.405102000076981,12.587716230256948,13.960271235584603
46,12.627308721058267,12.851109836245815,14.34131628422899
47,12.721768725527637,13.026266575597877,14.741700248616947
48,12.91471781594243,13.206882782012695,15.056587744494
49,13.213837541908124,13.467788583273569,15.317262378068312
50,13.434247466079777,13.653935698116928,15.489296868187783
51,13.569698252240181,13.846430870416825,15.754569953241568
52,13.74693260752645,14.029665190869665,15.926010860198852
53,13.839126934935885,14.160307299011048,16.184688812834317
54,13.994346798683996,14.407194846741698,16.44573774122781
55,14.071398681467002,14.695409743616002,16.771868455639236
56,14.272474757708142,14.874276124549922,17.047914215537556
57,14.459038457656678,14.989691121521503,17.26901161646389
58,14.58343757234151,15.193570128469531,17.49314988458262
59,14.679006325719985,15.376954122806907,17.675979397017834
60,14.792719231343785,15.618154607618516,17.958332962674312
61,14.957194340403015,15.741255959744834,18.180995368652724
62,15.078047582469669,15.848871883402404,18.414589678704484
63,15.192142399351448,15.981862134267441,18.579134648588745
64,15.290009706576942,16.064614298770554,18.88088693549618
65,15.478619104838765,16.179528114497003,19.07839988319899
66,15.590204566954299,16.280787794401327,19.19363680716196
67,15.778622829109356,16.46831525029257,19.489957052566908
68,15.923065149945762,16.592421094958414,19.73796454714816
69,16.063143567857903,16.75151560199145,19.925841962658325
70,16.17181823610484,16.900258542185583,20.20496715337223
71,16.32608048766625,17.029549185179544,20.303788193150943
72,16.436346874349216,17.146828193085,20.482647473351083
73,16.606719434715913,17.24461904517934,20.747642597364678
74,16.702945290435437,17.443489498506068,20.927154922093706
75,16.848803959107727,17.58741370012053,21.127852329236006
76,17.003703731233195,17.72474529246755,21.41112367818958
77,17.145739636324645,17.83444793937005,21.658054410634755
78,17.268286238661556,17.978370793298346,21.882679738630472
79,17.350063553287818,18.10597546528327,22.04342258113541
80,17.503572496903033,18.229213729108444,22.25665318934162
81,17.586983497042176,18.305657575076804,22.515357988472424
82,17.735339214443876,18.50464830474835,22.800760745446734
83,17.77204523454925,18.613722570351534,23.01234225120427
84,17.881634773819865,18.72084194554632,23.21526671172751
85,17.98819638172154,18.817605271812,23.438643309711523
86,18.11122416267082,18.940908905058055,23.697326425991452
87,18.214901853986284,19.022750306060413,23.93602651204542
88,18.339531040315855,19.165073049216275,24.070575872244255
89,18.412101699560655,19.295305820381035,24.29236302985692
90,18.533202585102675,19.394428489227835,24.481440768938267
91,18.617810150382493,19.567402959272194,24.78288570042642
92,18.792085951382663,19.65512838645011,25.028137902788238
93,18.881705321281917,19.7675121072158,25.223232873040466
94,18.955595122991628,19.910721389904708,25.479911411524398
95,19.051249304176896,20.002334275517377,25.71726474308308
96,19.181253233187473,20.117374179186974,25.947646903860186
97,19.276887769364063,20.248801137767924,26.16889346976425
98,19.336695839185765,20.395864081406035,26.44293155906604
99,19.496599390087365,20.44629508580407,26.64592572527899
100,19.559693094021576,20.55006429425483,26.880101054468145
101,19.63342232471012,20.666951312576934,27.061157299089103
102,19.72144758114803,20.814952271043417,27.311732582767213
103,19.84262913316517,20.93207191140366,27.532565617413532
104,19.958373136023933,21.05355378584518,27.768012990475984
105,20.033158339299945,21.19642825963772,27.98361995634815
106,20.18384805776711,21.327772477841723,28.29120778869693
107,20.328172771019958,21.37632723224694,28.52430763173133
108,20.407255160281405,21.487016120022492,28.70383255337802
109,20.466116608472657,21.547422452890373,28.911177680603327
110,20.53975141272295,21.72592476706314,29.207434356254424
111,20.638850735372024,21.81208538914489,29.441198401247807
112,20.683252211031327,21.936312562399657,29.648191366446213
113,20.741213153918217,21.981896514355675,29.878217549822246
114,20.81259273796694,22.117485473499155,30.03806610956687
115,20.933835421622764,22.23615360668263,30.260867261166112
116,21.02787918605147,22.31791036180117,30.429898515012525
117,21.10427155173586,22.429336575148163,30.683587344582254
118,21.258504353847282,22.46602575664381,30.942626205032546
119,21.39626263762191,22.56227637835874,31.19680120886549
120,21.46362232706218,22.64617233025295,31.39396352206335
121,21.55834530382736,22.705126291387167,31.60170283736028
122,21.657589522854973,22.76824979472237,31.853839833968816
123,21.753060323240607,22.82553283229672,32.02011672441986
124,21.81785968168085,22.92422393689001,32.26854272074841
125,21.86087031688127,22.967735606875827,32.586036331265504
126,21.963402723323533,23.090816665551753,32.783529242816265
127,22.047970851458835,23.19814959224897,33.03757443426905
128,22.114356037686186,23.277474912109657,33.286430568372666
129,22.156576638047678,23.373393945341515,33.41146500040297
130,22.221500117868434,23.44480050960435,33.642702183194174
131,22.27950263784906,23.555246304328758,33.88657860991548
132,22.35388812705958,23.62294597268222,34.13914957714662
133,22.429426424494117,23.65961819837542,34.39641242494956
134,22.44375160183796,23.698120760289825,34.58065891938706
135,22.549135110558076,23.831786475996157,34.89079946051256
136,22.63981276565793,23.849349184196857,35.1308359762872
137,22.728819273123936,23.92190201916182,35.448079378636876
138,22.801401123188572,23.982690471254706,35.63917642825339
139,22.87734288448574,24.101941867965277,35.94955643934056
140,22.95704920378826,24.171119646211647,36.205711235189234
141,23.043892785908692,24.21730901198852,36.37197980869566
142,23.117215775631077,24.380072196533767,36.597261897879676
143,23.191267317418397,24.41886527897921,36.91392510226261
144,23.26909450302005,24.460706115358473,37.21066554567185
145,23.347239734679086,24.560990834160854,37.40738988426399
146,23.409538256210034,24.62174288998506,37.65151630747111
147,23.533343288059637,24.707085381337485,37.78604214255445
148,23.61783143612754,24.791453114904066,38.06825801519065
149,23.725541389427065,24.864380010632235,38.26959851602045
150,23.786493594614168,24.96542525787784,38.50056549123563
151,23.801151232840347,25.012029572383433,38.69964700112842
152,23.854500355970703,25.075729256975556,38.89958274447242
153,23.943138349564006,25.19858456744105,39.10573940457621
154,23.982088815822237,25.27265264001101,39.271258944614324
155,24.00871201518205,25.335914808992214,39.497731958533784
156,24.054247780217437,25.468733520177704,39.744538523056505
157,24.103391041342313,25.512490155037163,39.97317479521543
158,24.169458273669324,25.62032076428801,40.21069763972513
159,24.22849248919642,25.674501633315952,40.4218900100678
160,24.329960394789495,25.771740984497672,40.74144845157192
161,24.390630243310238,25.849420372295878,41.03526518610955
162,24.46506727896668,25.958148685681465,41.248022708272444
163,24.53997212793272,26.03507879339616,41.457900298070086
164,24.607886723781448,26.077421004069567,41.62674804133077
165,24.719291646351582,26.193317779809377,41.80150992853994
166,24.800164321213664,26.279297141554366,41.989644804513716
167,24.89005296234785,26.34734163887819,42.24760113074859
168,24.958592716588168,26.461602618677365,42.423187953846956
169,25.016143750978912,26.531913115039554,42.6392129512288
