Time(Iteration),UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
0,0.9927740442386355,0.9923913606459225,1.0684256900426086
1,0.9863112274652851,0.986323283072673,1.09767680207388
2,0.9858321836243095,0.9906112188704069,1.201219351025138
3,0.9850400787828711,0.9883326863161852,1.248701828822528
4,0.982497093526443,0.983780442010057,1.2876702588823317
5,0.9745705418889397,0.9788853735891697,1.316579455386441
6,0.9681409839028194,0.9813013983173395,1.490623351606588
7,0.9652737937862115,0.9829128324363412,1.538800673131536
8,0.9661835914107006,0.9833976923195609,1.5177418765570756
9,0.9566717756031744,0.9787982558243179,1.5562510287820535
10,0.9496716742557174,0.9808564725391153,1.5742457202238789
11,0.9487372887004744,0.9703468960751195,1.6756344934601928
12,0.9480001477772035,0.9733540405777349,1.8732600339497973
13,0.9438799856609241,0.9689155184493756,1.766279506135898
14,0.9440857857924252,0.9656102165878465,1.8441970103501184
15,0.9358099496727232,0.9617894958060337,1.8585688409881471
16,0.9345654634801799,0.9628205401666516,2.0698227906156816
17,0.943811037659736,0.9787032148467869,2.0460449162967675
18,0.9403138481075137,0.9848783075335991,2.0758409397761133
19,0.9368081312624673,0.9909231461115697,2.1436723877738677
20,0.9085994637517386,1.000224833030431,2.1004901442763257
21,0.9035720916370942,1.0015673042276643,2.1483824069878725
22,0.9056276389380853,0.9876933220883746,2.2774803916454776
23,0.8964675516495998,0.9822827460975663,2.2840164706617396
24,0.892618081684961,0.9701292047413042,2.300768751324538
25,0.8763250231108431,0.9623752314687731,2.1821980766752054
26,0.8700208008656445,0.9594504513581509,2.420725308746217
27,0.865112799501923,0.9586780084419741,2.2872852128482632
28,0.8647887047928473,0.9520119538043461,2.3978230397376605
29,0.8614316012489086,0.9437619315997097,2.295026067300163
30,0.8577087305844685,0.9384725922837985,2.390318724314029
31,0.8566358878764821,0.932813455497446,2.129605074472525
32,0.8520926745173556,0.9437883729842422,2.2432198344086363
33,0.8495479253642332,0.9409505117619025,2.4949658791320313
34,0.8437403446107284,0.9457892498678667,2.2039893243976514
