Time(Iteration),UCBLinearBanditTheta,TSLinearBanditTheta,PHELinearBanditTheta
0,0.9434333589825654,0.9677461629689784,0.9454226672950234
1,0.9077711098330582,0.9416012305966381,0.9122604157232983
2,0.8567604928644684,0.875201119029984,0.8586051678132758
3,0.8174149373970726,0.842162024187323,0.8470194389050425
4,0.7790784416013934,0.79532985090861,0.8360378839924163
5,0.7335432853690254,0.7868865525176963,0.7949224869869951
6,0.7029864837839382,0.7546849474309265,0.7392376525051612
7,0.6883478632668052,0.7406471168106966,0.7091110768446534
8,0.6773247892506695,0.7417000472809326,0.6877814183504445
9,0.6371853371585448,0.7307617133518394,0.6558071587951415
10,0.6368921836413037,0.691709922152641,0.6494263982412054
11,0.6053558226794965,0.6565975478017487,0.6116815239427704
12,0.6045496534870034,0.6601455820117377,0.6069829246365293
13,0.6040973737754933,0.6527494638136437,0.5906286414963959
14,0.5978232399489134,0.6766292295151398,0.5646000065636265
15,0.5963892883783384,0.6666812373759965,0.5607297264634303
16,0.5944984866967329,0.658724047619891,0.559079648423694
17,0.5868466489570727,0.672671893924206,0.5582327933234648
18,0.5885631412852455,0.6703693193553482,0.5586291193718915
19,0.5806533595695669,0.6742886152215262,0.5611298299553766
20,0.5776846863976519,0.6773746852416344,0.5619333755078681
21,0.5815224914410746,0.6745454863846645,0.5655389765213561
22,0.5806436262091395,0.6708305679548521,0.5691586582062509
23,0.5786345472865984,0.6743036628692601,0.5590202211691083
24,0.5777250984434754,0.6695468866683372,0.5526130934130682
25,0.5790007867004757,0.6672299396566972,0.5507592981749462
26,0.5804413918638169,0.6664416694287237,0.5520753218534316
27,0.5818728639814911,0.66826765742216,0.5522917839435537
28,0.5828597869631413,0.6673711880131913,0.5509840439360516
29,0.5834886864921435,0.6595951758946786,0.5508315279707732
30,0.5801309653769466,0.6653240953079194,0.5492623540151909
31,0.5806790782443009,0.6609449867961026,0.5484483113687699
32,0.5813282259234113,0.6613089245322894,0.5494385070539772
33,0.579931477531533,0.6582545601007798,0.5504054933597694
34,0.5805693451218871,0.6579146688201855,0.5495537228812768
35,0.5789778447006424,0.6582846347822106,0.5515786423472104
36,0.5756466205782906,0.668045957927635,0.5433896702971774
37,0.5754356592410964,0.6684091021160308,0.5438171585249962
38,0.5757148884946226,0.6611216711044612,0.5424689762393389
39,0.5742090798587964,0.6582023401203478,0.5397662136325991
40,0.5734961292955375,0.642515782885653,0.5337784909692568
41,0.5738810598700017,0.6408835278079745,0.5347592993494422
42,0.5740451680685719,0.6359158154556075,0.5335975336303582
43,0.5732497502753474,0.6370608007615056,0.5374783558679538
44,0.5727454518204078,0.6359202824870894,0.5375499802633679
45,0.5713888739620006,0.6394692122306121,0.5361545841481616
46,0.5666528335616773,0.6418634739880424,0.5341487134244207
47,0.561330323951549,0.6416608006064014,0.5332631060968984
48,0.5558999275395851,0.6411684630256456,0.5326675543564846
49,0.557697715471322,0.6409212131490734,0.535427660695931
50,0.5623240100749565,0.6446359072673266,0.5345351975444383
51,0.5594142174560338,0.6432813722384304,0.5341200729556523
52,0.558966969136412,0.6321747941709257,0.5330903306496786
53,0.5602542162642592,0.6283318296360714,0.5302849292119347
54,0.5572322056014016,0.6286800193726598,0.5301567963201829
55,0.5577060012279064,0.6281755413450337,0.5284930956900642
56,0.5560035512412551,0.6279954454170447,0.5290313473899377
57,0.5541322496527391,0.6275587431939927,0.5217000703735015
58,0.5561277488992726,0.6249518986054634,0.5223030556010594
59,0.5558664346996102,0.6232696761200711,0.5219190092693132
60,0.5563750410885151,0.6226349588976599,0.5235354401244896
61,0.5562584275963653,0.6222921845060263,0.5236501829754414
62,0.5576947706536195,0.6227611228943749,0.523830939493134
63,0.557737485612684,0.6240453403189802,0.5225165025067271
64,0.5579799200819875,0.6237506413109648,0.5232051103363593
65,0.5579822241230113,0.6232806714504082,0.5235524462930228
66,0.5584660944751891,0.624073800914345,0.5231496273614599
67,0.559249760638654,0.6221350229837228,0.5175140771385294
68,0.5592814701749003,0.6148386311428452,0.5176482359365961
69,0.5594066926181949,0.6147745827263955,0.5187075576279321
70,0.559402963697751,0.6151740579620015,0.5187696876402439
71,0.5590092334357386,0.6075027004118547,0.5177003093592589
72,0.5592947253665046,0.608535049208629,0.5183312852759211
73,0.5607195227331423,0.6086779961427484,0.5190799214512527
74,0.561617245365691,0.6120877886999343,0.5188218068867145
75,0.5615261204864188,0.6106462408674584,0.516999358995148
76,0.5614933354192061,0.6101126118160842,0.5171077452589421
77,0.5608888413195285,0.610220029555334,0.5173938488246856
78,0.5601572969615578,0.6085926616415007,0.5169786796797511
79,0.5603634443142969,0.6096009157371901,0.5153011886601452
80,0.5602609491230052,0.6107820140502108,0.5135740929495322
81,0.5604541656627651,0.6104335398489071,0.5140093281006124
82,0.5606975255491163,0.6110750757753426,0.5133366027854743
83,0.5602299539458475,0.6117196804524203,0.5078830625958466
84,0.5600541036527626,0.6104679071447623,0.5093706646408112
85,0.5600050577262328,0.6093311659843135,0.5094277727320407
86,0.5601052782844865,0.6091321107125951,0.5088187736338204
87,0.5590549356640967,0.6004630419173245,0.5089803055420636
88,0.5594326294353374,0.6007635198542692,0.5117503500733284
89,0.5601461437216987,0.5999316891215667,0.5124001775286533
90,0.5594620144488532,0.5988634469839124,0.5117231857602775
91,0.5611664901873047,0.5988134373038516,0.5120223627946315
92,0.5626785386509048,0.599321161283683,0.5132134931023045
93,0.562599388208999,0.598961803273929,0.5132968411125106
94,0.5625420257774209,0.5839805486475423,0.5125263837322457
95,0.5628441912248638,0.5829103149613707,0.5128480107584651
96,0.5623453878959944,0.5829652705721771,0.5123309748260542
97,0.5610767108801635,0.5821190630953026,0.51053933341115
98,0.5609778745401227,0.5817698292354627,0.5109099356736608
99,0.5611135112453866,0.5816775098532028,0.510375064280989
100,0.5609718728050785,0.5814317070990447,0.5105921925288781
101,0.5614643572172512,0.581453723699194,0.5103847261685837
102,0.5609886434219562,0.5812421255059624,0.5096402048960508
103,0.560499950083327,0.5806915948517599,0.5113034500080618
104,0.560613510971778,0.584901583917952,0.5118085113363577
105,0.5606147730502483,0.582255022919131,0.5114232300058335
106,0.5606904728529911,0.5828891911753276,0.5123392440261598
107,0.5610356949909561,0.5834045322426454,0.5125286546188822
108,0.5609739055545857,0.5842423056006527,0.5117232320596554
109,0.5607377532971827,0.583561586676713,0.5112130455089317
110,0.5607051126321965,0.5828421069568369,0.510642070616131
111,0.560762359588516,0.5837404007134254,0.5105901542840299
112,0.5611312875259831,0.5844782873285941,0.5096633847357335
113,0.5611840580459047,0.5842010105144296,0.510354652181327
114,0.5614711097891136,0.5845773128340889,0.5104477604127683
115,0.5612560332703713,0.5859698995136762,0.5112668097311814
116,0.5614475140983336,0.5857304854717903,0.5119375017012194
117,0.5614762931974667,0.5855884395924903,0.5110987399034239
118,0.5615609715083717,0.5857019852794946,0.5109556141138774
119,0.5615461801159549,0.5847206624605898,0.5104509492647605
120,0.5609128166491819,0.5853899367503607,0.5114295062715065
121,0.5604491679028418,0.5851775126651563,0.5110349493712258
122,0.5621809093276519,0.5859866889390014,0.5094723053983208
123,0.5622038697749556,0.5868134117463553,0.5081176748304603
124,0.5621320700299337,0.5874324917141087,0.5078026267695865
125,0.5624303203386253,0.5875308129284262,0.5070204169792119
126,0.5627368406605978,0.5793772238773529,0.5076324472118999
127,0.5629464299910069,0.5791425197328096,0.50727952493336
128,0.5627749370565405,0.5797198184651338,0.5071604346660207
129,0.563017437513862,0.578143602889635,0.5077415264325971
130,0.562745885551156,0.5780921343638068,0.5072932051475579
131,0.563517777906203,0.5780204415236755,0.5073973351817198
132,0.5634032748389342,0.577718082908004,0.5072847591608383
133,0.5635222789666002,0.5778231150364037,0.5068942788576443
134,0.5632644704912968,0.5777213065379574,0.5067774048822372
135,0.5632697049588989,0.577705176429178,0.5087659383837843
136,0.563014225170152,0.5772695749172189,0.508578277614107
137,0.5632972579228677,0.5792369271941157,0.508826025115568
138,0.5632086430233374,0.5790635194930218,0.5085842261087977
139,0.5629689945028242,0.57862795568615,0.5087078433484765
140,0.5629486881014324,0.5789447017114062,0.5086803080937119
141,0.5630923942755164,0.5793039212489576,0.5093847462073866
142,0.5632573638795838,0.576477222793479,0.5127186609545558
143,0.5631790279999777,0.5760846486502664,0.5132275767959146
144,0.5632337890074425,0.5769833094493825,0.5120981185768974
145,0.5631419547799047,0.5761246231394501,0.5147356620586445
146,0.5630713805668436,0.5706238618786218,0.5145896025476885
147,0.5630526765272478,0.5705316233405836,0.5142569901780875
148,0.5630444583622906,0.5705714666922113,0.514440767814173
149,0.5631144383968686,0.569972361659498,0.5151587755187699
150,0.5630168124562882,0.5702291048221991,0.5155043613890461
151,0.5630655418810699,0.5705007273431898,0.5157177484917442
152,0.5636472263674402,0.5667422125977195,0.515748213589875
153,0.5640566305163999,0.5682981039469862,0.5154641220251825
154,0.5640625850614793,0.5681051603167452,0.5155355571692526
155,0.5641366917610328,0.5681920686859101,0.5155407103048611
156,0.5642039341708918,0.5679437362360843,0.5162122629444496
157,0.5645737971933718,0.568412044524574,0.5162675417148254
158,0.5646204181392147,0.563485674676642,0.5170046013225739
159,0.5643185014615411,0.5635402191108223,0.51711402840725
160,0.5645483104209007,0.5636190880017062,0.5177867741872959
161,0.5646326331644653,0.5635944950946927,0.5181282900408255
162,0.5649098411249774,0.5634987530189276,0.518200634532729
163,0.5649937506893115,0.5634134748708549,0.5181813899124522
164,0.5645475273120029,0.5634697950140092,0.5193204244642994
165,0.5643211987628222,0.5634443508466725,0.5190491893553142
166,0.5643972961165634,0.5636252373862088,0.5182533420636759
167,0.5645882552516377,0.5634051020645081,0.5179688212193533
168,0.5645610775128448,0.5628446793365194,0.5182605405297412
169,0.5647226739221911,0.5630029913610541,0.5181556283149892
170,0.5646579224462333,0.5626531089149054,0.5178329435098372
171,0.5647347745733305,0.562687513619369,0.5178107910027654
172,0.5647049449498529,0.5624617650962778,0.5182399932785544
173,0.5648356025791257,0.5626493912783671,0.518058414190923
174,0.5646050302644599,0.5624011519091728,0.5190073299953134
175,0.5644870612521842,0.5613377659243632,0.5186568812228394
176,0.5644138343926713,0.5611632054249578,0.5191188189788424
177,0.5644488249466912,0.5612377450137747,0.5162847643697518
178,0.5645725504688827,0.5613011335895028,0.5162006968427783
179,0.5646550037791852,0.5615359185602624,0.516379834434193
180,0.5647868483907617,0.5618353907869513,0.5165382519877156
181,0.5648222439699812,0.5619770134331059,0.51682837378657
182,0.564838463415229,0.5619417736545517,0.5142452836513399
183,0.564833730088356,0.5620115962012133,0.5147123121698238
184,0.5647540032063236,0.5619219325698696,0.5147981544120672
185,0.5647256024305054,0.5618364785149008,0.5147476601939495
186,0.5648046621022937,0.561852099755364,0.5148458774662832
187,0.5647379512393537,0.5615271097315799,0.5147875460840856
188,0.5645768397155171,0.5607722471945792,0.514560793164576
189,0.564580476864811,0.5609626950549089,0.5148882287268675
190,0.5647263204309542,0.5611380926832175,0.5152446736331532
191,0.5649005520369463,0.5611983902261881,0.5152477659027462
192,0.5648999724556474,0.5610505786783164,0.5152667314883467
193,0.5649541433020906,0.5609865193917942,0.5154565627459193
194,0.5647709223420374,0.5608974675759713,0.5152217807189723
195,0.5650910704654974,0.5608814744970878,0.5147524681527643
196,0.5649842849880489,0.5610936761509533,0.5143440118802387
197,0.5649175769021687,0.5644290247087428,0.5144125569534562
198,0.5642190672058649,0.5647179266173196,0.514995977224593
199,0.5640830908829584,0.564526050493406,0.5135278880142953
200,0.5640015941289899,0.5646476750761387,0.513530228296508
201,0.5641088250769666,0.5647298959413234,0.5135964826507504
202,0.5639546975908959,0.5649984075815462,0.5136875505398347
203,0.5640105811041811,0.5651923444423075,0.514117162205362
204,0.5637950384144566,0.5653818976865296,0.5138810113806925
205,0.56409502349875,0.5657302110915801,0.5154894180676229
206,0.5641630994441289,0.5656796709080514,0.515025499196638
207,0.5643716967109087,0.5659521248124706,0.5146594355498556
208,0.5643742877701273,0.5656689811563365,0.5146135040674329
209,0.5644394215582971,0.5658515830095898,0.5146768930762182
210,0.5651005081670254,0.5655152530429166,0.5148422236203547
211,0.5650702553325223,0.5658498942252964,0.5154122084010335
212,0.5651414367050325,0.5659746128705538,0.5147886602560467
213,0.5651889173482508,0.5659220920742335,0.5146983452980917
214,0.5652510864492332,0.5661047341086644,0.5147033008214104
215,0.5652250960064811,0.56618495576159,0.5141253611351541
216,0.5654600106782981,0.5665453570674402,0.5138724568967551
217,0.5654806586295675,0.566616086089644,0.5138640275495353
218,0.5655967389091529,0.5665047568625318,0.51375452191123
219,0.565418540680545,0.5662362304375561,0.5138914915601818
220,0.5655356892135488,0.5662494624613034,0.5139074782098738
221,0.5655331413274196,0.566327418893106,0.5137921744923462
222,0.5654090631949644,0.5660555029806337,0.5138774552912431
223,0.5653154398993439,0.5661113956144737,0.5137371190823019
224,0.5652795932673691,0.566025836033018,0.5137911713564874
225,0.5652314710899967,0.5657151235732507,0.5132955645657737
226,0.5653293293982745,0.5657424346185582,0.513467426642819
227,0.5653975742882567,0.5656206693320869,0.5141901902374286
228,0.5654057381495827,0.5653707047763661,0.5142052790901911
229,0.5654238295794112,0.5554863894258985,0.5146143463260708
230,0.5656462960515718,0.5552781041802184,0.5149247075066399
231,0.5652749852589867,0.5551240312552328,0.5151994835444317
232,0.5646920127909221,0.5553159080815266,0.5151725184627001
233,0.5641373875960916,0.5551950695677641,0.5162702455482882
234,0.5641917462744128,0.5553067581047907,0.5163972139938042
235,0.5644643218589029,0.5534017546309626,0.5161607298111426
236,0.5644244094395302,0.5533201247821924,0.5165827846880368
237,0.5642266898085629,0.5531895660775309,0.5165227345976111
238,0.5643043652236869,0.5533175529676136,0.5162383998569346
239,0.564377649054016,0.5535340323448705,0.5164055228635199
240,0.5644008733448029,0.5537308444084285,0.512780075062222
241,0.5644719306146996,0.5539961165705607,0.5128717707006574
242,0.5645260112230124,0.5539091627666936,0.5124659671084323
243,0.5642668719487132,0.5539994904121719,0.5125852873490269
244,0.5643307079055584,0.5538073200669686,0.5126325163631803
245,0.5642740063667282,0.5538999059703509,0.5135281360136796
246,0.5642870036689046,0.5537717476297372,0.5135516352930873
247,0.564366451211794,0.5536414852066656,0.5134362935770576
248,0.5644096106837663,0.5538259928033689,0.5137233092120729
249,0.5644842260761289,0.5539562438529001,0.5136484598133126
250,0.5644910068779094,0.5542809845525098,0.5134861177221751
251,0.5644468840962819,0.5542479725778202,0.5133686333579714
252,0.5645472049620106,0.5544343687302433,0.5135160825273885
253,0.5646409544019118,0.5545899505576414,0.5133568673013433
254,0.5645849324711001,0.5544086010531095,0.5135773155501211
255,0.5647313412058954,0.5543164681864062,0.5134586073154184
256,0.5649241982060957,0.5541115802434684,0.5141522442804967
257,0.5649603964531023,0.5541144579615753,0.5144494065551015
258,0.56486360402799,0.5541378398113461,0.5142482299192354
259,0.564849727660242,0.5541700435153544,0.5141856069637832
260,0.5648262215248254,0.5541881433831175,0.5145251069171959
261,0.5648796596672166,0.5542408396585671,0.514271627994819
