Time(Iteration),PHELinearBanditTheta
0,0.9719660496802971
1,0.9447535877378155
2,0.9403362798968568
3,0.9363706599446351
4,0.9346762461325288
5,0.9097955723172341
6,0.893763271540579
7,0.8883085524690596
8,0.8776395877103924
9,0.8754024112412626
10,0.8754091807968718
11,0.8764067312731374
12,0.8692728602498903
13,0.8605006602563205
14,0.8546772917116797
15,0.8466293776011453
16,0.8412262705865239
17,0.8143302545101264
18,0.8029900996803807
19,0.7835930513169257
20,0.7743457209468072
21,0.7749645604685546
22,0.7714875541433661
23,0.750231203847826
24,0.7494534565636606
25,0.7471091215500696
26,0.7303276397022631
27,0.7230681803488108
28,0.7116037946808619
29,0.715751635891123
30,0.7110698842985534
31,0.704951493453738
32,0.7047107757874095
33,0.698729519045953
34,0.7019691262975034
35,0.6857377890470683
36,0.6767415100709919
37,0.6762999050187066
38,0.6762400360442711
39,0.6761388110558022
40,0.6761197366037746
41,0.6758416443565335
42,0.6757878409651779
43,0.6755690004999695
44,0.6756369263379769
45,0.6755681495414749
46,0.675423743489681
47,0.6754397416991875
48,0.6753140357874424
49,0.6752763337498628
50,0.6753188257189097
51,0.6753177845834746
52,0.675226362659686
53,0.6751220814816801
54,0.6751099406698384
55,0.6752085271806506
56,0.6749967395106485
57,0.6749916702860352
58,0.675016304733422
59,0.6750221408269412
60,0.675009010654622
61,0.6750372283813939
62,0.6750052876329256
63,0.6749902832068847
64,0.6749970037008064
65,0.6750152796808017
66,0.6749953092884219
67,0.6749803448408437
68,0.6750011568972756
69,0.6750122449769016
70,0.6750113235462126
71,0.6749821667798627
72,0.6750012439532168
73,0.6750043074691009
74,0.6749936957009331
75,0.6749879502841706
76,0.6749890498011889
77,0.6749643018247279
78,0.6749382793642332
79,0.6749361230738489
80,0.6749495274728857
81,0.674959861401987
82,0.6749392824841525
83,0.6749349878701273
84,0.6749394519958875
85,0.6749564877419516
86,0.674965453213604
87,0.674972696467522
88,0.6749676853761196
89,0.6749813142650345
90,0.6749983473599025
91,0.6750028358192309
92,0.6750078440358418
93,0.6749889416922412
94,0.6749893732422838
95,0.6749792109952041
96,0.6749745378217533
97,0.674956879968247
98,0.6749480264356237
99,0.6749532787368884
100,0.6749649508408051
101,0.6749680011970195
102,0.6749653777836158
103,0.674972281239606
104,0.674961495059908
105,0.6749691740268973
106,0.6749584226260122
107,0.6749547828651526
108,0.6749456696657499
109,0.6749442194704829
110,0.674937074561257
111,0.6749268472964285
112,0.6749287122485673
113,0.6749314810710988
114,0.6749244828608647
115,0.6749260521446315
116,0.6749250707089637
117,0.6749224069717451
118,0.6749173371888785
119,0.6749210777112713
120,0.6749287392640063
121,0.6749239968916287
122,0.6749295126946662
123,0.6749320443328324
124,0.6749258060340555
125,0.6749121575231223
126,0.6749085822196107
127,0.6749000259018304
128,0.6749005810261199
129,0.6748997827678139
130,0.6749050727343412
131,0.6749019355393677
132,0.674890374554342
133,0.6748874066639818
134,0.6748786812551123
135,0.6748790636986511
136,0.6748783941439316
137,0.6748856797167387
138,0.6748836123506999
139,0.6748806798943001
140,0.6748769775672835
141,0.6748744122076724
142,0.6748763774593189
143,0.6748760863199381
144,0.6748694930650743
145,0.6748676682182555
146,0.6748643296483884
147,0.6748638906611908
148,0.6748662864957089
149,0.6748658835553135
150,0.6748637278811366
151,0.6748618868928576
152,0.674864490244529
153,0.6748699457197384
154,0.6748699944476313
155,0.6748693243554418
156,0.6748657850108908
157,0.67486396220669
158,0.6748580388211317
159,0.6748576301290695
160,0.6748622312480822
161,0.6748635395292987
162,0.6748647437593479
163,0.6748697672581744
164,0.6748681158680601
165,0.6748647522730244
166,0.6748642869789252
167,0.6748644479610295
168,0.6748624137339402
169,0.6748664113225057
170,0.6748641058857576
171,0.6748652949893555
172,0.6748653152247275
173,0.6748646129870195
174,0.6748626167433167
175,0.6748645462574292
176,0.6748642828514564
177,0.6748638299239091
178,0.6748573274422701
179,0.6748569366942037
180,0.6748585571781278
181,0.6748557159228316
182,0.6748571183608582
183,0.674859893245421
184,0.6748640107270419
185,0.6748661576265876
186,0.6748637620902673
187,0.6748642575749938
188,0.6748670519799662
189,0.6748646042604991
190,0.6748634470362493
191,0.6748630193087122
192,0.6748622244815382
193,0.6748636175111612
194,0.6748607803260004
195,0.6748622598537238
196,0.6748616440052763
197,0.6748599405700096
198,0.6748564723006856
199,0.674853264409615
200,0.6748537246373518
201,0.6748555225218866
202,0.6748556800868822
203,0.6748577135827439
204,0.6748573993674313
205,0.6748552947969289
206,0.6748565306483243
207,0.6748531242931711
208,0.6748494044053298
209,0.6748478081427769
210,0.6748471715256926
211,0.6748486128130429
212,0.6748513096820492
213,0.6748509960255562
214,0.6748525481658091
215,0.6748507008024284
216,0.6748469267953435
217,0.6748459637930061
218,0.674845977799617
219,0.6748452490107221
220,0.6748456399565577
221,0.674846871038203
222,0.6748479531992666
223,0.6748443234406757
224,0.6748453242255842
225,0.6748454356700593
226,0.6748474514937113
227,0.6748493106802183
228,0.6748478388311289
229,0.6748521233801557
230,0.6748489101221686
231,0.6748461976737552
232,0.6748460324556255
233,0.674846348571062
234,0.6748486890097876
235,0.6748475431195561
236,0.6748462091095164
237,0.6748466099077887
238,0.6748462235922067
239,0.6748465008201515
240,0.6748467957114859
241,0.6748476793833398
242,0.6748477191697391
243,0.6748476022695559
244,0.674846432660466
245,0.6748479999055036
246,0.6748505233166965
247,0.6748519369858961
248,0.6748483965062679
249,0.674850995350023
250,0.6748530041990731
251,0.6748504071168137
252,0.67484871021275
253,0.6748477785146062
254,0.6748483152126558
255,0.6748460733588966
256,0.6748459759624871
257,0.6748456691318883
258,0.6748482725851664
259,0.6748476588832084
260,0.6748487623300365
261,0.6748490096377658
262,0.6748474149002301
263,0.674847724338386
264,0.6748454754588097
265,0.6748453832432448
266,0.6748472015562649
