Time(Iteration),UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.2895038491589016,0.3575737857536447,0.2895038491589016
1,0.7608165594769594,0.7177004190860052,0.7608165594769594
2,1.0799928418778326,1.097747845423252,1.0799928418778326
3,1.4833628808550439,1.4259047417040869,1.4833628808550439
4,1.8471655693427256,1.886571213346753,1.8471655693427256
5,2.3590773475109823,2.242402363158452,2.3590773475109823
6,2.704256116621759,2.555607710116847,2.704256116621759
7,3.187435219213771,3.013651982388516,3.187435219213771
8,3.606491825054623,3.4399317630999358,3.606491825054623
9,4.014727998286141,3.811127308165843,4.014727998286141
10,4.438724100445304,4.1773926246934305,4.438724100445304
11,4.912152572504909,4.594258293814482,4.912152572504909
12,5.321697822588718,4.94766365853866,5.321697822588718
13,5.518359076183561,5.3598179029968325,5.518359076183561
14,5.974363655655583,5.751608760348914,5.974363655655583
15,6.2605170113141835,6.076844066470825,6.2605170113141835
16,6.645775271967359,6.447652354449167,6.645775271967359
17,6.991201303479476,6.962387506320368,6.991201303479476
18,7.285277488072038,7.341160288725821,7.285277488072038
19,7.794720567649146,7.82663297289856,7.794720567649146
20,8.25590487616996,8.30395680802282,8.25590487616996
21,8.640487155982415,8.56894574996778,8.640487155982415
22,9.021496834086424,8.757157742197542,9.021496834086424
23,9.40522864398661,8.877642201294575,9.40522864398661
24,9.803073642460486,9.149257187679211,9.803073642460486
25,9.842497378274274,9.251304589761343,10.327188499777229
26,9.891435609090582,9.498156984971597,10.756725101777565
27,9.926222354646331,9.612103045489055,11.166340730193944
28,9.97073827377196,9.706936565244405,11.559906736667413
29,10.042662860939423,9.888966501812808,11.917291792077728
30,10.110168911628971,9.996033764597147,12.364156867341144
31,10.15478900295914,10.026144010449237,12.72441480513345
32,10.20896490664621,10.096599422649435,13.070499896620202
33,10.273199183552816,10.158254262284713,13.48736237653814
34,10.339643506121947,10.181329653982854,13.8392293956921
35,10.377285614427175,10.195851299094407,14.10859147039333
36,10.411509213991392,10.219192030560208,14.502819847058182
37,10.47839550513378,10.224265202784077,14.881496721228677
38,10.562663374896145,10.243009911595012,15.225374227823929
39,10.628390699354023,10.256529364206617,15.676522388461715
40,10.694761206402106,10.274286497306111,15.983937886637685
41,10.801806033841626,10.297268886604934,16.27716052188767
42,10.864517569078973,10.319249083403808,16.70691996675805
43,10.915476972640489,10.333770728515363,17.135829675263842
44,10.934755923920104,10.349127865362897,17.494092038901567
45,10.984361115729751,10.364485002210431,17.843021204430478
46,11.036002058407073,10.383683147025646,18.265115232590052
47,11.05693603434219,10.393967111649312,18.583349489316376
48,11.06573279347127,10.411724244748806,19.000990036981488
49,11.105711509000807,10.4294813778483,19.4001050587564
50,11.12484957373466,10.448679522663515,19.79412829254335
51,11.157963192567681,10.480576092153886,20.133903246912816
52,11.164101236051579,10.483811580141825,20.547065763769627
53,11.226362411387212,10.497331032753431,20.98124792055023
54,11.2306000918751,10.507614997377097,21.403270785535504
55,11.286489182814904,10.533189415404319,21.81752880871698
56,11.304942069219818,10.540662583880147,22.15690096508756
57,11.348223733465007,10.542500268116076,22.545272494329332
58,11.372376447230796,10.557021913227631,22.9497155222225
59,11.42980827030788,10.57971074441448,23.347673077022776
60,11.437032256171879,10.605285162441703,23.859625886972367
61,11.503731809268361,10.605285162441703,24.20480262461367
62,11.519688081387223,10.63162697233134,24.568184770189838
63,11.527245576731794,10.633464656567268,24.85805659614663
64,11.554040408731835,10.637702337055156,25.29451813615066
65,11.593668711227311,10.642775509279025,25.674076901026467
66,11.60412876206784,10.644613193514953,25.989479740644207
67,11.605966446303768,10.664419069948245,26.452311407572285
68,11.622320700777419,10.686965803983687,26.89954549159658
69,11.680989477752743,10.686965803983687,27.278294594970923
70,11.692186233133784,10.688803488219616,27.727477159625074
71,11.699145308026935,10.688803488219616,28.12820086716506
72,11.725860429562248,10.690641172455546,28.33639139712485
73,11.727698113798176,10.690641172455546,28.71162698683649
74,11.730600669294134,10.693876660443484,29.13540368856395
75,11.758174000864024,10.693876660443484,29.56311216802331
76,11.771726722691495,10.695714344679413,30.00314546662085
77,11.792831397367966,10.697552028915343,30.47989146154846
78,11.823906093011333,10.701789709403231,30.928351715528816
79,11.853152433791767,10.701789709403231,31.30324023370922
80,11.86527408265136,10.701789709403231,31.649937472312445
81,11.87407084178044,10.701789709403231,32.027556752044454
82,11.87590852601637,10.733119158556597,32.38297694507498
83,11.909313276341265,10.733119158556597,32.785524446806434
84,11.947417221190182,10.741579902743867,33.17171362682224
85,11.975016030111307,10.741579902743867,33.458756444602955
86,12.026239994932398,10.758831333758922,33.83184019055027
87,12.048846338902987,10.76066901799485,34.198140569693365
88,12.050684023138915,10.76066901799485,34.55060287250378
89,12.052521707374844,10.76066901799485,34.8842601870774
90,12.052521707374844,10.77481461777817,35.30329412847199
91,12.071601248916766,10.77481461777817,35.576022688494064
92,12.085153970744237,10.776652302014098,35.86472629576482
93,12.111162848141891,10.776652302014098,36.33465751986702
94,12.114065403637849,10.776652302014098,36.64968218859925
95,12.143461413563584,10.776652302014098,37.053658588547094
96,12.146363969059541,10.776652302014098,37.500999948567014
97,12.156311297553554,10.776652302014098,37.8659307948242
98,12.159213853049511,10.776652302014098,38.179815402437555
99,12.195752330177806,10.776652302014098,38.53386175221857
100,12.203309825522377,10.776652302014098,38.9735019288304
101,12.217826395760099,10.776652302014098,39.44061160168427
102,12.24643101566313,10.788960217561488,39.84029488351717
103,12.280497582670684,10.790797901797417,40.04377784985242
104,12.311277331472452,10.790797901797417,40.376014802255156
105,12.318834826817023,10.792635586033345,40.74244798495858
106,12.318834826817023,10.795538141529303,41.183744717314134
107,12.347763862216077,10.795538141529303,41.529550283006145
108,12.37087791524328,10.797375825765233,41.88630179482988
109,12.37411340323122,10.797375825765233,42.329609885905136
110,12.37734889121916,10.797375825765233,42.65032676837781
111,12.383909983757523,10.797375825765233,43.17893792981975
112,12.397695062159881,10.799213510001161,43.46994784142408
113,12.40491904802388,10.80105119423709,43.945490410093875
114,12.412143033887876,10.80105119423709,44.32991596006937
115,12.421204703987803,10.80105119423709,44.7937539691818
116,12.4284286898518,10.802888878473018,45.13801883142919
117,12.447361494899354,10.802888878473018,45.46689868677007
118,12.454918990243925,10.802888878473018,45.745272346414026
119,12.49462768680332,10.804726562708947,46.059665020115844
120,12.497530242299277,10.806564246944877,46.37079912311542
121,12.548829960044943,10.808401931180805,46.75998781799694
122,12.575067986217709,10.808401931180805,47.167885742544414
123,12.601306012390477,10.810239615416734,47.43639126259676
124,12.603143696626406,10.810239615416734,47.822433878711536
125,12.627515858044955,10.810239615416734,48.17993631867806
126,12.63779982266862,10.810239615416734,48.52145082751513
127,12.6671218094509,10.812077299652662,48.744284413882504
128,12.707112170854874,10.812077299652662,49.13187569928262
129,12.717572221695402,10.81391498388859,49.47273444715035
130,12.729976935726821,10.81575266812452,49.77931659194421
131,12.73505010795069,10.81575266812452,50.0938781218624
132,12.73828559593863,10.81759035236045,50.421815612382865
133,12.794284698891556,10.832440027117084,50.83939717328294
134,12.794284698891556,10.834277711353014,51.20603098208611
135,12.794284698891556,10.834277711353014,51.5376447305148
136,12.807837420719029,10.834277711353014,51.96620189521907
137,12.82943491431053,10.834277711353014,52.35752616388542
138,12.83557295779443,10.836115395588942,52.762653257901114
139,12.838808445782368,10.83795307982487,53.201572855344445
140,12.846281614258194,10.8397907640608,53.53991377185828
141,12.846281614258194,10.8397907640608,53.93184339973934
142,12.848119298494122,10.841628448296728,54.462656719821055
143,12.848119298494122,10.841628448296728,54.82940304481067
144,12.848119298494122,10.841628448296728,55.235926877239855
145,12.848119298494122,10.841628448296728,55.5395866334916
146,12.851354786482062,10.841628448296728,55.87725932868695
147,12.873796170763034,10.841628448296728,56.30676705812332
148,12.896237555044006,10.850089192483997,56.660607270441844
149,12.903461540908003,10.850089192483997,56.937480742946796
150,12.918114849747937,10.851926876719926,57.38564065891525
151,12.946956779830703,10.851926876719926,57.774667535604166
152,13.001357786247539,10.860841056911475,58.12263441967859
153,13.019778527492573,10.860841056911475,58.44323969343977
154,13.031240193844457,10.869755237103025,58.77085535743472
155,13.035477874332344,10.869755237103025,59.162612217225444
156,13.08597894106956,10.869755237103025,59.44932208483537
157,13.110583190664439,10.869755237103025,59.92858425541353
158,13.14836174315246,10.869755237103025,60.292998963503166
159,13.159113607579936,10.873992917590913,60.786662819665864
160,13.180082753187103,10.873992917590913,61.1660864404735
161,13.205101673854116,10.873992917590913,61.624691055809386
162,13.212659169198687,10.88290709778246,61.9546283598165
163,13.224714134614306,10.88290709778246,62.336714726135746
164,13.228951815102192,10.88290709778246,62.57797878365305
165,13.228951815102192,10.88290709778246,62.956526722368736
166,13.231854370598152,10.88290709778246,63.33988340775166
167,13.236092051086038,10.88290709778246,63.74659224543738
168,13.239327539073978,10.88290709778246,64.02960626704244
169,13.239327539073978,10.88290709778246,64.4179599139053
170,13.239327539073978,10.88290709778246,64.78342304991
171,13.239327539073978,10.88290709778246,65.22720676710132
172,13.239327539073978,10.910193539526862,65.61758813740121
173,13.239327539073978,10.910193539526862,65.9066366922847
174,13.239327539073978,10.910193539526862,66.41882313046993
175,13.246885034418549,10.910193539526862,66.80729896595616
176,13.246885034418549,10.910193539526862,67.14620493510213
177,13.246885034418549,10.910193539526862,67.52843908190377
178,13.246885034418549,10.910193539526862,67.91770976847451
179,13.274157398251143,10.910193539526862,68.29262949820182
180,13.274157398251143,10.910193539526862,68.70014445330312
181,13.274157398251143,10.910193539526862,68.88931480249927
182,13.274157398251143,10.910193539526862,69.22697619643823
183,13.274157398251143,10.910193539526862,69.59044704933756
184,13.274157398251143,10.910193539526862,69.94522797659634
185,13.274157398251143,10.910193539526862,70.24383884542127
186,13.28138138411514,10.931603814107262,70.47700290892092
187,13.28893887945971,10.931603814107262,70.65662334115682
188,13.296496374804281,10.931603814107262,71.08929251229054
189,13.304053870148852,10.931603814107262,71.4424126385079
190,13.312968050340398,10.931603814107262,71.84653944104981
