Time(Iteration),PHELinearBandit
0,0.5035169097674717
1,0.9333002094766781
2,1.425074036536688
3,1.8451822041363066
4,2.384112351126848
5,2.765073861646274
6,3.1698040920906783
7,3.5555936732406273
8,3.9775435468995104
9,4.385523655082372
10,4.906082244698939
11,5.1954352622906
12,5.6188413210516215
13,6.146741392359386
14,6.625523807472294
15,6.931314627692193
16,7.406224105498749
17,7.7974252913768165
18,8.293408137001554
19,8.727183088516593
20,9.217666225632833
21,9.629310045287825
22,9.98553264599078
23,10.394029596489613
24,10.708619668971783
25,10.918278704440624
26,11.24572134605702
27,11.48193082767222
28,11.715509115871011
29,11.848245167245278
30,12.02147039042511
31,12.31435774513094
32,12.57769342914791
33,12.732462888038798
34,13.026636318326979
35,13.370736698646306
36,13.576859510066402
37,13.859493842947083
38,14.123095516765389
39,14.39385978796995
40,14.738248429048053
41,15.0825262169609
42,15.329081001586161
43,15.651778687633799
44,15.941680313737763
45,16.291609798376044
46,16.622008756802295
47,16.87446930990334
48,17.216731194350498
49,17.59885787192187
50,17.90927429496762
51,18.174468339357425
52,18.500825945563527
53,18.91976479253878
54,19.142081054701556
55,19.474137498465367
56,19.73812836211632
57,20.09804703186001
58,20.393141265115826
59,20.74318568559243
60,21.102909327424136
61,21.39741324374788
62,21.77393506222419
63,22.007821736876796
64,22.30865118150799
65,22.662187482421448
66,23.01978126828468
67,23.49530134680207
68,23.6917591512084
69,23.99700323168254
70,24.326547774674623
71,24.68185394399275
72,25.0055833148841
73,25.32040807629235
74,25.64873993813101
75,25.862266967157847
76,26.13092711613306
77,26.479392337366654
78,26.7257178472676
79,27.037349180277708
80,27.354417550218642
81,27.70145998159263
82,28.014510033148742
83,28.298668160557675
84,28.5895768695377
85,28.931962018779632
86,29.238461729480793
87,29.561191373184084
88,29.93436283844968
89,30.222456775923526
90,30.596489625461935
91,30.930144869293194
92,31.15193885584061
93,31.4402224604452
94,31.75741016072987
95,31.933120131335784
96,32.35756321079295
97,32.67092188077636
98,33.119188016292256
99,33.37530062183633
100,33.70884361538988
101,34.08453930735792
102,34.42299177565715
103,34.70819139942366
104,35.00060410272891
105,35.29891154912319
106,35.60269922318055
107,35.88765242294665
108,36.12715473000311
109,36.417172276986044
110,36.66040902009187
111,36.79297918653474
112,37.09650623712561
113,37.35414587561671
114,37.58668069798981
115,37.88755951796686
116,38.07799315837845
117,38.26872787610537
118,38.552130761339846
119,38.70943327918033
120,39.04249583238385
121,39.41940966992594
122,39.758169597165185
123,40.0606516761678
124,40.39533003616678
125,40.7019226664341
126,40.921034112535835
127,41.271929967623244
128,41.60101591558713
129,41.91588069292934
130,42.21429064198064
131,42.42930999875977
132,42.675671209601774
133,42.8890794656486
134,43.14858803108331
135,43.49894595453262
136,43.74682155313705
137,43.99820564455858
138,44.26023949377979
139,44.59916137869027
140,44.92615512087776
141,45.31112659033402
142,45.58508609247557
143,45.894198340722745
144,46.175799321765105
145,46.505052389231146
146,46.7477115632914
147,47.10785294522155
148,47.445289808948665
149,47.724463764206895
150,47.94869511155928
151,48.15464764634656
152,48.283211950234474
153,48.5721658304482
154,48.82870223357747
155,49.195104185475124
156,49.40925398916518
157,49.550620427369736
158,49.766664605786296
159,50.04753524947159
160,50.25405711665831
161,50.47313929854529
162,50.56365733188892
163,50.75651156798636
164,51.16883181604221
165,51.41293653830947
166,51.73755216962729
167,51.976632910897955
168,52.22748706137609
169,52.42090375552342
170,52.69893671182647
171,52.96995502362324
172,53.29659496161113
173,53.41359150081579
174,53.65586708087793
175,53.773246293470194
176,54.110470246364194
177,54.43260854005772
178,54.70917198405575
179,55.03646681433586
180,55.20684997653903
181,55.379261542835174
182,55.57557015797433
183,55.74007732238606
184,55.97846476279485
185,56.243057228128784
186,56.44658263619842
187,56.66512142329142
188,56.91890680761511
189,57.14197054967143
190,57.433421174383284
191,57.677723960370415
192,57.848711698836965
193,58.15712021288613
194,58.434819814526904
195,58.728206639433225
196,58.879319119662014
197,59.23635749098022
198,59.46672520516952
199,59.68120680937028
200,59.92371312635591
201,60.197617605236
202,60.54539126702889
203,60.64399320231438
204,60.82815262000148
205,61.068384322486
206,61.31446726400029
207,61.6678750822983
