Time(Iteration),UCBLinearBandit
0,0.2214997859092917
1,0.5112645839249974
2,0.7630132402558836
3,1.0264574307878207
4,1.3270669873081506
5,1.3821119642923954
6,1.4120671632675836
7,1.522317574104639
8,1.579486605838539
9,1.6187713498168494
10,1.6816616503476847
11,1.7642192166381316
12,1.8181245085054882
13,1.8229400323906053
14,1.8725118661688256
15,1.9174506333687407
16,1.9781475334802383
17,2.055005797824177
18,2.118324855079387
19,2.1710940174460283
20,2.2198201303572906
21,2.240994704712834
22,2.2813306524554493
23,2.286146176340566
24,2.2985160284442303
25,2.2985160284442303
26,2.3658119564474216
27,2.422954461130412
28,2.4515645292400374
29,2.459118857458585
30,2.474609057212387
31,2.474609057212387
32,2.4926468248336944
33,2.510827377571635
34,2.5368174758122954
35,2.558635146303266
36,2.6010852174680053
37,2.605900741353122
38,2.61345506957167
39,2.621009397790217
40,2.625824921675334
41,2.625824921675334
42,2.6381947737789986
43,2.6381947737789986
44,2.645749101997546
45,2.6654427177388613
46,2.6772173639761085
47,2.6990350344670793
48,2.7132983767395027
49,2.732991992480818
50,2.7589820907214784
51,2.7637976146065952
52,2.768613138491712
53,2.7828764807641355
54,2.7876920046492524
55,2.7876920046492524
56,2.7925075285343697
57,2.8533764348495407
58,2.860930763068088
59,2.8791113158060293
60,2.8988049315473443
61,2.8988049315473443
62,2.8988049315473443
63,2.903620455432461
64,2.948521718796673
65,2.9533372426817897
66,2.9533372426817897
67,2.9750683577877233
68,2.996799472893657
69,3.0016149967787737
70,3.0110628151660803
71,3.0186171433846276
72,3.0307564309073953
73,3.0425310771446425
74,3.0425310771446425
75,3.0500854053631903
76,3.0500854053631903
77,3.0500854053631903
78,3.0500854053631903
79,3.0500854053631903
80,3.0500854053631903
81,3.0500854053631903
82,3.0595332237504964
83,3.0595332237504964
84,3.08500724684488
85,3.097146534367648
86,3.097146534367648
87,3.1141013457755324
88,3.1189168696606493
89,3.126471197879197
90,3.131286721764314
91,3.1361022456494307
92,3.1675640552954794
93,3.1675640552954794
94,3.1675640552954794
95,3.1807862990316695
96,3.2015628709864075
97,3.2147851147225976
98,3.2328228823439047
99,3.283065109344988
100,3.2962873530811785
101,3.2962873530811785
102,3.2962873530811785
103,3.324897421190804
104,3.324897421190804
105,3.324897421190804
106,3.324897421190804
107,3.324897421190804
108,3.3460719955463474
109,3.359294239282538
110,3.372516483018728
111,3.372516483018728
112,3.372516483018728
113,3.372516483018728
114,3.372516483018728
115,3.395897619353458
116,3.395897619353458
117,3.400713143238575
118,3.400713143238575
119,3.400713143238575
120,3.400713143238575
121,3.400713143238575
122,3.400713143238575
123,3.400713143238575
124,3.400713143238575
125,3.400713143238575
126,3.400713143238575
127,3.4055286671236913
128,3.4130829953422386
129,3.4130829953422386
130,3.417898519227355
131,3.422714043112472
132,3.4275295669975883
133,3.4323450908827047
134,3.446608433155128
135,3.4742368042803755
136,3.483684622667682
137,3.483684622667682
138,3.4885001465527985
139,3.4885001465527985
140,3.5332041467553106
141,3.5544266113798644
142,3.5544266113798644
143,3.5544266113798644
144,3.5544266113798644
145,3.5544266113798644
146,3.5761577264857975
147,3.5761577264857975
148,3.583712054704345
149,3.640300465969679
150,3.640300465969679
151,3.640300465969679
152,3.655790665723481
153,3.671280865477283
154,3.6819555413459684
155,3.69744574109977
156,3.7081204169684554
157,3.7187950928371407
158,3.729469768705826
159,3.7401444445745113
160,3.7508191204431967
161,3.758373448661744
162,3.758373448661744
163,3.8087000013593992
164,3.8508137299354965
165,3.8508137299354965
166,3.8508137299354965
167,3.8508137299354965
168,3.8791269259629986
169,3.8791269259629986
170,3.8791269259629986
171,3.8791269259629986
172,3.8791269259629986
173,3.8791269259629986
174,3.889801601831684
175,3.889801601831684
176,3.889801601831684
177,3.889801601831684
178,3.889801601831684
179,3.889801601831684
180,3.889801601831684
181,3.9019408893544516
182,3.9019408893544516
183,3.9019408893544516
184,3.9019408893544516
185,3.9019408893544516
186,3.9019408893544516
187,3.9019408893544516
188,3.9019408893544516
189,3.9019408893544516
190,3.9019408893544516
191,3.9019408893544516
192,3.9019408893544516
193,3.9019408893544516
194,3.9019408893544516
195,3.9019408893544516
196,3.9019408893544516
197,3.906756413239568
198,3.906756413239568
199,3.906756413239568
200,3.906756413239568
201,3.906756413239568
202,3.906756413239568
203,3.906756413239568
204,3.906756413239568
205,3.906756413239568
206,3.906756413239568
207,3.906756413239568
208,3.906756413239568
209,3.906756413239568
210,3.906756413239568
211,3.906756413239568
212,3.906756413239568
213,3.906756413239568
214,3.906756413239568
215,3.906756413239568
216,3.906756413239568
217,3.906756413239568
218,3.906756413239568
219,3.906756413239568
220,3.906756413239568
221,3.906756413239568
222,3.906756413239568
223,3.906756413239568
224,3.906756413239568
225,3.906756413239568
226,3.906756413239568
227,3.906756413239568
228,3.906756413239568
229,3.911571937124685
230,3.911571937124685
231,3.911571937124685
232,3.9163874610098013
233,3.9163874610098013
234,3.9163874610098013
235,3.9163874610098013
236,3.9163874610098013
