Time(Iteration),UCBLinearBanditTheta
91,0.36517605411261966
92,0.3649166219799933
93,0.36504219387944514
94,0.3645544980638729
95,0.36540349439099995
96,0.36528641748686597
97,0.3651917327095243
98,0.3647763024111208
99,0.36485178670327184
100,0.36531297342743596
101,0.36539524800311984
102,0.36510064388698116
103,0.36524619311908907
104,0.36273527104225817
105,0.362697949001373
106,0.36254739696357496
107,0.3624572025149663
108,0.36257513691371207
109,0.36242359143648045
110,0.3630087397831096
111,0.3618887657047973
112,0.35990399410148594
113,0.3599383077354531
114,0.3594844164652272
115,0.35953623168563664
116,0.3594945470044134
117,0.3589103988492398
118,0.35849479874832746
119,0.35824862072013147
120,0.35829773371035467
121,0.35815612655917234
122,0.3578652100202057
123,0.3576475530521903
124,0.35778974239476624
125,0.3578711326728341
126,0.3586980935485824
127,0.35792263153146625
128,0.35452803900199986
129,0.35380930432991303
130,0.3538780251220063
131,0.3540864698745875
132,0.3542343816211285
133,0.35209033640082044
134,0.3520781885121863
135,0.3520362739010552
136,0.35213761944137123
137,0.35204054654333505
138,0.35233052409552407
139,0.35165267339739026
140,0.3516633467560978
141,0.3517957734739049
142,0.35152621631141856
143,0.35153635575503805
144,0.3515431796975014
145,0.35159118935192146
146,0.351196242585743
147,0.34957847260881464
148,0.3493632904842906
149,0.3492855944295707
150,0.3488209634286239
151,0.3487919715321288
152,0.3487994701723765
153,0.3489810613621423
154,0.34894871343296047
155,0.3490179033742183
156,0.3489271264229756
157,0.3486110791514446
158,0.3485847559241887
159,0.3484050682888582
160,0.34906478330584234
161,0.3487780776761843
162,0.34879741354264154
163,0.3487845375683933
164,0.3487493498108241
165,0.3487451795639215
166,0.3490443130152532
167,0.3472023801959913
168,0.34689813154336313
169,0.34665330254936916
170,0.346402354730328
171,0.3463884668157949
172,0.3458957036553985
173,0.3458881697383173
174,0.34584117474624165
175,0.34586838013794485
176,0.3456341892061906
177,0.3454494603996512
178,0.34580628445007566
179,0.34556268322214634
180,0.3453606231938775
181,0.3453904397392856
182,0.34543199810954217
183,0.3454208278675384
184,0.3454726121601858
185,0.3454565347071851
186,0.3454069174073711
187,0.34541682191214584
188,0.34532107906812687
189,0.34503009905798565
190,0.34494984937304596
191,0.34500362042696175
192,0.3449417180780426
193,0.344905829923479
194,0.34456208596370547
195,0.3436434812542701
196,0.34361999153240863
197,0.34358864252537535
198,0.34368260169916043
199,0.343674137162693
200,0.3441084746663594
201,0.34398515111641376
202,0.34398398422413434
203,0.34392902473791637
204,0.34336276109406627
205,0.34335598796358147
206,0.3433668074709804
207,0.3433367255293477
208,0.3433283207473307
209,0.3431500714871604
210,0.3439307112793088
211,0.3439139613094527
212,0.3439437380742723
213,0.34396278069723557
214,0.34409533178045076
215,0.3441630620220509
216,0.3439779770974527
217,0.34397206206401015
218,0.344003538946164
219,0.3440024011995791
220,0.34400969847043844
221,0.34400217204168515
222,0.3439602914218508
223,0.3440097200596311
224,0.3439926055574679
225,0.34401795453724027
226,0.34401546489168044
227,0.34402456534313924
228,0.34403224133185123
229,0.3440517078468122
230,0.34401602826710664
231,0.3440011560873586
232,0.34400142551639046
233,0.3440302504733306
234,0.3443903032613331
235,0.3449249805617921
236,0.34493172717878534
237,0.34493177301220257
238,0.34498078591075065
239,0.3449705914991378
240,0.3449968967442768
241,0.34499335271729026
242,0.34500596816210727
243,0.3450184547832933
244,0.34501700706888894
245,0.3450040548082682
246,0.3449994086594078
247,0.344995164526216
248,0.3450022532373999
249,0.344997613961054
250,0.34531600721990274
251,0.34533294789577784
252,0.34516900402989203
253,0.3451671000121931
254,0.34518480489022263
255,0.34519037098473165
256,0.34525316045430604
257,0.34528815831927623
258,0.3452586420655768
259,0.3456329030416009
260,0.34564789310522154
261,0.3446730000816399
262,0.3447910429641215
263,0.3447986059784339
264,0.34480999590977546
265,0.3445866857306329
266,0.3446115156995573
267,0.3445966996302047
268,0.344349194680673
269,0.3443810326540813
270,0.34438051174749224
271,0.34487849187416575
272,0.3446303671119442
273,0.3446184363131296
274,0.3446312519064151
275,0.34461177026842
276,0.34459812760738456
277,0.34452680272908054
278,0.3445429627805628
279,0.3444802750235609
280,0.3444501713499749
281,0.34445766203761397
282,0.3444696895986822
283,0.3444724393466524
284,0.3444544919388035
285,0.3444456075332505
286,0.3444498433750284
287,0.3444461499892214
288,0.34445795466125206
289,0.34446461360194436
290,0.3444653569418181
291,0.34447230845495086
292,0.34445148017911476
293,0.3444390546325885
294,0.34444398253892883
295,0.34445774597265644
296,0.3448628345500888
297,0.34483023006387403
298,0.3449355187068915
299,0.3449022109102149
300,0.3449047391701761
301,0.3448215840920955
302,0.3448362860741521
303,0.3448487458826715
304,0.3448685465630076
305,0.3448766389476547
306,0.34485945580527455
307,0.3448801081169606
308,0.3448777071080473
309,0.344886740832986
310,0.34489788648437103
311,0.3449088311637163
312,0.3449161183339172
313,0.34488686030283666
314,0.34488487148149793
315,0.34489180920004786
316,0.3449001349846754
317,0.3448977805496771
318,0.34489496867164204
319,0.34488567179835283
320,0.3448761635222617
321,0.34487888651704346
322,0.3448828395737446
323,0.34490251277047956
324,0.3448975651283138
325,0.34488248893802587
326,0.34488028324811737
327,0.34487970187735373
328,0.34488428146378475
329,0.34488873962754435
330,0.34489445644033284
331,0.34489585553285856
332,0.3448938901803412
333,0.34477201624709064
334,0.34474383761246186
335,0.3426654458210394
336,0.34267415858864225
337,0.34197538226325974
338,0.3419750787777486
339,0.34197738551635676
340,0.3422700446542843
341,0.3422618029212854
342,0.3422580987020611
343,0.3421807920791734
344,0.34223513906187886
345,0.34224166891685703
346,0.3422482245893078
347,0.34213093524467875
348,0.34212921983136096
349,0.34212802678235865
350,0.34214445511250274
351,0.3421383235351672
352,0.34214697465783794
353,0.34214460154146414
354,0.34228671935693344
355,0.3422855603022818
356,0.3422823085747101
357,0.34239527180718965
358,0.3423920094817756
359,0.3423915895440289
360,0.34237955843651086
361,0.34235701344414793
362,0.34235924139492663
363,0.3423536017116021
364,0.3423475305998449
365,0.3423617750298409
366,0.34236039973840005
367,0.34235312449829886
368,0.3424477669323026
369,0.342445566403882
370,0.3424469545622066
371,0.3424475910913399
372,0.34244614393324957
373,0.3424398767669905
374,0.3424317017133959
375,0.34243233179685284
376,0.34243185452935515
377,0.3424357857334369
378,0.3424346480035734
379,0.34243893747330423
380,0.3424361079586937
381,0.3424303824527465
382,0.34243295773996585
383,0.3424418772737797
384,0.3424373879333512
385,0.3424348759043655
386,0.3424332852783774
387,0.3419625935585286
388,0.34196696294160045
389,0.3419687590415501
390,0.34195749768961436
391,0.3419203168055673
392,0.3419091363666056
393,0.34198702445393103
394,0.34198468015633493
395,0.34197281548817376
396,0.3419766945794788
397,0.3419875320742749
398,0.3419847894028206
399,0.3419783516274376
400,0.34197124739975815
401,0.3419744461126414
402,0.3420375969087136
403,0.3420412987932187
404,0.342057501253893
405,0.34206286818776743
406,0.34205367038591716
407,0.3420460715585234
408,0.34137094858731165
409,0.3413750993641872
410,0.34137423798640276
411,0.3413707858956999
412,0.3413703367557244
413,0.34106223402961217
414,0.3410648309128579
415,0.3410545897758661
416,0.34113056842990086
417,0.3411228848163418
418,0.3411244327471149
419,0.34099835390247557
420,0.3408572681411245
421,0.34085809294822406
422,0.33996305884624356
423,0.3395690905612727
424,0.33958405683936543
425,0.3395746674483801
426,0.33957078923559464
427,0.33956868507862104
428,0.3395617600817492
429,0.3395602499361338
430,0.3395572934148857
431,0.3395613029028003
432,0.3395575441464388
433,0.33955175825707085
434,0.33954653256998724
435,0.33955226490962576
436,0.3395598258351521
437,0.33955806816843237
438,0.3394561053544056
439,0.3395458176658831
440,0.337075699815124
441,0.3370810786907807
442,0.3370765052071526
443,0.3370710858088922
444,0.3370706362502275
445,0.33707045981344536
446,0.33707096634645417
447,0.33707367988604525
448,0.3364517165792333
449,0.3364529126961712
450,0.3364501888218582
451,0.3364481163250753
452,0.3358629981106263
453,0.33586449382201183
454,0.3358531295370938
455,0.3358563721754742
456,0.33585778883221756
457,0.33585305514154296
458,0.33585801160905154
459,0.33585963589114814
460,0.3358541869679246
461,0.335856616374124
462,0.3358586302574522
463,0.33586101772324256
464,0.3358571518242156
465,0.33586002234224666
466,0.3358605919547701
467,0.3358631126178879
468,0.3358632872936025
469,0.33586884252284677
470,0.33586465397342596
471,0.3358704370397001
472,0.33589272863232356
473,0.3358159602556971
474,0.3356100368616795
475,0.33561605032328706
476,0.3356239916471062
477,0.3356262915934664
478,0.3356222907157021
479,0.33561200289903026
480,0.3355838895922514
481,0.33558412839470464
482,0.3355786750143905
483,0.33558236459054336
484,0.3355753057089119
485,0.33557654522781677
486,0.3355733930510599
487,0.3365485677616539
488,0.3365495619001614
489,0.3365473288918312
490,0.336546527128203
491,0.3365472362966973
492,0.3365493378381457
493,0.3365484453246277
494,0.3365467538625061
495,0.33653960921438875
496,0.33656165695326556
497,0.3365401403221583
498,0.3365412748092192
499,0.3365428742942
500,0.3365351915290574
501,0.33651823765818145
502,0.3365218222590354
503,0.33650879819702134
504,0.3365108902107531
505,0.3365014875572562
506,0.3365186502479133
507,0.3365098641329032
508,0.336500388648432
509,0.33650074045670014
510,0.3366126025108331
511,0.3366132208659875
512,0.33664582975344504
513,0.3366539162656424
514,0.33677848134351307
515,0.33670283338989515
516,0.3366391975864479
517,0.3366415999895608
518,0.3366444375420418
519,0.3366403853132719
520,0.3366518793047547
521,0.33665230274395064
522,0.3366542477621689
523,0.33642056255133057
524,0.3364189660730984
525,0.33641662455261256
526,0.33641593974569173
527,0.33641393631752303
528,0.33641308991431845
529,0.33641225158121985
530,0.3364134929061689
531,0.3364147472484795
532,0.33641417538368745
533,0.3364124091097377
534,0.336460262281426
535,0.336506672660492
536,0.33650435226908826
537,0.33649641421327103
538,0.33649305494931636
539,0.33648895114671457
540,0.33648630028614446
541,0.33648811564169956
542,0.3364865419865504
543,0.3364917812167092
544,0.33648614017130274
545,0.33648013682063527
546,0.33648883082238673
547,0.3364886794177182
548,0.3364340586387115
549,0.33644516087868925
550,0.33645000261604036
551,0.33645072778840507
552,0.3364489546255235
553,0.33651182698495397
554,0.3365102130095453
555,0.3365127215689353
556,0.3365107433088444
557,0.3365121784745243
558,0.33651371562567023
559,0.33651451920696474
560,0.33651331922791405
561,0.3365156290939294
562,0.33651569180610746
563,0.33651597821337387
564,0.33651428092568864
565,0.3365151120722421
566,0.33651095158866784
567,0.33650818739310917
568,0.3365113691822705
569,0.336510756303547
570,0.3365079332786368
571,0.3365017732051879
572,0.3365000130741141
573,0.3365001133242263
574,0.33650206137225575
575,0.33651528175830886
576,0.33652117665772247
577,0.3364262294771472
578,0.3364293085787317
579,0.33642823988460063
580,0.3364215760578947
581,0.33641580959547246
582,0.3364075568699338
583,0.3364098759175969
584,0.3364087885486865
585,0.33640757153431433
586,0.3364046757788214
587,0.33640242180440894
588,0.3364040291852299
589,0.3364005573833841
590,0.3362213385934288
591,0.3362221282697685
592,0.3361547324292725
593,0.3361547174477032
594,0.3361773294814005
595,0.33617613896172116
596,0.33617589716903606
597,0.3361835588658386
598,0.3361848042588999
599,0.3362002922680382
600,0.3362015213131242
601,0.33631986071338665
602,0.3363542604553446
603,0.33631729016941575
604,0.33631472002856705
605,0.33631219397783013
606,0.33631174208438486
607,0.33628307667620627
608,0.33540737864826886
609,0.33518262191554454
610,0.3349189311643507
611,0.3349167536119508
612,0.3349174915730446
613,0.33491473651834386
614,0.3349151055888825
615,0.33491500915028116
616,0.3349188258219377
617,0.3349167524515151
618,0.3349117610286083
619,0.33491407641703946
620,0.3349116415589597
621,0.3349128608453108
622,0.3349084984265468
623,0.3349146742641229
624,0.3349115457369042
625,0.3349180783433296
626,0.3349198154923057
627,0.33491965900590104
628,0.3349174223495615
629,0.33491714304459796
630,0.3349195483637662
631,0.33491670669875495
632,0.3349183639416552
633,0.3349183464977884
634,0.3348689181401495
635,0.3348697166856228
636,0.3348708130681296
637,0.3348675059848626
638,0.33486606313092304
639,0.33486778422150876
640,0.3348214759259073
641,0.3346234249979494
642,0.33462406901986974
643,0.33462605015274527
644,0.33461881953287825
645,0.3346221957948539
646,0.334622330697841
647,0.3346199583551564
648,0.33462235329702966
649,0.3346218570348544
650,0.3346161668848627
651,0.33461620311190937
652,0.3346147871319053
653,0.33461317031315513
654,0.3346130383888924
655,0.3346136155331019
656,0.33461389306831857
657,0.3346105071653473
658,0.33461294212727855
659,0.33461626745517964
660,0.3346170495672115
661,0.33461818343589683
662,0.3346178577735345
663,0.3346136505230653
664,0.3346148092208674
665,0.3346151885121777
666,0.33461464792906853
667,0.3346134261630671
668,0.334613190594875
669,0.3346131719878824
670,0.33461449118306386
671,0.33461114556310173
672,0.334611385203638
673,0.3346129775065093
674,0.3346132245556611
675,0.33461127400503443
676,0.3346112661267433
677,0.3346107723040732
678,0.3346100633155801
679,0.3346086056055967
680,0.3346114084104876
681,0.3346137368122929
682,0.33461215332369865
683,0.33461373995257504
684,0.3346146130342946
685,0.33461836740373163
686,0.3346142679990617
687,0.3346145347636713
688,0.3346141373883936
689,0.3346124059725444
690,0.3346136142675783
691,0.3346115316095257
692,0.33461120437334574
693,0.3346129389919292
694,0.33461302807556026
695,0.33461200926391277
696,0.33461543383056147
697,0.333970847358089
698,0.3339683819024919
699,0.3339666596605874
700,0.3339670536058899
701,0.3339664829843857
702,0.3339651209193274
703,0.333967278355041
704,0.33396709595300095
705,0.3339690751010258
706,0.3339702519493143
707,0.33397235599352393
708,0.3339715641463572
709,0.33397090156374
710,0.33396950573556794
711,0.33397014457319024
712,0.33396661966277424
713,0.33396415079423375
714,0.3339646042918944
715,0.3341734863598628
716,0.3341777574234588
717,0.3341777786863777
718,0.33417759919196877
719,0.33417763159602326
720,0.3341769054524908
721,0.3341767957742151
722,0.3341784813647687
723,0.3341865784710725
724,0.3341863718389479
725,0.33418773323821405
726,0.33418824774759404
727,0.3341876677931366
728,0.33418055898107785
729,0.33418133931287153
730,0.3341855229587799
731,0.33418628616277724
732,0.3341810495367161
733,0.3341831425247353
734,0.3341833897386397
735,0.33418376746487055
736,0.3341815530003922
737,0.3341826126057736
738,0.3341837560032462
739,0.33418430957802653
740,0.33418358920181424
741,0.33418370002294334
742,0.3341836134673935
743,0.3341849838514854
744,0.3341865998125196
745,0.3341933268555311
746,0.3341937787497012
747,0.3341933401580624
748,0.3341931045429236
749,0.3341926615745783
750,0.3341770777815584
751,0.3341798207103848
752,0.3341797586560756
753,0.3341748269549526
754,0.3341629851047095
755,0.3341585651713228
756,0.3341522131748671
757,0.3341494424279662
758,0.33415846627695195
759,0.33416248203073984
760,0.3341627364785803
761,0.33418215603294754
762,0.33418403907714156
763,0.33419206268440743
764,0.33419190063035575
765,0.3341900699829261
766,0.33419028698064535
767,0.3341900761395752
768,0.3341895885505147
769,0.33418884976226576
770,0.3342066478554003
771,0.3342082212622882
772,0.33420521456561797
773,0.334219135692472
774,0.33438873648087664
775,0.3343875104837413
776,0.33438985503357144
777,0.33438943625796536
778,0.3343914027688184
779,0.3343925644531332
780,0.33439151472450657
781,0.33439377364306794
782,0.33439377240096835
783,0.33440394342809265
784,0.33440347608348137
785,0.3344140498605461
786,0.33440215805052875
787,0.334408913388267
788,0.3344003295325728
789,0.33440043537259545
790,0.3343984053562051
791,0.33439809356597106
792,0.33439852209597304
793,0.3343967141757409
794,0.33439794085363705
795,0.3343970362389529
796,0.33439490019275186
797,0.33439303321966285
798,0.33439364953034934
799,0.33439358353647963
800,0.3343918340173023
801,0.33439296846436173
802,0.33439300490692425
803,0.3343923717174578
804,0.33439784132147155
805,0.3344034592164071
806,0.33440485942013204
807,0.33440919886283427
808,0.33441078684316033
809,0.3344095466546941
810,0.3344097719249387
811,0.334412082926374
812,0.3344115136315387
813,0.33441206340347246
814,0.3344119442215755
815,0.3344141204545417
816,0.3344132767948872
817,0.3344152399735276
818,0.3344112605119608
819,0.3344108177879535
820,0.33441064600159753
821,0.3342609379632394
822,0.33322737584256445
823,0.33368574919146254
824,0.3336854061223771
825,0.33368543419766217
826,0.33372280710459296
827,0.3329272452839838
828,0.33291418325311195
829,0.3328461988297725
830,0.33284531329297196
831,0.3328445764312091
832,0.33284368599886477
833,0.3328433687854555
834,0.3328414688580261
835,0.33284170988826267
836,0.3328406142656266
837,0.33284026125048766
838,0.3328381033513037
839,0.33284734172988456
840,0.3328471904769563
841,0.3328470427096712
842,0.3328455647964291
843,0.33284604986045074
844,0.33284405872243517
845,0.33284446118536815
846,0.3328432388576181
847,0.3328450083059684
848,0.33284064290045207
849,0.3328199298140079
850,0.3328207281762477
851,0.3328294012379164
852,0.3328279172033378
853,0.33282682171719047
854,0.33282684252338174
855,0.33284068972127456
856,0.33273888324714584
857,0.33273616875894274
858,0.33272711402463007
859,0.33272170150278174
860,0.33267221620086396
861,0.3326702562523137
862,0.33266934242859997
863,0.33267051411332055
864,0.3326672838301704
865,0.3326705975450797
866,0.3326677214714556
867,0.33266592062947475
868,0.3326629642650681
869,0.3326552076568523
870,0.3326626144689767
871,0.33266662600483987
872,0.3325014796438328
873,0.3323398642756548
874,0.33224508183280255
875,0.33223331236958664
876,0.33229619054625903
877,0.3323095180877925
878,0.3323095632771845
879,0.33231009806036843
880,0.33230847584856715
881,0.3323091785387688
882,0.33230982642825563
883,0.33230877325803265
884,0.33230299924281786
885,0.3322634953749121
886,0.3322645661016266
887,0.3322463103830683
888,0.3322456960072303
889,0.3322526862666215
890,0.33225284270792754
891,0.3322532702309186
892,0.33220972027383117
893,0.3322094792774968
894,0.3322090496555213
895,0.3322074838025214
896,0.3322066743359348
897,0.3322074540678789
898,0.33220845400309934
899,0.33220849919464
900,0.3322081182288324
901,0.33220867197137505
902,0.33220829497365817
903,0.33220874071756434
904,0.3322096793724282
905,0.33220964888285576
906,0.3322105389767761
907,0.332210918274589
908,0.3322120595667414
909,0.3322129123506144
910,0.3322132117489674
911,0.3322128789747209
912,0.3322125859947715
913,0.33221254699781894
914,0.3322906712347943
915,0.3322912842208665
916,0.33229157554694577
917,0.33229149176394507
918,0.3322911792492194
919,0.3322913843078572
920,0.33229177037154056
921,0.3322917103124932
922,0.33229210236615736
923,0.3322927851709359
924,0.332289182359456
925,0.3322859269576144
926,0.3322875191499723
927,0.33155516266531404
928,0.3315562710464367
929,0.3315590385650507
930,0.3315584396200388
931,0.33156056577510573
932,0.33155838512968183
933,0.3315583516261132
934,0.3315593441053276
935,0.3315582957844371
936,0.3315578117950057
937,0.33155856366752257
938,0.3315585956707509
939,0.33155639378387536
940,0.3315609901035592
941,0.33156176348369487
942,0.33156105493628146
943,0.3315605251824394
944,0.33156102570688645
945,0.3315598142328454
946,0.3315431647543214
947,0.3315339864228403
948,0.3315390737723277
949,0.33153304374292364
950,0.3315322169682949
951,0.33152836017542586
952,0.33152821737731647
953,0.33150848940901
954,0.3315064615633974
955,0.33150657048305365
956,0.3315099414313585
957,0.33150818927210746
958,0.33150750435281906
959,0.33150654364338245
960,0.3315076169304433
961,0.33150630232425926
962,0.3315059702898959
963,0.33150611895672355
964,0.33150506647528544
965,0.3315052869001976
966,0.3315061528956583
967,0.3315050067926676
968,0.33149727860511746
969,0.33150001545113333
970,0.33150132413933947
971,0.33149750090267316
972,0.3314968623021281
973,0.33149806763559164
974,0.3314989512508651
975,0.3314981051438926
976,0.3314973927409118
977,0.3314970524930493
978,0.3314967414142268
979,0.33149726142374975
980,0.3314971525875542
981,0.33149935379304823
982,0.3314979794121539
983,0.3314995840374856
984,0.331500323929416
985,0.3315002567301561
986,0.33150000882763786
987,0.3315009156919173
988,0.331499546067942
989,0.331499577302663
990,0.3314996658286121
991,0.3314971050679474
992,0.3315003677087834
993,0.3315011856343518
994,0.33150133345653054
995,0.3315014410438234
996,0.3314998370479863
997,0.33149914312641715
998,0.33150100324769494
999,0.3315016712310185
1000,0.3315027954821337
1001,0.33149925840144684
1002,0.3314954487461161
1003,0.3314964866991977
1004,0.33149686777362636
1005,0.33149707056972894
1006,0.331497524441701
1007,0.33149814996307636
1008,0.3314888326413584
1009,0.3314937608750341
1010,0.33130686733257053
1011,0.3312886080740698
1012,0.33128879484611135
1013,0.33128580809510494
1014,0.3312867468851449
1015,0.331286806833275
1016,0.3312869305735609
1017,0.33128762623476105
1018,0.331288394806479
1019,0.3311590107490291
1020,0.3310026697409543
1021,0.33098917822345475
1022,0.33096990043597796
1023,0.33097090111301053
1024,0.33099532852196295
1025,0.3309911805412338
1026,0.3310090579946595
1027,0.33100947267519976
1028,0.33100889281676704
1029,0.3310036039790677
1030,0.33099763057666676
1031,0.3309978097161555
1032,0.3309962047197898
1033,0.33099543498835765
1034,0.33099225844104296
1035,0.33099600254496053
1036,0.3309923081345808
1037,0.33099020334393164
1038,0.33099512976505485
1039,0.3309966543357777
1040,0.33100208414165744
1041,0.33100594077199874
1042,0.33100734857333575
1043,0.33100515470420266
1044,0.33100578011693643
1045,0.33099938994134825
1046,0.33099793060656285
1047,0.33099921316450004
1048,0.3310022275188004
1049,0.33098593444332486
1050,0.3309866818549021
1051,0.3309845521935762
1052,0.3309134374758063
1053,0.330968165192712
1054,0.3248971276883311
1055,0.3247704044613272
1056,0.3248397056705914
1057,0.32484171855049254
1058,0.3248420973968237
1059,0.3248426322816506
1060,0.3248427192209423
1061,0.324841135469471
1062,0.32483891727208547
1063,0.32484017614027644
1064,0.3248419350827473
1065,0.32484321902698493
1066,0.3248435902169711
1067,0.3248428915364144
1068,0.3248434913238096
1069,0.32483844702677517
1070,0.3248385550202375
1071,0.3248382430302289
1072,0.3248396788332382
1073,0.3248396652874895
1074,0.3248403851723368
1075,0.3248410606960266
1076,0.32484139888573405
1077,0.3248418116054763
1078,0.3248421509161075
1079,0.3248409139624301
1080,0.3248388927270867
1081,0.324839396522888
1082,0.3248390002648087
1083,0.3248435254966772
1084,0.3248432290117576
1085,0.3248426499260638
1086,0.32484326720280876
1087,0.32484441195420954
1088,0.3248439238699737
1089,0.3248426413743317
1090,0.3248435907696867
1091,0.32484379789355106
1092,0.3248439065888714
1093,0.3248438987084129
1094,0.32484528994023726
1095,0.32484634289167286
1096,0.3248469178397684
1097,0.32485660606422967
1098,0.324856743513474
1099,0.3248566907250262
1100,0.3248570269252474
1101,0.3248571523352135
1102,0.3248567280764164
1103,0.3248577303239207
1104,0.32485859693379776
1105,0.3248600891132388
1106,0.32486307326782016
1107,0.324863540117195
1108,0.32486009698130747
1109,0.32485902506410297
1110,0.3248586543682245
1111,0.3248611877093698
1112,0.3248927541894345
1113,0.32488700249190466
1114,0.32488776219250565
1115,0.3248857895150895
1116,0.32488570620649604
1117,0.3248878869086439
1118,0.32488722977876916
1119,0.32488946699226595
1120,0.32444643573978865
1121,0.32444275446554677
1122,0.32444670478822146
1123,0.3244445672804989
1124,0.32467483910534034
1125,0.32467192835566
1126,0.3246710794942946
1127,0.32467410337693164
1128,0.3246730901779137
1129,0.3246738197066298
1130,0.3246770092472057
1131,0.3246789660663886
1132,0.32467806518911113
1133,0.32468016179567
1134,0.32467813505731946
1135,0.3246789599188468
1136,0.3246795057548892
1137,0.32467797536421605
1138,0.3246777357273498
1139,0.32467789096361227
1140,0.3246820732273638
1141,0.32468125563436634
1142,0.32468148373605044
1143,0.32468198026967443
1144,0.32468088644741
1145,0.32468304907665363
1146,0.32468317646663036
1147,0.32471714451041406
1148,0.32471738610933226
1149,0.32471377442345856
1150,0.3247138156410901
1151,0.3247139913998368
1152,0.32471250804632057
1153,0.3247109839479428
1154,0.32471015349394444
1155,0.3247108527664223
1156,0.3247114913406498
1157,0.3247104798190643
1158,0.32471578817192714
1159,0.3247141860945116
1160,0.3247127407694685
1161,0.32471141105910106
1162,0.3247120241541276
1163,0.32471026162810396
1164,0.32471349557794743
1165,0.32456368476875647
1166,0.3245629265322288
1167,0.32456320080618467
1168,0.3245627352681627
1169,0.3245678809908768
1170,0.32456496486367364
1171,0.3245641492651469
1172,0.32456491779488755
1173,0.3245655417179572
1174,0.32456557152173615
1175,0.3245647674080374
1176,0.32456520861813615
1177,0.32456537557579135
1178,0.32456615445905795
1179,0.3245660831915459
1180,0.3245655925722759
1181,0.3245655428420698
1182,0.3245656003255559
1183,0.32456664173776617
1184,0.3245668583338215
1185,0.3245614553281288
1186,0.32456169898240794
1187,0.324562209392146
1188,0.324561401912288
1189,0.3245624713515567
1190,0.32456117937431594
1191,0.3245580530787965
1192,0.32456259985762437
1193,0.3245625542221845
1194,0.324563492079437
1195,0.3245626307713645
1196,0.32456226233231755
1197,0.3245039448993662
1198,0.32450397277862963
1199,0.32450488811944467
1200,0.3245046549819336
1201,0.3245055180475851
1202,0.3245049368900917
1203,0.3245050417847794
1204,0.32450472345547005
1205,0.32450519427905444
1206,0.32450542630601886
1207,0.3245061744037164
1208,0.3245074473004762
1209,0.3245072806056224
1210,0.32445570174682326
1211,0.32443180414855843
1212,0.32442719585775215
1213,0.32441850794119614
1214,0.32441888833303717
1215,0.3244198242099578
1216,0.3244147599108121
1217,0.324396412784919
1218,0.32441920002581937
1219,0.32441967922523607
1220,0.3244175002077881
1221,0.3244174065623211
1222,0.3244157704529571
1223,0.32441269255066735
1224,0.3244107423216493
1225,0.3244077225594669
1226,0.32440852138963805
1227,0.3244119713857482
1228,0.3244149591060962
1229,0.32441242387640395
1230,0.32440756620752575
1231,0.3244077247236596
1232,0.32440834232546784
1233,0.32440476302962856
1234,0.32439941831443875
1235,0.32439946241844464
1236,0.32439684816947845
1237,0.3243939828426411
1238,0.32439085174451693
1239,0.32438977829827487
1240,0.32439252452586886
1241,0.3243920151834533
1242,0.3245259632390541
1243,0.3245240049505724
1244,0.32452574176281146
1245,0.3245243743334381
1246,0.32452273456276953
1247,0.3245228543671074
1248,0.3245226719163126
1249,0.32452178882632776
1250,0.3245230286231132
