Time(Iteration),PHELinearBanditTheta
0,1.0926559549495363
1,1.096295938845569
2,1.09927487362046
3,1.1006711223146295
4,1.1004109537790288
5,1.1012434027387823
6,1.1010967937538054
7,1.1016394312908904
8,1.1022978266521393
9,1.102664155674431
10,1.1035282001028603
11,1.1035472693272659
12,1.1033660690438984
13,1.1034203804299894
14,1.1036149377760538
15,1.1043431996512538
16,1.104585995192304
17,1.104335278822178
18,1.1043111008609903
19,1.1042953411498126
20,1.104516881197267
21,1.104484593962945
22,1.104599707837202
23,1.104949229275551
24,1.1047443649199096
25,1.1049253334052929
26,1.104681599319457
27,1.1044150753791029
28,1.1044808696998538
29,1.1046356014539738
30,1.1047063222518168
31,1.1048889438309264
32,1.104894288179882
33,1.104791106624807
34,1.1044966487568963
35,1.1045326639699489
36,1.1044254319820808
37,1.1046445616462566
38,1.104540115435457
39,1.104826692032201
40,1.1046974595237393
41,1.1047321673226922
42,1.1048232860989562
43,1.1048172925959037
44,1.104840089622453
45,1.1047785888292847
46,1.1048159795070638
47,1.1048508341782934
48,1.1048989065067407
49,1.1047996667874855
50,1.1048802829146784
51,1.1049175191657599
52,1.1049479839366176
53,1.1050043227359392
54,1.1049010433664954
55,1.1048246624193934
56,1.1048421347858999
57,1.1047399370061854
58,1.1047689174267452
59,1.1049280279959408
60,1.1049194785524157
61,1.1049856065544568
62,1.1049263009711074
63,1.104930509722565
64,1.1047853875070635
65,1.1047436655881406
66,1.1048822950900192
67,1.1049948688307762
68,1.104909581572778
69,1.1049779077918853
70,1.1050273173478486
71,1.1050151873085166
72,1.1050333920341644
73,1.1049473369471112
74,1.1049312784409981
75,1.1049651607200592
76,1.1050256491660426
77,1.105051279587257
78,1.1051066531143985
79,1.1050581548411984
80,1.1050839535963057
81,1.1050476627476853
82,1.1050282954276864
83,1.105016499583957
84,1.1050628519275372
85,1.1050727482903975
86,1.1051078846921325
87,1.1051598112565386
88,1.1051882973823888
89,1.1051750779240375
90,1.1051518038898271
91,1.1051989792480148
92,1.105232277361243
93,1.105234734293965
94,1.1051806764287009
95,1.1051937201658109
96,1.105243323343721
97,1.1051304646721296
98,1.1050897777455593
99,1.1050725495005662
100,1.1050535123049394
101,1.1051103809273841
102,1.1051330967496904
103,1.1052226750543288
104,1.1052082192120294
105,1.1052395025132922
106,1.1052439714146851
107,1.1051944706382932
108,1.1051979875815474
109,1.1052218680962116
110,1.1052562837602624
111,1.105231295534928
112,1.1051604924392762
113,1.105169504840602
114,1.1051162266265102
115,1.1051044319457723
116,1.1051549986370248
117,1.1050853634946805
118,1.1050692406841127
119,1.10502148013543
120,1.1051167484377076
121,1.1051412686717514
122,1.1051903413080086
123,1.105174364218954
124,1.1051727224455827
125,1.1050954382214888
126,1.1050664396748255
127,1.1050646875574572
128,1.105015692557774
129,1.1050027020467375
130,1.1049713201414544
131,1.1049681171240682
132,1.1049686129301244
133,1.1050108018310238
134,1.1050651683796127
135,1.1050538567801953
136,1.1050560309084956
137,1.1050990232703817
138,1.1050990128605587
139,1.1051683956322156
140,1.105140953082857
141,1.1051293085243477
142,1.1051450084588859
143,1.1051663495702957
144,1.1051639734588146
145,1.105172595645782
146,1.1051808697609045
147,1.1051105722151189
148,1.1051400770599407
149,1.105138872975599
150,1.1050970214419087
151,1.1051099650259608
152,1.1051734136877038
153,1.1051924039604057
154,1.1052195456938059
155,1.105242222660125
156,1.1051993504911328
157,1.1052380531578425
158,1.1051624905706168
159,1.105197205475551
160,1.1052144452255686
161,1.1051697225776458
162,1.1051384881179218
163,1.105198885348122
164,1.1052415788427625
165,1.105246362617024
166,1.1052633565594179
167,1.105231731232998
168,1.1052318067415832
169,1.1052250193123374
170,1.1052521358974314
171,1.1052763512960038
172,1.1052604450545365
173,1.1052391972106115
174,1.1052126971093992
175,1.1052016632519257
176,1.1051653507470005
177,1.1051847805182131
178,1.105199608041552
179,1.105188320017266
180,1.1051888582850267
181,1.1051763826612948
182,1.1051184913860885
183,1.1051286660928044
184,1.1051378491595556
185,1.1051396345272255
186,1.1051336022307656
187,1.1050776387672143
188,1.105079431062914
189,1.1051036467728559
190,1.1050895729337995
191,1.1051177613366558
192,1.1050993873897736
193,1.1051096623888967
194,1.1050998236664649
195,1.105150253254227
196,1.1051726798990964
197,1.1051783647304325
198,1.105208320872928
199,1.1051893383542595
200,1.1051572560964975
201,1.105163224360391
202,1.1051907598018278
203,1.1051737143420266
204,1.1051597204156596
205,1.1051314743401166
206,1.105131989857815
207,1.1051196327752857
208,1.1050795807854812
209,1.1050746141121652
210,1.1050893951052876
211,1.1051207036769142
212,1.1051479342084156
213,1.1051708919541583
214,1.105161620308827
215,1.1051438400484979
216,1.1051360430272397
217,1.1051108593446177
218,1.105069282449187
219,1.1050560219557206
220,1.1050770783522355
221,1.1050968081380856
222,1.1050853582014017
223,1.1051124374581396
224,1.1050783885938302
225,1.1051076299468525
226,1.105068751744753
227,1.105084455454664
228,1.1051155065630993
229,1.1051554713428886
230,1.1051756456013326
231,1.1051935797077923
232,1.1052207604405848
233,1.1052038595551963
234,1.1052215283656404
235,1.1051980795974259
236,1.1051888033513917
237,1.1052069658838732
238,1.105186943664479
239,1.1052254221123066
240,1.1051936575139867
241,1.1051875780906895
242,1.105169002846652
243,1.105146438622233
244,1.1051337160638084
245,1.1051609684726904
246,1.105164732179455
247,1.1051649673892796
248,1.105193857109089
249,1.1051939968055575
250,1.105210775620749
251,1.1052184935287288
252,1.1052048868270108
253,1.105183523115107
254,1.1051853009460981
255,1.1052231371422694
256,1.1052036780070518
257,1.1051954096500691
258,1.1051832905709211
259,1.1051943308690162
260,1.1052147577231035
261,1.1052230311205449
262,1.1052051323550405
263,1.1052445327949427
264,1.105231764785149
265,1.1052168286771704
266,1.1052492407027146
267,1.1052693789381816
268,1.105301825675078
269,1.1052925386912211
270,1.1052579065167971
271,1.105257166554633
272,1.1052928972793437
273,1.10529146898576
274,1.1052776471729957
275,1.1052649605277625
276,1.1052537145981802
277,1.1052631205539547
278,1.1052423647859029
279,1.1052249631153863
280,1.1052065119143972
281,1.105217806080659
282,1.1052007225024916
283,1.1052083449492298
284,1.1052197953129999
285,1.1052320663304955
286,1.1051961538656994
287,1.105207825662848
288,1.1052157658873945
289,1.1052135223429809
290,1.1051921778858884
291,1.105182482468853
292,1.10519445858367
293,1.1051943683139425
294,1.1051714362794465
295,1.1051849081928098
296,1.1051791526910493
297,1.105193314280872
298,1.1051922447837543
299,1.1051818120041015
300,1.1051771387462996
301,1.1051790399701678
302,1.1052121964491401
303,1.1052138470419743
304,1.1052014491946172
305,1.1052255869945917
306,1.1052033069474256
307,1.1051952327467889
308,1.105206195449084
309,1.1051834796740712
310,1.1051980812855566
311,1.1051795047118715
312,1.10518823751941
313,1.1051870208355663
314,1.1051836179115841
315,1.105162623302975
316,1.105168493814211
317,1.1051843745801395
318,1.1051796406740435
319,1.1052012746754323
320,1.1051968680816715
321,1.105188282288009
322,1.1051961729481448
323,1.1051745280025558
324,1.1051934823040517
325,1.1051965493851283
326,1.105182008780163
327,1.105180288255756
328,1.1051796113003014
329,1.105200206336053
330,1.10520043815098
331,1.1051933053098584
332,1.1051882853298745
333,1.1051867042707502
334,1.105183335909428
335,1.1051651452487508
336,1.1051511939365137
337,1.1051304817027205
338,1.1051246325778465
339,1.105100207862952
340,1.1050842700930075
341,1.1050897670291375
342,1.1050929051005336
343,1.1050810610931676
