Time(Iteration),TSLinearBandit
0,0.4844123056359071
1,0.8284716174578806
2,1.2276817790423837
3,1.6267940158208822
4,2.0217525247594432
5,2.418568475596688
6,2.7975210424737385
7,3.2434524651264383
8,3.607677535729377
9,4.0078689425471135
10,4.402147379870634
11,4.698225149812418
12,5.085229070279439
13,5.343524010519755
14,5.6013604755489155
15,5.856627082801966
16,6.134342030547542
17,6.377156564380906
18,6.644841317362174
19,6.869864207894554
20,7.04369422414825
21,7.2448788433420095
22,7.473331217477292
23,7.617522988690608
24,7.838970943968212
25,8.048889287444439
26,8.167323991835577
27,8.286703206726614
28,8.444453993755403
29,8.579929943020796
30,8.696042968091207
31,8.815422009468204
32,9.003533843553278
33,9.176597100462793
34,9.251975089972099
35,9.389190740963521
36,9.510838579593136
37,9.636891274647882
38,9.699010134267784
39,9.759569427765673
40,9.830828350782946
41,9.964605113094017
42,10.072278483621606
43,10.204555443041187
44,10.318986080515545
45,10.332325191549895
46,10.360903317596215
47,10.379064444800312
48,10.424972782013478
49,10.487211350511995
50,10.623876187195496
51,10.689499005553587
52,10.776044447363663
53,10.838493702645277
54,10.854779741483428
55,10.959647407680938
56,11.062711513792728
57,11.120564377358091
58,11.127741246024964
59,11.183712811539728
60,11.283103710260402
61,11.308894061671987
62,11.340211512588219
63,11.41269587205888
64,11.452071305432634
65,11.496471513983339
66,11.54787229651084
67,11.589673906988361
68,11.627274074009069
69,11.707290175681326
70,11.739020643809777
71,11.847476907221846
72,11.858589108416137
73,11.93850229074427
74,11.968478112632258
75,11.98541266660528
76,12.007470957455016
77,12.033077081367553
78,12.04218625153883
79,12.08693325810668
80,12.101221048486936
81,12.18159610860587
82,12.196348632935248
83,12.205457803106524
84,12.223140813530934
85,12.243530961331512
86,12.283775935021628
87,12.36811675676285
88,12.429653343801544
89,12.499393065714553
90,12.57834908641958
91,12.58884989057856
92,12.61839775789664
93,12.636185876073828
94,12.67207262727884
95,12.719271677905159
96,12.73312446355493
97,12.733321427769827
98,12.765269044543693
99,12.878693058922059
100,12.913373704159621
101,12.951856385715066
102,12.966144176095323
103,13.008910451915602
104,13.043648924940666
105,13.05356111542487
106,13.09824381398639
107,13.099794511234185
108,13.170561421340938
109,13.185657572971403
110,13.187208270219198
111,13.275494414918452
112,13.280771395914496
113,13.296199194862831
114,13.310273260778269
115,13.333443393699188
116,13.381417545356138
117,13.39771017172067
118,13.418871143782521
119,13.521939032613924
120,13.532852280086825
121,13.590510721856607
122,13.605775649922084
123,13.611899211764628
124,13.628076593637203
125,13.651289308116494
126,13.656611492066498
127,13.656808456281397
128,13.695363848125172
129,13.696505753973636
130,13.709027814292842
131,13.710169720141305
132,13.718351123614084
133,13.734654150759633
134,13.736204848007429
135,13.754733676801994
136,13.754930641016893
137,13.760039392276889
138,13.77893707900767
139,13.80717962817376
140,13.81455346105553
141,13.820820586639098
142,13.826142770589101
143,13.835072151480546
144,13.83621405732901
145,13.841339277064113
146,13.841536241279012
147,13.862851501294449
148,13.879346165007968
149,13.920103863594193
150,13.920300827809092
151,13.924284778245266
152,13.942646725312255
153,13.977388022455475
154,14.058858239237372
155,14.120439026436898
156,14.191755938254659
157,14.227039704465138
158,14.24333052586841
159,14.247297371279942
160,14.30249686749361
161,14.327680047825567
162,14.327877012040465
163,14.328073976255364
164,14.401387797241824
165,14.408761630123596
166,14.449694913592214
167,14.473575053219644
168,14.484388555618981
169,14.489710739568983
170,14.489907703783881
171,14.526836647132114
172,14.526836647132114
173,14.558521969347467
174,14.569335471746802
175,14.569335471746802
176,14.579225491153917
177,14.602780023993816
