Time(Iteration),UCBLinearBandit
0,0.44035358895856946
1,0.8295550582799702
2,1.1025019662757873
3,1.513002512785071
4,1.912262141522426
5,2.299027401558436
6,2.739441976892086
7,3.0984380582427407
8,3.5157149671896617
9,3.874031313664969
10,4.279110078900605
11,4.648160096271211
12,4.902229234600249
13,5.284373114471212
14,5.651204476990708
15,6.035330480790707
16,6.275724905359281
17,6.5436893265295195
18,6.7093517839432355
19,7.015661464469929
20,7.22598656656834
21,7.358684632447625
22,7.571438410098105
23,7.783480077796854
24,8.007126808266399
25,8.161500151683342
26,8.364462494821572
27,8.55998076898777
28,8.636269243886064
29,8.74388108495366
30,8.832189945035221
31,8.904302944166187
32,8.98229149441012
33,9.150833634315722
34,9.251403422299056
35,9.348889879466471
36,9.435280882092377
37,9.533933684854961
38,9.684523475877581
39,9.835510727515556
40,9.902774986772439
41,10.021385930114251
42,10.145741457409784
43,10.149466078512157
44,10.189304571025447
45,10.270983922690215
46,10.411448799601752
47,10.462231407339472
48,10.528201824559833
49,10.562151934112688
50,10.608338707757797
51,10.685541423607448
52,10.784613424216221
53,10.815774078808264
54,10.852454177495904
55,10.874162637828672
56,10.917340970587288
57,10.932288316847767
58,10.938967509740582
59,10.981087449018938
60,11.036203675572494
61,11.156384791669762
62,11.1571755564491
63,11.190822454060012
64,11.269003484584097
65,11.368041580214328
66,11.41566655356603
67,11.450328912794067
68,11.459941962009918
69,11.604589800803163
70,11.626617405250506
71,11.718351901028802
72,11.763126989955662
73,11.802450379606054
74,11.87122580147736
75,11.964272918515345
76,12.012315942189545
77,12.078889011591333
78,12.137161574905125
79,12.165168085494267
80,12.16889270659664
81,12.202868041941398
82,12.212481091157247
83,12.2741256008513
84,12.340534988645995
85,12.344259609748367
86,12.344259609748367
87,12.383945677998753
88,12.402322793341423
89,12.446688072124015
90,12.474409110539481
91,12.498779857087143
92,12.526463042300087
93,12.526463042300087
94,12.533272075784067
95,12.534062840563404
96,12.57995956912335
97,12.585847997236828
98,12.59580140797631
99,12.615651329497146
100,12.67799546302713
101,12.732621826763552
102,12.73341259154289
103,12.747988153107471
104,12.788703593058699
105,12.81890060270853
106,12.860818941238174
107,12.90744066205058
108,12.973536313512508
109,12.987214345354364
110,13.03983670331851
111,13.062294750845988
112,13.078927354478282
113,13.09628714381443
114,13.124543537898884
115,13.130431966012361
116,13.136320394125837
117,13.142208822239315
118,13.142208822239315
119,13.159225358119707
120,13.177897325482558
121,13.178688090261895
122,13.21984580240937
123,13.289407788314454
124,13.294650359900018
125,13.354304359331385
126,13.372604541998339
127,13.43944680602674
128,13.487138194079865
129,13.51122637966682
130,13.553327568984676
131,13.553327568984676
132,13.584862391734543
133,13.588587012836916
134,13.600774108529645
135,13.6847978653938
136,13.741976362378182
137,13.766702151644068
138,13.771217537525777
