Time(Iteration),PHELinearBandit
0,0.6105371358300149
1,1.111182077210612
2,1.6809614388746792
3,2.180444510371097
4,2.6424224884743936
5,3.1459634052071785
6,3.53823114046193
7,3.9291384558516045
8,4.29322703692277
9,4.732268153147869
10,5.140660074122647
11,5.649016809502905
12,6.157004883887586
13,6.657379175256443
14,7.078470329733814
15,7.583456447923085
16,8.04997117879279
17,8.464978184073637
18,8.897583937592625
19,9.25745836571868
20,9.746974366685947
21,10.196261805246372
22,10.772530063226096
23,11.298798429915912
24,11.725192607483837
25,12.069432423182645
26,12.513639772877758
27,12.957237516236734
28,13.361346275669002
29,13.785792900334389
30,14.128768011467054
31,14.50409496021006
32,14.911600544628646
33,15.327705135651573
34,15.784325262556388
35,16.109381289292863
36,16.43457706961604
37,16.920687974496552
38,17.3521037881734
39,17.78618554142099
40,18.173437996872682
41,18.595733859957765
42,19.07288649353783
43,19.564780746408136
44,19.97922776401418
45,20.395520292281585
46,20.849819640857813
47,21.237001439807084
48,21.643146585924868
49,21.978085025413087
50,22.433037861363918
51,22.797753382754248
52,23.202634552140672
53,23.511274309699935
54,24.03233272287412
55,24.604909611055632
56,25.046239177198697
57,25.376877527248475
58,25.82989578620929
59,26.28787121268011
60,26.747970530480025
61,27.135093128282712
62,27.671915248571985
63,28.10847637557174
64,28.523729380062242
65,28.98724891316086
66,29.5008712165073
67,29.955590429516803
68,30.2664020883379
69,30.69701353994189
70,31.063390717697235
71,31.569166701933945
72,31.943657059393512
73,32.31557096095047
74,32.66288616740714
75,33.0918432946503
76,33.417023691351524
77,33.757633998178974
78,34.1388846529144
79,34.532759596635195
80,35.01487789603069
81,35.407003842946544
82,35.81596594948432
83,36.20198788673857
84,36.414322005401566
85,36.866322675965826
86,37.32756490428103
87,37.81226014684605
88,38.20460678534132
89,38.581181217888386
90,38.976928775080985
91,39.331313030938084
92,39.743542545792
93,40.195178263618985
94,40.637510431076585
95,41.183711593739744
96,41.665072954611574
97,42.10589371295741
98,42.51456036474313
99,42.974655818229365
100,43.43777288112543
101,43.89566732052512
102,44.29578350393872
103,44.64730621555194
104,45.046716279851694
105,45.50983876297489
106,45.89573503828184
107,46.3349778658131
108,46.79485617087095
109,47.27025535442952
110,47.68862466737669
111,47.947871397103874
112,48.5503628463842
113,49.01582382763525
114,49.38981512111554
115,49.76991729691254
116,50.12716297486857
117,50.59765385444537
118,51.015333303338515
119,51.4988584503271
120,51.827643271683904
121,52.164303777252925
122,52.606768898186374
123,53.07689814722166
124,53.411891197452725
125,53.76602762712035
126,54.15815302020758
127,54.615015423192986
128,55.040056611937985
129,55.34969153057349
130,55.736258063237756
131,56.15128448796709
132,56.41920813084816
133,56.81648036162636
134,57.18319554214575
135,57.64503571653434
136,57.928093484000314
137,58.191684942741745
138,58.5617851953175
139,59.032235320991205
140,59.36886377795845
141,59.653120857425584
142,59.999697235309476
143,60.54050495208933
144,60.865524321513455
145,61.23865466295547
146,61.603883466037324
147,61.95440393002135
148,62.349244802091036
149,62.72568230268473
150,63.17765476360868
151,63.51925229151537
152,63.803841456738596
153,64.32970051917906
154,64.5788610020779
155,64.87609728821262
156,65.22341884216601
157,65.60686746501996
158,65.91309164171552
159,66.25726527877926
160,66.69879743278514
161,67.21063730645716
162,67.6209380359236
163,68.07497167670181
164,68.49374852395947
165,68.88083817219498
166,69.05388183885805
167,69.51410471607718
168,69.82683091187337
169,70.2034470308031
170,70.60860453834161
171,71.04545728975374
172,71.52133991137103
173,71.83923395722022
174,72.2716649707253
175,72.64155051642699
176,73.06051338408841
177,73.40877504106037
178,73.89029267256078
179,74.31906883485547
180,74.7939217321888
181,75.16675661138954
182,75.54339497268037
183,75.90261321390626
184,76.2235249651386
185,76.5225553979229
186,76.82123252672822
187,77.1379392855296
188,77.47022350260728
189,77.75191503945217
190,78.04558359084203
191,78.44832508504707
192,78.8945711663005
193,79.29619603518884
194,79.63376126177442
195,79.97239329923315
196,80.28459907253605
197,80.6151794442219
198,81.06216223894684
199,81.45177602450084
200,81.76062652587873
201,82.08218550447931
202,82.37133315433803
203,82.72296688791354
204,83.04978760684193
205,83.4475200913947
206,83.72235902248127
207,84.01417048329863
208,84.32844369841912
209,84.74975892006896
210,85.05899010466565
211,85.34826596472143
212,85.74118763627703
213,86.14640897280798
214,86.5664772115065
215,86.8971254277442
216,87.23008792276973
217,87.51729924391705
218,87.97280091979562
219,88.30465696708627
220,88.71332862262499
221,89.10920393439004
222,89.359410295741
223,89.71520762426665
224,90.11641113359076
225,90.54464146244442
226,90.89535939791872
227,91.14481262367752
228,91.63577906811484
229,92.02140595014728
230,92.37288729991216
231,92.83545165152883
232,93.24369928457679
233,93.5160036434584
234,93.80185681074155
235,94.30328246137071
236,94.64089049510484
237,95.1172176743728
238,95.49824883628494
239,95.78371064227028
240,96.12759091424014
241,96.282369188572
242,96.52708534444318
243,96.8833316843363
244,97.1166760250135
245,97.51925398836957
246,97.90340586894855
247,98.1634428113248
248,98.58487990993925
249,98.9392293621759
250,99.25842523809551
251,99.66940065913653
252,99.98806798502456
253,100.37005399209404
254,100.68881908605827
255,101.08084672103998
256,101.43567037193841
257,101.7781839210342
258,102.02173471667334
259,102.27150014232134
260,102.67809382424802
261,103.03316271160551
262,103.33021365683548
263,103.70158399088106
264,103.87856815931434
265,104.29890146514637
266,104.58723933152642
267,105.03968318915747
268,105.45791436905927
269,105.68301715613659
270,106.06392321984114
271,106.3663220675896
272,106.70845964340222
273,107.11413261394814
274,107.38967648782565
275,107.81119625113426
276,107.98722539190491
277,108.24992297912561
278,108.54905150969164
279,108.95709316860584
280,109.24361129715348
281,109.63129484484905
282,109.99391786882525
283,110.3065959365257
