Time(Iteration),TSLinearBandit
0,0.19612285926632628
1,0.44176439205255685
2,0.7498362084182331
3,1.0451786705974715
4,1.2732360932613032
5,1.5380099312189504
6,1.7556818458197134
7,1.9608519425163462
8,2.138023754113033
9,2.3815504994323886
10,2.636681926577848
11,2.890927503827105
12,3.213541538239209
13,3.4368442103725436
14,3.6535192703553925
15,3.9706327650574655
16,4.18107495571285
17,4.4368963020653025
18,4.619161977122401
19,4.797647476408625
20,5.012939873117796
21,5.244606672022114
22,5.4613242101438875
23,5.663796747593259
24,5.746447733246585
25,5.912717417941372
26,6.089967357237431
27,6.183334708135203
28,6.328602106082929
29,6.464713669187104
30,6.566726528922667
31,6.698501800707604
32,6.832323671802821
33,6.937451760166276
34,7.076444426419346
35,7.202143237955996
36,7.307713976132805
37,7.405696493591121
38,7.516059419404774
39,7.689190712736048
40,7.805599549020909
41,7.854498295683231
42,7.921335333099795
43,8.011972996475382
44,8.075838736481575
45,8.197159492147678
46,8.238351250731977
47,8.303190630544947
48,8.406100535640098
49,8.524170364324732
50,8.609343345507227
51,8.733909691026637
52,8.765626157555479
53,8.898483886296237
54,8.96835358132446
55,9.04308524209937
56,9.106323589012305
57,9.208676653231938
58,9.293884658417637
59,9.31990845516712
60,9.397359201471017
61,9.537951033993501
62,9.62661017315408
63,9.708407477315955
64,9.78061782565233
65,9.836744977906436
66,9.854195296210099
67,9.92452450698926
68,10.03220921214579
69,10.09175535853861
70,10.165844209643048
71,10.228563757007967
72,10.318619141897226
73,10.35980185832889
74,10.40469928220335
75,10.436905716574476
76,10.509585662318596
77,10.550579898041224
78,10.591021819488294
79,10.662281861724976
80,10.71308465483425
81,10.760304208926478
82,10.830677718333472
83,10.936309077802303
84,10.984256512656504
85,11.048270704282643
86,11.095350503175997
87,11.132627473947114
88,11.1766234184514
89,11.24257318608823
90,11.34776022478508
91,11.404661803153196
92,11.477432826238271
93,11.514374078700202
94,11.567516563863773
95,11.605437628353497
96,11.662884214707498
97,11.763730176646133
98,11.82202096391552
99,11.87393198497504
100,11.926575599825066
101,11.99267794515516
102,12.074774732043704
103,12.101510646319735
104,12.154925452068165
105,12.224420434598537
106,12.286499743034252
107,12.37881295825839
108,12.460593486066923
109,12.513820517430046
110,12.53342504652837
111,12.58464444784016
112,12.637781725409686
113,12.688295447301973
114,12.739208818632886
115,12.787343500202423
116,12.916658576045995
117,12.950171027028341
118,13.013715015858981
119,13.057462225810218
120,13.131602683936972
121,13.17141128412374
122,13.222896613094155
123,13.249671509823182
124,13.259326970920881
125,13.29353146867932
126,13.340456851140019
127,13.384208261729574
128,13.432059826055607
129,13.533170725222146
130,13.589332258746898
131,13.624054790045154
132,13.653247913627604
133,13.719886956405361
134,13.75619867266749
135,13.770898044438187
136,13.792855608063203
137,13.859082677400934
138,13.937468356429951
139,14.03910396170301
140,14.133544648444154
141,14.198529947262887
142,14.234919959175528
143,14.296511815804138
144,14.317533322685492
145,14.335139507617109
146,14.388596076502958
147,14.44173787934559
148,14.470912953531064
149,14.476366476915066
150,14.545026303839174
151,14.57516430511078
152,14.714730826780311
153,14.769396066878594
154,14.790308604011006
155,14.833270734340578
156,14.889660675315852
157,14.932191530895356
158,15.008780427814987
159,15.077948663331403
160,15.105386130031752
161,15.135013661001377
162,15.161100048792306
163,15.218672983987659
164,15.274226831246574
165,15.377141342285515
166,15.421330162720967
167,15.451046580121508
168,15.539822221935442
169,15.55775550103068
170,15.589800949801122
171,15.617612125381289
172,15.66700141547652
173,15.757845319739761
174,15.790063423470096
175,15.84139063652988
176,15.90345594604847
177,15.982137233160534
178,16.059003235366326
179,16.126731290974604
180,16.191008017296976
181,16.243174571244165
182,16.272612698758707
183,16.28654765081582
184,16.31071826060634
185,16.318372117775414
186,16.37965712176174
187,16.397915767878086
188,16.45051185599646
189,16.469875193476494
190,16.48510587592127
191,16.489602415404
192,16.547264419983424
193,16.644226462480585
194,16.6725615138756
195,16.685840981172397
196,16.752545042255843
197,16.796618797828195
198,16.820151145016304
199,16.862677742565758
200,16.906057678566874
201,16.963392559352535
202,16.964222143284342
203,16.98412293571794
204,17.046348866140697
205,17.093153037032064
206,17.126709245286285
207,17.188950322171088
208,17.212820772690833
209,17.27573370289287
210,17.29400725798431
211,17.31955146043359
212,17.37061388279988
213,17.37960643143959
214,17.400147517448463
215,17.420898178015626
216,17.43645749281665
217,17.47588312031278
218,17.530100372259106
219,17.562362133213647
220,17.588248990432355
221,17.615517165242395
222,17.65384873160726
223,17.68903082574308
224,17.74864245797384
225,17.8011134212854
226,17.86964041755353
227,17.909817172771177
228,17.958546338151354
229,18.020333793129943
230,18.03642154858709
231,18.056938504687274
232,18.120366756080855
233,18.177417888400086
234,18.202328332263814
235,18.232897188300576
236,18.253872360361232
237,18.25864168903515
238,18.280143716722378
239,18.281211879693384
240,18.299892405826196
241,18.32128182230101
242,18.322983479280886
243,18.371200941844833
244,18.407911990611858
245,18.414433349296207
246,18.441850281428373
247,18.481809145279662
248,18.49249303370855
249,18.502029023201224
250,18.55271788238514
251,18.56984756714108
252,18.574582685663007
253,18.575412269594814
254,18.610871074131325
255,18.62924067475136
256,18.676936766556107
257,18.716470655082762
258,18.749468534085043
259,18.76152786561503
260,18.76455457387825
261,18.773187995000242
262,18.796708710024113
263,18.805786372172115
264,18.856654718453875
265,18.868988599928542
266,18.893706124800467
267,18.90026185203518
268,18.902202088054256
269,18.95498853245449
270,18.963884344749655
271,18.99768387776908
272,19.00753342247358
273,19.01854546739893
274,19.02464452333746
275,19.058455522860264
276,19.10616175613687
277,19.119674887170298
278,19.17158856320197
279,19.182135215566394
280,19.21582911723443
281,19.24222331747382
282,19.26687483942336
283,19.3108840461209
284,19.33926205061436
285,19.346770043826467
286,19.3839156579415
287,19.387041911931558
288,19.415824905259356
289,19.43584551781211
290,19.446270551639852
291,19.470093991488593
292,19.4870453483256
293,19.504338759985473
294,19.516290298780977
295,19.583728995559174
296,19.634535329853094
297,19.658767495538214
298,19.682792770062434
299,19.71515980941518
300,19.720844989287265
301,19.725462006188344
302,19.728718225515014
303,19.758565833541606
304,19.784588475602177
305,19.809676876742508
306,19.820467481633223
307,19.839033638541924
308,19.911220226495512
309,19.954131201558642
310,19.97722011162928
311,19.981118892940568
312,19.99167091879209
313,20.022449409927848
314,20.033159146942502
315,20.055420576090977
316,20.085406922259004
317,20.117756435298144
318,20.18380783649217
319,20.187655060711442
320,20.190186301623125
321,20.20485253073222
322,20.247059174065498
323,20.255813143666007
324,20.27848859121358
325,20.308374127434345
326,20.354524177771403
327,20.370796680239852
328,20.384406210544416
329,20.394800452478343
330,20.39586861544935
331,20.399438764565538
332,20.41171802688455
333,20.421014319303648
334,20.445851197310134
335,20.466470745205633
336,20.484949699519866
337,20.505143666859194
338,20.526312980596753
339,20.52714256452856
340,20.531870929771657
341,20.582765085578405
342,20.622671553227548
343,20.69812393242793
344,20.70382076999023
345,20.7384506133423
346,20.75439430319612
347,20.770413572321907
348,20.793743811037604
349,20.814635596851808
350,20.827979544016312
351,20.850182992407568
352,20.864451562770817
353,20.881660748183727
354,20.906962285752762
355,20.925324931463514
356,20.969017747672932
357,20.991229812171238
358,20.99888582301012
359,21.001655642961005
360,21.01662326189351
361,21.04316893666472
362,21.07418296673459
363,21.076123202753667
364,21.089181846630552
365,21.104604159939587
366,21.112390997720407
367,21.136585688422624
368,21.157657459073835
369,21.158487043005643
370,21.20609740249592
371,21.2762927865558
372,21.28509958644289
373,21.29243499948043
374,21.317785899002324
375,21.323891708219683
376,21.362128621927816
377,21.36684791919516
378,21.372446831800882
379,21.382013823892343
380,21.398412764718316
381,21.4187210629812
382,21.460866897007236
383,21.46876400919678
384,21.51134836040696
385,21.534206865462227
386,21.538793050937258
387,21.559817377540213
388,21.613054237592785
389,21.64718410465874
390,21.66165044321662
391,21.68134077183624
392,21.726110118938625
393,21.749108981665838
394,21.793209444374003
395,21.810742967300513
396,21.828983304143723
397,21.850204995545184
398,21.852974815496065
399,21.886407403987917
400,21.894606227695398
401,21.9003030652577
402,21.915627044298084
403,21.94524517196053
404,21.949831357435563
405,22.010116189528667
406,22.024714711560065
407,22.053233662092513
408,22.06112924475649
409,22.074463654675675
410,22.103871335871066
411,22.12429582927805
412,22.141140008162317
413,22.142749277896954
414,22.188951962189147
415,22.200072593633706
416,22.201140756604712
417,22.20424870132163
418,22.206989266506014
419,22.223087284497694
420,22.266027450935916
421,22.283841250697517
422,22.29489330502443
423,22.300492217630158
424,22.331584851890426
425,22.33685665798649
426,22.34129888015075
427,22.34406870010163
428,22.36041050712235
429,22.393561454390493
430,22.44334990311183
431,22.467020880186148
432,22.478457117660124
433,22.53065200863935
434,22.55773132676815
435,22.563568818413074
436,22.605242528100717
437,22.66438861321627
438,22.670494422433634
439,22.726850314036522
440,22.737490073505104
441,22.761440481578425
442,22.797048081254964
443,22.800708283527054
444,22.85606063305289
445,22.901438443608377
446,22.934789236946315
447,22.94518581296958
448,22.996771337951014
449,23.011206402947224
450,23.013146638966298
451,23.041872324285002
452,23.045532526557093
453,23.074607805766366
454,23.097349634909875
455,23.11103297032173
456,23.156027808107197
457,23.159754442687067
458,23.17316462611379
459,23.21576759158698
460,23.23361395218781
461,23.278910760324898
462,23.285198602779808
463,23.29063405282115
464,23.313281885355803
465,23.33037737870562
466,23.365908031936293
467,23.370915939649414
468,23.39404341966721
469,23.398778538189138
470,23.418527227292955
471,23.429538372181202
472,23.437169207243485
473,23.450981165598115
474,23.45804869385585
475,23.47153965584136
476,23.488806605569273
477,23.491840067111323
478,23.537034953066073
479,23.539775518250455
480,23.540605102182262
481,23.54963350982155
482,23.56453979807211
483,23.567796017398777
484,23.59504215102567
485,23.605751888040324
486,23.613248163740145
487,23.65228220867676
488,23.65642271932308
489,23.67327701260857
490,23.687797216573003
491,23.69399267178267
492,23.708476459815493
493,23.72014095984649
494,23.739732193305016
495,23.756176335627064
496,23.76067287510979
497,23.761840583807633
498,23.780828214070198
499,23.781896377041203
500,23.80167995281321
501,23.810616176808843
502,23.815020329046327
503,23.838242432650922
504,23.854896585039604
505,23.856836821058682
506,23.860977331704998
507,23.87468628855306
508,23.898672124534325
509,23.915829988078602
510,23.93248660567463
511,23.953583582769056
512,23.985990655981674
513,23.98886002165939
514,23.990800257678465
515,23.991868420649475
516,24.023420085148103
517,24.06219467167178
518,24.070486008195193
519,24.094731105767604
520,24.11620043182003
521,24.126671589795485
522,24.146826667851965
523,24.170084520508333
524,24.180068482620566
525,24.19398254187133
526,24.195050704842334
527,24.217593916981023
528,24.224952079342494
529,24.23681355638035
530,24.237981265078197
531,24.293985641211716
532,24.304302410843437
533,24.327155602311176
534,24.32968684322286
535,24.33245666317374
536,24.349951085948007
537,24.359074535452837
538,24.378598490932927
539,24.38163195247498
540,24.404018558360693
541,24.414582374573992
542,24.419317898298686
543,24.45945953269264
544,24.467212291502033
545,24.477987154226152
546,24.499973065349952
547,24.50721017001706
548,24.529563218151996
549,24.538591625791284
550,24.545597468708493
551,24.558391193051044
552,24.562887732533774
553,24.56395589550478
554,24.56672571545566
555,24.569495535406542
556,24.572026776318225
557,24.590144319455064
558,24.603487017324618
559,24.603725596363816
560,24.621816078749696
561,24.624713129397758
562,24.63135095020799
563,24.632757237945036
564,24.63749235646696
565,24.652920462430167
566,24.66282335599544
567,24.689399286269072
568,24.70493446009524
569,24.707831510743308
570,24.716795898952732
571,24.7319337889495
572,24.771513659030454
573,24.794888999084435
574,24.811195261934262
575,24.816730709621496
576,24.816969288660694
577,24.82558440131254
578,24.8643548505434
579,24.86746279526032
580,24.87301167645947
581,24.87714751112452
582,24.88982265168735
583,24.893908454945823
584,24.896678274896708
585,24.93822688341961
586,24.942631035657094
587,24.964289551578013
588,24.968768186990367
589,24.976228049442092
590,24.976466628481294
591,24.98904662396895
592,24.996518447900478
593,25.01554332813712
594,25.027371722710505
595,25.043576252737473
596,25.06465652211245
597,25.08741778933217
598,25.09019476776465
599,25.132223849269543
600,25.171909101203816
601,25.173610758183692
602,25.183513651748967
603,25.21362323130592
604,25.215232501040553
605,25.232766023967066
606,25.24150884277603
607,25.248576371033767
608,25.249405954965574
609,25.249405954965574
610,25.252439416507624
611,25.256336672133475
612,25.267111534857595
613,25.27210354169186
614,25.27513700323391
615,25.28234922507934
616,25.284880465991023
617,25.290986275208386
618,25.290986275208386
619,25.298160989035487
620,25.302896107557412
621,25.314150725316964
622,25.31864726479969
623,25.3471727460375
624,25.353900620003635
625,25.3670982955621
626,25.41739433488101
627,25.438020252473137
628,25.44081513497599
629,25.45568938338159
630,25.456857092079435
631,25.45855874905931
632,25.45855874905931
633,25.46159221060136
634,25.463293867581235
635,25.510141038227438
636,25.510141038227438
637,25.52797074450809
638,25.548741428318767
639,25.55127266923045
640,25.552974326210325
641,25.56146378402154
642,25.573309340652564
643,25.588047981076222
644,25.58911614404723
645,25.59198550972495
646,25.60262526919353
647,25.60565873073558
648,25.621621011427276
649,25.621621011427276
650,25.63454397232669
651,25.63624562930657
652,25.64240647973771
653,25.647521878355672
654,25.660959542663687
655,25.66504534592216
656,25.665283924961358
657,25.669688077198845
658,25.68272368872899
659,25.687681565035536
660,25.69503250765169
661,25.71246705162294
662,25.71416870860282
663,25.72069513009693
664,25.731754925740706
665,25.751659660392033
666,25.788690347492484
667,25.82967904486953
668,25.836877155869967
669,25.840188082584483
670,25.85282105493469
671,25.868791367787082
672,25.907477549388098
673,25.91944126861185
674,25.935533169630624
675,25.973622950090068
676,25.973861529129266
677,25.988530047717767
678,25.996965744359482
679,26.009355863198437
680,26.012666789912952
681,26.046300155207746
682,26.06172138329701
683,26.087525921259914
684,26.12787313222011
685,26.145767536959703
686,26.147173824696743
687,26.183970828805787
688,26.24086319311193
689,26.24786903602914
690,26.249809272048218
691,26.252248125714665
692,26.258452545130346
693,26.28659820258551
694,26.288538438604586
695,26.29143548925265
696,26.322262640369892
697,26.333884986127977
698,26.33632383979442
699,26.35875381385953
700,26.361192667525973
701,26.388168467181636
702,26.43289252476299
703,26.45054364896772
704,26.452483884986798
