Time(Iteration),PHELinearBanditTheta
0,1.2034268285678733
1,1.203073210503001
2,1.2548761879692134
3,1.2596276287558055
4,1.3303819365134046
5,1.2932679978754489
6,1.3117927277843289
7,1.2864459112903357
8,1.403471719393281
9,1.357552711300701
10,1.3788214202512707
11,1.415668547727082
12,1.3444399437179821
13,1.343574215847394
14,1.3559806882798005
15,1.374786973280774
16,1.401846078484555
17,1.3538660976175494
18,1.4024602938389727
19,1.4030185062546239
20,1.4494074622348823
21,1.4561998999213241
22,1.4986820590676087
23,1.5345508014085563
24,1.509058052700531
25,1.481004721126618
26,1.5405807589135772
27,1.5056770615391324
28,1.5138609350034435
29,1.5183850682244309
30,1.5417639944137167
31,1.5394536650941928
32,1.5567697360002128
33,1.594543086191208
34,1.561977858194823
35,1.5796569973937769
36,1.573950824267301
37,1.640229597486559
38,1.649477797028423
39,1.5944558094756245
40,1.6471684234992936
41,1.6440798345719092
42,1.6620003325616317
43,1.6577974303199512
44,1.7197318015005951
45,1.716815023742022
46,1.7072743970366187
47,1.6959354641203237
48,1.674993523051714
49,1.699306462316215
50,1.7016809440256373
51,1.756253144096806
52,1.8221389615523162
53,1.786814892778376
54,1.7684404744997935
55,1.7873934604482629
56,1.7724116649464097
57,1.779880249578889
58,1.7833874843662336
59,1.7705936080163411
60,1.789834706409962
61,1.7810868455256732
62,1.7602133036870513
63,1.7840198818838817
64,1.7789286889211524
65,1.7622320742065967
66,1.7678351839837714
67,1.8130050844447503
68,1.8251725968613208
69,1.80510389214025
70,1.7877547236966826
71,1.7961596370717217
72,1.7940545661201248
73,1.7871240228638967
74,1.8399560601174507
75,1.8394297137893827
76,1.807724007615158
77,1.7923473586360168
78,1.7893825687134934
79,1.7768343909527187
80,1.7753731185719464
81,1.7718172850901315
82,1.8188627116397733
83,1.7789846728678083
84,1.7732844509023606
85,1.7818876080591273
86,1.796656242993015
87,1.82075483365004
88,1.8158430570719009
89,1.7971952264115498
90,1.8017296524446031
91,1.7966146834671388
92,1.794365143452581
93,1.7855915755371388
94,1.8012080509830386
95,1.8047186718712243
96,1.7909430377341902
97,1.7993039496687344
98,1.809699145619279
99,1.8207857804915881
100,1.8146114692591542
101,1.79858466552055
102,1.8393597422371584
103,1.8399534433239424
104,1.8406757449612727
105,1.8519864390546814
106,1.8448097282118983
107,1.8205427378174535
108,1.8229162744686112
109,1.824587336057813
110,1.8157544804313628
111,1.834294355156849
112,1.8355078627977996
113,1.8358118707643398
114,1.8487809462954186
115,1.835142195844424
116,1.812804946258698
117,1.8084230952578835
118,1.8092339998664653
119,1.7954074162363394
120,1.866188335025459
121,1.8641891387232608
122,1.8502117033167558
123,1.8394052000698298
124,1.8216824436838568
125,1.8220690051997963
126,1.8278834263683656
127,1.8514793308039124
128,1.8846268374522475
129,1.8528421777004163
130,1.872086616510598
131,1.8643037149842467
132,1.857409095792736
133,1.854426675484071
134,1.8549708039621542
135,1.8641592720714317
136,1.862722567142308
137,1.8642262626260915
138,1.8653077980653845
139,1.8553888837846935
140,1.8449608166660092
141,1.8512331267660058
142,1.8505204941485567
143,1.8551739447851294
144,1.856417411031756
145,1.8713959384364571
146,1.8727722659089903
147,1.8951065494113977
148,1.8694589708548583
149,1.8741035409206865
150,1.8655142447466109
151,1.877662125754315
152,1.8607657147202172
153,1.8537251309418934
154,1.8543479139150087
155,1.8568008932018198
156,1.8636948016066532
157,1.8616823311433308
158,1.879870673998989
159,1.8686345793561525
160,1.8493659777096654
161,1.8539374711029268
162,1.880208204898203
163,1.8654967473448636
164,1.867188637954872
165,1.869776437065602
166,1.8706150429801613
167,1.8687174249631564
168,1.882737847239195
169,1.8786075747683586
170,1.879497624902123
171,1.8717573004357846
172,1.8773143176182536
173,1.8744788678631426
174,1.8768633827332633
175,1.8769832498078092
176,1.8811635408156058
177,1.8831036590001655
178,1.8826238293729816
179,1.8753029613878571
180,1.8786257982090209
181,1.8784667318851063
182,1.8772326088362845
183,1.8800034845750146
184,1.901997628570149
185,1.8786427776868329
186,1.876506821516428
187,1.8729528725053108
188,1.8683842061319573
189,1.8790821246309009
190,1.8671918376210557
191,1.8615176439898522
192,1.8632400831097684
193,1.856370736010139
194,1.855201070499308
195,1.860646968104082
196,1.8616694078100289
197,1.8557457088106635
198,1.8545840733191266
199,1.8598073686266943
200,1.8584375546218077
201,1.8580294386072704
202,1.8555593412937696
203,1.8559850266464815
204,1.858083914987894
205,1.8555081416476142
206,1.853761614924991
207,1.8565649907776134
208,1.8578424352792946
209,1.8563101468783991
210,1.8606314412155005
211,1.8542722851454492
212,1.8824166269396705
213,1.868465749848226
214,1.8679178303686441
215,1.865931473327483
216,1.8709749500964132
217,1.8630589075164476
218,1.8597842395280921
219,1.8584789220501237
220,1.8572211309960729
221,1.8538742159859027
222,1.8544934494625296
223,1.8551653127027639
224,1.8512732367826588
225,1.847157857636618
226,1.8454011075907069
227,1.8445112294637886
228,1.8398520811178316
229,1.8400929745799512
230,1.839836070103561
231,1.8390933492901393
232,1.8372062703002148
233,1.8352988339618215
234,1.8328976100452536
235,1.832505296464274
236,1.8314134561177624
237,1.8290104199591901
238,1.8277453495462592
239,1.8281598561458956
240,1.8288684125229977
241,1.8329782817612545
242,1.8295868364809642
243,1.829543985854206
244,1.831727571686682
245,1.8320271982552068
246,1.8290452983961667
247,1.829586159156181
248,1.8294735726954738
249,1.8312357036389977
250,1.8318501165163095
251,1.8313646169752833
252,1.831645678019169
253,1.828571662411515
254,1.8290966629098093
255,1.8281058721945864
256,1.8283067128484887
257,1.8289909114222413
258,1.8287129989493003
259,1.8287893770962804
260,1.8277453864485274
261,1.8319818724799333
262,1.8294458766998403
263,1.828823764995605
264,1.8274860216464135
265,1.8260581271928142
266,1.825275706251223
267,1.8255961518119477
268,1.8272877469889255
269,1.8217865392080768
270,1.8218965930266737
271,1.820465910229937
272,1.818627673341274
273,1.8185735693400076
274,1.8186549255352258
275,1.81882290490107
276,1.8199548536494325
277,1.8175101267111724
278,1.8179316084800496
279,1.8203222783915354
280,1.8123666723397271
281,1.8126612172413012
282,1.8136831958617567
283,1.814097982049318
284,1.8139649856932256
285,1.8155611803632088
286,1.8162890025111917
287,1.8155297385495452
288,1.8142457599937238
289,1.8143451797658028
290,1.8127206309896404
291,1.811095961346728
292,1.8106993749804388
293,1.8112427666188213
294,1.8110998881827574
295,1.811343214086595
296,1.8124594040573085
297,1.8115130704490194
298,1.8071667381994185
299,1.805412995381322
300,1.806252283035338
301,1.804263406225833
302,1.8034373796457124
303,1.8030925650591487
304,1.8042057802847276
305,1.8048536141121965
306,1.8052702988878344
307,1.8043128668676687
308,1.802717673129131
309,1.8017717850495873
310,1.8019304205230928
311,1.801389752973213
312,1.8027724264263973
313,1.8026316703465803
314,1.8009219934234462
315,1.801014830533734
316,1.7998517026086702
317,1.7979276621935256
318,1.79813818639511
319,1.797512198393033
320,1.7967868141155836
321,1.796422702880331
322,1.7960763101497044
323,1.796324221478288
324,1.7984148938663267
325,1.8020880345604013
326,1.8002153909284513
327,1.7997164390253857
328,1.7989654410640874
329,1.7973710162986674
330,1.796806307154959
331,1.7966897861608033
332,1.7936382353011926
333,1.7938163436474888
334,1.7924351729725667
335,1.7901709435076896
336,1.7901824745437651
337,1.7901555383190295
338,1.7893383151635764
339,1.7884609415710309
340,1.789124624730072
341,1.7889967192438914
342,1.7885573395275638
343,1.7879576840533962
344,1.7864562584485522
345,1.784932360114856
346,1.7847225217927107
347,1.7855235349178469
348,1.7861528816799102
349,1.7847827362244495
350,1.7845646162418891
351,1.784444219862348
352,1.7850347599672134
353,1.7848427817912635
354,1.7872345489556996
355,1.7875791692841685
356,1.78481918551318
357,1.7840050412911885
358,1.7834886918466855
359,1.7826262076924053
360,1.7823878432412978
361,1.78167183435657
362,1.7812343922129965
363,1.7819345553544572
364,1.78264268636836
365,1.7832630161658876
366,1.7841167753537301
367,1.783378173049807
368,1.7846348092633508
369,1.782585475204235
370,1.7844858077502135
371,1.7823239169392266
372,1.7816909187295462
373,1.7813236661901826
374,1.7799391854261362
375,1.7786045898123573
376,1.7769951918151268
377,1.777479092414945
378,1.7778122876764342
379,1.7782482297349034
380,1.7788892391697568
381,1.7778726962678373
382,1.777863464543439
383,1.778075080693386
384,1.7771316562473143
385,1.777084731139667
386,1.7770076531723085
387,1.7789021408273882
388,1.7793958422248544
389,1.7784776897747332
390,1.7788568546397876
391,1.7786381700307028
392,1.7793209463229875
393,1.7794249758829974
394,1.7793896725117704
395,1.78064006156302
396,1.7807314983965141
397,1.7820115464461466
398,1.7822329242412358
399,1.7823961441245522
400,1.7807059430081384
401,1.7816093760314105
402,1.7824734069839088
403,1.7830861770729094
404,1.78131976983135
405,1.7808463480190255
406,1.7769561477491962
407,1.777927991201042
408,1.7774926718339004
409,1.7751051472184045
410,1.7752854363460735
411,1.775730967343522
412,1.7757128225541052
413,1.775679359329136
414,1.7759859134241658
415,1.776737054450474
416,1.7779899723435073
417,1.7784363176047164
418,1.777044295000358
419,1.7776173354261615
420,1.7770925302975975
421,1.7742005914428483
422,1.7742704479228721
423,1.7741387062755833
424,1.7737796986932561
425,1.774296530420873
426,1.774052833278541
427,1.7730756365562246
428,1.7734503459241728
429,1.773565593637396
430,1.772203292131507
431,1.7720862268051356
432,1.7722433415442977
433,1.7720490922984642
434,1.7715799685117424
435,1.7719391280715229
436,1.7718960434066542
437,1.7722558227529295
438,1.7724737831035864
439,1.7723646324297078
440,1.7712162581416127
441,1.770966623894217
442,1.7708005703650849
443,1.770848001001088
444,1.7714859547803432
445,1.771434442451384
446,1.7717706781693185
447,1.7715981941001484
448,1.7713014461666483
449,1.7716683002348326
450,1.773507680229511
451,1.77387412077363
452,1.77422608419235
453,1.7744266356858964
454,1.7754128874943338
455,1.776785062585629
456,1.7747674960537476
457,1.7739433965320583
458,1.7740886195352652
459,1.7742585226290142
460,1.774709843716403
461,1.7727612036377245
462,1.7735727041138176
463,1.77225974352914
464,1.771288555252648
465,1.7718864470315254
466,1.772956446175772
467,1.773754605383997
468,1.7732196851235205
469,1.7712142087729457
470,1.7718506505724043
471,1.7706718221532387
472,1.771121187126671
473,1.7715261322893432
474,1.7720286845031037
475,1.7724846386430293
476,1.7718910974460744
477,1.7714325199710763
478,1.7716591625637217
479,1.772466510622736
480,1.7718399390148107
481,1.772009931001751
482,1.7730243882468244
483,1.7732223611067526
484,1.7731622744260107
485,1.7734206013012557
486,1.7743192906807437
487,1.7728797194012706
488,1.773809266024572
489,1.774333254103815
490,1.7736112224273781
491,1.773448142478386
492,1.7728272565610126
493,1.7723294593951497
494,1.77192553610762
495,1.77160907704116
496,1.7716439904471197
497,1.7711897383634057
498,1.7706300489625175
499,1.7701815161820185
500,1.7695421400460312
501,1.7699043080295578
502,1.7696409513649276
503,1.770399568711974
504,1.7707800180485118
505,1.7703015407119473
506,1.7698805701092748
507,1.7696755403935058
508,1.772208102739602
509,1.770264876541395
510,1.7694667301975382
