Time(Iteration),TSMultiArmedBandit
0,0.4632669439429072
1,1.007854416242977
2,1.4522423044834212
3,1.9082310300554812
4,2.2898903811800864
5,2.621067117728176
6,3.0891202038697005
7,3.5309419986887853
8,3.973313778449937
9,4.568566371287434
10,5.041486904910194
11,5.583700739665921
12,5.973153554764954
13,6.38553197486191
14,6.835127069449887
15,7.230871721774169
16,7.610824308932702
17,7.980353546327066
18,8.274556851140666
19,8.744993762448217
20,9.083113307192871
21,9.631604443898219
22,10.054342915962481
23,10.536818040895003
24,10.921171935044105
25,11.322986530664554
26,11.779436190276837
27,12.263394839805331
28,12.634046813355004
29,13.031221717932311
30,13.339207381940446
31,13.725333922021923
32,14.12124317558436
33,14.549832964789697
34,14.990619913862073
35,15.394534311864897
36,15.828660128175944
37,16.204951448478567
38,16.589152337513163
39,17.069165172431074
40,17.521892617416277
41,17.92931835256297
42,18.340810497420385
43,18.810185518183527
44,19.289276231129012
45,19.686755548959294
46,20.067546981752685
47,20.428331603299934
48,20.821865043878233
49,21.346029880256474
50,21.69768056391785
51,22.09836282409236
52,22.51188188526325
53,22.847036510570014
54,23.28619769173242
55,23.765534705177508
56,24.266016817670014
57,24.748544924738344
58,25.18141589710623
59,25.620291905390218
60,26.174410793196593
61,26.54079801413594
62,26.871447586758922
63,27.23970026135433
64,27.705303202314735
65,28.2479817304005
66,28.679207566084862
67,29.096498974598422
68,29.459610785113973
69,29.844458077728667
70,30.225127632501312
71,30.572927285786943
72,30.943892707755356
73,31.404887508236715
74,31.945278164088126
75,32.36195602557624
76,32.84252025706199
77,33.240892600624385
78,33.668379589031545
79,34.17790098866111
80,34.755662260187506
81,35.20416267909623
82,35.58957895413995
83,35.902677573866036
84,36.3872517446407
85,36.798786831570666
86,37.25488722717925
87,37.663898785182084
88,38.02250255920222
89,38.43074366717587
90,38.92869879723406
91,39.22171746044484
92,39.62172441908932
93,39.94715732779443
94,40.352836364350814
95,40.82403841190473
96,41.23648597705896
97,41.56045398757867
98,42.01199727985579
99,42.41059930999342
100,42.6809542821524
101,43.10056085302443
102,43.56504617659716
103,44.048010431802396
104,44.42900500266993
105,44.89272634820442
106,45.22711939750975
107,45.7611635052724
108,46.085135480677614
109,46.58182285720093
110,46.93676144180164
111,47.41190599407888
112,47.77862529133917
113,48.23357122952835
114,48.60982712997829
115,49.18302613731437
116,49.57304501247953
117,49.9483594411856
118,50.34235459041257
119,50.76000949258977
120,51.182254182378436
121,51.544038176513766
122,51.892654666343546
123,52.22294082859611
124,52.58443662500283
125,52.907744493250036
126,53.33542773419789
127,53.6519100158803
128,54.158874604150654
129,54.54166911270943
130,54.99260168313996
131,55.382536507953546
132,55.80536606748565
133,56.175439094765366
134,56.612930289502785
135,56.986976719689025
136,57.41735082135161
137,57.73564727804472
138,58.131501963410926
139,58.62252973707069
140,59.02177494927505
141,59.47610863100639
142,60.02794764324894
143,60.479019295005216
144,60.97218292524286
145,61.463066641596264
146,61.8581374216955
147,62.260155434438694
148,62.72014681633228
149,63.13607196446956
150,63.57637399669354
151,64.03294966384459
152,64.54295298948628
153,64.99065154710485
154,65.40663103780957
155,65.71306605828285
156,66.1127576240567
157,66.5942276151514
158,67.06662819681532
159,67.52341312675549
160,68.02661809163786
161,68.42352081091852
162,68.79403079377907
163,69.24805580014018
164,69.78111069690479
165,70.1180577459089
166,70.58548800594767
167,71.04972752412493
168,71.58755817774261
169,71.92616296897546
170,72.30853373913581
171,72.72214734129304
172,73.29203926534709
173,73.75251047780714
174,74.18333902253035
175,74.711838356429
176,75.14017399644605
177,75.55434682541207
178,76.07629240084853
179,76.42414856914493
180,76.83001595657787
181,77.23618458416232
182,77.57727957424635
183,77.94811033866027
184,78.30818330329441
185,78.82410754953185
186,79.16698857620813
187,79.56503459087325
188,79.94299231686415
189,80.28616567604215
190,80.65599145793027
191,81.06439458814734
192,81.49154008179842
193,81.86359050376913
194,82.37772057296877
195,82.89553416674538
196,83.19400789006076
197,83.58754998526283
198,83.941007765769
199,84.39258601550432
200,84.82031021284044
201,85.359907562589
202,85.76690706082317
203,86.14126682631345
204,86.51419235130147
205,86.95556701826645
206,87.3735596679787
207,87.7418278744487
208,88.12863501992952
209,88.56407352286729
210,88.98670936043038
211,89.33785123651828
212,89.77796642531578
213,90.26541811568086
214,90.69262401674926
215,90.99539722017738
216,91.36044484072218
217,91.83521823783202
218,92.29092497746008
219,92.75706202649805
220,93.11927195061031
221,93.55110349448508
222,93.99629961038202
223,94.4058848605624
224,94.90821844575844
225,95.30169007080592
226,95.71454299778223
227,96.18664378936901
228,96.52868824155823
229,96.98932172882533
230,97.39418629529037
231,97.80425984701087
232,98.30923902174852
233,98.76155501159016
234,99.12791479445562
235,99.61624556929691
236,99.9757552387919
237,100.34902573537373
238,100.71326492547881
239,101.14927896181668
240,101.65308477091065
241,102.05519608424046
242,102.51256382247823
243,102.89492437905331
244,103.2924781184864
245,103.73864768334124
246,104.0940929836482
247,104.52544672626543
248,104.89863674539762
249,105.2211929611766
250,105.65576355505395
251,106.02029609081812
252,106.54987422011217
253,107.02395499876505
254,107.47253360302071
255,107.97398206547572
256,108.33751104270542
257,108.78947768235932
258,109.21852101527361
259,109.66320322697725
260,110.06897009426935
261,110.48272354878841
262,110.92604505399424
263,111.27726097047534
264,111.70584191437233
265,112.05420961332092
266,112.44014357224759
267,112.76471715624061
268,113.18556504009639
269,113.50364620368596
270,113.96935266319818
271,114.45393420046082
272,114.85542169651612
273,115.1488211423562
274,115.69028199567269
275,116.23138053604957
276,116.55319115909428
277,116.94531176125147
278,117.33714526256706
279,117.77423389771177
280,118.18964879867326
281,118.6262271605161
282,118.99810385241378
283,119.34124013984236
284,119.80840432580715
285,120.19578261928436
286,120.66234449270249
287,121.0471178280444
288,121.4613302296203
289,121.88927766279286
290,122.27000799869931
291,122.74660894879003
292,123.27179412786757
293,123.63324101744608
294,124.15012295731613
295,124.57986981771887
296,125.03217205318045
297,125.61423722996444
298,125.94040946697199
299,126.36275853837587
300,126.79723271125404
301,127.17576236433035
302,127.66736190999859
303,128.04202057296698
304,128.40903121098776
305,128.84902253047179
306,129.33861118696598
307,129.92644054493698
308,130.41028999725776
309,130.8457660989007
310,131.30483359620814
311,131.62414033564258
312,132.05250768724477
313,132.5483346814772
314,133.0042096851417
315,133.51589819433497
316,133.87730248841376
317,134.25475387436538
318,134.71793158788415
319,135.17379863897193
320,135.56471778772453
321,135.9642784396304
322,136.3568924768656
323,136.64034680483363
324,137.07767914713514
325,137.5438825981878
326,138.02852636005463
327,138.37113894534903
328,138.78601850272548
329,139.24399755244255
330,139.65472670113886
331,140.04412768204372
332,140.52324537554915
333,140.9573688371801
334,141.33430023754192
335,141.77714402007263
336,142.1681747671571
337,142.56402586172103
338,142.91453469996247
339,143.2795409413728
340,143.76252599369317
341,144.1492725394296
342,144.54901205181477
343,144.9670124137962
344,145.39778669877282
345,145.75331673850485
346,146.14592694252386
347,146.58234653507756
348,146.99232809550418
349,147.42288092791128
350,147.75310895879764
351,148.226748521891
352,148.7262968436113
353,149.18876600047201
354,149.66825190929723
355,150.05736570101428
356,150.45845716737506
357,150.86085236596873
358,151.32564523352798
359,151.77079658453187
360,152.1673864049984
361,152.66852233447807
362,153.10862367236226
363,153.50227991184892
364,153.9272482352158
365,154.3718472567951
366,154.73297714573738
367,155.22311625074505
368,155.5921905283399
369,155.995114726517
370,156.36681682181003
371,156.74381756971866
372,157.25610350873632
373,157.6989057632291
374,158.14197788073952
375,158.60619059545544
376,158.98333111676737
377,159.39036104753953
378,159.80568023596774
379,160.2305328188516
380,160.7685610377954
381,161.22590222946693
382,161.65178055516895
383,161.97201291360642
384,162.44983710770973
385,162.91136561442298
386,163.2952117774318
387,163.62998716986235
388,164.1475700116104
389,164.66004716424237
390,165.08584829102853
391,165.46120857098703
392,165.97755302664922
393,166.37270429384898
394,166.8377243454467
395,167.3157495525738
396,167.64667444637388
397,168.1259307966364
398,168.47306981593323
399,168.9010560348866
400,169.3009406462061
401,169.57784453714507
402,169.8668042625993
403,170.3368382211676
404,170.7511332275052
405,171.13666877856403
406,171.5414257920841
407,172.04566161757822
408,172.4282630938507
409,172.9665460324698
410,173.42246776731287
411,173.8388232450594
412,174.22022551651895
413,174.71141413302763
414,175.2032395129914
415,175.54093555004914
416,175.94304181486447
417,176.30986700598248
418,176.63804532416057
419,177.1615804522323
420,177.60508012595105
421,178.042903684651
422,178.5270967792924
423,178.96223988253212
424,179.38386706305306
425,179.7736918442916
426,180.1778696958355
427,180.62508941989933
428,180.94797382924145
429,181.34814756583282
430,181.82451603611852
431,182.2744237014951
432,182.69530137358032
433,183.1135141846741
434,183.52707647339525
435,183.98035461457044
436,184.45981645679643
437,184.9896020168198
438,185.44970250705356
439,185.92489056571438
440,186.50324485688526
441,186.92814257920202
442,187.3355289409905
443,187.80892920158843
444,188.30136860439677
445,188.73925400646715
446,188.98454459857209
447,189.36670983286686
448,189.83151610385508
449,190.26623911376834
450,190.65283087629888
451,191.02051752815478
452,191.42054799672204
453,191.8774865816138
454,192.32884847109833
455,192.72763869447274
456,193.1855432946616
457,193.62115906918496
458,193.94749259314295
459,194.4072595491846
460,194.875327913596
461,195.4095245409539
462,195.89885583036113
463,196.2825742065448
464,196.64086240147896
465,197.14508091715885
466,197.58205273868575
467,197.9902943931483
468,198.4341703629559
469,198.8106483146899
470,199.1359680019381
471,199.5019011122095
472,199.98062393497983
473,200.3372899225264
474,200.7811743038563
475,201.16518303219934
476,201.500536818246
477,201.80692196427086
478,202.31564370790971
479,202.75770166343082
480,203.21842892446128
481,203.56463711383097
482,203.91125453722543
483,204.3313933773027
484,204.64186939989014
485,205.00782453774977
486,205.51197380355933
487,205.9474298655432
488,206.38025545876704
489,206.76933757204802
490,207.16406362292827
491,207.62562138083436
492,208.09820346462888
493,208.5410035114108
494,209.01337241807659
495,209.41486992345062
496,209.9147440143954
497,210.25576616460552
498,210.65896867321848
499,210.9003683636112
500,211.38686197413577
501,211.76827740692278
502,212.19657492927513
503,212.50326881668076
504,212.8299736919918
505,213.19889136056221
506,213.61006604279115
507,214.05335531184937
508,214.57036942723502
509,214.91472255368853
510,215.24360759064743
511,215.58079369935462
512,216.04821045283347
513,216.39623831389432
514,216.81290629738186
515,217.16432476238998
516,217.62081660896416
517,218.08644788914734
518,218.56721867458523
519,218.89604293459735
520,219.31302699221027
521,219.78736465388232
522,220.13466295115296
523,220.55156431203508
524,221.09303437631334
525,221.5382057810554
526,221.96307879523215
527,222.4572887203864
528,222.8921601394717
529,223.3233478111143
530,223.84894507440853
531,224.19573154560484
532,224.46766260981803
533,224.94156929021847
534,225.3221496983552
535,225.73178842882584
536,226.18144732111742
537,226.67031242884363
538,227.10587615722898
539,227.56964359361828
540,227.95287568663207
541,228.44634758170054
542,228.8739877031217
543,229.37379226894132
544,229.76312673074267
545,230.22338803249613
546,230.66026399073917
547,231.11841730679106
548,231.52099462921623
549,231.9467641452946
550,232.39774042218656
551,232.87381266127636
552,233.3492001045559
553,233.8334357726821
554,234.23658993513442
555,234.67311447025318
556,235.08752725681916
557,235.47537073541534
558,235.84961093038456
559,236.31691837583543
560,236.7111904758106
561,237.13677222153734
562,237.5010112681153
563,237.91562046891778
564,238.34500082054865
565,238.75778991292023
566,239.10048564378727
567,239.60401980494376
568,240.12102888605355
569,240.48516080360983
570,240.87800583857342
571,241.2602176890635
572,241.57738700941326
573,242.05287141317268
