Time(Iteration),TSLinearBandit,zyt_TSLinearBandit
165,12.356098428842584,32.1608402997011
166,12.370432845755616,32.35280130140689
167,12.384767262668648,32.4680286776583
168,12.39910167958168,32.590186936947944
169,12.41343609649471,32.67748000872565
170,12.427770513407742,32.695760202892316
171,12.442104930320774,32.79897276868873
172,12.456439347233806,32.872074110860716
173,12.470773764146838,32.93990865212516
174,12.485108181059868,33.07230419373096
175,12.4994425979729,33.16684245804062
176,12.513777014885932,33.3639001485196
177,12.528111431798964,33.4745584511259
178,12.542445848711996,33.59308408069837
179,12.556780265625026,33.788411511730004
180,12.571114682538058,33.84683713533213
181,12.58544909945109,33.879848379612
182,12.599783516364122,33.95690890924896
183,12.614117933277154,34.13767623613166
184,12.628452350190184,34.25769564226371
185,12.642786767103216,34.395461737268405
186,12.657121184016248,34.41209589859543
187,12.67145560092928,34.58424458994595
188,12.685790017842312,34.66915978928547
189,12.700124434755342,34.75847007749084
190,12.714458851668374,34.86475521930814
191,12.728793268581406,34.93883557822748
192,12.743127685494438,35.020572494065206
193,12.75746210240747,35.08927102526343
194,12.7717965193205,35.145058649826126
195,12.786130936233532,35.276475275690686
196,12.800465353146564,35.35849584998745
197,12.814799770059597,35.44268750143856
198,12.82913418697263,35.50029652776887
199,12.843468603885663,35.592099668090626
200,12.857803020798695,35.68463967625882
201,12.872137437711729,35.82645923912695
202,12.886471854624762,35.88240753063395
203,12.900806271537794,35.93439432792821
204,12.915140688450828,35.953611488457035
205,12.92947510536386,36.00801652016735
206,12.943809522276894,36.194195638374325
207,12.958143939189927,36.28655449353681
208,12.97247835610296,36.333142122463016
209,13.001245575945196,36.544905637328384
210,13.01557999285823,36.64864952753936
211,13.029914409771262,36.78847886208326
212,13.044248826684296,36.916822822460446
213,13.05858324359733,37.03869152097188
214,13.072917660510361,37.08101164479443
215,13.087252077423395,37.178490767693326
216,13.101586494336427,37.21214829633481
217,13.11592091124946,37.24221959035337
218,13.130255328162495,37.29519429926918
219,13.144589745075526,37.363717476947876
220,13.15892416198856,37.46641119551692
221,13.173258578901592,37.55189652245819
222,13.187592995814626,37.75126886501106
223,13.20192741272766,37.818711926897905
224,13.216261829640692,37.86929626387428
225,13.230596246553725,37.93526846325677
226,13.244930663466757,37.99911856435514
227,13.259265080379791,38.12079144849031
228,13.273599497292825,38.19130116842338
229,13.287933914205857,38.21753076500109
230,13.30226833111889,38.29126522176408
231,13.316602748031922,38.321925943813945
232,13.330937164944956,38.389502989036814
233,13.34527158185799,38.46450374300196
234,13.359605998771022,38.50864174658032
235,13.373940415684055,38.63041772801484
236,13.388274832597087,38.74637366789126
237,13.402609249510121,38.91313059026343
238,13.416943666423155,38.973245242675745
239,13.431278083336187,39.01668776962058
240,13.44561250024922,39.1407044229761
241,13.459946917162252,39.30069832825126
242,13.474281334075286,39.33733013827844
243,13.48861575098832,39.437701056046926
244,13.502950167901352,39.451370399990545
245,13.52688002006506,39.556995900100326
246,13.541214436978091,39.59171552527938
247,13.555548853891125,39.71768501092831
248,13.569883270804159,39.768838096849755
249,13.58421768771719,39.80697267199826
250,13.598552104630224,39.86627005942147
251,13.612886521543256,39.982100251618185
252,13.62722093845629,40.00510192179565
253,13.641555355369324,40.069713086830646
254,13.655889772282356,40.12293422103765
255,13.67022418919539,40.257859809665796
256,13.684558606108421,40.31804149169671
257,13.698893023021455,40.40417294274208
258,13.713227439934489,40.44010183966719
259,13.72756185684752,40.45233377091109
260,13.741896273760554,40.60591350803056
261,13.756230690673586,40.717479632194625
262,13.76524328508793,40.832469367834356
263,13.774255879502274,40.844049988257
264,13.783268473916618,40.91970643007912
265,13.792281068330961,40.932961299465134
266,13.801293662745305,41.01805298672747
267,13.810306257159649,41.05760961077797
268,13.819318851573993,41.06527586954167
269,13.828331445988336,41.10032460013194
270,13.83734404040268,41.18595888040805
271,13.846356634817024,41.187661260641434
272,13.855369229231368,41.23655196920531
273,13.864381823645711,41.28691157670693
274,13.873394418060055,41.34132732396339
275,13.882407012474399,41.41655786582893
276,13.891419606888743,41.44780633243792
277,13.900432201303087,41.50803851081608
278,13.90944479571743,41.62176113542165
279,13.936901763273813,41.67861815078808
280,13.945914357688157,41.7132995209305
281,13.9549269521025,41.75452081585961
282,13.963939546516844,41.831448418755905
283,13.972952140931188,41.85316610873407
284,13.981964735345532,41.962498220365575
285,13.990977329759875,41.99623475723873
286,13.99998992417422,42.087558967435896
287,14.009002518588563,42.21885843050101
288,14.018015113002907,42.292403197135755
289,14.02702770741725,42.3726812800003
290,14.036040301831594,42.40419000398991
291,14.045052896245938,42.44873348225649
292,14.054065490660282,42.550410797369345
293,14.063078085074626,42.571088085154074
294,14.07209067948897,42.63844338703605
295,14.081103273903313,42.686209716468014
296,14.090115868317657,42.75613772865553
297,14.099128462732,42.838452521649245
298,14.108141057146344,42.91524429771959
299,14.117153651560688,42.97326561556823
300,14.126166245975032,43.05966036211222
301,14.135178840389376,43.20707884596216
302,14.14419143480372,43.24363813885184
303,14.153204029218063,43.336777914908005
304,14.162216623632407,43.33727668279659
305,14.189673591188788,43.36508752870956
306,14.198686185603131,43.38961200946709
307,14.207698780017475,43.39898064846418
308,14.216711374431819,43.45622622632394
309,14.225723968846163,43.53235081941749
310,14.234736563260507,43.62723181214926
311,14.24374915767485,43.71878367866277
312,14.252761752089194,43.7353716569474
313,14.261774346503538,43.77382939393865
314,14.270786940917882,43.831747552837484
315,14.279799535332225,43.864095688742864
316,14.28881212974657,43.90354154216005
317,14.297824724160913,43.9327008000152
318,14.307183198806635,43.96281542238435
319,14.31619579322098,44.13246250934732
320,14.325208387635323,44.19656173515331
321,14.334220982049667,44.29803598658937
322,14.34323357646401,44.30535463641043
323,14.352246170878354,44.39607910287275
324,14.361258765292698,44.398280250994716
325,14.370271359707042,44.50162368200636
326,14.379283954121385,44.50864788473844
327,14.38829654853573,44.55243694556069
328,14.397309142950073,44.55243694556069
329,14.406321737364417,44.637660304264
330,14.41533433177876,44.69971112536455
331,14.433942361443778,44.73121824298
332,14.442954955858122,44.75089893154001
333,14.451967550272466,44.82833572864975
334,14.46098014468681,44.91242102666043
335,14.469992739101153,44.96589879821069
336,14.479005333515497,45.08317616165758
337,14.48801792792984,45.1621222735283
338,14.497030522344184,45.171979516062606
339,14.506043116758528,45.18972251519284
340,14.515055711172872,45.204260504301445
341,14.524068305587216,45.25298922951617
342,14.53308090000156,45.28286833684526
343,14.542093494415903,45.322932111869164
344,14.551106088830247,45.38508563383321
345,14.56011868324459,45.43303332609595
346,14.569131277658935,45.47152981829799
347,14.578143872073278,45.49250550139995
348,14.587156466487622,45.67333082473303
349,14.596169060901966,45.688495653019245
350,14.60518165531631,45.73893550759808
351,14.614194249730653,45.78876604854301
352,14.623206844144997,45.83799377227861
353,14.632219438559341,45.85268423377438
354,14.641232032973685,45.91876833462056
355,14.650244627388028,45.994811169137606
356,14.659257221802372,46.004179808134694
357,14.668269816216716,46.081348301135975
358,14.67728241063106,46.0995900681548
359,14.686295005045404,46.11454161889458
360,14.695307599459747,46.17371219776564
361,14.704320193874091,46.20645872380841
362,14.713332788288435,46.276065524714
363,14.722345382702779,46.32022369259495
364,14.731357977117122,46.398770080491275
365,14.740370571531466,46.43671557370267
366,14.74938316594581,46.456929185162316
367,14.758395760360154,46.50445009097804
368,14.767408354774497,46.5393684312707
369,14.776420949188841,46.60031226324018
370,14.785433543603185,46.60932485765452
371,14.794446138017529,46.666368283859825
372,14.803458732431872,46.72226924477063
373,14.812471326846216,46.759937333217906
374,14.82148392126056,46.81883656602759
375,14.830496515674904,46.946953623042425
376,14.839509110089248,46.990541686836934
377,14.848521704503591,47.05356069178351
378,14.857534298917935,47.15763853558279
379,14.866546893332279,47.17615993116041
380,14.875559487746623,47.27577990411882
381,14.884572082160966,47.365702347186776
382,14.89358467657531,47.37583084331645
383,14.902597270989654,47.46182320739968
384,14.911609865403998,47.5091875726943
385,14.920622459818341,47.57965111875936
386,14.929635054232685,47.596769524630695
387,14.938647648647029,47.60922367164485
388,14.947660243061373,47.70358641613132
389,14.956672837475717,47.78057199980617
390,14.96568543189006,47.79312951685348
391,14.974698026304404,47.79312951685348
392,14.983710620718748,47.819142523308614
393,14.992723215133092,47.85814706026472
394,15.001735809547435,47.864262097740976
395,15.01074840396178,47.92619769104919
396,15.019760998376123,47.945471719995815
397,15.028773592790467,47.969943337042636
398,15.03778618720481,48.08680022344727
399,15.056394216869828,48.25348782987768
400,15.065406811284172,48.327908465479524
401,15.074419405698515,48.33726694012525
402,15.08343200011286,48.36733823414381
403,15.092444594527203,48.38241255631357
404,15.101457188941547,48.464865237717646
405,15.11046978335589,48.59683473144884
406,15.119482377770234,48.60981264835986
407,15.128494972184578,48.62930206516914
408,15.137507566598922,48.69338680266551
409,15.146520161013266,48.72364646983454
410,15.15553275542761,48.76284008926926
411,15.164545349841953,48.8616226305369
412,15.173557944256297,48.86894128035796
413,15.18257053867064,48.881904960522206
414,15.191583133084984,48.909853549271205
415,15.200595727499328,48.923136549927236
416,15.209608321913672,48.97701795934868
417,15.218620916328016,48.984835377058324
418,15.22763351074236,49.01844587799148
419,15.236646105156703,49.03987755058408
420,15.245658699571047,49.09428436932263
421,15.25467129398539,49.16841350846521
422,15.263683888399735,49.19857250516642
423,15.272696482814078,49.21879628097743
424,15.281709077228422,49.275564803628995
425,15.290721671642766,49.37562045760478
426,15.29973426605711,49.394020959959896
427,15.308746860471453,49.395723340193285
428,15.317759454885797,49.397425720426675
429,15.326772049300141,49.40928899127704
430,15.335784643714485,49.45040034954428
431,15.344797238128828,49.5190394363025
432,15.353809832543172,49.60082631772549
433,15.362822426957516,49.64523535282912
434,15.37183502137186,49.675571463167614
435,15.380847615786204,49.677273843401004
436,15.389860210200547,49.696673265520005
437,15.398872804614891,49.797794441884555
438,15.407885399029235,49.81968021034668
439,15.416897993443579,49.85633397043067
440,15.425910587857922,50.00288075532028
441,15.434923182272266,50.004583135553666
442,15.44393577668661,50.03944502553648
443,15.452948371100954,50.09269869771605
444,15.461960965515297,50.13089461899213
445,15.470973559929641,50.16339330454814
446,15.479986154343985,50.16509568478153
447,15.488998748758329,50.175126467903446
448,15.498011343172672,50.184495106900535
449,15.507369817818395,50.193863745897616
450,15.516382412232739,50.20661984739505
451,15.525395006647082,50.258279420142905
452,15.534407601061426,50.29601603318282
453,15.54342019547577,50.342226555750315
454,15.552432789890114,50.3427253236389
455,15.561445384304458,50.41507034403385
456,15.570457978718801,50.42495244585055
457,15.579470573133145,50.48539471119129
458,15.588483167547489,50.499562823023496
459,15.597495761961833,50.54511446494789
460,15.606508356376176,50.56281150683351
461,15.61552095079052,50.63831932941033
462,15.624533545204864,50.652487441242535
463,15.633546139619208,50.7110999960493
464,15.642558734033551,50.77092948254113
465,15.651571328447895,50.80224702973096
466,15.660583922862239,50.84628852843168
467,15.669596517276583,50.85394462284401
468,15.678609111690927,50.8655291048941
469,15.68762170610527,50.873185199306434
470,15.696634300519614,50.90215733785608
471,15.705646894933958,50.91723166002585
472,15.714659489348302,50.93220640425924
473,15.723672083762645,50.999274150639344
474,15.73268467817699,51.02395058154096
475,15.741697272591333,51.03581385239132
476,15.750709867005677,51.04804578363522
477,15.767388720183714,51.08879024634005
478,15.776401314598058,51.12670677908143
479,15.785413909012401,51.13708764878672
480,15.794426503426745,51.155994846714776
481,15.803439097841089,51.2271542794853
482,15.812451692255433,51.25219102707722
483,15.827080556257448,51.30027869463904
484,15.836093150671791,51.318065731214936
485,15.845105745086135,51.360034305829345
486,15.854118339500479,51.36173668606274
487,15.863130933914823,51.43037970238292
488,15.872143528329167,51.512267118573334
489,15.88115612274351,51.5384046186821
490,15.890168717157854,51.5460708774458
491,15.899181311572198,51.581066485216695
492,15.908193905986542,51.58156525310528
493,15.917206500400885,51.58326763333868
494,15.92621909481523,51.63561146280521
495,15.935231689229573,51.668202413496616
496,15.944244283643917,51.69591705785617
497,15.95325687805826,51.70344002847685
498,15.962269472472604,51.73784042168332
499,15.971282066886948,51.782762192343625
500,15.980294661301292,51.842149266087276
501,15.989307255715635,51.912651636983
502,15.99831985012998,51.99097343780702
503,16.007332444544325,52.03916018672546
504,16.01634503895867,52.07917971753598
505,16.025357633373012,52.07917971753598
506,16.034370227787356,52.111803909063234
507,16.0433828222017,52.12486019399914
508,16.05289418450463,52.14601568889831
509,16.061906778918974,52.155897790715
510,16.070919373333318,52.21046199724234
511,16.07993196774766,52.24451875888271
512,16.088944562162006,52.25504830989322
513,16.09795715657635,52.25504830989322
514,16.106969750990693,52.264678038134306
515,16.115982345405037,52.329948101977834
516,16.12499493981938,52.33760419639017
517,16.134007534233724,52.439111067247254
518,16.143020128648068,52.47356197475813
519,16.152032723062412,52.536838330187074
520,16.161045317476756,52.591325316268716
521,16.1700579118911,52.60475056792593
522,16.179070506305443,52.620885961364365
523,16.188083100719787,52.639330334506404
524,16.19709569513413,52.67934323744693
525,16.206108289548474,52.71317420019888
526,16.21512088396282,52.715375348320855
527,16.224133478377162,52.7843336329694
528,16.233146072791506,52.796066796324716
529,16.24215866720585,52.805425270970446
530,16.251171261620193,52.81074709346914
531,16.260183856034537,52.8220449089532
532,16.26919645044888,52.87163661305141
533,16.278209044863225,52.88099508769714
534,16.28722163927757,52.8871101251734
535,16.296234233691912,52.89819197770746
536,16.305246828106256,52.95325295879006
537,16.3142594225206,52.98038659026977
538,16.323272016934943,53.001438526821744
539,16.332284611349287,53.00314090705514
540,16.34129720576363,53.00484328728853
541,16.350309800177975,53.052825232314206
542,16.35932239459232,53.129771680233674
543,16.368334989006662,53.1794938137142
544,16.377347583421006,53.215997277686895
545,16.38636017783535,53.23548669449618
546,16.395372772249694,53.277315357518546
547,16.404385366664037,53.29902899716238
548,16.41339796107838,53.39356947136501
549,16.422410555492725,53.45926838738956
550,16.43142314990707,53.480660404907624
551,16.440435744321412,53.4828615530296
552,16.449448338735756,53.52035279223094
553,16.4584609331501,53.55831487814443
554,16.467473527564444,53.59959842617269
555,16.476486121978787,53.626834871948816
556,16.48549871639313,53.65172167324806
557,16.494511310807475,53.71167056034981
558,16.50352390522182,53.71167056034981
559,16.512536499636163,53.730201035829865
560,16.521549094050506,53.74256307456881
561,16.53056168846485,53.74256307456881
562,16.539574282879194,53.781814910441675
563,16.548586877293538,53.80121433256069
564,16.55759947170788,53.83937192666573
565,16.566612066122225,53.90476103813884
566,16.57562466053657,53.96621561654672
567,16.584637254950913,53.9684167646687
568,16.593649849365256,54.04828961952545
569,16.6026624437796,54.074322452956764
570,16.611675038193944,54.074322452956764
571,16.620687632608288,54.17259848258823
572,16.62970022702263,54.17479963071021
573,16.638712821436975,54.215822728870215
574,16.64772541585132,54.267121883456504
575,16.656738010265663,54.27493930116616
576,16.665750604680007,54.28955588729193
577,16.67476319909435,54.31168062778645
578,16.683775793508694,54.32343057491945
579,16.692788387923038,54.34829148702645
580,16.70180098233738,54.35595774579015
581,16.710813576751725,54.37414339121299
582,16.71982617116607,54.46068626405588
583,16.728838765580413,54.49375909390004
584,16.737851359994757,54.54364842808733
585,16.7468639544091,54.57916498729499
586,16.755876548823444,54.6112390461985
587,16.764889143237788,54.64680566363542
588,16.77390173765213,54.70499055390693
589,16.782914332066476,54.712799535976465
590,16.79192692648082,54.748023272447384
591,16.800939520895163,54.74972565268077
592,16.809952115309507,54.78297294784684
593,16.81896470972385,54.79427076333091
594,16.827977304138194,54.83063886606463
595,16.836989898552538,54.83234124629803
596,16.846002492966882,54.89757713422506
597,16.855015087381226,54.92844758078377
598,16.86402768179557,54.92844758078377
599,16.873040276209913,54.92844758078377
600,16.882052870624257,55.02938963151611
601,16.8910654650386,55.05298606572178
602,16.900078059452945,55.07822397319872
603,16.90909065386729,55.078722741087304
604,16.918103248281632,55.134629361086596
605,16.927115842695976,55.16318815921246
606,16.93612843711032,55.224122150000575
607,16.945141031524663,55.237394514000584
608,16.954153625939007,55.255262255621005
609,16.96316622035335,55.255262255621005
610,16.972178814767695,55.34128797891007
611,16.98119140918204,55.388799009051596
612,16.990204003596382,55.44860395265748
613,16.999216598010726,55.46392630583351
614,17.00822919242507,55.4780441240707
615,17.017241786839413,55.480245272192676
616,17.026254381253757,55.50508169731658
617,17.0352669756681,55.515129264216185
618,17.044279570082445,55.51733041233816
619,17.05329216449679,55.547507948835516
620,17.062304758911132,55.569162211623265
621,17.071317353325476,55.58856163374228
622,17.08032994773982,55.67080439847437
623,17.089342542154164,55.691585496348274
624,17.098355136568507,55.70050721586921
625,17.10736773098285,55.747299572321296
626,17.116380325397195,55.82190886845458
627,17.12539291981154,55.90058172780552
628,17.134405514225882,55.910675930944784
629,17.143418108640226,56.007458495634445
630,17.15243070305457,56.07128680455295
631,17.161443297468914,56.08064527919868
632,17.170455891883257,56.10266522381911
633,17.1794684862976,56.10266522381911
634,17.188481080711945,56.13832061525382
635,17.19749367512629,56.14002299548721
636,17.206506269540633,56.140521763375794
637,17.215518863954976,56.178151574018464
638,17.22453145836932,56.218414147289515
639,17.233544052783664,56.27972263352668
640,17.242556647198008,56.308120937878485
641,17.25156924161235,56.36887103728581
642,17.260581836026695,56.399688218032566
643,17.26959443044104,56.42669650513831
644,17.278607024855383,56.44463081907359
645,17.287619619269726,56.46367419660985
646,17.29663221368407,56.50400497457633
647,17.305644808098414,56.51405254147594
648,17.314657402512758,56.55175255822631
649,17.3236699969271,56.61136555821355
650,17.332682591341445,56.6661494383196
651,17.34169518575579,56.68026725655678
652,17.350707780170133,56.68026725655678
653,17.359720374584477,56.72712395873414
654,17.36873296899882,56.74842983852009
655,17.377745563413164,56.74842983852009
656,17.386758157827508,56.779133299541186
657,17.39577075224185,56.780835679774576
658,17.404783346656195,56.78133444766316
659,17.41379594107054,56.83657297870707
660,17.422808535484883,56.90992992284873
661,17.431821129899227,56.91774734055839
662,17.44083372431357,56.939978989251905
663,17.449846318727914,57.012686728548395
664,17.458858913142258,57.023541865362326
665,17.467871507556602,57.13920760605172
666,17.476884101970946,57.194968880096006
667,17.48589669638529,57.26850399490187
668,17.494909290799633,57.328449355778936
669,17.503921885213977,57.34581832951077
670,17.51293447962832,57.379063766102284
671,17.521947074042664,57.401766623040146
672,17.530959668457008,57.41136205829082
673,17.539972262871352,57.41136205829082
674,17.548984857285696,57.42139284141274
675,17.55799745170004,57.509093223159105
676,17.567010046114383,57.53352834303448
677,17.576022640528727,57.56698258634721
678,17.58503523494307,57.57990907011583
679,17.594047829357415,57.58161145034923
680,17.60306042377176,57.60235748176408
681,17.612073018186102,57.6228423468191
682,17.621085612600446,57.63752264396352
683,17.63009820701479,57.69790844854409
684,17.639110801429133,57.718055201919526
685,17.648123395843477,57.74339039493201
686,17.65713599025782,57.751056653695706
687,17.666148584672165,57.751056653695706
688,17.67516117908651,57.80216176869858
689,17.684173773500852,57.80216176869858
690,17.693186367915196,57.813016905512505
691,17.70219896232954,57.89636723598886
692,17.711211556743883,57.954819772662006
693,17.720224151158227,57.9565221528954
694,17.72923674557257,57.99563320759395
695,17.738249339986915,58.03112243362856
696,17.74726193440126,58.05310859587604
697,17.756274528815602,58.08401638432829
698,17.765287123229946,58.13770826421525
699,17.77429971764429,58.18937671470187
700,17.783312312058634,58.20652765690678
701,17.792324906472977,58.226637898333266
702,17.80133750088732,58.23195972083196
703,17.810350095301665,58.31086272143801
704,17.81936268971601,58.34619977985036
705,17.828375284130352,58.42394253167479
706,17.837387878544696,58.43160879043849
707,17.84640047295904,58.447272626925766
708,17.855413067373384,58.447272626925766
709,17.864425661787728,58.45968806492956
710,17.87343825620207,58.470068934634845
711,17.882450850616415,58.48700887705688
712,17.89146344503076,58.496377516053975
713,17.900476039445103,58.50419493376363
714,17.909488633859446,58.54622367488518
715,17.91850122827379,58.596714495825516
716,17.927513822688134,58.63419253931755
717,17.936526417102478,58.68340983395532
718,17.94553901151682,58.69072004813627
719,17.954551605931165,58.69633631772395
720,17.96356420034551,58.70365496754501
721,17.972576794759853,58.73668646383874
722,17.981589389174196,58.751760786008504
723,17.99060198358854,58.8268886942559
724,17.999614578002884,58.828591074489296
725,18.008627172417228,58.828591074489296
726,18.01763976683157,58.859836729366464
727,18.026652361245915,58.875972122804896
728,18.03566495566026,58.938439930251945
729,18.044677550074603,58.938439930251945
730,18.053690144488947,58.938439930251945
731,18.063201506791877,58.97846845002505
732,18.07221410120622,58.97846845002505
733,18.081226695620565,58.978967217913635
734,18.09023929003491,58.99920007362708
735,18.099251884449252,59.0575606946893
736,18.108264478863596,59.091779589428384
737,18.11727707327794,59.1135603196833
738,18.126289667692284,59.12058452241539
739,18.135302262106627,59.130632089315
740,18.14431485652097,59.1735072541476
741,18.153327450935315,59.18388812385289
742,18.16234004534966,59.18388812385289
743,18.171352639764002,59.18388812385289
744,18.180365234178346,59.18388812385289
745,18.18937782859269,59.193745366387205
746,18.198390423007034,59.2367227763992
747,18.207403017421377,59.291990790862904
748,18.21641561183572,59.32089193588238
749,18.225428206250065,59.33093950278199
750,18.23444080066441,59.358007457612345
751,18.243453395078753,59.407797505407565
752,18.252465989493096,59.49374952894711
753,18.26147858390744,59.52965909431566
754,18.270491178321784,59.53136147454906
755,18.279503772736128,59.53136147454906
756,18.28851636715047,59.56632801487306
757,18.297528961564815,59.57635879799498
758,18.30654155597916,59.588999270314744
759,18.315554150393503,59.588999270314744
760,18.324566744807846,59.58949803820333
761,18.33357933922219,59.58949803820333
762,18.342591933636534,59.58999680609192
763,18.351604528050878,59.62868322199794
764,18.36061712246522,59.63038560223133
765,18.369629716879565,59.63570742473003
766,18.37864231129391,59.64558952654672
767,18.387654905708253,59.739576211950535
768,18.396667500122597,59.741278592183924
769,18.40568009453694,59.74177736007251
770,18.414692688951284,59.76358200774705
771,18.423705283365628,59.77544527859741
772,18.43271787777997,59.78837176236603
773,18.441730472194315,59.80666212088406
