Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.976443252940852,0.8207495071776855,0.8343685591697568
1,1.8849330221044436,1.2579265744058477,1.4961235005948952
2,2.3728710955180743,1.8564181845061654,2.0613330678835373
3,2.694030985594276,2.258168369694394,3.149360683881694
4,2.8943700391462293,2.611713205348698,4.080775871874565
5,3.0146402382874897,2.766532474492962,4.844183920854278
6,3.258063094812487,2.9200670509028557,5.5272821844016296
7,3.3605715610913336,2.9562634496335116,6.511168169548998
8,3.45034174615877,3.1090282601172996,7.164980872598699
9,3.506158142841252,3.1537942147676694,8.092207812374891
10,3.5579693766866227,3.1997169960293927,8.814718430715796
11,3.582358089120386,3.2408890991640718,9.713388545774773
12,3.68364908347898,3.2570113456804535,10.472999564012543
13,3.6852594859169256,3.266558590786462,11.261631301217452
14,3.7732092941159268,3.284170075159962,12.088227190315473
15,3.8389751707529007,3.335880914727917,12.776349765075551
16,3.8862341964752276,3.3800292686912465,13.48738981044525
17,3.9073789187504113,3.401358387043358,14.208461991020542
18,3.9334541802621805,3.4545426900747764,14.80485221196476
19,3.967390137801952,3.540267801189496,15.87088684806632
20,4.023401903611922,3.574999140117961,16.649210449045576
21,4.023401903611922,3.609385375775466,17.211666158966686
22,4.037913747690358,3.64842569615233,18.22384405671318
23,4.078134583731894,3.66603718052583,18.970094801411534
24,4.155712759697687,3.6787836557520683,19.73719960490051
25,4.2233979197198686,3.722440898897813,20.150825615209904
26,4.263298865222977,3.7333925756091775,20.495094077256965
27,4.27638999107595,3.8150034820924836,20.68973414146811
28,4.284326833744013,3.8405306201068883,20.884110527827225
29,4.314881149220999,3.8799593296387025,21.109801836437292
30,4.329392993299434,3.8799593296387025,21.297307499526205
31,4.331003395737381,3.914379077153325,21.587575388229936
32,4.331003395737381,3.914379077153325,21.80945164543909
33,4.339586038863254,3.9880721515120414,22.192874257229168
34,4.371694511035736,3.992937160659303,22.312613826617657
35,4.3796313537037985,4.019131288158676,22.522909697563286
36,4.388213996829672,4.037123524486352,22.762286803153152
37,4.388213996829672,4.037123524486352,22.925050131668044
38,4.388213996829672,4.037123524486352,23.066514147367197
39,4.388213996829672,4.050214650339326,23.233026004998923
40,4.417725778485949,4.064635435204421,23.395839846661698
41,4.417725778485949,4.069500444351683,23.629139074061534
42,4.417725778485949,4.114566189318312,23.780896780995505
43,4.417725778485949,4.13611389130928,23.928878127989446
44,4.417725778485949,4.13611389130928,24.120803632600023
45,4.437143344569039,4.13611389130928,24.26781140495491
46,4.446690589675047,4.140978900456541,24.385280787038297
47,4.461102843928317,4.140978900456541,24.547772349392325
48,4.462713246366262,4.145843909603803,24.671183210732742
49,4.462713246366262,4.165220762829501,24.81489068971997
50,4.492183499858338,4.170085771976762,24.948531506748104
51,4.509969565837961,4.170085771976762,25.029612610112956
52,4.520288181699196,4.183176897829735,25.164863829579033
53,4.5619663478543995,4.196268023682707,25.32249928022293
54,4.577783033713025,4.215685589765797,25.469122791962118
55,4.577783033713025,4.215685589765797,25.564422914266355
56,4.579393436150971,4.237140278415325,25.708130393253583
