Time(Iteration),TSMultiArmedBandit
0,0.40633768663754444
1,0.9269135793028298
2,1.348029628216603
3,1.8828872020876872
4,2.362692894571564
5,2.716400984204545
6,3.092283749084152
7,3.575225225422598
8,3.982378315798053
9,4.390076685174799
10,4.806819798173776
11,5.1730068016460535
12,5.604474493549544
13,6.045126879637847
14,6.555866246017151
15,6.945451069341431
16,7.3567988711766885
17,7.775947719668622
18,8.177621228708631
19,8.427731212927204
20,8.794665490857303
21,9.101294754281112
22,9.506772863912083
23,9.830664575012719
24,10.175999238854164
25,10.493440256154846
26,10.779760589712799
27,11.058573412624366
28,11.220984146909204
29,11.431471658602705
30,11.679355026361574
31,12.044772640722268
32,12.22698160441707
33,12.418318281430233
34,12.620386515580778
35,12.903210907485393
36,13.056886434336485
37,13.278932385901422
38,13.420262218144666
39,13.61420219832805
40,13.820025075656526
41,13.98984480173408
42,14.184117627249245
43,14.320127461286813
44,14.444390828677532
45,14.58526498591639
46,14.760251365836059
47,14.915353782613215
48,15.112269783344868
49,15.271820725217282
50,15.434380424802043
51,15.578942721050245
52,15.762675070302242
53,15.89902526065527
54,16.009907921939437
55,16.166040339859233
56,16.310632759477407
57,16.385718765766292
58,16.487591070547584
59,16.57266177913452
60,16.687261227278942
61,16.862539026623285
62,16.96490270646337
63,17.030439458226425
64,17.085050070579342
65,17.191392472338894
66,17.259328259725685
67,17.32357642405967
68,17.415525423864494
69,17.523372399633224
70,17.65362842234215
71,17.748326097299167
72,17.79794415710672
73,17.911443569688235
74,17.97793769783419
75,18.03475192495957
76,18.07344384535698
77,18.128054457709897
78,18.213809593691256
79,18.281739715864298
80,18.332344366919692
81,18.39809852456468
82,18.436790444962092
83,18.51800186278938
84,18.577735818384763
85,18.672538422167857
86,18.809525755401715
87,18.883960088644873
88,18.992044084799524
89,19.078163325078037
90,19.22754269081008
91,19.34482664214974
92,19.40164086927512
93,19.4490129652707
94,19.51694875265749
95,19.591716538757623
96,19.696795803475087
97,19.794764683436725
98,19.880654677680972
99,19.97386976933959
100,20.019647807902942
101,20.099910799184798
102,20.189305396002368
103,20.22799731639978
104,20.314116556678293
105,20.352808477075705
106,20.462858884310222
107,20.503486242925522
108,20.56924040057051
109,20.697442970803223
110,20.787929158153617
111,20.877727376471345
112,20.976937952464112
113,21.0828813999968
114,21.121573320394212
115,21.171191380201765
116,21.224728687320354
117,21.274346747127904
118,21.337641816123973
119,21.376333736521385
120,21.444074103056902
121,21.535805186435176
122,21.570657085588387
123,21.627471312713766
124,21.68971890197153
125,21.788589936984206
126,21.8568982544852
127,21.94093931889429
128,22.008679685429808
129,22.05605178142539
130,22.103423877420973
131,22.22424629115027
132,22.296983491276134
133,22.32167289052318
134,22.34636228977022
135,22.371051689017264
136,22.418423785012845
137,22.473758115734192
138,22.498447514981237
139,22.52313691422828
140,22.59290913319041
141,22.680858657890983
142,22.705548057138024
143,22.75763314648962
144,22.828580466992392
145,22.866832760237166
146,22.89152215948421
147,22.916211558731256
148,22.967963195225874
149,22.99265259447292
150,23.026979545701032
151,23.051668944948073
152,23.076358344195118
153,23.11068529542323
154,23.135374694670272
