Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
218,25.191618709513744,69.76174055064192,85.21960452339263,68.0897009112837
219,25.194161700577137,70.10635353211713,85.72201147676591,68.31534185749965
220,25.19670469164053,70.43908814148332,86.01654153169831,68.54399480750222
221,25.250803133996364,70.73362846337723,86.45264293114303,68.83500324760233
222,25.30268136059359,71.00190911439076,86.85675263530189,69.08306313894711
223,25.533620783588905,71.23195973843809,87.18409617553671,69.273739643536
224,25.55590670495491,71.54375396160142,87.63736830800522,69.64934920363638
225,25.55981487772234,71.78602760838255,87.93696644523448,69.96737161585247
226,25.629103758512976,72.14181318864779,88.30334408987281,70.15003307051117
227,25.658070442901,72.47662806556282,88.69292292164636,70.46402317863985
228,25.717047761839268,72.73256411827282,89.08807612679911,70.7191553099625
229,25.720955934606696,73.05214363717882,89.51200836824577,70.98450985123787
230,25.747536951007657,73.24619323619963,89.93722568820786,71.24658861939722
231,25.80103020253141,73.57080997139141,90.41973442289706,71.61367052268216
232,25.88314994798032,73.79381496048626,90.84312926625219,71.8418400417996
233,25.887058120747746,74.05360709657675,91.2735742377589,72.2491053355034
234,25.903107609949142,74.39199105085505,91.71747860448436,72.51753869289607
235,26.011627391864078,74.65828892942872,92.18907256928296,72.71253610000846
236,26.076341839578117,74.99448459246331,92.65873963465675,73.01675338499453
237,26.080250012345545,75.2593245056984,93.08175026944336,73.23787913789073
238,26.13926950691881,75.49716988938289,93.52194113993122,73.42727453771056
239,26.201389772722518,75.77481240900345,93.84150469017246,73.59851219660496
240,26.240553309963463,76.05287634316042,94.22383684931106,73.86058281910451
241,26.24446148273089,76.28613148901862,94.58729603277234,73.98579939917714
242,26.30486145511937,76.57263694689588,95.01672040763023,74.16731738405797
243,26.487426128040312,76.76861610921186,95.39406233015542,74.46410232161801
244,26.647990116971453,77.06318182476535,95.72679846323435,74.77887879727584
245,26.74201882458387,77.38020763645727,96.05867052543243,75.07641331023504
246,26.803459600425406,77.74691733983448,96.37451317394384,75.42496737469104
247,26.8060025914888,78.0049036963072,96.70296455983247,75.69934698146945
248,26.808545582552192,78.15904209122387,97.09795368659545,75.93087640933922
249,26.859608732218778,78.58884741597892,97.56036676120878,76.24354623642266
250,26.900246474815315,78.92738997761893,97.97325246827435,76.56977375464245
251,26.944173285350452,79.13100531920337,98.30034235263912,76.77493001019688
252,27.003868846484316,79.48048644171848,98.80720275485305,77.04720673999712
253,27.12297264710016,79.77193170196975,99.28199467261354,77.335104431408
254,27.138059846703563,80.00047570676477,99.60234259908057,77.56990625168211
255,27.187472007480473,80.29103707454607,100.02758446203597,77.89784857516369
256,27.310835475220422,80.60446133649332,100.48541054410822,78.22616080992796
257,27.352267007001124,80.82561064167938,100.77669440016444,78.53952518422287
258,27.41015374630903,81.10609545544418,101.22093176330836,78.78026856154494
259,27.41406191907646,81.32373904782936,101.71433110709152,78.92333759520002
260,27.615697239353644,81.6362856911162,102.05529734430644,79.20047718895745
261,27.619605412121068,81.92654251150887,102.42374307811897,79.55005800156799
262,27.68593893543122,82.20305020199096,102.81264343597874,79.83172238661518
263,27.785893399006746,82.44289362308203,103.199265213063,79.93667910334976
264,27.834790173330283,82.71190255688403,103.63026866771963,80.13851449591634
265,27.91626631114708,83.01714654524241,104.07404317442983,80.28233686686987
266,27.979461772859633,83.21682179276151,104.47239411111471,80.57406109224121
267,27.99272717388265,83.52593756991357,104.90268762680739,80.97573025702216
268,28.053887458019187,83.87681114279516,105.15756912066078,81.20822506658827
269,28.16304667114425,84.16715297239386,105.59104909089126,81.45965512598038
270,28.16695484391168,84.40450497150975,106.11695509365424,81.75502279397713
271,28.227360463079645,84.7022851969437,106.58918997256244,81.99267217842495
272,28.26089853921984,84.94967277918649,106.93567884748329,82.24675588597131
273,28.308761001767145,85.24409756961526,107.38767644207401,82.56647260815593
274,28.312669174534573,85.5699776112684,107.74048753268546,82.74343959855051
275,28.369838299116395,85.86811360043029,108.2016016563689,82.97813332036992
276,28.44693403867213,86.11128212430991,108.60196189247588,83.31564419816166
277,28.459000249302647,86.35872660415818,108.97404937473266,83.55057873445938
278,28.527446413112518,86.56383123505466,109.39167996535998,83.7562155780174
279,28.635267857334128,86.76609761882693,109.65497447819457,84.07378419525634
280,28.71102091441432,87.00912629368189,109.99465957178184,84.30958906196186
281,28.721511461807296,87.2640321510909,110.4165953552747,84.53382224687076
282,28.83955048839807,87.53599616732757,110.74546987437088,84.82687110234826
283,28.8434586611655,87.85670931871701,111.02683815818867,85.06140776397991
284,28.89558471917182,88.25905102482326,111.29092095292079,85.37621014893595
285,28.994732197371356,88.48033228842571,111.6653937985822,85.66862325074108
286,28.99864037013878,88.66250921507176,112.08766518240455,85.9192521257129
287,29.052133621662534,89.00475532196205,112.56960742404252,86.09838963924534
288,29.10157346692386,89.24094447176833,112.93793614932542,86.32035522400975
289,29.138984027553285,89.55044796838281,113.30245807968322,86.61350831962285
290,29.26588180783741,89.91663298361865,113.6441072299888,86.78367147915576
291,29.268236814969868,90.16351688573502,114.08428113701079,87.0512545395741
292,29.311804191467882,90.38930709278979,114.48172363390204,87.37130750637307
293,29.377272918387547,90.67935282816359,114.89500576499711,87.59124451080461
294,29.44623021676146,90.99046113749537,115.19947856506663,87.82879232411018
295,29.57518978331504,91.19398095378851,115.60879552371235,88.06431734880469
296,29.61033484263293,91.512024785266,115.98152462700008,88.3851984270139
297,29.668191997928584,91.75256715643391,116.34769514916923,88.59359643221656
298,29.737467743866596,92.08787680360373,116.80070511287826,88.82294861032585
299,29.739822750999053,92.3484632666535,117.17842208155116,89.07585368949545
300,29.832377035362697,92.61974384456491,117.62032649148883,89.31042071657677
301,29.880211149009916,92.8631111137209,117.86732256164007,89.50553659758432
302,29.989925490025303,92.98424432156017,118.29969513142714,89.72612397870121
303,30.04890280896357,93.30986639994623,118.61519595104548,89.96268077777651
304,30.06747592585623,93.5574874306067,118.93747488789218,90.21990866841195
305,30.287924583475938,93.81946159245608,119.26620462075985,90.43278814608686
306,30.343873669853735,94.19354622910919,119.66653367473195,90.66605487756335
307,30.396595582237104,94.46276771542065,120.01419312718424,90.88368782644267
308,30.489726695029667,94.81470218294768,120.39946701228004,91.12739955465712
309,30.507968487382772,95.14023054544158,120.71261048719518,91.54261440656794
310,30.5118766601502,95.37013867260822,121.1179077600704,91.7274840202696
311,30.566115025636673,95.62295612265847,121.62416697386008,91.88070431024333
312,30.671466066344983,95.80112610134442,121.93020498140477,92.13005406071858
313,30.674009057408377,96.03393364939053,122.35941075627686,92.23859824011348
314,30.752404480054196,96.3388352441905,122.81472647993883,92.5313821522356
315,30.769686051261026,96.6941221545039,123.25787149485139,92.7923463751749
316,30.86939909298591,96.92376884202034,123.69063453208939,93.19145236640341
317,30.951550191360298,97.22171509767252,124.090146641309,93.45641891245737
318,31.01923081195951,97.47490380180955,124.52029713644906,93.78849421390575
319,31.023138984726938,97.65615079753094,124.95578936803699,94.09821318598505
320,31.027047157494366,98.03756820191886,125.46853315921317,94.40377305098708
321,31.277143870014424,98.30240088962282,125.94603317072233,94.6808978163534
322,31.28105204278185,98.60086027535706,126.34611714981482,95.0823710184702
323,31.34395262668802,98.86747055234869,126.72113362385062,95.36940043051493
324,31.357011416371627,99.21538290413534,127.0792033698281,95.69545641208268
325,31.423074657762307,99.42770265771783,127.33581129686759,96.04218841832606
326,31.48900918856601,99.68227160337253,127.85991603485556,96.37264207686871
327,31.530763448053044,99.92662406175624,128.08785502119096,96.49056977702199
328,31.616820358285207,100.18274243011402,128.42856083676446,96.82120570463965
329,31.686479057836586,100.4419207117663,128.83765989898524,96.97106084176121
330,31.88591796313268,100.79609808200904,129.17720632778213,97.11876436484171
331,31.88982613590011,101.12454270034156,129.59010332398438,97.43636741115736
332,31.893734308667536,101.38793403816751,129.93879272626322,97.72841303648518
333,31.897642481434964,101.45682476723887,130.32144459837008,97.97863576959358
334,31.9542481586355,101.75034822977388,130.60410580701037,98.23987619636964
335,31.958156331402925,102.0186336886426,131.05093434966415,98.5724519539576
336,32.12350539411534,102.23505817327185,131.3447649649251,98.79007372698022
337,32.18051325134566,102.4375024300407,131.65211042869342,99.0788942699309
338,32.20206750548655,102.72781121849641,132.08511817302173,99.36440741320217
339,32.25392497762661,103.11734553287158,132.50035029473923,99.58057091116869
340,32.324431934907366,103.41877384793823,132.78393497825687,99.72455503979975
341,32.468038555839925,103.57541792501794,133.1593735296428,99.95474802909175
342,32.616515984343195,103.92786559657843,133.49268239885518,100.17688446472685
343,32.656968807742814,104.18185691094561,133.79983234418188,100.47585265487781
344,32.66087698051024,104.50457945346781,134.15385712476797,100.80927778240165
345,32.68842598985054,104.71819586306962,134.46990776006484,101.02375637183022
346,32.69233416261797,104.9587814502125,134.8544830460481,101.3593446539696
347,32.809682965613646,105.20886701923985,135.1546686825124,101.50119211392027
348,32.842273662309815,105.43246607124654,135.5124295376863,101.65715627160034
349,32.9020550029338,105.78717386339194,135.85235410762482,101.90075108905934
350,32.94776100939074,105.92783438243922,136.28653772566773,102.10204311488798
351,33.03574259547759,106.18147724107826,136.69445161777895,102.39322920880888
352,33.10004267435448,106.38893688537453,137.08476578762347,102.66235228334241
353,33.164064524084665,106.76414298807215,137.66455965345693,102.8804652064523
354,33.16797269685209,107.08213082662152,137.895469431672,103.10237906205714
355,33.2542007473618,107.34941965322358,138.37169954275979,103.2772729934001
356,33.33912055558118,107.52796058406636,138.80162863157096,103.5801031285071
357,33.343028728348614,107.84934806146018,139.2331591947451,103.76638958966983
358,33.516965844814656,108.03183450310141,139.633621103927,103.92538363249119
359,33.52087401758208,108.26056369055907,139.98732346360646,104.10934499329665
360,33.52478219034951,108.52848778516902,140.28505192531435,104.33597996899951
361,33.61679550627758,108.72072186590017,140.63301511697787,104.60040902405713
362,33.62855432683155,108.98334859896461,141.0687806733543,104.82850359642816
363,33.698492677054006,109.14278667791265,141.43049826115399,105.0665411238198
364,33.71025149760797,109.49519386020772,141.91682767995016,105.313043948618
365,33.869820529011115,109.72383544045518,142.29800072447446,105.47328778097861
366,33.9294349191499,110.04926251865602,142.67369931143224,105.65288683742108
367,33.989793127116485,110.28156019711446,143.1294031064478,105.90204962182811
368,34.03858384597826,110.4383828922719,143.5139678605711,106.01246549557656
369,34.169327476818665,110.65652130736396,143.80547741405775,106.19910659234947
370,34.24344056252965,111.00017570736016,144.22382400523003,106.48601239279245
371,34.2924188688077,111.19030693526072,144.57799414450022,106.71848052350592
372,34.36582057679671,111.46582220511281,144.8993770227832,106.90495638381601
373,34.57138067793953,111.65742195303842,145.2956015754229,107.1700568173029
374,34.575288850706954,111.99760254177788,145.63878767428793,107.37594052812305
375,34.57919702347438,112.32701459328973,146.00313198851262,107.486680171396
376,34.58310519624181,112.59783482967359,146.34731380181591,107.70521066714998
377,34.61569589293798,112.89088320147366,146.75981876401877,107.86516398960487
378,34.71189444546293,113.06065369936853,147.1743405420857,108.04688138810113
379,34.830358214809564,113.2476658682327,147.5498398194762,108.29051308507754
380,34.91010211795119,113.49620685832974,147.82459284170815,108.47790814190584
381,34.94782631845864,113.74345152822448,148.14639295410416,108.73718971661557
382,35.014574345185636,113.91555557702068,148.53277320478963,109.06557845788947
383,35.031082168539044,114.22292768937146,148.9781112867774,109.21284840718377
384,35.07973860441051,114.49546107898826,149.4339640266332,109.4383870245086
385,35.1182868393948,114.89402418511479,149.8786505959095,109.73301858369345
386,35.18584688758081,115.152463063383,150.21765815759503,109.9521988469033
387,35.18975506034823,115.42821587444169,150.61548808012947,110.21954580042598
388,35.221687028999824,115.62952018572291,151.09060074616443,110.49000863826718
389,35.27898767668929,115.91400019561813,151.564395560716,110.79384974877689
390,35.37367103258692,116.14276496707785,151.851561570325,110.97677367455739
391,35.39012341389436,116.45857911081355,152.2249738542471,111.13024858121453
392,35.49349692613475,116.69750844359021,152.54568842497457,111.37533263552726
393,35.57518747126598,116.91206156095294,152.97859843337477,111.58075944074373
394,35.6270656978632,117.1778484947788,153.26976026538557,111.67949172969341
395,35.71205204572526,117.45327607097477,153.71797570550484,111.83154396311363
396,35.73360629986615,117.6844613562758,154.1743346201081,112.0962388856301
397,35.760729563726805,118.08374240351006,154.66732208989833,112.24201260063418
398,35.787153637346776,118.42179632160283,154.98584918744342,112.42105088449155
399,35.79106181011421,118.69953330204137,155.32252582848574,112.6343184175302
400,35.79496998288163,118.88125041296534,155.72452679986483,112.83549070732401
401,35.83704237391107,119.00390574277779,156.11869915807117,113.05513750854439
402,35.862672295131105,119.31411847196736,156.58772980541156,113.26067193996667
403,35.88398710315541,119.62535988814139,156.91850508069984,113.47600733034338
404,35.99387990840097,119.77383398562435,157.22745147711,113.69032761183743
405,36.02256579462067,119.99201621965437,157.5721174210803,113.92811629914686
406,36.0264739673881,120.18430655971149,157.98918447636478,114.1652293429898
