Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,UCBLinearBandit,TSMultiArmedBandit,TSLinearBandit,PHEMultiArmedBandit,PHELinearBandit
3389,136.68963809573447,143.9239015864767,555.5702172015021,11.282823959438348,1163.099387442096,83.81104242500977,411.29556558170304,11.282823959438348
3390,136.72376235472507,143.92447842565952,555.6338046026857,11.284219234875923,1163.4489784555856,83.81161926419261,411.3314529574092,11.284219234875923
3391,136.74908609459567,143.92505526484234,555.727587972584,11.285614510313497,1163.7835188811605,83.81264178481393,411.3462555564236,11.285614510313497
3392,136.7681454809771,143.92563210402517,555.7969025769346,11.287009785751072,1164.0809680561883,83.81264178481393,411.41058863792523,11.287009785751072
3393,136.76872232015992,143.97767968020918,555.9046007691708,11.288405061188648,1164.4384014934105,83.81825630173994,411.4595588155106,11.288405061188648
3394,136.76929915934275,144.09503019595786,556.0069437132955,11.289800336626223,1164.833390971557,83.81825630173994,411.4675073314347,11.289800336626223
3395,136.76987599852558,144.13428003205232,556.1215248836809,11.291195612063799,1165.07506590333,83.81933924710509,411.54152166288077,11.291195612063799
3396,136.7704528377084,144.19523086983483,556.2193894634162,11.292590887501373,1165.4603646912942,83.81980396089259,411.6512537036836,11.292590887501373
3397,136.77102967689123,144.27858737666844,556.2420584206703,11.293986162938948,1165.7200036663974,83.81980396089259,411.70358949318927,11.293986162938948
3398,136.82439649945164,144.27916421585127,556.2723694467577,11.295381438376523,1166.1444702476842,83.81980396089259,411.8468255860086,11.295381438376523
3399,136.82497333863446,144.2797410550341,556.3476737457763,11.296776713814099,1166.3490304318595,83.82480954222648,411.86262203388185,11.296776713814099
3400,136.88049713144608,144.2807635756554,556.3914236903876,11.298171989251674,1166.66019043743,83.82583206284781,411.8650398299408,11.298171989251674
3401,136.91092218849576,144.28134041483824,556.4493413821275,11.299567264689248,1167.049666413584,83.84775212293513,411.86745762599975,11.299567264689248
3402,136.9114990276786,144.29392488074876,556.5161025199535,11.300962540126823,1167.3743802011563,83.84775212293513,411.90994611148136,11.300962540126823
3403,136.91207586686141,144.3548677439805,556.6069717163579,11.302357815564399,1167.726302883259,83.84883506830029,411.9623737840267,11.302357815564399
3404,136.91265270604424,144.41830722243196,556.714412536485,11.303753091001974,1167.9654804638985,83.84941190748313,412.01584468288286,11.303753091001974
3405,136.91322954522707,144.43997580469204,556.7823898944296,11.30514836643955,1168.3033904493807,83.84941190748313,412.1031053220105,11.30514836643955
3406,136.9138063844099,144.49350903104317,556.8674048716879,11.306543641877123,1168.6503931277055,83.84941190748313,412.12510058773404,11.306543641877123
3407,136.91438322359272,144.50151327035476,556.9793863061708,11.307938917314699,1169.074488926235,83.85043442810445,412.14308137061437,11.307938917314699
3408,136.91496006277555,144.5020901095376,557.0922948231398,11.309334192752274,1169.4162517414075,83.88428691785306,412.25127622142753,11.309334192752274
3409,136.91553690195838,144.53153486841552,557.1935630407294,11.31072946818985,1169.7836365385588,83.88568219329063,412.29211544839853,11.31072946818985
3410,136.9232835231199,144.53211170759835,557.2237909632597,11.312124743627425,1170.2677794422302,83.89331668905682,412.36270776943394,11.312124743627425
3411,136.92386036230272,144.59555118604982,557.3326562533481,11.313520019064999,1170.612972128905,83.89389352823966,412.3698775514126,11.313520019064999
3412,136.92443720148555,144.59612802523264,557.429874755743,11.314915294502574,1171.0053792580259,83.89389352823966,412.39625877816695,11.314915294502574
3413,136.92501404066837,144.59670486441547,557.4737868000063,11.31631056994015,1171.3564775023042,83.89435824202715,412.48579860831194,11.31631056994015
3414,136.9255908798512,144.5972817035983,557.5822662705392,11.317705845377725,1171.699898626032,83.89482295581465,412.51267550003547,11.317705845377725
3415,136.94767922481518,144.59785854278113,557.6238116577658,11.3191011208153,1172.0173018052706,83.89528766960214,412.54002876313155,11.3191011208153
3416,137.12550011379759,144.65193191012168,557.7201662308419,11.320496396252874,1172.3243646556696,83.89668294503971,412.6223692135899,11.320496396252874
3417,137.14938106909713,144.6525087493045,557.797998624595,11.32189167169045,1172.6648063953373,83.89770546566103,412.71081069688023,11.32189167169045
3418,137.14995790827996,144.70658211664505,557.9257061417247,11.323286947128025,1172.872636294283,83.89910074109861,412.72444297170586,11.323286947128025
3419,137.15053474746279,144.72825069890513,558.0034701337747,11.3246822225656,1173.1899502458682,83.8995654548861,412.74035368688226,11.3246822225656
3420,137.1511115866456,144.72882753808796,558.1067704404386,11.326077498003176,1173.44324014892,83.8995654548861,412.7540980871033,11.326077498003176
3421,137.15168842582844,144.73592044711248,558.2045512582832,11.32747277344075,1173.7994820081499,83.8995654548861,412.796881989505,11.32747277344075
3422,137.15226526501127,144.81160117149238,558.2914872206304,11.328868048878325,1174.2639007130567,83.90608152472778,412.8139493220823,11.328868048878325
3423,137.1528421041941,144.90671398874133,558.3439453978249,11.3302633243159,1174.6373192245321,83.9071040453491,412.88943342669546,11.3302633243159
3424,137.15341894337692,144.90729082792416,558.4095853052422,11.331658599753476,1174.962567622296,83.9075687591366,412.95780957265106,11.331658599753476
3425,137.15399578255975,144.92178044398145,558.4517282918,11.333053875191052,1175.3185440359628,83.90814559831944,413.03108980786527,11.333053875191052
3426,137.18024124898778,144.9392421016101,558.520863902726,11.334449150628625,1175.6218113024293,83.943880658955,413.08127593888383,11.334449150628625
3427,137.1808180881706,144.93981894079292,558.5881698932997,11.3358444260662,1175.9293345808687,83.943880658955,413.1013074332266,11.3358444260662
3428,137.20062163498721,144.94039577997574,558.644213269996,11.337239701503776,1176.325191166746,83.943880658955,413.1633878796259,11.337239701503776
3429,137.20119847417004,144.94097261915857,558.706263375678,11.338634976941352,1176.7814302885595,83.9530558776161,413.24588088108914,11.338634976941352
3430,137.20177531335287,145.00292553090694,558.7361037455792,11.340030252378927,1176.9630428612754,83.9530558776161,413.3376829395238,11.340030252378927
3431,137.2023521525357,145.01512481243873,558.8717598981322,11.3414255278165,1177.4211802032828,83.96693764835278,413.38236308164704,11.3414255278165
3432,137.3138451810548,145.01570165162155,559.0256286504351,11.342820803254076,1177.7677578207908,83.97447623881578,413.43544975601344,11.342820803254076
3433,137.32399853503517,145.01627849080438,559.123208730293,11.344216078691652,1178.12695966714,83.97505307799862,413.47550342594076,11.344216078691652
3434,137.39454328824323,145.0168553299872,559.2189479056908,11.345611354129227,1178.4491865944651,83.97562991718146,413.53838756528,11.345611354129227
3435,137.4249683452929,145.01743216917004,559.3375143050049,11.347006629566803,1178.8524691269017,83.97562991718146,413.6044400889108,11.347006629566803
3436,137.42554518447574,145.0529359474046,559.3581182714427,11.348401905004376,1179.2109677997882,83.99893403329818,413.6976308283256,11.348401905004376
3437,137.52922955388766,145.05340066119211,559.472803459303,11.349797180441952,1179.5141347865167,84.00032930873576,413.71452680612003,11.349797180441952
3438,137.5298063930705,145.0603814448213,559.6323339968352,11.351192455879527,1179.8774081291617,84.00274710479465,413.78532594503423,11.351192455879527
3439,137.56220654224055,145.10918652861884,559.7651924012837,11.352587731317103,1180.2017484954702,84.01442908557867,413.9011770619037,11.352587731317103
3440,137.56278338142337,145.218588983217,559.8206831424541,11.353983006754678,1180.6140951398168,84.01442908557867,413.91075357670127,11.353983006754678
3441,137.5633602206062,145.21905369700448,559.8779688356143,11.355378282192252,1180.9078107465,84.01489379936616,414.07188633815775,11.355378282192252
3442,137.6328064659452,145.27734123480488,560.0010123954165,11.356773557629827,1181.336518061896,84.01628907480374,414.1390244366994,11.356773557629827
3443,137.63338330512804,145.3411362814247,560.1454601972158,11.358168833067403,1181.6949806134821,84.02129465613764,414.18449028652867,11.358168833067403
3444,137.6952637812429,145.37015289267802,560.252892199155,11.359564108504978,1181.9616907301006,84.02231717675896,414.18449028652867,11.359564108504978
3445,137.6958406204257,145.53006276099597,560.3276716312249,11.360959383942554,1182.299785257686,84.02793169368496,414.19331296209504,11.360959383942554
3446,137.74043054332353,145.53052747478347,560.431190389442,11.362354659380127,1182.8226389557599,84.02839640747246,414.2412160615096,11.362354659380127
3447,137.766163453365,145.60890784941532,560.4975294269965,11.363749934817703,1183.2765172774002,84.02886112125995,414.2849368785707,11.363749934817703
3448,137.76674029254784,145.60948468859814,560.6230260710564,11.365145210255278,1183.5711934247106,84.02943796044279,414.3524764188743,11.365145210255278
3449,137.7922073219381,145.61006152778097,560.73661107468,11.366540485692854,1183.956522859325,84.02990267423029,414.38368130466796,11.366540485692854
3450,137.8973726904865,145.67385504745315,560.7983154721,11.367935761130429,1184.3169123222049,84.03047951341313,414.387624229436,11.367935761130429
3451,137.9430672340341,145.71090073070542,560.8612961658174,11.369331036568003,1184.643676833984,84.03150203403445,414.4422004973687,11.369331036568003
3452,137.94364407321692,145.71147756988825,561.0257673443582,11.370726312005578,1185.0227168159554,84.03207887321729,414.4922753279273,11.370726312005578
3453,137.9441087870044,145.72458085948273,561.088639240344,11.372121587443154,1185.2580385292106,84.05928651184053,414.508612722667,11.372121587443154
3454,138.01355503234342,145.72515769866556,561.2066753003546,11.373516862880729,1185.6194763042918,84.05928651184053,414.5445348095591,11.373516862880729
3455,138.0569072057562,145.7725412850484,561.2665363432973,11.374912138318304,1185.998304390114,84.05928651184053,414.5586853751669,11.374912138318304
3456,138.08640734707097,145.78561724834805,561.3411641241507,11.376307413755878,1186.3058669205438,84.13341638453102,414.61410100384774,11.376307413755878
3457,138.13499645780482,145.78619408753087,561.4384194825424,11.377702689193454,1186.6169188625895,84.13388109831851,414.6660994036307,11.377702689193454
3458,138.13557329698764,145.82531899769825,561.4809681086379,11.379097964631029,1186.948656961486,84.14085879427282,414.7429130205304,11.379097964631029
3459,138.13615013617047,145.82589583688107,561.5857946415905,11.380493240068605,1187.3000473363732,84.14132350806031,414.76263730981475,11.380493240068605
3460,138.1367269753533,145.87619569143283,561.6580335210324,11.38188851550618,1187.6250911932502,84.14132350806031,414.7921882387245,11.38188851550618
3461,138.13730381453612,145.87677253061565,561.8106508227551,11.383283790943754,1187.90634315725,84.1417882218478,414.88446711909074,11.383283790943754
3462,138.26111931949384,145.92231640340373,561.9104902904354,11.384679066381329,1188.1709683205572,84.16869007283525,414.8860147782433,11.384679066381329
3463,138.26169615867667,145.92289324258655,562.0122895406382,11.386074341818905,1188.4357021927613,84.16926691201809,414.89007053827135,11.386074341818905
3464,138.29582041766727,145.99612224576646,562.0592467384746,11.38746961725648,1188.7900980401703,84.17835409669483,414.9323417210523,11.38746961725648
3465,138.2963972568501,146.0230369977994,562.1900115911858,11.388864892694055,1189.1386986207854,84.17881881048233,414.98010885084915,11.388864892694055
3466,138.29697409603293,146.02361383698224,562.2650629734602,11.39026016813163,1189.4244971770806,84.17990175584747,415.0159675217733,11.39026016813163
3467,138.29755093521575,146.02419067616506,562.323931051232,11.391655443569205,1189.6778416410684,84.18833466034745,415.0338775468855,11.391655443569205
3468,138.37512768526784,146.0584140400879,562.3730500231351,11.39305071900678,1190.05408393879,84.18833466034745,415.094937178925,11.39305071900678
3469,138.3831319245794,146.05899087927074,562.4512998407354,11.394445994444355,1190.3586212290522,84.18879937413494,415.1899450409125,11.394445994444355
3470,138.42257851443617,146.08345569746734,562.4950090168958,11.395841269881931,1190.7562147662725,84.18879937413494,415.2403817939729,11.395841269881931
3471,138.44677194600163,146.08392041125484,562.6321457758729,11.397236545319505,1191.1491197049743,84.19019464957252,415.3153556783197,11.397236545319505
3472,138.44734878518446,146.08438512504236,562.6600675541799,11.39863182075708,1191.4401176771248,84.19019464957252,415.37430063017325,11.39863182075708
3473,138.4479256243673,146.08484983882985,562.744775383979,11.400027096194655,1191.753213886287,84.19205463879759,415.39226839398424,11.400027096194655
3474,138.4485024635501,146.12058489946543,562.8522216154373,11.401422371632231,1192.1864567746663,84.19205463879759,415.43627399760106,11.401422371632231
3475,138.57301368419576,146.12104961325295,563.0196014630162,11.402817647069806,1192.496004787016,84.19205463879759,415.5105748357308,11.402817647069806
3476,138.57359052337858,146.12151432704044,563.1414988834715,11.40421292250738,1192.861605290353,84.19251935258508,415.51351777032096,11.40421292250738
3477,138.5741673625614,146.2463031235971,563.2097580912551,11.405608197944956,1193.284735288412,84.20700896864237,415.53767331213385,11.405608197944956
3478,138.57474420174424,146.24676783738462,563.2646110292428,11.407003473382531,1193.563500902708,84.20700896864237,415.6024982690029,11.407003473382531
3479,138.6067568906843,146.3294716086911,563.3437078439986,11.408398748820106,1193.9162327494855,84.20809191400751,415.6313125546743,11.408398748820106
3480,138.66171927509225,146.36613758396064,563.3751954219722,11.409794024257682,1194.1717162982854,84.20866875319035,415.7599273548934,11.409794024257682
3481,138.73573678704375,146.41472669469448,563.3926570796009,11.411189299695256,1194.5806622300847,84.22363247179274,415.7792027236119,11.411189299695256
3482,138.73631362622658,146.4153035338773,563.4250073770326,11.412584575132831,1194.968861894185,84.23438498602201,415.8356153341491,11.412584575132831
3483,138.7533381047246,146.41588037306013,563.4724974560102,11.413979850570406,1195.1826788872036,84.23438498602201,415.836192173332,11.413979850570406
3484,138.8033494218824,146.41645721224296,563.5223412912725,11.415375126007982,1195.540935929726,84.23540750664333,415.88413975906576,11.415375126007982
3485,138.80392626106521,146.4170340514258,563.5383902272293,11.416770401445557,1195.9063753643463,84.24636022377496,415.94957997662175,11.416770401445557
3486,138.80450310024804,146.4754337146215,563.6961623454432,11.418165676883131,1196.1514216402813,84.28164881637431,415.94957997662175,11.418165676883131
3487,138.89189425361283,146.47601055380431,563.8554620831089,11.419560952320706,1196.4397882510289,84.28222565555716,416.0764722413148,11.419560952320706
3488,138.89247109279566,146.47658739298714,563.9086235442571,11.420956227758282,1196.6962881779582,84.28269036934465,416.09662252742635,11.420956227758282
3489,138.8930479319785,146.47716423216997,564.0080187947044,11.422351503195857,1196.9011128547804,84.2837733147098,416.1289699854991,11.422351503195857
3490,138.8936247711613,146.4777410713528,564.0934345496563,11.423746778633433,1197.2531362682955,84.2842380284973,416.1906588162569,11.423746778633433
3491,138.90970417242167,146.47831791053562,564.219388734002,11.425142054071006,1197.601545863332,84.32617251546739,416.24178699017386,11.425142054071006
3492,139.00956106139137,146.47889474971845,564.2310111763509,11.426537329508582,1197.9375261933271,84.32617251546739,416.2971639530745,11.426537329508582
3493,139.05415098428918,146.47947158890128,564.2933701973527,11.427932604946157,1198.2847473595643,84.32674935465022,416.3095969345371,11.427932604946157
3494,139.054727823472,146.4800484280841,564.3890309724559,11.429327880383733,1198.6540129769478,84.32721406843771,416.3435019169864,11.429327880383733
3495,139.05530466265483,146.5458508447134,564.460688126868,11.430723155821308,1199.0077532292303,84.33741180772014,416.51633422678617,11.430723155821308
3496,139.05588150183766,146.54642768389624,564.5233927187346,11.432118431258882,1199.28846431615,84.33787652150764,416.576704686194,11.432118431258882
3497,139.22293718662849,146.54700452307907,564.5846130971283,11.433513706696457,1199.7144561158495,84.33889904212896,416.6357390517812,11.433513706696457
3498,139.2235140258113,146.55675658092298,564.6648547629045,11.434908982134033,1200.095577556727,84.33889904212896,416.66766130856547,11.434908982134033
3499,139.29793187054332,146.5573334201058,564.7189555512334,11.436304257571608,1200.4543674008853,84.39202317973918,416.71674615524915,11.436304257571608
3500,139.29850870972615,146.59480256480586,564.817725676434,11.437699533009184,1200.7724898489228,84.39260001892202,416.73924076728656,11.437699533009184
3501,139.29908554890898,146.5953794039887,564.9192846469991,11.439094808446757,1201.0744601428585,84.39260001892202,416.7715381670966,11.439094808446757
3502,139.38740550139622,146.62467639728519,564.9958872948076,11.440490083884333,1201.4291445363601,84.39260001892202,416.93775477293923,11.440490083884333
3503,139.38798234057904,146.7081160922565,565.1285334275029,11.441885359321908,1201.7660487181106,84.39306473270952,416.9611319239099,11.441885359321908
3504,139.41701552465778,146.70869293143932,565.182700334438,11.443280634759484,1202.0572458297952,84.39306473270952,417.1316323297334,11.443280634759484
3505,139.4175923638406,146.76265188978942,565.2882347719351,11.44467591019706,1202.4382935672263,84.39352944649701,417.1881368755286,11.44467591019706
3506,139.45684219993507,146.80012103448945,565.3742590815809,11.446071185634633,1202.8240865012608,84.39563491248347,417.2287145291977,11.446071185634633
3507,139.48130701813167,146.80069787367228,565.5268616966425,11.447466461072208,1203.1025215715931,84.39563491248347,417.2702927632645,11.447466461072208
3508,139.54518820646746,146.8012747128551,565.6346016837199,11.448861736509784,1203.3861306583149,84.39609962627097,417.28717758171035,11.448861736509784
3509,139.5799706928845,146.87068698370857,565.7118168472326,11.45025701194736,1203.6967153177782,84.39609962627097,417.31633451166226,11.45025701194736
3510,139.60543772227476,146.90907645693693,565.936487297716,11.451652287384935,1204.1051754146151,84.40217885698448,417.3427797295579,11.451652287384935
3511,139.60601456145758,146.98439360761847,566.0259054236215,11.453047562822508,1204.5327926249934,84.4027556961673,417.39584830035847,11.453047562822508
3512,139.7007357106302,147.07981221234348,566.0793138378851,11.454442838260084,1204.8995673979575,84.42965754715475,417.42538076781955,11.454442838260084
3513,139.73055736351654,147.11567813774258,566.110103391198,11.45583811369766,1205.2620861916807,84.43023438633759,417.5298093477569,11.45583811369766
3514,139.73113420269937,147.1162549769254,566.2322708468209,11.457233389135235,1205.5310088895517,84.4342901463657,417.56191412460157,11.457233389135235
3515,139.7382271117239,147.11683181610823,566.350711548391,11.45862866457281,1205.8648979783597,84.45696249042193,417.6487657062012,11.45862866457281
3516,139.7388039509067,147.18106102835202,566.3991519542168,11.460023940010384,1206.2089197158407,84.45804543578707,417.69417739711326,11.460023940010384
3517,139.73938079008954,147.18163786753485,566.5009643707903,11.46141921544796,1206.4639140382728,84.45851014957456,417.7686678576312,11.46141921544796
3518,139.73938079008954,147.18221470671767,566.6226524200503,11.462814490885535,1206.8403351297754,84.45897486336206,417.85518643510886,11.462814490885535
3519,139.73938079008954,147.1827915459005,566.6451910622733,11.46420976632311,1207.16268365483,84.45943957714955,417.8889291971035,11.46420976632311
3520,139.79490458290115,147.2268494786466,566.7402343824482,11.465605041760686,1207.5531182029076,84.4600164163324,417.92910217148193,11.465605041760686
3521,139.86328282081243,147.22742631782944,566.878638008154,11.46700031719826,1207.9329227422895,84.46103893695371,417.9921660628168,11.46700031719826
3522,139.86385965999526,147.22800315701227,566.9257570863637,11.468395592635835,1208.4078721171368,84.46206145757505,418.0101632241961,11.468395592635835
3523,139.86443649917808,147.2285799961951,567.004072634025,11.46979086807341,1208.8205789915946,84.46252617136254,418.0489778745994,11.46979086807341
3524,139.9064831115435,147.22915683537792,567.0745841167352,11.471186143510986,1209.1798064530956,84.46299088515003,418.05864744346354,11.471186143510986
3525,139.90705995072634,147.22973367456075,567.1808563804271,11.472581418948561,1209.6176546218962,84.46299088515003,418.1107515935536,11.472581418948561
3526,139.93594396608367,147.31787038683143,567.2866502767457,11.473976694386135,1209.9683607895158,84.46345559893753,418.14570924894804,11.473976694386135
3527,139.9365208052665,147.31844722601426,567.3421877772181,11.47537196982371,1210.3146070129592,84.46392031272502,418.17880289640436,11.47537196982371
3528,139.93709764444932,147.31902406519708,567.4293920915443,11.476767245261286,1210.618285355094,84.46392031272502,418.2685132875616,11.476767245261286
3529,139.93767448363215,147.3196009043799,567.4932992635594,11.478162520698861,1210.8675747150044,84.4715548084912,418.2701730721095,11.478162520698861
3530,139.93825132281498,147.34585983575363,567.5942496281821,11.479557796136437,1211.22818568119,84.47257732911253,418.34162021529664,11.479557796136437
3531,140.0034489865642,147.38074768670805,567.7423120332027,11.48095307157401,1211.609050243616,84.51445920007956,418.41387063042464,11.48095307157401
3532,140.0554965627482,147.52070019518675,567.7786925553069,11.482348347011586,1211.9620176372214,84.51492391386705,418.45923144624646,11.482348347011586
3533,140.10364214938474,147.58651956370437,567.8719025820773,11.483743622449161,1212.3805785753848,84.51594643448837,418.47253637780034,11.483743622449161
3534,140.10421898856757,147.5870964028872,568.0432487548705,11.485138897886737,1212.7309128863812,84.51594643448837,418.49993407536476,11.485138897886737
3535,140.11641827009936,147.6488548281193,568.1498388228047,11.486534173324312,1213.0869175850203,84.51652327367121,418.57474810226825,11.486534173324312
3536,140.1169951092822,147.64943166730214,568.1918907279355,11.487929448761886,1213.376933442892,84.51652327367121,418.6187357056973,11.487929448761886
3537,140.117571948465,147.65918372514605,568.4223110698894,11.489324724199461,1213.7666014370773,84.5169879874587,418.7688135394593,11.489324724199461
3538,140.11814878764784,147.6671879644576,568.5997555116207,11.490719999637037,1214.2001077522475,84.51864777200669,418.8035307993765,11.490719999637037
3539,140.20957727803216,147.66776480364044,568.668445163612,11.492115275074612,1214.691080212128,84.51864777200669,418.8342312501401,11.492115275074612
3540,140.21015411721498,147.6975864565268,568.7228457061372,11.493510550512188,1214.8717887630633,84.51922461118953,418.873511917559,11.493510550512188
3541,140.2107309563978,147.74316443175147,568.7544756124012,11.494905825949761,1215.1945046985388,84.51980145037237,418.9319884763123,11.494905825949761
3542,140.21130779558064,147.7437412709343,568.7861968489967,11.496301101387337,1215.4711688419598,84.52926045480426,418.9338484655374,11.496301101387337
3543,140.23910886557283,147.74431811011712,568.874135665012,11.497696376824912,1215.798285616073,84.53643023678295,418.97000461026244,11.497696376824912
3544,140.23968570475566,147.78890803301493,568.9512327788709,11.499091652262488,1216.1197687913289,84.53829022600802,419.0028013716095,11.499091652262488
3545,140.24026254393848,147.85985827925518,569.0333723306583,11.500486927700063,1216.5149696862318,84.53829022600802,419.0820697635848,11.500486927700063
3546,140.2408393831213,147.97441303031243,569.1145849280377,11.501882203137637,1216.8629572524137,84.54188127224863,419.1821659397486,11.501882203137637
3547,140.24141622230414,147.97498986949526,569.2138778568421,11.503277478575212,1217.2383237839772,84.54245811143147,419.2070845754497,11.503277478575212
3548,140.30549313374905,147.99707821445924,569.2243368514518,11.504672754012788,1217.5702997688816,84.54303495061431,419.2499285603159,11.504672754012788
3549,140.37287188139723,148.132111489392,569.2548511929105,11.506068029450363,1217.9460062431585,84.56086435907125,419.2844843805048,11.506068029450363
3550,140.37344872058006,148.18070060012585,569.3137626831385,11.507463304887938,1218.2836825665152,84.56132907285874,419.3196725129963,11.507463304887938
3551,140.37402555976288,148.18127743930867,569.3514198320297,11.508858580325512,1218.6263013387054,84.56179378664623,419.3779588548047,11.508858580325512
3552,140.3746023989457,148.21326053854062,569.4774103090743,11.510253855763088,1218.9706040727401,84.56179378664623,419.3844749246464,11.510253855763088
3553,140.37517923812854,148.29091757178577,569.5966923255921,11.511649131200663,1219.2393326177494,84.56421158270514,419.44270089515913,11.511649131200663
3554,140.37575607731137,148.2914944109686,569.6503910524932,11.513044406638238,1219.5190121604273,84.56478842188798,419.5019974622264,11.513044406638238
3555,140.3763329164942,148.38923561638745,569.7537296922148,11.514439682075814,1219.885500048485,84.58537338974047,419.559855883759,11.514439682075814
3556,140.37690975567702,148.49122316582347,569.844619361739,11.515834957513388,1220.2129634252165,84.58537338974047,419.56125115919656,11.515834957513388
3557,140.37748659485985,148.52072330713827,569.9064911730844,11.517230232950963,1220.6052734787813,84.58583810352796,419.63955431109554,11.517230232950963
3558,140.37806343404267,148.5213001463211,570.0112048490523,11.518625508388538,1221.0806910126025,84.59950551480361,419.660148730155,11.518625508388538
3559,140.39474110083285,148.6014010011153,570.0967349729888,11.520020783826114,1221.3924432488166,84.60052803542494,419.70400323441964,11.520020783826114
3560,140.39531794001567,148.60197784029813,570.1697840340383,11.52141605926369,1221.850397418348,84.60155055604626,419.7907166147861,11.52141605926369
3561,140.3958947791985,148.6261712718636,570.3581951613245,11.522811334701263,1222.2114106606957,84.60155055604626,419.8804523851175,11.522811334701263
3562,140.39647161838133,148.62674811104642,570.391606292057,11.524206610138839,1222.5537511742411,84.60806662588794,419.93353968371287,11.524206610138839
3563,140.39704845756415,148.65604510434292,570.4622464860553,11.525601885576414,1222.8555799477558,84.61570112165413,419.96785580306704,11.525601885576414
3564,140.39762529674698,148.70463421507674,570.5730479865678,11.52699716101399,1223.1640789544736,84.61616583544162,419.98374069456196,11.52699716101399
3565,140.46106477519845,148.70521105425956,570.6254421799199,11.528392436451565,1223.464146968363,84.61616583544162,420.00784162251165,11.528392436451565
3566,140.46164161438128,148.7057878934424,570.7521490314169,11.529787711889139,1223.7985173860745,84.6182713014281,420.0481505987168,11.529787711889139
3567,140.4622184535641,148.70636473262522,570.8949905777989,11.531182987326714,1224.1959826524132,84.6182713014281,420.0610290343112,11.531182987326714
3568,140.50450537037662,148.70694157180804,570.948511423773,11.53257826276429,1224.5513621041569,84.6182713014281,420.06160587349405,11.53257826276429
3569,140.55858247888025,148.70751841099087,571.0745914980446,11.533973538201865,1224.793990359928,84.6182713014281,420.09464133478167,11.533973538201865
3570,140.55915931806308,148.75309638621553,571.2293777551068,11.53536881363944,1225.096901260639,84.65400636206365,420.1104830645522,11.53536881363944
3571,140.60723924994497,148.75367322539836,571.3460964026722,11.536764089077014,1225.4138908767723,84.66852180180248,420.1333598996225,11.536764089077014
3572,140.64699245325832,148.75425006458119,571.4277041688706,11.53815936451459,1225.7742961401013,84.66852180180248,420.1729616227173,11.53815936451459
3573,140.71437120090653,148.754826903764,571.5324536822475,11.539554639952165,1226.173932277445,84.66991707724006,420.1891156825603,11.539554639952165
3574,140.74249406791463,148.78791556686855,571.6038511553608,11.54094991538974,1226.538931632161,84.67038179102755,420.23139214913243,11.54094991538974
3575,140.77834125394554,148.78849240605138,571.6546914968221,11.542345190827316,1226.7813148283558,84.67084650481505,420.3123007796679,11.542345190827316
3576,140.83813546406643,148.8053900661206,571.7196780074698,11.54374046626489,1227.0277741865862,84.67131121860254,420.42849941188535,11.54374046626489
3577,140.88288003759368,148.80596690530342,571.8590646996736,11.545135741702465,1227.3519620172706,84.7393954387625,420.45721594041845,11.545135741702465
3578,140.8986764854669,148.80654374448625,571.9339838754743,11.54653101714004,1227.6455670509918,84.74150090474896,420.4951465421269,11.54653101714004
3579,140.92117338473705,148.87220295816633,571.980302896882,11.547926292577616,1227.8953647040103,84.7425234253703,420.51094299000016,11.547926292577616
3580,140.9596256788219,148.87277979734915,572.0818546964123,11.549321568015191,1228.2151369050032,84.74494122142919,420.56155458056963,11.549321568015191
3581,140.96020251800473,148.89183918373058,572.1239722671645,11.550716843452765,1228.5320945378385,84.74540593521668,420.5621314197525,11.550716843452765
3582,140.96077935718756,148.8924160229134,572.1355142071393,11.55211211889034,1228.916840573149,84.74540593521668,420.5878135119434,11.55211211889034
3583,140.97941557609266,148.9750135784362,572.1900008052753,11.553507394327916,1229.2684732275968,84.75383883971666,420.70032603622593,11.553507394327916
3584,140.9799924152755,149.03806698991932,572.2777838721079,11.554902669765491,1229.5225860933283,84.75383883971666,420.84681751829464,11.554902669765491
3585,140.98056925445832,149.07782019323267,572.334691973175,11.556297945203067,1229.8531519632397,84.75383883971666,420.8829336141791,11.556297945203067
3586,140.98114609364114,149.0783970324155,572.4203448013274,11.55769322064064,1230.0874261347926,84.75430355350416,420.9014882294664,11.55769322064064
3587,140.98172293282397,149.07897387159832,572.5009645093207,11.559088496078216,1230.5001599756984,84.81103646164976,421.0410670258143,11.559088496078216
3588,140.9822997720068,149.07955071078115,572.6871230736641,11.560483771515791,1230.8983641544469,84.8116133008326,421.0800790094919,11.560483771515791
3589,140.98287661118962,149.14122873249715,572.7908905960554,11.561879046953367,1231.2305260967928,84.8120780146201,421.14596100397665,11.561879046953367
3590,141.03875084068392,149.1967525253088,572.9780951008128,11.563274322390942,1231.4785396406528,84.8120780146201,421.2389935630952,11.563274322390942
3591,141.18126929787627,149.19732936449162,573.0694222319058,11.564669597828516,1231.7661936803993,84.8120780146201,421.24054122224777,11.564669597828516
3592,141.2300743816738,149.3426727486206,573.1395627299936,11.566064873266091,1232.1363892111005,84.8120780146201,421.262495771486,11.566064873266091
3593,141.25375241194578,149.34324958780343,573.3019369729643,11.567460148703667,1232.5882703179984,84.8120780146201,421.32836107937874,11.567460148703667
