Time(Iteration),UCBMultiArmedBandit
0,0.4474125294518331
1,0.864442212669562
2,1.2064071803443852
3,1.5964120982090992
4,1.9661848709692777
5,2.295497143616211
6,2.5403820424628476
7,2.868206671839642
8,3.238908294580482
9,3.6611609289722
10,4.0433198556034515
11,4.302689436344052
12,4.644379588716495
13,4.973913340782542
14,5.431343484410693
15,5.766497378608203
16,6.178362180974522
17,6.53534858895423
18,6.945368022642029
19,7.393770733104138
20,7.733473421522975
21,8.122127081511909
22,8.450185760065297
23,8.894161479584545
24,9.26228113374922
25,9.287895451712183
26,9.321370543703791
27,9.41338796378888
28,9.48794210415977
29,9.582197321848984
30,9.658228136590884
31,9.705544172747077
32,9.827028147434806
33,9.905610660372805
34,10.006316347736238
35,10.087903433348952
36,10.153129462163738
37,10.170667025833318
38,10.193145347845984
39,10.221047000533918
40,10.256925757227497
41,10.274462543352154
42,10.33312375341232
43,10.380923943686417
44,10.434387268879707
45,10.443823504222944
46,10.487592445572503
47,10.534504791228365
48,10.541480226383182
49,10.594313137733126
50,10.648134962867601
51,10.710672206951704
52,10.735791743367628
53,10.739644522297812
54,10.75500049737396
55,10.778873286399786
56,10.811234224945586
57,10.811957744840004
58,10.826114752980168
59,10.894076476475796
60,10.924543773776543
61,10.976988494937057
62,10.983863590028626
63,11.009588398178717
64,11.03550932553657
65,11.092744863816124
66,11.155425231363122
67,11.218930777306827
68,11.262773399667555
69,11.28284635746531
70,11.306351698541334
71,11.348364132236771
72,11.365409523793472
73,11.406158078225191
74,11.421708950827126
75,11.439362853753154
76,11.474562361060583
77,11.506824068997306
78,11.543069448405848
79,11.555125658771434
80,11.561030293939869
81,11.566934929108303
82,11.57700254764438
83,11.609787445701738
84,11.649381220620345
85,11.658434337895283
86,11.69825619233564
87,11.700500432749326
88,11.702744673163012
89,11.728528044580793
90,11.776510071096357
91,11.787908779464384
92,11.801902064974707
93,11.808029017239836
94,11.817394461729387
95,11.835711038583757
96,11.841528677291382
97,11.859387152196279
98,11.929391443816032
99,11.945140568127059
100,11.955603328597242
101,11.963359541350227
102,11.96767072662326
103,11.971981911896291
104,11.976293097169323
105,11.98855750879316
106,11.989168439714756
107,11.993479624987788
108,12.020214752951004
109,12.06175624197355
110,12.080050099488172
111,12.11775955008091
112,12.145000710973507
113,12.16010641611041
114,12.190741302876756
115,12.191774136328677
116,12.213051138626087
117,12.241334910719882
118,12.270669080324044
119,12.271701913775964
120,12.284075089049782
121,12.327958876854645
122,12.354658461387578
123,12.368295652894753
124,12.39704973321165
125,12.399459171869749
126,12.40049200532167
127,12.412634677874077
128,12.42728813220081
129,12.429697570858908
130,12.431994420544182
131,12.465907003846015
132,12.468985104142687
133,12.4697227751172
134,12.492057394760618
135,12.505446832853995
136,12.519542059331673
137,12.520279730306186
138,12.521017401280698
139,12.521755072255209
140,12.535382764015162
141,12.581756852722297
142,12.595234524859327
143,12.604848622770245
144,12.604848622770245
145,12.604848622770245
146,12.649844306570715
147,12.649956895543538
148,12.664816823142736
149,12.665441905144425
150,12.676244235874135
151,12.676869317875823
152,12.683631859236222
153,12.73009054680711
154,12.738208280348868
155,12.787582082563928
156,12.791485516386729
157,12.819313207419981
158,12.819516386891346
159,12.81971956636271
160,12.825865347536972
161,12.826068527008337
162,12.832619400884616
163,12.83273198985744
164,12.83845119067234
165,12.84417039148724
166,12.859503690213057
167,12.880339103258436
168,12.896127527828465
169,12.90941837817555
170,12.913488487657194
171,12.921898454348128
172,12.957410240842725
173,12.95761342031409
174,12.964625476646706
175,12.97163753297932
176,12.978568140755987
177,12.985498748532654
178,12.992429356309321
179,12.999359964085988
180,13.001196453049445
