Time(Iteration),UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.364182711667479,0.3747023825829793,0.364182711667479
1,0.784574869079335,0.7244355618311397,0.784574869079335
2,1.1005350041613604,1.1015735252620769,1.1005350041613604
3,1.5486008032661398,1.5392532940696988,1.5486008032661398
4,2.0000120669354557,1.9096731096880517,2.0000120669354557
5,2.391005631387519,2.36546806908044,2.391005631387519
6,2.85839721070005,2.816403397604349,2.85839721070005
7,3.2521148864221194,3.2113735672722887,3.2521148864221194
8,3.696988905062659,3.534380114942857,3.696988905062659
9,4.164903865426558,3.9331496090073896,4.164903865426558
10,4.551169727532957,4.285953179289481,4.551169727532957
11,4.92315348019417,4.792184924469264,4.92315348019417
12,5.326826689380353,5.163469722536268,5.326826689380353
13,5.639803236869471,5.563547500643238,5.639803236869471
14,6.0208844435486,6.004912992363467,6.0208844435486
15,6.493326759986113,6.287659808706669,6.493326759986113
16,6.873677483452077,6.7414556750268515,6.873677483452077
17,7.297435164182202,7.0904585301800624,7.297435164182202
18,7.810309513596003,7.591880317446703,7.810309513596003
19,8.27700216886235,7.92716674729148,8.27700216886235
20,8.703414143353722,8.24063869465976,8.703414143353722
21,9.016740073051869,8.577433180152267,9.016740073051869
22,9.310845585976386,8.913881734496625,9.310845585976386
23,9.686477994089001,9.33186431123315,9.686477994089001
24,10.095994008977312,9.617380832852533,10.095994008977312
25,10.141713692686906,9.75817863734249,10.165427790385934
26,10.211781407939585,9.864103074754922,10.253974816644966
27,10.265881361333046,9.97347674736417,10.411367515544791
28,10.311640888353843,10.070687723506898,10.582297108437036
29,10.420541179243887,10.231795183657628,10.802736358703038
30,10.426943702540617,10.275811984254668,11.012430676985266
31,10.475893224881188,10.366843363563023,11.18183407059337
32,10.552626411722862,10.402776641237619,11.376285273980473
33,10.588192465557942,10.426070071449924,11.577273806432453
34,10.60511460277091,10.449304517950441,11.7591691244096
35,10.623667194696981,10.461362609213976,11.887923803546087
36,10.642860694835704,10.484597055714493,12.058331292008303
37,10.65596201005767,10.52539533392771,12.228247046366096
38,10.669355063600708,10.54330551993979,12.355839888874502
39,10.729681031801986,10.566539966440306,12.532978611782083
40,10.744304274258923,10.661102375213577,12.766817730511946
41,10.804176756271826,10.684045083393022,12.962016440751645
42,10.859303364117789,10.717944779993429,13.116793743863635
43,10.900877559503304,10.745601752267277,13.331952578427813
44,10.991564390857357,10.766044594874824,13.534448079941427
45,11.062988182409274,10.782288511129032,13.68178788011708
46,11.107498597170093,10.804108272182727,13.93663260094768
47,11.131820777182416,10.8345700435696,14.114527691240989
48,11.193973403941698,10.848900847568377,14.368912343651298
49,11.208828602544378,10.878924185052949,14.541099386232485
50,11.287401779920316,10.893546727372797,14.6882377313499
51,11.33010190233622,10.947401186650207,14.956925639447402
52,11.349657421797598,10.963936841225486,15.107305074684955
53,11.384368140921747,10.980180757479696,15.298788230501913
54,11.4025614813196,11.00033186176617,15.491911962410825
55,11.425029989195687,11.02833955607288,15.720655591030525
56,11.4315322309152,11.044583472327087,15.9265831605502
57,11.508284607110056,11.064734576613564,16.128070880251148
58,11.575328820452105,11.084885680900038,16.37540557063111
59,11.62156716800468,11.105036785186513,16.580065013343624
60,11.655653939761322,11.135498556573385,16.829607382741766
61,11.661035977521625,11.152034211148665,17.05654520331482
62,11.661035977521625,11.172536037468003,17.265792319353416
63,11.661035977521625,11.20436216352462,17.43087350082537
64,11.6629808842379,11.25007772537583,17.670592916879702
65,11.706307393309537,11.270579551695167,17.756440031124104
66,11.726072238318622,11.291081378014503,18.008483363299312
67,11.733959245678923,11.31152422062205,18.141330756469348
68,11.798950802505697,11.332026046941387,18.391373788961033
69,11.806837809865998,11.352527873260723,18.68428259554146
70,11.806837809865998,11.379806857784924,18.934551681925168
71,11.832478157093266,11.40024970039247,19.16267307325478
72,11.844884701244146,11.420751526711808,19.40739333574068
73,11.853831870985921,11.448030511236007,19.5942700311407
74,11.853831870985921,11.468181615522482,19.78769620867964
75,11.894416750570247,11.48862445813003,19.971640372487464
76,11.896361657286523,11.509067300737575,20.14201782875863
77,11.91618371312683,11.519191491765977,20.271582630790746
78,11.91618371312683,11.535786130053047,20.47252666551593
79,11.918400411432888,11.552609113006685,20.689045712482613
80,11.966502660994413,11.56014166372783,20.952245592631936
81,11.997547656828658,11.57020687104444,21.09301395165181
82,12.035520221936572,11.580272078361052,21.288182714824963
83,12.051784291852146,11.587804629082196,21.54127388208256
84,12.068726889819546,11.597869836398807,21.80965442097058
85,12.07587586513004,11.60540238711995,21.988170974466513
86,12.083024840440537,11.62865180624559,22.12479557065312
87,12.090173815751033,11.638717013562204,22.422974681119737
88,12.148145613414687,11.648782220878815,22.619507831352294
89,12.180396061069263,11.656314771599957,22.833718630306812
90,12.206709702067451,11.66637997891657,23.036425166520257
91,12.219387337671023,11.683222344438045,23.303294783769765
92,12.225889579390536,11.69613693291949,23.4388089497511
93,12.232360026649205,11.703669483640633,23.621688062954654
94,12.24077538062415,11.711202034361776,23.797180727336887
95,12.247245827882818,11.718734585082919,23.96700269919324
96,12.25140743290515,11.750329613985885,24.195617560040667
97,12.263851775268689,11.757862164707028,24.401174574808447
98,12.268409110271927,11.76539471542817,24.626544001101866
99,12.301950006583771,11.772927266149313,24.835360622396287
100,12.346400939276778,11.782700735144854,24.94911668328292
101,12.370326132775174,11.790233285865998,25.063260285846273
102,12.37954867862946,11.80029849318261,25.423753635663736
103,12.388771224483746,11.807831043903752,25.597017804602572
104,12.397993770338031,11.815363594624895,25.738490477651094
105,12.404875679495136,11.82289614534604,25.944449457822095
106,12.409540890346184,11.83266961434158,26.113825236070625
107,12.431290388111153,11.84273482165819,26.225024037424884
108,12.451351244678358,11.850267372379333,26.407748766602573
109,12.478263599687144,11.860332579695946,26.756423115140116
110,12.478263599687144,11.870397787012557,26.973572783245352
111,12.482928810538194,11.880521978040958,27.164803002257052
112,12.492419314898338,11.888054528762101,27.259392452183437
113,12.492419314898338,11.919887214982845,27.391260636425223
114,12.492419314898338,11.927419765703988,27.666161927270206
115,12.498006958903206,11.93495231642513,27.90327791358676
116,12.513905270008468,11.942484867146273,28.079711004539313
117,12.513905270008468,11.950017417867418,28.273064094185123
118,12.516437926603938,11.95754996858856,28.411165560643052
119,12.540833794841571,11.965082519309703,28.49455807251949
120,12.54342543514883,11.975147726626314,28.652060136630087
121,12.5459580917443,11.991923458647353,28.799275355897123
122,12.561182006758976,11.999456009368497,28.952554368095484
123,12.579229858946514,12.00698856008964,29.17879284731752
124,12.581821499253772,12.014521110810783,29.443519596053495
125,12.58441313956103,12.03323201873072,29.663219248910718
126,12.611559736331191,12.040764569451863,29.77787557590015
127,12.646722390123582,12.050538038447403,29.899056680387595
128,12.64925504671905,12.058070589168548,30.16612208898031
129,12.683789258391661,12.06560313988969,30.44571262636266
130,12.708023850015346,12.107609854536232,30.621046885392396
131,12.710556506610814,12.115142405257375,30.75549987703795
132,12.713089163206282,12.122674955978518,31.083877426380873
133,12.721003857562053,12.136906298624897,31.342148035868313
134,12.726385895322355,12.14697150594151,31.50273873889565
135,12.773243673837175,12.15703671325812,31.575010214835213
136,12.77546037214323,12.164569263979264,31.81356619701353
137,12.777677070449286,12.172101814700408,31.984775227299547
138,12.809594467242656,12.182167022017019,32.11598186557537
139,12.81969817290901,12.189699572738162,32.20070805253493
140,12.827296908975367,12.197232123459305,32.367367100826435
141,12.831458513997697,12.20476467418045,32.56819768487068
142,12.841002156780329,12.212297224901592,32.741659774452216
143,12.854591551174178,12.219829775622735,33.028855315585275
144,12.863810512505731,12.227362326343878,33.31520969675592
145,12.873029473837283,12.23489487706502,33.36529059354134
146,12.880628209903639,12.242427427786165,33.56014774715639
147,12.882844908209695,12.249959978507308,33.626001602103905
148,12.935288513702583,12.25749252922845,33.82172059702811
149,12.937505212008636,12.265025079949593,34.0247827135492
150,12.94231355062195,12.272557630670736,34.17727742491375
151,12.944530248928004,12.282622837987349,34.45241101869358
152,12.951000696186673,12.29268804530396,34.58763990502432
153,12.962853181205645,12.300220596025103,34.75773490250721
154,12.969323628464315,12.310285803341715,34.84923312550426
155,12.975794075722984,12.317818354062858,35.02252714500146
156,12.982264522981655,12.327883561379469,35.17970135336575
157,13.014205703924466,12.337948768696082,35.36479785162037
158,13.014205703924466,12.345481319417225,35.48662478645167
159,13.032089207202773,12.353013870138367,35.588669680903514
160,13.037471244963076,12.362787339133908,35.74151980740065
161,13.042853282723376,12.37031988985505,35.92023350056061
162,13.048235320483679,12.377852440576195,36.02793389166461
163,13.05361735824398,12.385384991297338,36.22308668271215
164,13.058999396004282,12.395450198613949,36.39600418544239
165,13.064381433764584,12.402982749335091,36.498378117649416
166,13.083598274934085,12.410515300056236,36.60841499580222
167,13.114729582511561,12.420288769051776,36.683454463044555
168,13.114729582511561,12.437064501072815,36.80025069973468
169,13.114729582511561,12.444597051793957,36.954062929648636
170,13.114729582511561,12.4521296025151,37.043630839049456
171,13.114729582511561,12.459662153236243,37.27290371350975
172,13.114729582511561,12.467194703957386,37.37674883227944
173,13.114729582511561,12.477259911273999,37.418609419066556
174,13.13253178500454,12.484792461995141,37.55189821105721
175,13.134476691720815,12.518037267357133,37.60186177456701
176,13.134476691720815,12.528161458385535,37.71829852759329
177,13.143120390362327,12.538226665702146,37.8129315987879
178,13.151764089003839,12.548291873018758,37.94329715879516
179,13.160407787645351,12.55835708033537,38.135516936995685
180,13.169051486286865,12.565889631056512,38.27288540420456
181,13.177695184928377,12.575954838373125,38.3408266806028
182,13.177695184928377,12.583487389094268,38.48367755072785
183,13.177695184928377,12.59101993981541,38.632045717439226
184,13.189433714301558,12.598552490536553,38.85444428516091
185,13.191378621017833,12.61286219946256,39.0262533911314
186,13.191378621017833,12.620394750183703,39.19962253353456
187,13.203785165168714,12.653639555545695,39.31707952769584
188,13.216191709319594,12.663704762862306,39.43501182085875
189,13.218136616035869,12.67123731358345,39.516754505932475
190,13.218136616035869,12.678769864304593,39.725629255024664
191,13.220081522752144,12.688894055332995,39.8554872533378
192,13.22202642946842,12.698667524328535,39.99827527250015
193,13.22202642946842,12.706200075049678,40.15153026895046
194,13.252988173142025,12.71373262577082,40.33617831915008
195,13.260875180502328,12.721265176491965,40.43827280993519
196,13.292559038084482,12.728797727213108,40.58846184304009
197,13.29515067839174,12.738862934529719,40.76194896564214
198,13.299687225415274,12.746395485250861,40.89572909756728
199,13.304223772438808,12.760705194176868,41.005702311135714
200,13.308760319462342,12.77077040149348,41.19681136511629
201,13.313296866485876,12.778302952214624,41.372148787275194
202,13.315888506793135,12.788368159531235,41.45342277394969
203,13.315888506793135,12.79590071025238,41.55734592465115
204,13.318480147100393,12.805674179247916,41.652868631189634
205,13.318480147100393,12.815739386564525,41.67116096083634
206,13.320721065374789,12.823271937285664,41.83072948204018
207,13.34460311739534,12.833337144602273,41.90284123822902
208,13.34460311739534,12.84311061359781,42.13655461485001
209,13.34460311739534,12.85064316431895,42.2638373698851
210,13.355781474594135,12.85817571504009,42.45602121567257
211,13.366959831792931,12.865708265761231,42.642221128157004
212,13.366959831792931,12.880243079507869,42.79009871226445
213,13.366959831792931,12.88777563022901,42.90885596448257
214,13.366959831792931,12.897840837545619,43.093471617469916
215,13.366959831792931,12.905373388266758,43.23856538552706
216,13.366959831792931,12.9129059389879,43.36021548051628
217,13.366959831792931,12.920438489709039,43.41389410048396
218,13.405986524752526,12.92797104043018,43.55785457473832
219,13.419622530147143,12.93550359115132,43.69525423576936
220,13.433258535541759,12.94303614187246,43.89284366047711
221,13.433258535541759,12.9505686925936,44.05435599222096
222,13.433258535541759,12.96063389991021,44.15938050772495
223,13.446894540936375,12.96816645063135,44.24846357095522
224,13.446894540936375,12.97569900135249,44.32580426396984
225,13.459301085087256,12.98323155207363,44.48537684177301
226,13.488068327137503,12.993005021069166,44.64824020338924
227,13.488068327137503,13.000537571790307,44.850605619241826
228,13.488068327137503,13.008070122511446,45.047040473302665
229,13.488068327137503,13.015602673232587,45.13111743408841
230,13.488068327137503,13.025376142228122,45.23809623055597
231,13.488068327137503,13.032908692949263,45.32240676360525
232,13.488068327137503,13.040441243670404,45.45282596808975
233,13.488068327137503,13.047973794391543,45.52637515798118
234,13.488068327137503,13.055506345112684,45.60317389480235
235,13.488068327137503,13.063038895833824,45.68408133513647
236,13.488068327137503,13.070571446554965,45.80197672228288
237,13.52147293540931,13.078103997276106,45.920903865001954
238,13.52147293540931,13.085636547997245,46.02074763916751
239,13.52147293540931,13.093169098718386,46.07938776898188
240,13.52147293540931,13.100701649439525,46.187116229112945
241,13.524005592004778,13.108234200160666,46.34889502936175
242,13.524005592004778,13.115766750881807,46.456213095162084
243,13.524005592004778,13.123299301602946,46.57104612615266
244,13.524005592004778,13.130831852324087,46.61936071187418
245,13.524005592004778,13.138364403045227,46.81258028614779
246,13.524005592004778,13.145896953766368,46.91512904490155
247,13.526538248600247,13.153429504487509,47.031838206370686
248,13.529129888907505,13.170755677865554,47.16752237991948
249,13.531662545502973,13.178288228586695,47.2659118628096
250,13.534195202098442,13.185820779307836,47.33720895486212
251,13.536727858693911,13.193353330028975,47.41371647882483
252,13.53926051528938,13.200885880750116,47.609999708999986
253,13.541793171884848,13.210951088066725,47.68441402615196
254,13.544384812192106,13.218483638787864,47.796711785746126
255,13.546976452499365,13.226016189509005,47.90279855410856
256,13.549568092806624,13.233548740230145,47.94319386545832
257,13.552159733113882,13.241081290951286,48.04842925769619
258,13.55475137342114,13.248613841672427,48.137780245353625
259,13.55475137342114,13.256146392393566,48.30639771120856
260,13.55475137342114,13.263678943114707,48.39900159381756
261,13.55475137342114,13.271211493835846,48.51833160420823
262,13.55475137342114,13.285746307582485,48.648818174404376
263,13.55475137342114,13.293278858303626,48.7835728026913
264,13.55475137342114,13.300811409024766,48.968347038588846
265,13.55475137342114,13.310876616341375,49.1271753521095
266,13.55475137342114,13.318409167062516,49.178688487507074
