Time(Iteration),PHELinearBanditTheta
0,0.950203501204584
1,0.8923875459803151
2,0.8715975943595747
3,0.817176586894653
4,0.806732803742823
5,0.7526285967832065
6,0.7347770723235959
7,0.7151860336854792
8,0.6838518144512562
9,0.6909397336666545
10,0.6746239303607731
11,0.6080618856922253
12,0.5918896468942705
13,0.5725249780519305
14,0.5506389709541571
15,0.5396583726426669
16,0.5367014682719409
17,0.5228162080500773
18,0.5230450931971639
19,0.4841364201415125
20,0.4545449775871796
21,0.4421284098428419
22,0.41903634658770095
23,0.4314059882140633
24,0.4157002146969426
25,0.4064824450975625
26,0.40201630384450676
27,0.3948945783059199
28,0.39303563459118507
29,0.3919816056760512
30,0.38846844386766627
31,0.38877071086791815
32,0.38984611615251075
33,0.38771053056540683
34,0.3828954558175695
35,0.3834152479241365
36,0.38797394467533175
37,0.3844936848855029
38,0.3849738430256317
39,0.38344148846197845
40,0.3818763806569042
41,0.3775835561579144
42,0.3802503768199663
43,0.377193602978947
44,0.38391266102292787
45,0.3759711174648288
46,0.37270847497572634
47,0.3714367771601041
48,0.37042508937580765
49,0.36832542459370526
50,0.3679961741822513
51,0.36521007716348275
52,0.36157237093182243
53,0.3579479106717037
54,0.35609213148615537
55,0.36008637309410607
56,0.3562270936316322
57,0.3584832093465381
58,0.35850819864497274
59,0.3577240614692895
60,0.3536750572187949
61,0.35048811895133325
62,0.34660135225768796
63,0.3459497272938646
64,0.3444205578275682
65,0.34307552408422004
66,0.3409226789580342
67,0.33820312631737887
68,0.3371404948899592
69,0.33327970442485083
70,0.33357609023016177
71,0.33450571648027994
72,0.33274632151304073
73,0.33278199864084146
74,0.33123819601594623
75,0.3319308002737332
76,0.3305117016890313
77,0.32985386510895226
78,0.3317843713464016
79,0.33206271908942553
80,0.3327379735390209
81,0.3339391828136197
82,0.3339389461122037
83,0.3317350629381814
84,0.33138562109331576
85,0.33006920847728927
86,0.3303140461683155
87,0.321732726568449
88,0.3199945155213145
89,0.3172219828454054
90,0.3144265919879361
91,0.3106856178006443
92,0.31000915302259996
93,0.31170637105614685
94,0.3116080758528569
95,0.3107154159549244
96,0.308849725084873
97,0.3090833604963239
98,0.3073962397686236
99,0.30676496498191236
100,0.3077634811125049
101,0.30762823723468247
102,0.30500318046817576
103,0.3034749984213889
104,0.3033807382011067
105,0.30460727590299347
106,0.30798444815840564
107,0.30378564796765106
108,0.30368718555138086
109,0.30331848056033495
110,0.3049863775930448
111,0.30398812072702674
112,0.30299698396341024
113,0.30418708084004487
114,0.30298186892115075
115,0.3016035809199535
116,0.29952406670805
117,0.29980303743196995
118,0.29881234425354153
119,0.29904927690418803
120,0.2993647634614024
121,0.29909450197992365
122,0.30056645630554646
123,0.3013122815289179
124,0.3021291321871612
125,0.3016011919956077
126,0.30297825230459646
127,0.305201354221932
128,0.3053644289558107
129,0.30513513021454763
130,0.30509495241319307
131,0.30428128468284604
132,0.30403726155594757
133,0.3056391957521364
134,0.30562603052986675
135,0.3059347452339528
136,0.3054902079647383
137,0.3053846018200855
138,0.3047768768982365
139,0.30459056499504217
140,0.30556399358576225
141,0.3054634961439786
142,0.30310274719115415
143,0.3033583536667126
144,0.30363125915530087
145,0.3031118308903081
146,0.302771365747758
147,0.30192098877315804
148,0.30384619479838176
149,0.3016761380492752
150,0.30186694069875764
151,0.30228475010168065
152,0.3024544546884488
153,0.3065527665974894
154,0.30686595450802406
155,0.30758692530133486
156,0.30782763324087725
157,0.30771508567249223
158,0.3082567899889642
159,0.30514987581516106
160,0.30509555910820557
161,0.30563373845889363
162,0.3082668847315156
163,0.30761231867405286
164,0.30731741668950546
165,0.3060585405618862
166,0.3064936466172841
167,0.3067959992684618
168,0.3061036774667082
169,0.3068110783772249
170,0.3076383703764244
171,0.3054504654985018
172,0.306282212454635
173,0.3058385215999709
174,0.30588124522954085
175,0.30493691069807083
176,0.30605111477939284
177,0.306139896302576
178,0.30475328350672604
179,0.30641882556788735
180,0.30618222954185575
181,0.30679690943284876
182,0.3070190337940607
183,0.30708705719388185
184,0.302918232194077
185,0.30265350046801337
186,0.30250357801735256
187,0.30425557002923626
188,0.3040900461472409
189,0.30241233017074953
190,0.3021532132865472
191,0.3017844862886989
192,0.300454497665069
193,0.30005560370522805
194,0.299806397635304
195,0.29805158640794593
196,0.29966839417336544
197,0.3004443733513243
198,0.30009757625356304
199,0.3006026226846716
200,0.3011048715971949
201,0.29875786271048493
202,0.29861485207363864
