Time(Iteration),TSMultiArmedBandit
0,0.3279550850287638
1,0.6299126916972119
2,0.8239419430085817
3,1.1436046179189021
4,1.3826882063847143
5,1.6880379068419316
6,1.9147159462454906
7,2.146472000636133
8,2.3257398303230175
9,2.527138671349248
10,2.75234871487902
11,2.9316165445659044
12,3.1108843742527883
13,3.290152203939672
14,3.5218674109538086
15,3.7011352406406908
16,3.922253293718234
17,4.099173322576908
18,4.263307060232714
19,4.402502980384074
20,4.584274442368007
21,4.7533630610456985
22,4.930514030701973
23,5.097254848551456
24,5.29882262318611
25,5.541372339300375
26,5.6730869173990675
27,5.841272485367971
28,6.022087688112391
29,6.151454465382875
30,6.2854265207956725
31,6.498947245145006
32,6.6835142761218105
33,6.821381505420357
34,7.004544508992986
35,7.137497454430391
36,7.270759405586622
37,7.438714724605353
38,7.587829875687342
39,7.74107735199991
40,7.876378098265524
41,8.059580483944497
42,8.226931472480086
43,8.363779591803238
44,8.5394612533232
45,8.679367277731128
46,8.81621539705428
47,8.949477348210511
48,9.081191926309206
49,9.208089381214009
50,9.341351332370241
51,9.448973366375276
52,9.55616789574562
53,9.676867824213515
54,9.788667631726174
55,9.94000831476268
56,10.048221954108419
57,10.269216804353933
58,10.386330564654907
59,10.47178039144723
60,10.579361229578897
61,10.723297637714218
62,10.823010825031897
63,10.92484211483212
64,11.031445038861762
65,11.194425934190859
66,11.315772325649942
67,11.445189235863534
68,11.530639062655855
69,11.646334084741687
70,11.738673648245973
71,11.849249049203857
72,11.983503704238533
73,12.072539699197776
74,12.193886090656859
75,12.343851815122491
76,12.43319681580056
77,12.55648519800996
78,12.648824761514245
79,12.76062460971433
80,12.849378005051696
81,12.955565870379278
82,13.074255455291325
83,13.182160088918241
84,13.28907201866671
85,13.374521845459034
86,13.52604353506633
87,13.611493361858654
88,13.732839753317739
89,13.848225769684746
90,13.946470891318052
91,14.031920718110376
92,14.121265718788447
93,14.213605282292733
94,14.343254659185096
95,14.444803349363443
96,14.537451918586555
97,14.645073952591593
98,14.73382734792896
99,14.870106008296602
100,14.959451008974673
101,15.066053933004316
102,15.15480732834168
103,15.259125793801678
104,15.36572871783132
105,15.45865988667631
106,15.5886182692875
107,15.691917624772099
108,15.797052483117366
109,15.895297604750672
110,16.028250550188076
111,16.142721125031706
112,16.23895586242174
113,16.35823705267449
114,16.447273047633736
115,16.567057575265682
116,16.683152225591265
117,16.821684203607365
118,16.917918940997396
119,17.006672336334763
120,17.09901189983905
121,17.265219186404117
122,17.36145392379415
123,17.491489609447836
124,17.65506211011764
125,17.772175870418618
126,17.86510703926361
127,17.98305606403489
128,18.075395627539173
129,18.20995928829268
130,18.34450599422624
131,18.446054684404587
132,18.54974034865051
133,18.657953987996255
134,18.757667175313934
135,18.84311700210626
136,18.94641635759086
137,19.035169752928226
138,19.128100921773218
139,19.291390822821143
140,19.394407578683865
141,19.483752579361937
142,19.590355503391578
143,19.67939149835082
144,19.772040067573933
145,19.87387135737416
146,19.975420047552507
147,20.08300088568418
148,20.172345886362248
149,20.273894576540595
150,20.375725866340822
151,20.48330670447249
152,20.60375793032543
153,20.692511325662796
154,20.79619698990872
155,20.93371401761507
156,21.037399681860997
157,21.130330850705985
158,21.253924737065752
159,21.342678132403115
160,21.440923254036424
161,21.55244046192721
162,21.644780025431494
163,21.741014762821525
164,21.856118179566653
165,21.94904934841164
166,22.06443536477865
167,22.153188760116016
168,22.28711961965545
169,22.394031549403916
170,22.486962718248908
171,22.59064838249483
172,22.676098209287154
173,22.800936970770397
174,22.88997296572964
175,22.982904134574632
176,23.094703942087293
177,23.18704350559158
178,23.294948139218494
179,23.40193737200946
180,23.50165055932714
181,23.587100386119467
182,23.680031554964454
183,23.824986433675125
184,23.914331434353194
185,24.00336742931244
186,24.09271242999051
187,24.185051993494795
188,24.288660354698223
189,24.381308923921335
190,24.47364848742562
191,24.562401882762988
192,24.666010243966415
193,24.75146007075874
194,24.870149655670787
195,24.95559948246311
196,25.044352877800478
197,25.151342110591443
198,25.275937253632513
199,25.416080511976265
