Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.5943977711557114,0.5649235434927363,0.5943977711557114
1,1.1883669107661585,0.9467369311436118,1.1883669107661585
2,1.6466435249321656,1.3954444857680497,1.6466435249321656
3,2.2042625275857612,1.8766338517502923,2.2042625275857612
4,2.5788637614440106,2.326590196731717,2.5788637614440106
5,3.136141475038305,2.8929123204683584,3.136141475038305
6,3.6318905376020005,3.3452140110052824,3.6318905376020005
7,4.063964034531184,3.5833268435955654,4.063964034531184
8,4.662620106514855,4.046059737924275,4.662620106514855
9,4.999490526042221,4.300911965864209,4.999490526042221
10,5.026476873449356,4.6188063687507235,5.119363369638879
11,5.069059959530756,4.839878480531255,5.2645457619379865
12,5.131466325730484,5.004144025915563,5.360106594754319
13,5.163601244353159,5.092051211994785,5.467856142301528
14,5.207062999104722,5.144688012224662,5.542232531585283
15,5.230050078657401,5.22048144316918,5.679132840421629
16,5.300566813399666,5.377302643646449,5.838697424247617
17,5.340243070846027,5.517422847084913,6.017838031122861
18,5.362474105558424,5.575608644898477,6.260285519203876
19,5.396101031301145,5.60757588906906,6.366239318500116
20,5.419450793148423,5.668204917105352,6.44519740460341
21,5.459627930527986,5.685312833750207,6.604210540826361
22,5.536576013385105,5.741135185458569,6.743553941892141
23,5.588746651871175,5.7850865711477955,6.928358624951659
24,5.607242564956762,5.827746777270088,7.063684804806293
25,5.658229379325023,5.855812044795275,7.1206508681431515
26,5.732327274748061,6.0054253261076465,7.210158264246976
27,5.752973856308449,6.022797631681126,7.341080648035958
28,5.762784354853384,6.066743365621172,7.457321904081764
29,5.842874193787841,6.122206623537183,7.533054077970286
30,5.85356715573955,6.152633562379746,7.603311540019311
31,5.866743736747294,6.218879517225158,7.792616995336685
32,5.866743736747294,6.232350848310156,7.949031234502492
33,5.880215067832291,6.250484349425527,7.996690916744266
34,5.887512485932211,6.267674407252412,8.097720734358772
35,5.8948099040321305,6.315819268487656,8.256044088583034
36,5.8948099040321305,6.353656136064999,8.36180943269093
37,5.929914214521573,6.374228428538637,8.510320842717295
38,5.94678108945836,6.387601466257659,8.61004342594573
39,5.991502468053131,6.393677085876762,8.644526527179762
40,6.00219543000484,6.433280426162639,8.830449491168075
41,6.042321289321009,6.437015547789452,8.92266668956854
42,6.09070078475312,6.444312965889371,8.962398678302495
43,6.098476568592213,6.448048087516183,9.043291843259645
44,6.10465048157729,6.4799170383207905,9.14553169963
45,6.155350726717456,6.493290076039813,9.231833047812186
46,6.162451688106097,6.493290076039813,9.283955886640495
47,6.1970981082843455,6.510397992684668,9.35077915040721
48,6.1970981082843455,6.52357457369241,9.405781754951112
49,6.1970981082843455,6.566543753740115,9.463031216231022
50,6.204395526384265,6.62057444160367,9.540292125927966
51,6.2142060249292,6.6471535217194155,9.638651050632113
52,6.248879555079447,6.664261438364271,9.714036673963696
53,6.248879555079447,6.67495440031598,9.875080122857563
54,6.299038422757298,6.67495440031598,9.976334292131584
55,6.299038422757298,6.7027552789125435,10.089799250930259
56,6.299038422757298,6.7128301663861025,10.147497959277946
57,6.299038422757298,6.7128301663861025,10.248298990146115
58,6.299038422757298,6.720127584486022,10.336692431623227
