Time(Iteration),TSLinearBanditTheta
0,0.9923922269099213
1,0.9891713123683944
2,0.9848090856060242
3,0.9787250319631081
4,0.9752524194118143
5,0.969571931888528
6,0.9703885556815199
7,0.9778207219134423
8,0.981112614464803
9,0.9797561335106394
10,0.9791305588237831
11,0.9733863262950553
12,0.9562412734744129
13,0.9575758166732218
14,0.9461104604939443
15,0.9492067086214744
16,0.9480733645830304
17,0.9403514267364533
18,0.947086560027558
19,0.9636823175614729
20,0.9687845025547638
21,0.9745596074821709
22,0.9671869960957498
23,0.9735213367325386
24,0.9854718845661334
25,0.9750614606346151
26,0.9799532602656388
27,0.9805476833841279
28,0.9771779531014919
29,0.981038295617833
30,0.9816542149489514
31,0.9728841114588797
32,0.9685816401433003
33,0.9594491819116087
34,0.9482811027644255
35,0.9489472399037856
36,0.9522252319482488
37,0.9440308463675404
38,0.9465104632604768
39,0.9415106429002689
40,0.9391017495027786
41,0.938032380728181
42,0.9367595558214512
43,0.9346130667927139
44,0.9316308703315099
45,0.9279879808293041
46,0.9250968165068683
47,0.9273274492897405
48,0.9270567797440027
49,0.928249696410045
50,0.9261766373820219
51,0.9252069478838187
52,0.9230706974272304
53,0.9190900898880521
54,0.9186272961319742
55,0.9205543285301777
56,0.9194787741538866
57,0.9182841253589981
58,0.9164757500748462
59,0.9146489594109155
60,0.9159729227911807
61,0.9126694632343455
62,0.9123408631811989
63,0.9100002422348785
64,0.9074182291065153
65,0.9058617604824049
66,0.9055397971378445
67,0.8996922489550601
68,0.8979982225338219
69,0.8963794169772002
70,0.8972633173241498
71,0.8977312345124864
72,0.8974594431392413
73,0.897440352649603
74,0.891989845589429
75,0.8915586241831794
76,0.891298882935273
77,0.8907921256748542
78,0.8900034306141709
79,0.8905406580030164
80,0.8889362698639989
81,0.8805649574288431
82,0.8789003471106381
83,0.8768988267932659
84,0.8735096276290539
85,0.876259310243418
86,0.8702264939520103
87,0.8685485512947777
88,0.8693699840685136
89,0.8660912968117207
90,0.8653519782012745
91,0.8636325027490288
92,0.8628490306486345
93,0.862748895792987
94,0.862892729075105
95,0.8629471853571621
96,0.8622579140593721
97,0.8631462907594818
98,0.8632299411353113
99,0.8614522857676018
100,0.8610940572375428
101,0.860706628628997
102,0.8601453952731648
103,0.8610284133854413
104,0.859492755080414
105,0.8573376174896529
106,0.8569298965480201
107,0.8478055662988041
108,0.844816630777998
109,0.8441343430320949
110,0.8436865403908177
111,0.8441349103134812
112,0.8429972564103998
113,0.8446241508448329
114,0.8460924739773079
115,0.8464915736803439
116,0.8473407569157336
117,0.8469160488563489
118,0.8441792479559977
119,0.8438222171132217
120,0.8425608925824257
121,0.842729767651466
122,0.8431102917314839
123,0.8429284799277269
124,0.8428100401290205
125,0.8425897127901709
126,0.8423773235736004
127,0.8418548658455487
128,0.8421462614703957
129,0.839343180381751
130,0.8393464842032126
131,0.8393660659724624
132,0.8397948351571485
133,0.839717639261741
134,0.839534416524198
135,0.8395662612746841
136,0.8394875429714401
137,0.840477714971669
138,0.8414660455383238
139,0.840119520087414
140,0.8399679523289303
141,0.8408551844916374
142,0.8387556727243458
143,0.8392864172961995
144,0.8391214745296682
145,0.839686533513917
146,0.8417133226956093
147,0.8413254471150493
148,0.8413824141921818
149,0.8417351589596509
150,0.8415731105744987
151,0.841221582058183
152,0.8353176075730113
153,0.8353863000523599
154,0.8360769981591758
155,0.8357799632012227
156,0.8368416983850647
157,0.836528662186996
158,0.8401081627456325
159,0.8382903039647633
160,0.8386200643909956
161,0.8380430487568008
162,0.8379998071006902
163,0.8379934328854537
164,0.8373078614066458
165,0.8372614037117112
166,0.8370580157543713
167,0.8371026397395426
168,0.8387667638996147
169,0.8389623703619407
170,0.8390558171567057
171,0.8384385889539766
172,0.8385225112152407
173,0.8367822828959774
174,0.836995717597447
175,0.836963635672296
176,0.8368599747119383
177,0.8361805662743175
178,0.835891449740051
179,0.8353606133485425
180,0.8348922168200954
181,0.8349030182866862
182,0.8348970564942609
183,0.8346944527912277
184,0.8346764520388883
185,0.8346174208406492
186,0.834601838401339
187,0.8348363468490524
188,0.8355040669801124
189,0.8357735525346153
190,0.8358339937641548
191,0.8358187999730806
192,0.8350280824043358
193,0.8343750843575017
194,0.8343695952179464
195,0.834244966184607
196,0.8345561277467157
197,0.8348966247881722
198,0.8348888663593159
199,0.835273561366734
200,0.8353521165498445
201,0.8361268912918686
202,0.8360601706165569
203,0.8358566923236566
204,0.835528287609916
205,0.8356091578917288
206,0.8355963506711543
207,0.8346779672653206
208,0.8346345593794444
209,0.8341499098334125
210,0.833908960793142
211,0.8333635166378327
212,0.8334666314135374
213,0.8336136589525578
214,0.8334465473378276
215,0.8337505028357354
216,0.8338624119451332
217,0.8339154554005874
218,0.8336926369034934
219,0.8336456468197481
220,0.833445433612158
221,0.8326125911419388
222,0.8319774962903619
223,0.8323358564889493
224,0.8315799753218988
225,0.831527589939744
226,0.8310310501360018
227,0.831177639129914
228,0.8315735842595793
229,0.8308846684561895
230,0.830948827191596
231,0.8311411386922218
232,0.8314557698642275
233,0.8301462055086384
234,0.8298219967234948
235,0.8296898721729171
236,0.8299160947367042
237,0.8300216200587986
238,0.8301611410703874
239,0.8300673614349771
240,0.830227249878242
241,0.8302442261273244
242,0.8302071661954289
243,0.8300035230616339
244,0.8299146660483776
245,0.8299567991031227
246,0.8296186805199712
247,0.8296129796223383
248,0.8296451315536123
249,0.8296402422463233
250,0.8297064320384129
251,0.8293973454599094
252,0.8290101633033811
253,0.8289694494874473
254,0.8280194950323327
255,0.8281614305620415
256,0.8291363417957424
257,0.8290854888480601
258,0.8288298818900215
259,0.8287789356526044
260,0.8288640288660328
261,0.8287953152956113
262,0.8290875488457102
263,0.8290550628633031
264,0.828188207441819
265,0.8280503649671658
266,0.8278585128469252
267,0.8278247341620728
268,0.828016690472446
269,0.8274076588330294
270,0.8274462068424985
271,0.8268289292784127
272,0.82678091870653
273,0.826772276589417
274,0.8270198750130664
275,0.8271465400330488
276,0.8249837892037434
277,0.8247740794782684
278,0.8246117454316719
279,0.824621138594299
280,0.8247123270864508
281,0.8244228588223793
282,0.8242694216193517
283,0.8233298192232855
284,0.8228911676393592
285,0.8229134700699922
286,0.8233030404723222
287,0.8232083155142197
288,0.8238554916496756
289,0.8238009870523795
290,0.8238061721715424
291,0.8236692209934018
292,0.8237537710925162
293,0.8237265124370371
294,0.8237514318255743
295,0.8239795090933594
296,0.8242265679796867
297,0.8242604347428042
298,0.8246762200126488
299,0.8230051932805879
300,0.823028134855387
301,0.8229849542593604
302,0.8231038075782703
303,0.8231913245999486
304,0.8229993280602358
305,0.822682662634238
306,0.8227147767999685
307,0.8226714418992304
308,0.8228757597224652
309,0.8229800562074534
310,0.8228190446425337
311,0.8227419455839305
312,0.8227629895281181
313,0.8225079013167622
314,0.8224463159646422
315,0.822257826017658
316,0.8225765798528106
317,0.8222007233854592
318,0.8215433282136575
319,0.8215246338488313
320,0.8215346184292363
321,0.8215125479225573
322,0.8213989397521013
323,0.8214010492259816
324,0.8218863177590923
325,0.8220374628537007
326,0.8228211660893008
327,0.8228498213722887
328,0.8228446027904631
329,0.822828481624479
330,0.8228718350137715
331,0.8228954978144707
332,0.8228992192693051
333,0.822940096242875
334,0.8224570018208158
335,0.8225706294997
336,0.8222974793504407
337,0.8212188934447358
338,0.8211028511181862
339,0.8210535113844548
340,0.8209704523238411
341,0.8204847369207352
342,0.8203125972956663
343,0.8195649448029378
344,0.819615090325646
345,0.8194182566254137
346,0.8193654996036764
347,0.8189407384244924
348,0.8189151589578068
349,0.8180218205586403
350,0.8180166474825119
351,0.8181709949859908
352,0.8182445604296232
353,0.8181998633031797
354,0.8180284125432153
355,0.8184783463941141
356,0.8183965018574378
357,0.8184169216380728
358,0.8184138412865188
359,0.8184904371718387
360,0.8183355825462331
361,0.818264039313058
362,0.8179690599702922
363,0.8180086067255635
364,0.8178923332353228
365,0.8178672054590723
366,0.8178949647970313
367,0.8179342708049239
368,0.8177785038884352
369,0.8177367454949944
370,0.8177309698508098
371,0.8150887252206441
372,0.8151241610610358
373,0.8151222421697122
374,0.8148951366572585
375,0.8149992345932257
376,0.8145358639706572
377,0.8143944135885217
378,0.8144619642855636
379,0.8144678485340876
380,0.814430115776409
381,0.8149703124532456
382,0.8148020790378047
383,0.8148223275595189
384,0.8134266674707933
385,0.8135718315579442
386,0.8135253354746628
387,0.8134990627723842
388,0.8134430388210072
389,0.8135993159479165
390,0.813401119995877
391,0.8133946916699569
392,0.8131436695945945
393,0.8127140075797193
394,0.812958352706039
395,0.813153170943464
396,0.8129296329576216
397,0.8130161357668457
398,0.8130572455413226
399,0.813111344519041
400,0.8129975204792048
401,0.8129795403451858
402,0.812639041559474
403,0.8131136933151671
404,0.8130729711706352
405,0.8119898122054297
406,0.8118221043319785
407,0.8112610453634408
408,0.81128524907481
409,0.8107795695921846
410,0.8107124664878189
411,0.8104658322096274
412,0.8104789573900781
413,0.8106062549488003
414,0.810695370410514
415,0.8107117050926048
416,0.810628587345861
417,0.8105555235749918
418,0.8105569137736653
419,0.8106618169336658
420,0.8102827831638756
421,0.8104158567701262
422,0.810596410388051
423,0.8106094467383633
424,0.8108252400231366
425,0.8107703973572775
426,0.8107682880741633
427,0.810912103446036
428,0.8109700340547594
429,0.8110573632239397
430,0.811120059631693
431,0.8111335255941556
432,0.8111102064910041
433,0.8122738474189637
434,0.8121595603371008
435,0.8120919952180754
436,0.811665339008246
437,0.8117454541467903
438,0.8116053045810012
439,0.8121644222038931
440,0.8121728164940597
441,0.8126237619644234
442,0.8126777937597245
443,0.8126504671946824
444,0.8116941603306662
445,0.8116987695384645
446,0.8125691911461473
447,0.8125730957972713
448,0.8120289453295884
449,0.811924905319346
450,0.8119607691640512
451,0.8120779923987118
452,0.8120824632022632
453,0.8120886699207436
454,0.8120795043505403
455,0.8120819199848193
456,0.8114824879336664
457,0.8114868456125949
458,0.8114662467980475
459,0.8105588052290151
460,0.8105746047136965
461,0.8100342518311257
462,0.8100186918509491
463,0.8099542944719499
464,0.8099778261587088
465,0.8099766338361928
466,0.8097646335189893
467,0.8097228960288255
468,0.8100445013740041
469,0.810140573965515
470,0.8099248899052507
471,0.809929276234759
472,0.8099761345145856
473,0.8099330080924532
474,0.809945761038166
475,0.809928200320593
476,0.8098087564529483
477,0.8098180228034118
478,0.8100765170029568
479,0.8100475701289493
480,0.8100088514899675
481,0.8099912749110981
482,0.8099290150987122
483,0.8099635386387088
484,0.8100301207974493
485,0.8101097161633259
486,0.8101095518987288
487,0.8099473032094442
488,0.8099078104899687
489,0.8099502697670504
490,0.8098172900811325
491,0.8098243016914678
492,0.8098039266717274
493,0.8098032476179163
494,0.8099596854065487
495,0.8099304975840302
496,0.8098947204599936
497,0.8099212634929962
498,0.8096030318847779
499,0.8096157202907763
500,0.8095741925238451
501,0.8094941941259973
502,0.8096191354388196
503,0.8097698222847814
504,0.8097973064733198
505,0.809803071036183
506,0.8097745948129773
507,0.8097335962068269
508,0.8096674470452443
509,0.8096736303483123
510,0.8097837793540619
511,0.8098189087245571
512,0.8098231464053622
513,0.8098169749359277
514,0.809822996335855
515,0.8098644676500747
516,0.8099422490873817
517,0.8086090528327873
518,0.808680119104077
519,0.8077817238877006
520,0.8078366783118766
521,0.8078247091993862
522,0.8077795685726615
523,0.8082509850052448
524,0.8082377542801116
525,0.8082682543818283
526,0.8082381534695153
527,0.8083110149182007
528,0.8082964103709817
529,0.8082465951627287
530,0.8082300232637927
531,0.8080583835158018
532,0.8078808679567848
533,0.807545194874273
534,0.8075765703317931
535,0.8076116115989274
536,0.8075102342629805
537,0.80750765109429
538,0.8076180458074237
539,0.8076498901303841
540,0.8076529515060052
541,0.807603564739788
542,0.8076980868851382
543,0.8076589157146747
544,0.8077112912915523
545,0.8078245177918459
546,0.8079059400247987
547,0.8078388943780761
548,0.8077460762145796
549,0.8077574891843586
550,0.8072620758215164
551,0.8072241847048666
552,0.807232424497774
553,0.8072019444420793
554,0.8071962746832535
555,0.8072426878157886
556,0.8072428346594915
557,0.8075350840792735
558,0.8075286766868517
559,0.807553583746244
560,0.8074177439974763
561,0.807394885660219
562,0.8074403383554534
563,0.8074145725748971
564,0.8074060855126831
565,0.8073941846207312
566,0.807242699035349
567,0.8072861959517399
568,0.8074531335584851
569,0.8074277677854808
570,0.8074526828234916
571,0.8075654716095156
572,0.8076206391542164
573,0.8080621675818703
574,0.8082543875578988
575,0.8081915753403827
576,0.8081832816810358
577,0.8082843354483199
578,0.8082154667524618
579,0.808188741385956
580,0.808250501901723
581,0.8082165854408144
582,0.8082224426331719
583,0.8082174162335181
584,0.8081775909715798
585,0.8080640735448963
586,0.8080204157941914
587,0.808375881023381
588,0.8083179035375974
589,0.8082652909152641
590,0.8082579502415955
591,0.8083098662592427
592,0.8083904103436177
593,0.8083802253778242
594,0.8083647147690194
595,0.8083210404284042
596,0.8083940667315718
597,0.8084990139760528
598,0.808459291480632
599,0.8082462472278159
600,0.8083398786768307
601,0.8083557812889121
602,0.808407460253845
603,0.8084970055986671
604,0.8085309623631117
605,0.8092375746090511
606,0.8092882197212179
607,0.8092704191545741
608,0.8092771932838507
609,0.8092491697423331
610,0.8092184755939572
611,0.80915772948871
612,0.8090949225501737
613,0.8090579618895859
614,0.8090003907974742
615,0.8089907309943201
616,0.8090181536123147
617,0.8090443314971949
618,0.8090459606076609
619,0.8090641146110625
620,0.8090631680396461
621,0.8089799386237798
622,0.8089964839388897
623,0.8088808053317174
